feature0,feature1,True,Pred,Error
28,2154,0.68754888,2.2582952770270386,2.2845596040052287
112,656,4.0987152600000005,3.8871293471891826,0.05162249616988957
112,157,0.44025186,0.9112880656216191,1.0699243965070793
14,534,0.12740088,0.1289060145424062,0.011814161271148163
14,789,0.2081326200000001,0.12599075454054065,0.39466118025833435
14,54,0.07251076000000001,0.08415821529729715,0.1606307160109361
56,255,0.29530238,0.21583380144942146,0.2691091705748478
112,190,1.0122316000000002,0.8824548511351341,0.12820855312644466
112,116,0.7488705199999999,0.5915542625405413,0.2100713718300175
7,104,0.07774125999999998,0.08862912854054072,0.1400526379497933
28,661,0.29366824,0.20218179684736198,0.31152991945141234
28,35,0.11923181999999995,0.09324476454054069,0.21795402820706142
14,101,0.08384642000000002,0.08464882631891883,0.009569953242115924
112,66,0.3199075200000001,0.29667102416216135,0.07263504102010093
14,127,0.11894220000000003,0.097713867999492,0.17847603290092182
112,657,4.00141778,3.8871293471891826,0.028561984550090427
14,953,0.12042627999999998,0.15218987362162223,0.26375965131217416
3,220,0.07552814000000002,0.07683795157786338,0.017342034079792804
28,93,0.09885617999999999,0.12447228931351385,0.2591250169034841
14,195,0.10618828000000001,0.12335491587567556,0.16166224630133894
14,187,0.1176421,0.11234500719279283,0.04502718675718272
112,92,0.26750105999999996,0.5110463054594606,0.9104459079880307
14,203,0.11018997999999999,0.1178141825081086,0.06919143199870449
56,978,1.27425852,1.354574036486489,0.06302921677658396
14,232,0.10256064000000002,0.11415903005559805,0.11308812089704222
112,238,1.3277962600000002,1.0584656157468437,0.2028403395662196
28,985,0.25198954,0.3563534569729733,0.4141597185858322
7,45,0.08638543999999997,0.07255962937837862,0.16004792730836762
28,1144,0.2815394,0.3489409553513535,0.2394036335637339
7,244,0.13004800000000002,0.08450031908108158,0.350237457853396
56,239,0.2515955800000001,0.3235647031423408,0.2860508246700546
56,1981,2.9259722200000002,2.8477975411891747,0.026717505476120177
112,137,0.36180784000000005,0.5350309381711692,0.47877099117357197
14,1012,0.23989941999999995,0.1328114070270269,0.44638712745938725
14,463,0.11378233999999997,0.11688441275675704,0.027263218147535653
28,44,0.09702392000000001,0.18012918876396455,0.8565441260666908
28,232,0.13355882000000002,0.12669868564852022,0.05136414316538441
56,991,1.4273893800000002,1.4206631343783724,0.004712271028405516
14,223,0.10190326000000002,0.151887916000001,0.4905108629498308
28,85,0.10164660000000002,0.15219530982792875,0.49729857986325887
7,80,0.07542981999999998,0.09192256172387389,0.21865015353177183
7,4,0.08868828000000001,0.08382519202651222,0.05483349066514529
14,18,0.07961904000000002,0.07777036880000028,0.023218958681236735
112,9,0.14278202,0.12754965904864865,0.10668262678558098
56,1784,2.7036034600000005,2.6085008673513417,0.035176235737122044
14,13,0.07533909999999999,0.07449554271351334,0.011196805994319665
7,56,0.07168436,0.07788444627027052,0.08649147834019194
112,73,0.26560104,0.40383945081080974,0.5204739063175721
28,431,0.17855240000000006,0.17325540789189242,0.029666317048147393
56,147,0.21721432000000007,0.22888911582432422,0.053747818395786004
112,110,0.5646802399999999,0.4030727420540543,0.28619293982368793
14,89,0.08443958,0.08757153018738745,0.03709102043600226
14,1699,0.18423543999999997,0.1895280151351349,0.02872723692648345
56,125,0.27867618,0.1854601684842776,0.33449579908739385
28,475,0.22229432000000007,0.16751449335135185,0.24642926840707494
7,1219,0.11071881999999998,0.1211748962907979,0.0944381117031226
56,144,0.18126308,0.2736883727703978,0.5098958528697506
28,19,0.16771516000000006,0.0844623209864866,0.49639423778693254
28,142,0.12349872,0.11971249896771753,0.030657977931127338
28,68,0.11761379999999999,0.10747050867747757,0.086242356955752
7,1764,0.22336535999999999,0.14092493778378415,0.3690832912328744
28,91,0.11674537999999995,0.13088004319214866,0.12107256999933283
7,215,0.13490446,0.08275063986975584,0.38659819052864647
14,224,0.11997761999999998,0.11875008151351421,0.010231395542650111
28,207,0.10882415999999998,0.1284980112104245,0.18078569327274877
56,552,0.5259716599999998,0.7656773553513488,0.45573880416170914
14,536,0.12061777999999998,0.15496823166222629,0.28478762966974114
112,198,0.5485784799999999,1.0792209684600556,0.9673046023607339
112,525,3.1325756399999993,3.2070233422702787,0.023765651919032172
28,207,0.17125211999999995,0.1284980112104245,0.2496559387969939
14,115,0.13238442000000003,0.09832598281801841,0.25726922535130353
14,109,0.08569835999999997,0.06186258171016745,0.2781357576718216
56,995,1.3941529400000001,1.4210456157837779,0.019289616664135673
112,178,0.8519420799999999,0.7724320109729719,0.09332802181461453
14,856,0.11400697999999998,0.14788415163964067,0.2971499783578224
28,671,0.25703455999999997,0.2028333781987132,0.21087118324199974
7,490,0.10743322,0.09777634763384785,0.08988720961870218
14,221,0.1551552,0.14830511994594658,0.044149858039262684
14,82,0.12614706,0.11278736882432408,0.10590568797779294
3,202,0.08687588000000003,0.08317420890450415,0.0426087320841628
28,2022,0.6940953800000002,0.6388395163243212,0.07960845910785187
