model_path,CIN,COUT,feature_0,feature_1,latency
fc_prior_BXRA43.pt,902,1036,0.93499,1.86998,0.16083302
fc_prior_G94CZY.pt,926,1022,0.946883,1.893766,0.028102279999999993
fc_prior_Z1ICW3.pt,884,1072,0.948184,1.896368,0.15371097999999997
fc_prior_XTJ245.pt,895,1064,0.952812,1.905624,0.12412047999999999
fc_prior_TU6QBM.pt,927,1031,0.9562525,1.912505,0.03651043999999999
fc_prior_5H76CW.pt,979,1006,0.985377,1.970754,0.12910524000000004
fc_prior_0PY3NX.pt,970,1027,0.9967035,1.993407,0.06591264000000002
fc_prior_P9WWO4.pt,991,1012,1.003398,2.006796,0.12745820000000002
fc_prior_LLV56U.pt,974,1049,1.0222505,2.044501,0.0402421
fc_prior_40CGI5.pt,1016,1018,1.034797,2.069594,0.13100649999999991
fc_prior_1572IW.pt,990,1051,1.0410155,2.082031,0.14973267999999998
fc_prior_KRMC57.pt,1025,1020,1.04601,2.09202,0.15025986000000002
fc_prior_A60CDR.pt,984,1063,1.0465235,2.093047,0.12318102
fc_prior_2SQ0UX.pt,1018,1058,1.077573,2.155146,0.12091905999999998
fc_prior_WI7WVU.pt,1050,1031,1.0830655,2.166131,0.12837826
fc_prior_0O0LNV.pt,1057,1037,1.0966275,2.193255,0.132419
fc_prior_22HQ2D.pt,1052,1047,1.1019675,2.203935,0.15188062000000002
fc_prior_2MWGUN.pt,1074,1062,1.141119,2.282238,0.13557076
fc_prior_UYD3WT.pt,1081,1057,1.1431455,2.286291,0.14770396000000002
fc_prior_22K12B.pt,1125,1022,1.150261,2.300522,0.13386469999999995
fc_prior_RLR09S.pt,1143,1011,1.1560785,2.312157,0.13539824
fc_prior_IDK76T.pt,1132,1029,1.1653425,2.330685,0.14381408
fc_prior_KM0U0A.pt,1120,1053,1.1798865,2.359773,0.2730930800000001
fc_prior_OS7ADW.pt,1109,1071,1.1882745,2.376549,0.1324103
fc_prior_ATKQNK.pt,1192,1000,1.1925,2.385,0.15320763999999995
fc_prior_4LGCVT.pt,1258,1009,1.2698265,2.539653,0.13482504
fc_prior_IBASIX.pt,1197,1065,1.2753375,2.550675,0.14946099999999998
fc_prior_W9B19L.pt,1216,1074,1.306521,2.613042,0.15258548000000002
fc_prior_6A1GJU.pt,1244,1051,1.3079695,2.615939,0.17109141999999994
fc_prior_NM8A9W.pt,1260,1050,1.323525,2.64705,0.15552719999999995
fc_prior_NEQLHK.pt,1321,1009,1.3333935,2.666787,0.19220826000000005
fc_prior_AZ0OQF.pt,1331,1029,1.3701135,2.740227,0.15751428000000003
fc_prior_RJWN1P.pt,1296,1066,1.382069,2.764138,0.14880116
fc_prior_XZ39UF.pt,1361,1031,1.4037065,2.807413,0.16903346000000002
fc_prior_R4N2RG.pt,1349,1061,1.4318195,2.863639,0.20967366000000007
fc_prior_4EJP1P.pt,1368,1067,1.4601895,2.920379,0.16051176
fc_prior_I5EW9A.pt,1443,1018,1.469483,2.938966,0.13333667999999999
fc_prior_8D01UU.pt,1405,1073,1.5081015,3.016203,0.16956151999999997
fc_prior_RRABOC.pt,1484,1033,1.5334885,3.066977,0.18387494000000004
fc_prior_Y3219D.pt,1462,1066,1.559025,3.11805,0.17863166
fc_prior_MBJ98G.pt,1516,1031,1.5635115,3.127023,0.18593891999999998
fc_prior_IEF4AS.pt,1589,1019,1.6197005,3.239401,0.18306182000000007
fc_prior_U7JYU7.pt,1562,1037,1.6203125,3.240625,0.19870188000000003
fc_prior_IRR2U0.pt,1609,1007,1.6207665,3.241533,0.20573055999999998
fc_prior_UE311N.pt,1555,1051,1.6348305,3.269661,0.20366378000000002
fc_prior_437RFZ.pt,1575,1043,1.6432465,3.286493,0.19871277999999992
fc_prior_IMOZRJ.pt,1553,1072,1.665352,3.330704,0.19787550000000004
fc_prior_E9R8FL.pt,1609,1039,1.6722705,3.344541,0.20343626000000012
fc_prior_CGTPGJ.pt,1628,1029,1.6757265,3.351453,0.25137514000000005
fc_prior_UJ70WB.pt,1712,1004,1.71935,3.4387,0.12570845999999997
fc_prior_G56IOM.pt,1627,1067,1.7365425,3.473085,0.20290821999999997
fc_prior_ST6D1K.pt,1694,1025,1.7368625,3.473725,0.21125740000000004
fc_prior_R26VWZ.pt,1701,1034,1.759351,3.518702,0.2018602399999999
fc_prior_HY9M33.pt,1769,1012,1.790734,3.581468,0.22969496
fc_prior_78ZR5R.pt,1767,1016,1.79578,3.59156,0.16257668000000003
fc_prior_YBGP98.pt,1758,1033,1.8165305,3.633061,0.22020521999999995
fc_prior_AHO2YZ.pt,1748,1047,1.8306795,3.661359,0.17799603999999994
fc_prior_F1FBPY.pt,1788,1032,1.845732,3.691464,0.28225036000000003
fc_prior_8GDSLA.pt,1853,1003,1.8590605,3.718121,0.21860682
fc_prior_4YBIF2.pt,1775,1052,1.867826,3.735652,0.23114714000000006
fc_prior_8GBLTW.pt,1755,1069,1.8766295,3.753259,0.28926627999999993
fc_prior_00KFP5.pt,1868,1016,1.898396,3.796792,0.28640077999999997
fc_prior_1YT1WI.pt,1849,1028,1.901286,3.802572,0.23592908000000004
fc_prior_QLJ4NP.pt,1904,1006,1.915927,3.831854,0.23176500000000005
fc_prior_QHM2MV.pt,1864,1033,1.9260285,3.852057,0.21130961999999998
fc_prior_R4LW6E.pt,1835,1052,1.930946,3.861892,0.25254817999999996
fc_prior_68KI5U.pt,1823,1059,1.9310865,3.862173,0.24927001999999995
fc_prior_ZTA34E.pt,1906,1018,1.940817,3.881634,0.28225055999999993
fc_prior_J69SJD.pt,1867,1042,1.945935,3.89187,0.24371943999999998
fc_prior_M8AUZZ.pt,1873,1039,1.9465665,3.893133,0.23690018000000002
fc_prior_BH799E.pt,1867,1043,1.9478025,3.895605,0.24271766
fc_prior_27ZAN5.pt,1876,1039,1.9496835,3.899367,0.24696582
fc_prior_PYCE3K.pt,1899,1029,1.9545855,3.909171,0.23817366000000004
fc_prior_DE2N6Y.pt,1904,1031,1.9635395,3.927079,0.23790934
fc_prior_9Q7B9X.pt,1871,1050,1.965075,3.93015,0.21686104
fc_prior_WKFIOB.pt,1849,1070,1.978965,3.95793,0.2431101
fc_prior_1G2ULX.pt,1861,1069,1.9899435,3.979887,0.3094417
fc_prior_8V5113.pt,1914,1040,1.99108,3.98216,0.24405579999999993
fc_prior_33FWMQ.pt,1895,1054,1.997857,3.995714,0.26355759999999995
fc_prior_HAAMSW.pt,1873,1071,2.0065185,4.013037,0.24700699999999995
fc_prior_87TR6C.pt,1905,1055,2.0103025,4.020605,0.05247268000000002
fc_prior_EWHRU9.pt,1920,1047,2.0107635,4.021527,0.24985508000000003
fc_prior_R64RRC.pt,1912,1054,2.015775,4.03155,0.29631853999999996
fc_prior_QMCLC2.pt,1914,1057,2.0236265,4.047253,0.27672594000000006
fc_prior_B671XX.pt,1942,1043,2.0260275,4.052055,0.18470863999999998
fc_prior_K8HRG0.pt,1983,1026,2.035071,4.070142,0.26165717999999993
fc_prior_RUESIH.pt,2023,1008,2.039688,4.079376,0.24789167999999998
fc_prior_TTNA9C.pt,1968,1038,2.043303,4.086606,0.2582034999999999
fc_prior_JLHFB2.pt,2009,1017,2.0436615,4.087323,0.25700216
fc_prior_4ZB51C.pt,2027,1015,2.0579125,4.115825,0.25092916000000004
fc_prior_MVT473.pt,2064,1000,2.0645,4.129,0.29605188000000005
fc_prior_HZY71Y.pt,2075,1008,2.092104,4.184208,0.25463041999999997
fc_prior_E2FU9T.pt,516,4057,2.0954405,4.190881,0.22526782000000012
fc_prior_IZ09WY.pt,2097,1007,2.1121825,4.224365,0.20652443999999995
fc_prior_1TRD6W.pt,2033,1040,2.11484,4.22968,0.19876969999999988
fc_prior_QGOKI9.pt,524,4054,2.126323,4.252646,0.29250068
fc_prior_G6R45T.pt,1982,1075,2.1311875,4.262375,0.24213683999999994
fc_prior_7O3584.pt,2117,1018,2.155615,4.31123,0.2638920600000001
fc_prior_A4U45L.pt,2070,1044,2.161602,4.323204,0.27968052
fc_prior_YAWDD5.pt,2153,1005,2.1642675,4.328535,0.2634330199999999
fc_prior_JQ18XV.pt,2063,1051,2.1687385,4.337477,0.15768572
fc_prior_DIKFU6.pt,2068,1052,2.176062,4.352124,0.26979966
fc_prior_7LPLZN.pt,2145,1015,2.1776825,4.355365,0.31830349999999996
fc_prior_78K1CB.pt,2165,1007,2.1806585,4.361317,0.19220090000000004
fc_prior_N3B334.pt,2093,1046,2.189801,4.379602,0.2725416200000001
fc_prior_08YCKX.pt,2110,1039,2.1928095,4.385619,0.26971804000000005
fc_prior_MTYK5I.pt,2121,1035,2.1957525,4.391505,0.19756864
fc_prior_VXC3Q6.pt,539,4074,2.197923,4.395846,0.2223966
fc_prior_E9D9L4.pt,2126,1034,2.198801,4.397602,0.27906114000000004
fc_prior_GX4JY7.pt,2057,1069,2.1994675,4.398935,0.26797405999999996
fc_prior_Z3GPQN.pt,2069,1064,2.201948,4.403896,0.26779478
fc_prior_SDF2DG.pt,2061,1072,2.209928,4.419856,0.29200259999999995
fc_prior_MH69P4.pt,2109,1054,2.223413,4.446826,0.2761852799999999
fc_prior_FL4JFB.pt,2151,1034,2.224651,4.449302,0.2388091400000001
fc_prior_U06Z5U.pt,2199,1015,2.2324925,4.464985,0.28446956000000007
fc_prior_RIET4R.pt,2077,1076,2.23539,4.47078,0.29002246
fc_prior_33FULS.pt,2237,1001,2.2397375,4.479475,0.12639930000000002
fc_prior_1MMRF9.pt,2232,1006,2.245895,4.49179,0.28473950000000003
fc_prior_I2OR6Y.pt,2235,1006,2.248913,4.497826,0.31444692
fc_prior_K6PHGO.pt,2230,1010,2.252805,4.50561,0.29520424000000006
fc_prior_LEY1VW.pt,2152,1047,2.2536675,4.507335,0.27645574
fc_prior_2MSMRU.pt,2187,1037,2.2684375,4.536875,0.28944206
fc_prior_18XAI4.pt,2260,1004,2.269542,4.539084,0.27954906
fc_prior_08HT5Y.pt,2135,1069,2.2828495,4.565699,0.27548504000000007
fc_prior_PDZFTG.pt,2284,1002,2.289069,4.578138,0.34035282
fc_prior_Y77FKO.pt,565,4056,2.293668,4.587336,0.27473956
fc_prior_067GNW.pt,2255,1017,2.2938435,4.587687,0.2811444400000001
fc_prior_71JCY4.pt,2164,1060,2.29437,4.58874,0.2981165799999999
fc_prior_O1HQ3V.pt,2192,1051,2.3043175,4.608635,0.2820017999999999
fc_prior_5KX6HM.pt,2190,1052,2.304406,4.608812,0.31300202000000005
fc_prior_USQDML.pt,2195,1056,2.318448,4.636896,0.28713868
fc_prior_T8MS3W.pt,2240,1037,2.3233985,4.646797,0.32474266000000007
fc_prior_V83FQF.pt,2171,1070,2.323505,4.64701,0.27625808
fc_prior_PAVH3Q.pt,2318,1005,2.3300925,4.660185,0.16457136000000003
fc_prior_YUI24T.pt,2206,1059,2.3366835,4.673367,0.34409878
fc_prior_QPRLB5.pt,2322,1008,2.34108,4.68216,0.16415624
fc_prior_OUG3U9.pt,580,4036,2.342898,4.685796,0.32759174
fc_prior_JMH8RB.pt,2236,1052,2.352798,4.705596,0.32185562000000006
fc_prior_DDTC9L.pt,2318,1016,2.355596,4.711192,0.19072706000000003
fc_prior_UUSFFW.pt,2197,1074,2.360115,4.72023,0.21519918000000002
fc_prior_MQMC7L.pt,2218,1064,2.360484,4.720968,0.2807774800000001
fc_prior_IFJWH1.pt,2307,1023,2.3605725,4.721145,0.28044958000000003
fc_prior_MPV99O.pt,584,4041,2.3619645,4.723929,0.20408094000000004
fc_prior_WW1V9F.pt,2218,1066,2.364921,4.729842,0.26774881999999994
fc_prior_4TK89Q.pt,2238,1062,2.377287,4.754574,0.20970236000000003
fc_prior_8IFSST.pt,2253,1055,2.3774425,4.754885,0.17790745999999996
fc_prior_F6RUFQ.pt,2303,1040,2.39564,4.79128,0.28738327999999996
fc_prior_MYWKX9.pt,2327,1033,2.4043075,4.808615,0.2901374599999999
fc_prior_IZF45S.pt,2349,1024,2.405888,4.811776,0.33815883999999996
fc_prior_UZUFYF.pt,2246,1073,2.4104945,4.820989,0.2891030399999999
fc_prior_I5TFAI.pt,2314,1049,2.4279105,4.855821,0.25854942
fc_prior_UON074.pt,2349,1038,2.438781,4.877562,0.2930448200000001
fc_prior_Q78150.pt,2349,1038,2.438781,4.877562,0.23556696000000002
fc_prior_J7YULR.pt,2335,1049,2.4499395,4.899879,0.05882183999999999
fc_prior_L4XZ6T.pt,2327,1056,2.45784,4.91568,0.27677714000000003
fc_prior_R80KL5.pt,2354,1044,2.458098,4.916196,0.078323
fc_prior_RRR4XU.pt,606,4068,2.467242,4.934484,0.2853161400000001
fc_prior_MRVOKO.pt,2300,1075,2.4730375,4.946075,0.33526133999999996
fc_prior_8O7T81.pt,2346,1057,2.4802505,4.960501,0.29512378
fc_prior_SBCV5P.pt,618,4082,2.524717,5.049434,0.29739834000000004
fc_prior_K7COHG.pt,620,4075,2.5285375,5.057075,0.3322690399999999
fc_prior_UCSSW5.pt,630,4048,2.552264,5.104528,0.34275572000000004
fc_prior_7ZMLFJ.pt,641,4069,2.6102635,5.220527,0.30391158000000007
fc_prior_D1WESJ.pt,666,4081,2.7199865,5.439973,0.06417289999999999
fc_prior_PISHSP.pt,682,4041,2.7579825,5.515965,0.31956816
fc_prior_2CDFSP.pt,697,4080,2.8458,5.6916,0.34145172
fc_prior_DKGWCY.pt,707,4078,2.885185,5.77037,0.35428982
fc_prior_KMVY5A.pt,727,4036,2.93619,5.87238,0.3484946000000001
fc_prior_PM3XEI.pt,756,4025,3.0449125,6.089825,0.3489575200000001
fc_prior_V3HWC3.pt,754,4044,3.051198,6.102396,0.3759480199999999
fc_prior_O3YTXE.pt,765,4034,3.088027,6.176054,0.27443392000000005
fc_prior_ISCK9P.pt,794,4071,3.2344095,6.468819,0.34704525999999986
fc_prior_MF3O5T.pt,798,4066,3.246701,6.493402,0.1409102
fc_prior_BL8TLJ.pt,806,4046,3.263099,6.526198,0.34002366
fc_prior_P7AT15.pt,817,4044,3.30597,6.61194,0.33742916
fc_prior_2KL9BE.pt,822,4080,3.3558,6.7116,0.35888511999999984
fc_prior_O9ULOJ.pt,834,4077,3.4022565,6.804513,0.36393634000000014
fc_prior_S9KAY5.pt,846,4032,3.413088,6.826176,0.37391588000000003
fc_prior_1NTRI1.pt,850,4029,3.4266645,6.853329,0.3260380199999999
fc_prior_4VUTHK.pt,847,4059,3.4400025,6.880005,0.3472799999999999
fc_prior_B423EJ.pt,848,4076,3.458486,6.916972,0.3661745799999999
fc_prior_SVTGXP.pt,860,4081,3.5117005,7.023401,0.38748076000000004
fc_prior_XGC8ZS.pt,867,4095,3.5524125,7.104825,0.38825126
fc_prior_5BU352.pt,882,4038,3.563535,7.12707,0.43196274
fc_prior_FZLSBY.pt,3597,1001,3.6010975,7.202195,0.3910232400000001
fc_prior_J5K7HH.pt,882,4090,3.609425,7.21885,0.40004525999999996
fc_prior_7CUUY8.pt,884,4091,3.6184895,7.236979,0.39318646000000007
fc_prior_M5QVMX.pt,3636,1001,3.6401365,7.280273,0.3888755800000002
fc_prior_VWBWLX.pt,3590,1016,3.647948,7.295896,0.39575807999999996
fc_prior_PNDB8X.pt,3584,1018,3.649021,7.298042,0.38204896000000005
fc_prior_UOS2K8.pt,3610,1012,3.653826,7.307652,0.37427054
fc_prior_GXD11E.pt,3600,1017,3.6617085,7.323417,0.42292401999999996
fc_prior_E048H5.pt,906,4049,3.6704185,7.340837,0.36684101999999996
fc_prior_Y8230J.pt,3648,1007,3.6740395,7.348079,0.3986635399999999
fc_prior_4CY7XX.pt,3636,1012,3.680138,7.360276,0.3894224399999999
fc_prior_AF7ISE.pt,3682,1003,3.6935475,7.387095,0.42803333999999993
fc_prior_HJ9B98.pt,3611,1023,3.6945645,7.389129,0.4181458000000001
fc_prior_NCBRZ4.pt,3655,1011,3.6957105,7.391421,0.35858070000000003
fc_prior_XWXBZ6.pt,3671,1015,3.7265725,7.453145,0.37680098000000006
fc_prior_LC6TUK.pt,3663,1019,3.7331065,7.466213,0.33741923999999995
fc_prior_5WJGAW.pt,3709,1008,3.739176,7.478352,0.2902957
fc_prior_ETB9EF.pt,3687,1015,3.7428125,7.485625,0.44688374000000003
fc_prior_FZRVSL.pt,3685,1016,3.744468,7.488936,0.40549569999999996
fc_prior_XJC81S.pt,3737,1003,3.7487125,7.497425,0.37241226
fc_prior_PRK8T1.pt,3695,1018,3.762019,7.524038,0.37927758000000006
fc_prior_UZOQI7.pt,930,4053,3.7713165,7.542633,0.41049446
fc_prior_ACBQEB.pt,3679,1025,3.7714875,7.542975,0.3988388800000001
fc_prior_ZSYAAV.pt,3728,1012,3.773242,7.546484,0.4155934
fc_prior_K2SJKE.pt,3770,1002,3.778041,7.556082,0.3793294400000001
fc_prior_GO5NHD.pt,932,4052,3.77849,7.55698,0.3821184600000001
fc_prior_D5VMWC.pt,3772,1003,3.7838175,7.567635,0.41732388
fc_prior_22Q2VH.pt,3597,1054,3.791765,7.58353,0.4067562
fc_prior_YTQO04.pt,3747,1014,3.799965,7.59993,0.42307927999999995
fc_prior_3Y5UA0.pt,3681,1034,3.806671,7.613342,0.40684089999999995
fc_prior_VGSBAY.pt,3646,1044,3.806946,7.613892,0.43270460000000016
fc_prior_V1WQO3.pt,3636,1047,3.8074155,7.614831,0.46606096
fc_prior_F4QJLQ.pt,3622,1052,3.81087,7.62174,0.3969080000000001
fc_prior_BU4Q5B.pt,3666,1040,3.81316,7.62632,0.3284761400000001
fc_prior_2C7C5W.pt,3605,1058,3.814619,7.629238,0.45731930000000015
fc_prior_VL97IQ.pt,3789,1008,3.819816,7.639632,0.42615113999999993
fc_prior_DELY12.pt,3741,1021,3.8200715,7.640143,0.41355685999999986
fc_prior_VQ3RLX.pt,3646,1048,3.821532,7.643064,0.37452528000000007
fc_prior_O1Y0A5.pt,3633,1052,3.822442,7.644884,0.41227584
fc_prior_0NGPSH.pt,3655,1049,3.8346195,7.669239,0.44235322000000005
fc_prior_TCV4NO.pt,3816,1005,3.8355825,7.671165,0.4149521999999999
fc_prior_2MMIV5.pt,3835,1003,3.8470065,7.694013,0.3899424999999999
fc_prior_P72WDZ.pt,3806,1011,3.8483715,7.696743,0.40405668
fc_prior_FYEBER.pt,3584,1074,3.849753,7.699506,0.40797924
fc_prior_PS4T6O.pt,3647,1056,3.85176,7.70352,0.3854478
fc_prior_R1X2ZY.pt,3608,1068,3.853878,7.707756,0.11546839999999997
fc_prior_HC83J3.pt,3696,1044,3.859146,7.718292,0.37753398
fc_prior_UOLE7K.pt,3740,1033,3.8639365,7.727873,0.3812178199999999
fc_prior_M7J76F.pt,3629,1065,3.8654175,7.730835,0.3668856399999999
fc_prior_OSHXW7.pt,3647,1060,3.86635,7.7327,0.3702729199999999
fc_prior_0G7L52.pt,3687,1049,3.8681875,7.736375,0.39163154
fc_prior_5DNMHU.pt,3798,1019,3.8706715,7.741343,0.41427499999999995
fc_prior_J5KEJ8.pt,3872,1000,3.8725,7.745,0.4504110600000001
fc_prior_5TPLTR.pt,3775,1026,3.873663,7.747326,0.37663923999999993
fc_prior_WPTDRY.pt,3641,1064,3.874556,7.749112,0.3675228399999999
fc_prior_82CLYS.pt,3666,1057,3.8754905,7.750981,0.42558379999999985
fc_prior_M831UQ.pt,3730,1040,3.87972,7.75944,0.41593654
fc_prior_FGVNWI.pt,3721,1045,3.8889675,7.777935,0.4228390200000001
fc_prior_156NVL.pt,3860,1008,3.891384,7.782768,0.37743052
fc_prior_NIKTYU.pt,3890,1001,3.8943905,7.788781,0.37487024000000013
fc_prior_20T9D7.pt,3871,1007,3.8986005,7.797201,0.37542902000000006
fc_prior_CV43GW.pt,3876,1006,3.899759,7.799518,0.37348675999999975
fc_prior_WAUJTN.pt,3826,1021,3.9068565,7.813713,0.36798995999999995
fc_prior_YIS9L6.pt,3747,1043,3.9086425,7.817285,0.44942775999999995
fc_prior_QNYHZ5.pt,3832,1021,3.9129825,7.825965,0.4457844000000001
fc_prior_H7P3ZU.pt,3799,1031,3.9172845,7.834569,0.42054016000000005
fc_prior_3YYIQD.pt,3655,1073,3.9223515,7.844703,0.42414988000000015
fc_prior_QN0IUE.pt,3911,1004,3.927146,7.854292,0.37003854
fc_prior_EBQNF5.pt,3873,1014,3.927729,7.855458,0.43298914000000005
fc_prior_MVUYSY.pt,3670,1071,3.9311055,7.862211,0.47574141999999997
fc_prior_RDZBAT.pt,3724,1056,3.933072,7.866144,0.41932907999999985
fc_prior_KIRQNR.pt,3828,1029,3.9395265,7.879053,0.4245398399999998
fc_prior_2IPQCH.pt,3848,1024,3.940864,7.881728,0.37137022000000003
fc_prior_N5NRK5.pt,3663,1076,3.941926,7.883852,0.39917046000000006
fc_prior_589FH1.pt,3876,1017,3.9424005,7.884801,0.41643494
fc_prior_FC3QY6.pt,3919,1006,3.943017,7.886034,0.4158601
fc_prior_DBXYHP.pt,3700,1066,3.944733,7.889466,0.40344618
fc_prior_8SXJJ8.pt,3806,1037,3.9473405,7.894681,0.42614304
fc_prior_B6UP06.pt,3679,1074,3.951783,7.903566,0.38286748
fc_prior_LVTF0D.pt,3715,1065,3.9570075,7.914015,0.4588219599999999
fc_prior_RR5S7F.pt,972,4072,3.96002,7.92004,0.16761961999999997
fc_prior_E42U21.pt,3781,1048,3.963012,7.926024,0.4081273400000001
fc_prior_U4KKYM.pt,3848,1031,3.9678035,7.935607,0.42660744
fc_prior_HHN3ED.pt,3904,1017,3.9708765,7.941753,0.38681450000000006
fc_prior_YBWD17.pt,3870,1026,3.971133,7.942266,0.39142912
fc_prior_POBP7H.pt,3836,1037,3.9784505,7.956901,0.37260736
fc_prior_1Z9NRG.pt,3974,1001,3.9784745,7.956949,0.3987429599999999
fc_prior_Y462ZR.pt,3900,1020,3.97851,7.95702,0.4435061999999999
fc_prior_6IXSH2.pt,3866,1030,3.982495,7.96499,0.42676652000000004
fc_prior_TIY8GC.pt,978,4073,3.9854305,7.970861,0.41592118
fc_prior_1TUO6G.pt,3714,1074,3.989373,7.978746,0.14261038
fc_prior_EKZZO4.pt,3835,1041,3.9927555,7.985511,0.4214205200000001
fc_prior_B0BWYP.pt,3839,1041,3.9969195,7.993839,0.4002769200000001
fc_prior_3YAE5U.pt,3809,1051,4.0037845,8.007569,0.4112478
fc_prior_Q377OT.pt,3909,1028,4.018966,8.037932,0.2990166799999999
fc_prior_H82IH4.pt,3816,1054,4.022591,8.045182,0.37788928
fc_prior_9RADU6.pt,3831,1050,4.023075,8.04615,0.41290154
fc_prior_H0197A.pt,3900,1033,4.0292165,8.058433,0.3687848
fc_prior_XUV8AQ.pt,4026,1002,4.034553,8.069106,0.3736235600000001
fc_prior_EZWMCM.pt,990,4076,4.037278,8.074556,0.4560744399999999
fc_prior_HXK7X9.pt,3821,1059,4.0469685,8.093937,0.30955179999999993
fc_prior_ODWE9I.pt,3941,1027,4.0479205,8.095841,0.36377111999999995
fc_prior_LZSPBM.pt,3977,1018,4.049095,8.09819,0.4360899200000001
fc_prior_O3N3RY.pt,4047,1001,4.0515475,8.103095,0.4270955
fc_prior_74V4OG.pt,1001,4046,4.052069,8.104138,0.4560793999999999
fc_prior_L08AYS.pt,3857,1051,4.0542325,8.108465,0.4525945199999999
fc_prior_VUM9YK.pt,1007,4025,4.0551875,8.110375,0.4486978400000001
fc_prior_84PPXO.pt,3794,1069,4.0563205,8.112641,0.4634704199999999
fc_prior_PBIEK0.pt,3814,1065,4.0624425,8.124885,0.40809156000000013
fc_prior_GEAQ37.pt,3983,1022,4.071137,8.142274,0.4244393799999998
fc_prior_JSDOTM.pt,3922,1038,4.071555,8.14311,0.42245028000000007
fc_prior_FPBODR.pt,3969,1026,4.072707,8.145414,0.35577240000000004
fc_prior_AH4HLJ.pt,3836,1062,4.074363,8.148726,0.4357879799999999
fc_prior_EELN5E.pt,3976,1026,4.079889,8.159778,0.3907596000000001
fc_prior_89S4DZ.pt,3924,1043,4.0932535,8.186507,0.39852443999999987
fc_prior_AT4G3D.pt,3919,1050,4.115475,8.23095,0.26209014
fc_prior_TLO49A.pt,3830,1076,4.121618,8.243236,0.28499394000000006
fc_prior_MYLI17.pt,4047,1019,4.1244025,8.248805,0.44624366000000004
fc_prior_6AJZ03.pt,4092,1008,4.12524,8.25048,0.41281286
fc_prior_BS2DQ2.pt,3991,1034,4.127211,8.254422,0.48433233999999975
fc_prior_L6HJRW.pt,3894,1060,4.12817,8.25634,0.4218881
fc_prior_ISI1FK.pt,3996,1033,4.1283845,8.256769,0.3768907199999999
fc_prior_ETBUTE.pt,4045,1022,4.134501,8.269002,0.3892976600000001
fc_prior_XQZN9F.pt,4012,1031,4.1368875,8.273775,0.40418823999999987
fc_prior_VZVXDU.pt,4076,1015,4.1376475,8.275295,0.3904404200000001
fc_prior_V46VSU.pt,4076,1016,4.141724,8.283448,0.40855214000000006
fc_prior_04118Z.pt,3875,1069,4.1429095,8.285819,0.3560641799999999
fc_prior_R9VEUX.pt,3870,1072,4.149176,8.298352,0.4166816599999999
fc_prior_WECBY2.pt,4040,1028,4.153634,8.307268,0.3863205399999998
fc_prior_OCXRRJ.pt,3904,1066,4.162197,8.324394,0.4585341799999999
fc_prior_X7SSUY.pt,3917,1063,4.1643025,8.328605,0.42553428000000004
fc_prior_EYO5SH.pt,3886,1072,4.166328,8.332656,0.4506296999999999
fc_prior_KZ0FOR.pt,4162,1001,4.1666625,8.333325,0.43491630000000014
fc_prior_X83GFF.pt,4065,1025,4.1671375,8.334275,0.4137072999999999
fc_prior_NJBGA2.pt,4164,1002,4.172829,8.345658,0.40179436
fc_prior_1NAJ18.pt,4036,1034,4.173741,8.347482,0.3800716800000001
fc_prior_YXZ54Y.pt,3964,1055,4.1825475,8.365095,0.4401019999999998
fc_prior_M14MSY.pt,1033,4047,4.1825745,8.365149,0.4287983800000001
fc_prior_SY1BV3.pt,4165,1006,4.190493,8.380986,0.47043206
fc_prior_HF6BGV.pt,4103,1022,4.193777,8.387554,0.4504467999999999
fc_prior_LCALX6.pt,3923,1069,4.1942215,8.388443,0.45637605999999975
fc_prior_Y6ZE5E.pt,4140,1013,4.1943265,8.388653,0.46386652
fc_prior_RDE5D7.pt,4029,1041,4.1947095,8.389419,0.44196887999999995
fc_prior_ULCUWD.pt,1033,4062,4.198077,8.396154,0.3961941600000001
fc_prior_F5LO0P.pt,3984,1054,4.199663,8.399326,0.47488668000000006
fc_prior_7EQ1P4.pt,3904,1076,4.201242,8.402484,0.40175424000000015
fc_prior_P8PN08.pt,4085,1029,4.2039795,8.407959,0.43640523999999997
fc_prior_EN9S1K.pt,1036,4056,4.204044,8.408088,0.36915146
fc_prior_DYY0Y6.pt,4192,1003,4.2050775,8.410155,0.36279842
fc_prior_YJHESO.pt,4100,1026,4.207113,8.414226,0.4930231
fc_prior_T8GFPP.pt,3917,1074,4.207395,8.41479,0.46046887999999997
fc_prior_NPERIN.pt,4145,1016,4.211828,8.423656,0.4438305800000002
fc_prior_CWZS43.pt,4139,1020,4.22229,8.44458,0.43222325999999994
fc_prior_82OQ9A.pt,4195,1008,4.229064,8.458128,0.36156704000000006
fc_prior_UXJHLL.pt,4016,1053,4.2293745,8.458749,0.36003528
fc_prior_LEK97O.pt,4112,1029,4.2317625,8.463525,0.4541312799999999
fc_prior_KW5XNV.pt,3999,1059,4.2354705,8.470941,0.40408104
fc_prior_TI1ROG.pt,3948,1073,4.2367405,8.473481,0.4570429399999999
fc_prior_PPGE6E.pt,4192,1011,4.2386175,8.477235,0.4488752800000001
fc_prior_KW8JVZ.pt,4148,1023,4.2439155,8.487831,0.44305362000000004
fc_prior_DU690L.pt,3974,1068,4.244766,8.489532,0.4630563799999998
fc_prior_TXTFWD.pt,4195,1012,4.245846,8.491692,0.4443317600000002
fc_prior_41PK9F.pt,1040,4082,4.247321,8.494642,0.3816701800000001
