feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
14,644,189,1,1,23.89338,0.121905,0.23196588000000007,0.3854108246486498,0.6614979092987713
224,230,39,3,1,4052.665344,0.080769,21.870487219999994,21.678193794702715,0.008792370437976895
27,125,45,5,1,102.54843,0.14067,0.6603941,0.8612178726486469,0.30409686072096487
56,143,110,1,1,49.67424,0.01584,1.14774988,1.0899353154594624,0.050372093735734015
28,193,15,5,1,56.75376,0.07239,1.0094778199999999,1.0120783646486475,0.002576128565804124
27,629,85,1,1,39.03795,0.05355,0.6202361200000001,0.7369400680540563,0.18816051547281099
13,2221,25,1,1,9.38795,0.05555,0.20756170000000004,0.2508247377837835,0.20843458973299722
56,75,98,3,2,51.938432,0.066248,0.8856809200000001,0.79843337027027,0.09850900901165414
7,48,37,1,1,0.088837,0.001813,0.06884171999999998,0.08370377140540561,0.2158872759920239
7,66,185,5,1,14.966315,0.305435,0.28050924,0.35048903351351296,0.24947411184570237
112,652,499,1,1,4087.424768,0.325847,18.077259740000002,17.595421911243204,0.026654362203505005
3,96,194,5,1,4.192146,0.465794,0.1777628,0.31794983886486405,0.788618534726411
56,1121,173,1,1,608.716416,0.194106,2.1783337,2.2992100198378354,0.0554902675553499
112,191,507,1,2,305.270784,0.097344,1.97068932,4.897163480162155,1.4850002638478577
28,2030,1205,3,2,4315.24478,22.016555,18.935641159999992,24.394416984270183,0.2882804853633059
14,92,1113,1,1,20.287764,0.103509,0.36450421999999993,0.5234016645945971,0.4359275856795217
3,533,12,1,2,0.014418,0.006408,0.07457851999999998,0.10382208864864874,0.39211784638054986
28,190,200,1,1,29.9488,0.0382,0.37647457999999995,0.4552996249729742,0.2093768056610204
14,20,45,7,1,8.65242,0.044145,0.45696312,0.22887074816216219,0.49914831603442705
14,497,154,3,1,135.043216,0.688996,1.11392634,1.1139695127027038,3.875723299974289e-05
14,959,200,1,1,37.632,0.192,0.32464938,0.5204113010270272,0.6029949018446521
224,247,60,1,1,746.61888,0.01488,8.06403396,8.757136232378373,0.08594982062530572
28,423,133,3,2,99.266944,0.506464,0.6315086600000002,1.1442477052972968,0.8119271797433412
56,399,40,1,1,50.176,0.016,0.8737952599999999,1.013692220648649,0.16010267742657372
14,72,80,1,1,1.14464,0.00584,0.11085496000000004,0.11531876005405425,0.040267030487893436
56,954,179,3,1,4820.260928,1.537073,13.230334759999998,13.501187073081125,0.020472068015996818
27,165,324,1,1,39.208536,0.053784,0.6956104399999999,0.8510395970270296,0.22344281811962116
56,41,227,7,1,1430.86272,0.45627,5.21457042,4.370615821297311,0.1618454696605074
28,2289,765,3,2,3089.06388,15.76053,13.581787079999996,31.07649667713507,1.2881007112014802
7,33,170,1,1,0.28322,0.00578,0.09421368000000002,0.10498855848648667,0.11436639017270785
13,42,99,1,2,0.17985825,0.004257,0.09034537999999999,0.11591341335135148,0.2830032188845904
56,203,1941,1,1,1241.743104,0.395964,7.119765600000003,6.865977548324318,0.03564556278028089
13,14,437,5,1,25.922403,0.153387,0.28232764,0.4877355000540543,0.7275513656900696
