model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
dwconv-bn-relu_finegrained1_4NZQPD.pt,14,803,803,5,1,4.092088,0.020878,0.19503643999999998
dwconv-bn-relu_finegrained1_BAY8EI.pt,14,649,649,5,1,3.307304,0.016874,0.18429141999999998
dwconv-bn-relu_finegrained1_PI9SGO.pt,14,679,679,5,1,3.460184,0.017654,0.36380444000000006
dwconv-bn-relu_finegrained1_BLM0O2.pt,14,784,784,5,1,3.995264,0.020384,0.1949532
dwconv-bn-relu_finegrained1_3UOUZ7.pt,14,729,729,5,1,3.714984,0.018954,0.18876618
dwconv-bn-relu_finegrained1_G6BUKO.pt,14,868,868,5,1,4.423328,0.022568,0.19195477999999994
dwconv-bn-relu_finegrained1_3CBS0B.pt,7,82,82,3,2,0.010045,0.00082,0.11930956000000004
dwconv-bn-relu_finegrained1_3LRW1U.pt,7,61,61,3,2,0.0074725,0.00061,0.11474711999999998
dwconv-bn-relu_finegrained1_DWW6OY.pt,7,49,49,3,2,0.0060025,0.00049,0.11157507999999998
dwconv-bn-relu_finegrained1_MRETG8.pt,7,58,58,3,2,0.007105,0.00058,0.10786149999999997
dwconv-bn-relu_finegrained1_QE4HUF.pt,7,96,96,3,2,0.01176,0.00096,0.1251214
dwconv-bn-relu_finegrained1_48MS9R.pt,7,68,68,3,2,0.00833,0.00068,0.11710198000000004
dwconv-bn-relu_finegrained1_EDGPNS.pt,7,48,48,3,2,0.00588,0.00048,0.10876800000000003
dwconv-bn-relu_finegrained1_51VOTF.pt,7,40,40,3,2,0.0049,0.0004,0.11864756000000004
dwconv-bn-relu_finegrained1_2D2K3V.pt,7,62,62,3,2,0.007595,0.00062,0.10997524000000002
dwconv-bn-relu_finegrained1_0NPKV5.pt,7,90,90,3,2,0.011025,0.0009,0.11499353999999999
dwconv-bn-relu_finegrained1_VA6UUX.pt,7,52,52,3,2,0.00637,0.00052,0.10818166
dwconv-bn-relu_finegrained1_BF8BDK.pt,7,74,74,3,2,0.009065,0.00074,0.11214199999999998
dwconv-bn-relu_finegrained1_3DP8Z3.pt,7,80,80,3,2,0.0098,0.0008,0.12209057999999998
dwconv-bn-relu_finegrained1_BDAHDT.pt,7,44,44,3,2,0.00539,0.00044,0.11026467999999999
dwconv-bn-relu_finegrained1_2693B9.pt,7,50,50,3,2,0.006125,0.0005,0.31574248
dwconv-bn-relu_finegrained1_GEUREI.pt,7,94,94,3,2,0.011515,0.00094,0.11777157999999996
dwconv-bn-relu_finegrained1_QMN245.pt,7,86,86,3,2,0.010535,0.00086,0.11955650000000001
dwconv-bn-relu_finegrained1_E1GJ0S.pt,7,41,41,3,2,0.0050225,0.00041,0.10986076
dwconv-bn-relu_finegrained1_KJV2G9.pt,7,93,93,3,2,0.0113925,0.00093,0.13665084
dwconv-bn-relu_finegrained1_4LPJII.pt,7,95,95,3,2,0.0116375,0.00095,0.14596684000000004
dwconv-bn-relu_finegrained1_L1U7E5.pt,7,44,44,3,1,0.02156,0.00044,0.13150212
dwconv-bn-relu_finegrained1_9SI5FZ.pt,7,68,68,3,1,0.03332,0.00068,0.09455382
dwconv-bn-relu_finegrained1_RUHIAT.pt,7,72,72,3,1,0.03528,0.00072,0.14042985999999996
dwconv-bn-relu_finegrained1_1XRDFN.pt,7,88,88,3,1,0.04312,0.00088,0.13496446
dwconv-bn-relu_finegrained1_H3WZVC.pt,7,75,75,3,1,0.03675,0.00075,0.12714731999999998
dwconv-bn-relu_finegrained1_TEQ8SC.pt,7,45,45,3,1,0.02205,0.00045,0.13433758000000004
dwconv-bn-relu_finegrained1_1GW8LZ.pt,7,74,74,3,1,0.03626,0.00074,0.13115330000000003
dwconv-bn-relu_finegrained1_9YJX56.pt,7,46,46,3,1,0.02254,0.00046,0.14613192000000008
dwconv-bn-relu_finegrained1_S8609X.pt,7,83,83,3,1,0.04067,0.00083,0.14008022
dwconv-bn-relu_finegrained1_R2DZE6.pt,7,86,86,3,1,0.04214,0.00086,0.12390079999999999
dwconv-bn-relu_finegrained1_GISBN7.pt,7,73,73,3,1,0.03577,0.00073,0.16860336
dwconv-bn-relu_finegrained1_PR4S7A.pt,7,63,63,3,1,0.03087,0.00063,0.11704386000000006
dwconv-bn-relu_finegrained1_LR5LIM.pt,7,78,78,3,1,0.03822,0.00078,0.12212560000000001
dwconv-bn-relu_finegrained1_1FICDX.pt,7,37,37,3,1,0.01813,0.00037,0.11733544
dwconv-bn-relu_finegrained1_ILMQ80.pt,7,42,42,3,1,0.02058,0.00042,0.11776228000000004
dwconv-bn-relu_finegrained1_FOONR8.pt,7,80,80,3,1,0.0392,0.0008,0.12585808
dwconv-bn-relu_finegrained1_S837AX.pt,7,48,48,3,1,0.02352,0.00048,0.13188886000000002
dwconv-bn-relu_finegrained1_6WE7PA.pt,7,62,62,3,1,0.03038,0.00062,0.11816875999999993
dwconv-bn-relu_finegrained1_NIOPPL.pt,7,54,54,3,1,0.02646,0.00054,0.12232248
dwconv-bn-relu_finegrained1_4X8UEY.pt,7,81,81,3,1,0.03969,0.00081,0.15062648000000003
dwconv-bn-relu_finegrained1_DP643M.pt,14,59,59,3,1,0.11564,0.00059,0.11785262000000003
dwconv-bn-relu_finegrained1_9EQ5MU.pt,14,56,56,3,1,0.10976,0.00056,0.1272123
dwconv-bn-relu_finegrained1_2QJJ8S.pt,14,55,55,3,1,0.1078,0.00055,0.12601598
dwconv-bn-relu_finegrained1_O2VROY.pt,14,61,61,3,1,0.11956,0.00061,0.12229965999999996
dwconv-bn-relu_finegrained1_UWLXO3.pt,14,70,70,3,1,0.1372,0.0007,0.13312694000000003
dwconv-bn-relu_finegrained1_B08HIU.pt,14,53,53,3,1,0.10388,0.00053,0.12255758
dwconv-bn-relu_finegrained1_GRY7IN.pt,14,34,34,3,1,0.06664,0.00034,0.12362084
dwconv-bn-relu_finegrained1_JWMDXJ.pt,14,39,39,3,1,0.07644,0.00039,0.12765433999999998
dwconv-bn-relu_finegrained1_9MU3P3.pt,14,65,65,3,1,0.1274,0.00065,0.13234221999999995
dwconv-bn-relu_finegrained1_7TN5ET.pt,14,58,58,3,1,0.11368,0.00058,0.12251116
dwconv-bn-relu_finegrained1_HH2TPI.pt,14,41,41,3,1,0.08036,0.00041,0.13074656000000004
dwconv-bn-relu_finegrained1_5YP40D.pt,14,40,40,3,1,0.0784,0.0004,0.16229538000000002
dwconv-bn-relu_finegrained1_X2AY6Z.pt,14,62,62,3,1,0.12152,0.00062,0.2544392399999999
dwconv-bn-relu_finegrained1_JKRTJ9.pt,14,51,51,3,1,0.09996,0.00051,0.26499581999999994
dwconv-bn-relu_finegrained1_9HXR6D.pt,14,43,43,3,1,0.08428,0.00043,0.12682548
dwconv-bn-relu_finegrained1_VS7W9R.pt,14,66,66,3,1,0.12936,0.00066,0.12619912
dwconv-bn-relu_finegrained1_TJXQNL.pt,14,63,63,3,1,0.12348,0.00063,0.12506356000000002
dwconv-bn-relu_finegrained1_LLLGAF.pt,14,36,36,3,1,0.07056,0.00036,0.15099182000000005
dwconv-bn-relu_finegrained1_2JGQTH.pt,14,30,30,3,1,0.0588,0.0003,0.12110472
dwconv-bn-relu_finegrained1_RI45LE.pt,14,60,60,3,1,0.1176,0.0006,0.13111976
dwconv-bn-relu_finegrained1_UTI4NI.pt,14,54,54,3,1,0.10584,0.00054,0.12351363999999997
dwconv-bn-relu_finegrained1_UN8SVO.pt,14,26,26,3,1,0.05096,0.00026,0.13717820000000003
dwconv-bn-relu_finegrained1_39PGU4.pt,14,51,51,3,1,0.09996,0.00051,0.12598685999999998
dwconv-bn-relu_finegrained1_1YQJBF.pt,14,29,29,3,1,0.05684,0.00029,0.11876284
dwconv-bn-relu_finegrained1_TPFYZ8.pt,14,28,28,3,1,0.05488,0.00028,0.28175042
dwconv-bn-relu_finegrained1_CVKSP7.pt,14,56,56,3,1,0.10976,0.00056,0.1281574
dwconv-bn-relu_finegrained1_83E0KO.pt,14,55,55,3,1,0.1078,0.00055,0.12911935999999996
dwconv-bn-relu_finegrained1_1E1YUU.pt,14,40,40,3,1,0.0784,0.0004,0.13480654
dwconv-bn-relu_finegrained1_58VNGD.pt,14,41,41,3,1,0.08036,0.00041,0.12316023999999998
dwconv-bn-relu_finegrained1_6U82N0.pt,14,48,48,3,1,0.09408,0.00048,0.12836502000000002
dwconv-bn-relu_finegrained1_SB0OF9.pt,14,53,53,3,1,0.10388,0.00053,0.12771664000000002
dwconv-bn-relu_finegrained1_89WDQQ.pt,14,61,61,3,1,0.11956,0.00061,0.09674910000000002
dwconv-bn-relu_finegrained1_E7IQHJ.pt,14,59,59,3,1,0.11564,0.00059,0.31363926000000003
dwconv-bn-relu_finegrained1_G5WWBB.pt,14,38,38,3,1,0.07448,0.00038,0.1244916
dwconv-bn-relu_finegrained1_A9AA7K.pt,14,27,27,3,1,0.05292,0.00027,0.12107642000000003
dwconv-bn-relu_finegrained1_TEXNTX.pt,14,46,46,3,1,0.09016,0.00046,0.12015631999999998
dwconv-bn-relu_finegrained1_PS7P17.pt,14,34,34,3,1,0.06664,0.00034,0.12174501999999993
dwconv-bn-relu_finegrained1_J7HPHJ.pt,14,49,49,3,1,0.09604,0.00049,0.17817010000000003
dwconv-bn-relu_finegrained1_WX5Z3T.pt,14,37,37,3,1,0.07252,0.00037,0.12910051999999997
dwconv-bn-relu_finegrained1_X238II.pt,14,35,35,3,1,0.0686,0.00035,0.13303626000000005
dwconv-bn-relu_finegrained1_E18OUA.pt,28,107,107,5,1,2.181088,0.002782,0.17251516
dwconv-bn-relu_finegrained1_9MX55C.pt,28,94,94,5,1,1.916096,0.002444,0.16301540000000003
dwconv-bn-relu_finegrained1_5AWHMI.pt,28,62,62,5,1,1.263808,0.001612,0.15692922
dwconv-bn-relu_finegrained1_Z6BH0L.pt,28,96,96,5,1,1.956864,0.002496,0.15970041999999998
dwconv-bn-relu_finegrained1_MRRXLF.pt,28,89,89,5,1,1.814176,0.002314,0.17017945999999998
dwconv-bn-relu_finegrained1_4VZUF5.pt,28,61,61,5,1,1.243424,0.001586,0.16129764000000002
dwconv-bn-relu_finegrained1_MD58M5.pt,28,104,104,5,1,2.119936,0.002704,0.16330154
dwconv-bn-relu_finegrained1_A3N5VR.pt,28,66,66,5,1,1.345344,0.001716,0.15734485999999995
dwconv-bn-relu_finegrained1_G3PEKC.pt,28,60,60,5,1,1.22304,0.00156,0.14889950000000002
dwconv-bn-relu_finegrained1_YCLD7W.pt,28,92,92,5,1,1.875328,0.002392,0.24114948000000003
dwconv-bn-relu_finegrained1_R98QIO.pt,28,93,93,5,1,1.895712,0.002418,0.14814709999999998
dwconv-bn-relu_finegrained1_J8INI2.pt,28,99,99,5,1,2.018016,0.002574,0.15235928000000004
dwconv-bn-relu_finegrained1_0H2UE8.pt,28,73,73,5,1,1.488032,0.001898,0.14560772000000002
dwconv-bn-relu_finegrained1_1P2K54.pt,28,103,103,5,1,2.099552,0.002678,0.16151996000000002
dwconv-bn-relu_finegrained1_83W9EM.pt,28,84,84,5,1,1.712256,0.002184,0.15554958
dwconv-bn-relu_finegrained1_JORB4W.pt,28,97,97,5,1,1.977248,0.002522,0.15682390000000004
dwconv-bn-relu_finegrained1_ZEMSGK.pt,28,81,81,5,1,1.651104,0.002106,0.15671164
dwconv-bn-relu_finegrained1_XQNN9M.pt,28,80,80,5,1,1.63072,0.00208,0.15140688000000002
dwconv-bn-relu_finegrained1_7PTIUY.pt,28,91,91,5,1,1.854944,0.002366,0.15950326000000004
dwconv-bn-relu_finegrained1_RZM9NQ.pt,28,45,45,5,1,0.91728,0.00117,0.14776312000000003
dwconv-bn-relu_finegrained1_BKE0YF.pt,112,236,236,5,1,76.969984,0.006136,2.7132072400000005
dwconv-bn-relu_finegrained1_GFCO6R.pt,112,259,259,5,1,84.471296,0.006734,3.8097216400000002
dwconv-bn-relu_finegrained1_LKY1EP.pt,112,205,205,5,1,66.85952,0.00533,2.6647205600000006
dwconv-bn-relu_finegrained1_K864B0.pt,112,184,184,5,1,60.010496,0.004784,1.8056265799999993
dwconv-bn-relu_finegrained1_VVCRE5.pt,112,228,228,5,1,74.360832,0.005928,2.8197901
dwconv-bn-relu_finegrained1_4TN1EL.pt,112,194,194,5,1,63.271936,0.005044,3.144641279999999
dwconv-bn-relu_finegrained1_3KC9CF.pt,112,145,145,5,1,47.29088,0.00377,2.3471885400000008
dwconv-bn-relu_finegrained1_BICZ1E.pt,112,186,186,5,1,60.662784,0.004836,2.4868961599999997
dwconv-bn-relu_finegrained1_1OP05J.pt,112,188,188,5,1,61.315072,0.004888,2.20289016
dwconv-bn-relu_finegrained1_O5BEYP.pt,112,155,155,5,1,50.55232,0.00403,2.7292079399999993
dwconv-bn-relu_finegrained1_RNMLKO.pt,112,246,246,5,1,80.231424,0.006396,3.9252061599999992
dwconv-bn-relu_finegrained1_4E7RPD.pt,112,219,219,5,1,71.425536,0.005694,4.15424174
dwconv-bn-relu_finegrained1_DHEYPZ.pt,112,158,158,5,1,51.530752,0.004108,2.75429044
dwconv-bn-relu_finegrained1_672Y9H.pt,112,224,224,5,1,73.056256,0.005824,2.0631859400000003
dwconv-bn-relu_finegrained1_FD493C.pt,112,220,220,5,1,71.75168,0.00572,2.9697981799999984
dwconv-bn-relu_finegrained1_OMK3GL.pt,112,166,166,5,1,54.139904,0.004316,2.602002060000001
dwconv-bn-relu_finegrained1_F1DVDO.pt,112,201,201,5,1,65.554944,0.005226,2.90327778
dwconv-bn-relu_finegrained1_RRCFF7.pt,112,209,209,5,1,68.164096,0.005434,2.759828080000001
dwconv-bn-relu_finegrained1_Y0IOG8.pt,112,147,147,5,1,47.943168,0.003822,1.9641595800000002
dwconv-bn-relu_finegrained1_16R9UJ.pt,112,277,277,5,1,90.341888,0.007202,4.195365039999998
dwconv-bn-relu_finegrained1_QHUCCD.pt,7,52,52,7,1,0.1274,0.0026,0.1088067
dwconv-bn-relu_finegrained1_82MCVJ.pt,7,60,60,7,1,0.147,0.003,0.09877016000000002
dwconv-bn-relu_finegrained1_CL708K.pt,7,30,30,7,1,0.0735,0.0015,0.11786871999999997
dwconv-bn-relu_finegrained1_ZKMUP6.pt,7,57,57,7,1,0.13965,0.00285,0.13255184000000003
dwconv-bn-relu_finegrained1_DHHES4.pt,7,44,44,7,1,0.1078,0.0022,0.12733828
dwconv-bn-relu_finegrained1_PNDJ7Y.pt,7,46,46,7,1,0.1127,0.0023,0.13429508
dwconv-bn-relu_finegrained1_GMBWWL.pt,7,47,47,7,1,0.11515,0.00235,0.12802796
dwconv-bn-relu_finegrained1_UHCEK3.pt,7,31,31,7,1,0.07595,0.00155,0.21203616
dwconv-bn-relu_finegrained1_MRV337.pt,7,32,32,7,1,0.0784,0.0016,0.325966
dwconv-bn-relu_finegrained1_RNL63A.pt,7,33,33,7,1,0.08085,0.00165,0.13411461999999996
dwconv-bn-relu_finegrained1_PZSO7J.pt,7,54,54,7,1,0.1323,0.0027,0.13164208000000002
dwconv-bn-relu_finegrained1_9LP7F5.pt,7,42,42,7,1,0.1029,0.0021,0.13431578
dwconv-bn-relu_finegrained1_HPA3M3.pt,7,29,29,7,1,0.07105,0.00145,0.1353427
dwconv-bn-relu_finegrained1_6544I0.pt,7,38,38,7,1,0.0931,0.0019,0.2813063599999999
dwconv-bn-relu_finegrained1_1TEIU6.pt,7,53,53,7,1,0.12985,0.00265,0.12833536000000004
dwconv-bn-relu_finegrained1_F1SNJV.pt,7,49,49,7,1,0.12005,0.00245,0.13088007999999998
dwconv-bn-relu_finegrained1_1K7861.pt,7,43,43,7,1,0.10535,0.00215,0.2925125000000002
dwconv-bn-relu_finegrained1_ZYXIH5.pt,7,65,65,7,1,0.15925,0.00325,0.1355131
dwconv-bn-relu_finegrained1_FJ2WGI.pt,7,34,34,7,1,0.0833,0.0017,0.13967162000000002
dwconv-bn-relu_finegrained1_ENR1Y7.pt,7,55,55,7,1,0.13475,0.00275,0.15350826
dwconv-bn-relu_finegrained1_LUTQPT.pt,112,87,87,3,1,10.91328,0.00087,0.6139878600000002
dwconv-bn-relu_finegrained1_JJAYHT.pt,112,55,55,3,1,6.8992,0.00055,0.36297942000000005
dwconv-bn-relu_finegrained1_T9SQZA.pt,112,114,114,3,1,14.30016,0.00114,1.2910217200000003
dwconv-bn-relu_finegrained1_46NTAV.pt,112,88,88,3,1,11.03872,0.00088,0.89265618
dwconv-bn-relu_finegrained1_CI7EZF.pt,112,78,78,3,1,9.78432,0.00078,0.7894065
dwconv-bn-relu_finegrained1_TD0MY7.pt,112,109,109,3,1,13.67296,0.00109,1.51218174
dwconv-bn-relu_finegrained1_CD1O2D.pt,112,119,119,3,1,14.92736,0.00119,1.5327554200000002
dwconv-bn-relu_finegrained1_PPJBW3.pt,112,106,106,3,1,13.29664,0.00106,1.4901398200000002
dwconv-bn-relu_finegrained1_K0MKFE.pt,112,96,96,3,1,12.04224,0.00096,0.7744338399999999
dwconv-bn-relu_finegrained1_5OHW4Y.pt,112,93,93,3,1,11.66592,0.00093,0.8450457800000001
dwconv-bn-relu_finegrained1_B47228.pt,112,56,56,3,1,7.02464,0.00056,0.56419796
dwconv-bn-relu_finegrained1_G382DD.pt,112,113,113,3,1,14.17472,0.00113,1.3911772800000006
dwconv-bn-relu_finegrained1_V9JYBL.pt,112,115,115,3,1,14.4256,0.00115,1.780374919999999
dwconv-bn-relu_finegrained1_F8M1LX.pt,112,81,81,3,1,10.16064,0.00081,0.49590808000000003
dwconv-bn-relu_finegrained1_ODLMLY.pt,112,63,63,3,1,7.90272,0.00063,0.3846499000000001
dwconv-bn-relu_finegrained1_5ZM5VI.pt,112,82,82,3,1,10.28608,0.00082,0.4859040199999999
dwconv-bn-relu_finegrained1_2FBP34.pt,112,77,77,3,1,9.65888,0.00077,0.51512404
dwconv-bn-relu_finegrained1_0VRU7J.pt,112,94,94,3,1,11.79136,0.00094,0.57965406
dwconv-bn-relu_finegrained1_8XVP8P.pt,112,86,86,3,1,10.78784,0.00086,0.50616614
dwconv-bn-relu_finegrained1_KGWDC6.pt,112,53,53,3,1,6.64832,0.00053,0.3325688400000001
dwconv-bn-relu_finegrained1_IIH3WW.pt,28,111,111,3,1,0.87024,0.00111,0.14959856
dwconv-bn-relu_finegrained1_ZGXW0T.pt,28,164,164,3,1,1.28576,0.00164,0.17678792
dwconv-bn-relu_finegrained1_MYDLY9.pt,28,212,212,3,1,1.66208,0.00212,0.24394898000000004
dwconv-bn-relu_finegrained1_79XO0I.pt,28,186,186,3,1,1.45824,0.00186,0.18575218000000007
dwconv-bn-relu_finegrained1_EJMX10.pt,28,183,183,3,1,1.43472,0.00183,0.17586482
dwconv-bn-relu_finegrained1_40F86V.pt,28,141,141,3,1,1.10544,0.00141,0.16337703999999997
dwconv-bn-relu_finegrained1_VU8YJD.pt,28,166,166,3,1,1.30144,0.00166,0.17461234000000012
dwconv-bn-relu_finegrained1_I7L0DU.pt,28,203,203,3,1,1.59152,0.00203,0.1837615000000001
dwconv-bn-relu_finegrained1_O2DNZQ.pt,28,201,201,3,1,1.57584,0.00201,0.18120914000000002
dwconv-bn-relu_finegrained1_HM3QMD.pt,28,168,168,3,1,1.31712,0.00168,0.16736342000000004
dwconv-bn-relu_finegrained1_DQJAP5.pt,28,126,126,3,1,0.98784,0.00126,0.15727898
dwconv-bn-relu_finegrained1_GE84TN.pt,28,214,214,3,1,1.67776,0.00214,0.1760642
dwconv-bn-relu_finegrained1_6A88C1.pt,28,129,129,3,1,1.01136,0.00129,0.15764566
dwconv-bn-relu_finegrained1_DGN3H8.pt,28,120,120,3,1,0.9408,0.0012,0.14630405999999996
dwconv-bn-relu_finegrained1_UMIFWP.pt,28,160,160,3,1,1.2544,0.0016,0.15636049999999993
dwconv-bn-relu_finegrained1_78UAIQ.pt,28,169,169,3,1,1.32496,0.00169,0.17042064
dwconv-bn-relu_finegrained1_VY7WUR.pt,28,233,233,3,1,1.82672,0.00233,0.19237406000000007
dwconv-bn-relu_finegrained1_IJRGX4.pt,28,149,149,3,1,1.16816,0.00149,0.16540356
dwconv-bn-relu_finegrained1_3LT4M5.pt,28,231,231,3,1,1.81104,0.00231,0.18516158000000005
dwconv-bn-relu_finegrained1_BZFENI.pt,28,217,217,3,1,1.70128,0.00217,0.23068107999999996
dwconv-bn-relu_finegrained1_W3727G.pt,28,121,121,3,1,0.94864,0.00121,0.15581366
dwconv-bn-relu_finegrained1_5YK4CA.pt,28,101,101,3,1,0.79184,0.00101,0.14447806
dwconv-bn-relu_finegrained1_XBRPDF.pt,28,141,141,3,1,1.10544,0.00141,0.15287468
dwconv-bn-relu_finegrained1_DKPZP5.pt,28,130,130,3,1,1.0192,0.0013,0.15371172
dwconv-bn-relu_finegrained1_4C4K51.pt,28,151,151,3,1,1.18384,0.00151,0.16454569999999996
dwconv-bn-relu_finegrained1_TEY8Y4.pt,28,150,150,3,1,1.176,0.0015,0.15864402
dwconv-bn-relu_finegrained1_3PIUD0.pt,28,188,188,3,1,1.47392,0.00188,0.18918122000000004
dwconv-bn-relu_finegrained1_0U5HOR.pt,28,190,190,3,1,1.4896,0.0019,0.17791992
dwconv-bn-relu_finegrained1_ZO41N1.pt,28,191,191,3,1,1.49744,0.00191,0.18042825999999995
dwconv-bn-relu_finegrained1_GH7G4L.pt,28,173,173,3,1,1.35632,0.00173,0.18405724000000004
dwconv-bn-relu_finegrained1_N953LP.pt,28,154,154,3,1,1.20736,0.00154,0.15794346000000004
dwconv-bn-relu_finegrained1_EE8012.pt,28,166,166,3,1,1.30144,0.00166,0.16772149999999997
dwconv-bn-relu_finegrained1_L75QOM.pt,28,108,108,3,1,0.84672,0.00108,0.14140246
dwconv-bn-relu_finegrained1_LTILM6.pt,28,86,86,3,1,0.67424,0.00086,0.16319673999999995
dwconv-bn-relu_finegrained1_J7NPT6.pt,28,124,124,3,1,0.97216,0.00124,0.15410308
dwconv-bn-relu_finegrained1_5X6AXB.pt,28,155,155,3,1,1.2152,0.00155,0.16011385999999997
dwconv-bn-relu_finegrained1_3Y8BAS.pt,28,196,196,3,1,1.53664,0.00196,0.22229738000000002
dwconv-bn-relu_finegrained1_DE7R82.pt,28,180,180,3,1,1.4112,0.0018,0.19391278
dwconv-bn-relu_finegrained1_WPLZC1.pt,28,137,137,3,1,1.07408,0.00137,0.18910078000000005
dwconv-bn-relu_finegrained1_GO22JT.pt,28,120,120,3,1,0.9408,0.0012,0.18401418000000005
dwconv-bn-relu_finegrained1_C6DI8E.pt,56,262,262,3,1,8.21632,0.00262,0.7410983800000001
dwconv-bn-relu_finegrained1_A3WQ2U.pt,56,177,177,3,1,5.55072,0.00177,0.38470064
dwconv-bn-relu_finegrained1_EX96U4.pt,56,219,219,3,1,6.86784,0.00219,0.6221629200000001
dwconv-bn-relu_finegrained1_B4F6A7.pt,56,236,236,3,1,7.40096,0.00236,0.5913147
dwconv-bn-relu_finegrained1_59EAQI.pt,56,197,197,3,1,6.17792,0.00197,0.34879857999999997
dwconv-bn-relu_finegrained1_0GX3IF.pt,56,157,157,3,1,4.92352,0.00157,0.30985386000000004
dwconv-bn-relu_finegrained1_GXORXP.pt,56,204,204,3,1,6.39744,0.00204,0.36095222000000005
dwconv-bn-relu_finegrained1_F1H6SO.pt,56,266,266,3,1,8.34176,0.00266,0.4314772000000001
dwconv-bn-relu_finegrained1_DDMY7U.pt,56,138,138,3,1,4.32768,0.00138,0.30295422000000005
dwconv-bn-relu_finegrained1_NZY5RV.pt,56,245,245,3,1,7.6832,0.00245,0.99581704
dwconv-bn-relu_finegrained1_ZIV78K.pt,56,297,297,3,1,9.31392,0.00297,1.15671122
dwconv-bn-relu_finegrained1_IV4QAY.pt,56,151,151,3,1,4.73536,0.00151,0.32782748
dwconv-bn-relu_finegrained1_5TX3I1.pt,56,238,238,3,1,7.46368,0.00238,0.9521783600000002
dwconv-bn-relu_finegrained1_3Z5DCU.pt,56,200,200,3,1,6.272,0.002,0.34375075999999993
dwconv-bn-relu_finegrained1_ZF6RRO.pt,56,303,303,3,1,9.50208,0.00303,1.0929141800000004
dwconv-bn-relu_finegrained1_WIZRME.pt,56,171,171,3,1,5.36256,0.00171,0.39235400000000004
dwconv-bn-relu_finegrained1_GRO720.pt,56,305,305,3,1,9.5648,0.00305,0.5405461400000001
dwconv-bn-relu_finegrained1_BHTLH4.pt,56,302,302,3,1,9.47072,0.00302,0.68439424
dwconv-bn-relu_finegrained1_HF85XE.pt,56,211,211,3,1,6.61696,0.00211,0.46097734
dwconv-bn-relu_finegrained1_INJ0TH.pt,56,310,310,3,1,9.7216,0.0031,0.8211199199999999
dwconv-bn-relu_finegrained1_VR08QQ.pt,14,233,233,3,1,0.45668,0.00233,0.14227305999999998
dwconv-bn-relu_finegrained1_DNDIWF.pt,14,136,136,3,1,0.26656,0.00136,0.11426693999999998
dwconv-bn-relu_finegrained1_E98IT0.pt,14,150,150,3,1,0.294,0.0015,0.1434896
dwconv-bn-relu_finegrained1_LWR4TY.pt,14,243,243,3,1,0.47628,0.00243,0.15854487999999997
dwconv-bn-relu_finegrained1_65IWUO.pt,14,122,122,3,1,0.23912,0.00122,0.14666462000000002
dwconv-bn-relu_finegrained1_EOMFHU.pt,14,276,276,3,1,0.54096,0.00276,0.16141268000000003
dwconv-bn-relu_finegrained1_J3YLK2.pt,14,135,135,3,1,0.2646,0.00135,0.14207505999999998
dwconv-bn-relu_finegrained1_GYWNV2.pt,14,217,217,3,1,0.42532,0.00217,0.15077238000000004
dwconv-bn-relu_finegrained1_ST10DS.pt,14,261,261,3,1,0.51156,0.00261,0.15680986
dwconv-bn-relu_finegrained1_X2CFG0.pt,14,222,222,3,1,0.43512,0.00222,0.15762011999999997
dwconv-bn-relu_finegrained1_6HMJQF.pt,14,137,137,3,1,0.26852,0.00137,0.14509736
dwconv-bn-relu_finegrained1_4GWB1P.pt,14,128,128,3,1,0.25088,0.00128,0.140103
dwconv-bn-relu_finegrained1_ZCCH4Z.pt,14,242,242,3,1,0.47432,0.00242,0.12915628
dwconv-bn-relu_finegrained1_Y8R9D0.pt,14,129,129,3,1,0.25284,0.00129,0.14554385999999997
dwconv-bn-relu_finegrained1_0FSCGI.pt,14,205,205,3,1,0.4018,0.00205,0.15712838
dwconv-bn-relu_finegrained1_TCOSR5.pt,14,246,246,3,1,0.48216,0.00246,0.15656381999999996
dwconv-bn-relu_finegrained1_50S4IR.pt,14,215,215,3,1,0.4214,0.00215,0.3675619800000001
dwconv-bn-relu_finegrained1_P5BOFA.pt,14,214,214,3,1,0.41944,0.00214,0.14551715999999998
dwconv-bn-relu_finegrained1_EKUM2F.pt,14,210,210,3,1,0.4116,0.0021,0.14812137999999997
dwconv-bn-relu_finegrained1_H3USSI.pt,14,230,230,3,1,0.4508,0.0023,0.15137290000000003
dwconv-bn-relu_finegrained1_LY057S.pt,112,78,78,3,1,9.78432,0.00078,1.0182210999999997
dwconv-bn-relu_finegrained1_D8Q6UF.pt,112,96,96,3,1,12.04224,0.00096,0.67017116
dwconv-bn-relu_finegrained1_RBXE55.pt,112,161,161,3,1,20.19584,0.00161,2.08808082
dwconv-bn-relu_finegrained1_ZUQMQ4.pt,112,91,91,3,1,11.41504,0.00091,1.3279289999999997
dwconv-bn-relu_finegrained1_ZY90TL.pt,112,116,116,3,1,14.55104,0.00116,1.6071730000000002
dwconv-bn-relu_finegrained1_SY7GV0.pt,112,152,152,3,1,19.06688,0.00152,1.55750012
dwconv-bn-relu_finegrained1_GD0SAR.pt,112,102,102,3,1,12.79488,0.00102,0.9538131600000004
dwconv-bn-relu_finegrained1_AQAMLC.pt,112,67,67,3,1,8.40448,0.00067,0.44425326
dwconv-bn-relu_finegrained1_27V3RZ.pt,112,130,130,3,1,16.3072,0.0013,1.9527864799999994
