feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
56,150,150,5,1,12.2304,0.0039,0.5077561999999999,0.7877389807966527,0.5514118405578364
112,60,60,3,1,7.5264,0.0006,0.9615354199999999,0.4349346450630624,0.547666538313209
56,183,183,3,1,5.73888,0.00183,0.47033137999999985,0.6854827783783756,0.4574464038065582
28,149,149,3,1,1.16816,0.00149,0.17814258000000002,0.16814058690540581,0.05614599886559523
112,163,163,5,1,53.161472,0.004238,2.85586878,2.724810366257147,0.04589090880528943
14,44,44,5,1,0.224224,0.001144,0.13472,0.1461867306764478,0.08511528114940466
28,68,68,5,1,1.386112,0.001768,0.16102908,0.16838552521801753,0.045683954836092576
14,99,99,3,1,0.19404,0.00099,0.13450678,0.15846100414465858,0.17808934348631786
28,739,739,5,1,15.063776,0.019214,0.56028704,0.5386149591351325,0.038680317975706695
28,88,88,3,1,0.68992,0.00088,0.33474397999999994,0.152881238500901,0.5432890578020223
14,86,86,3,1,0.16856,0.00086,0.30963705999999996,0.13099184799303226,0.5769503560296294
14,35,35,3,1,0.0686,0.00035,0.13055342000000003,0.12103173477059198,0.07293325007807569
56,178,178,3,1,5.58208,0.00178,0.3519406599999999,0.38142307646847023,0.08377098704216313
28,40,40,3,1,0.3136,0.0004,0.13084627999999995,0.14670498724332925,0.1212010554929747
14,957,957,5,1,4.876872,0.024882,0.20503224000000003,0.19683024397297402,0.040003445443633684
7,88,88,3,1,0.04312,0.00088,0.13496446,0.1901849968926355,0.409148726210111
28,113,113,5,1,2.303392,0.002938,0.1572806400000001,0.18449277968468483,0.17301646079698496
28,71,71,7,2,0.6958,0.00355,0.33647734000000007,0.18649789039879852,0.44573417514891644
112,73,73,7,1,45.7856,0.00365,0.7623559599999997,1.0063370923972952,0.32003571192293895
14,256,256,3,1,0.50176,0.00256,0.14900636000000003,0.2341710979218778,0.5715510258882758
112,68,68,3,1,8.52992,0.00068,0.3763206400000001,0.4647920190202716,0.2350957391555018
56,509,509,7,1,79.8112,0.02545,1.6809196800000001,1.6918029929729719,0.006474618092978563
7,47,47,7,1,0.11515,0.00235,0.12802796,0.14059516420437596,0.09815984105640642
56,301,301,3,1,9.43936,0.00301,0.65503644,0.8106684677729722,0.23759293112452207
14,96,96,7,1,0.9408,0.0048,0.13897788000000003,0.21115219575315342,0.5193223249135285
112,185,185,5,2,15.08416,0.00481,1.5072655999999998,1.08849005606306,0.2778379231483422
14,94,94,5,2,0.119756,0.002444,0.12859911999999998,0.18444480882020625,0.43426182714318945
28,168,168,3,1,1.31712,0.00168,0.16736342000000004,0.19794838204343618,0.18274579978968003
14,477,477,3,1,0.93492,0.00477,0.15915412,0.1720070018918927,0.08075745630645742
28,160,160,3,1,1.2544,0.0016,0.17170236000000003,0.17225932806344899,0.003243799697621857
14,444,444,3,2,0.21756,0.00444,0.14878224000000004,0.16757058022973043,0.12628079957480398
56,168,168,5,1,13.698048,0.004368,0.2906273800000001,0.36098467657065597,0.24208764009315242
14,28,28,3,1,0.05488,0.00028,0.28175042,0.13570577183346247,0.5183475792743717
7,185,185,3,1,0.09065,0.00185,0.1366718,0.30223499422252365,1.2113925054219203
7,107,107,3,2,0.0131075,0.00107,0.11935088000000003,0.14453365950832292,0.21099785362556925
112,22,22,3,1,2.75968,0.00022,0.24627654000000004,0.2520889965135121,0.023601340645406303
14,14,14,5,1,0.071344,0.000364,0.16568842000000006,0.1287423807085526,0.22298504199296154
7,520,520,3,1,0.2548,0.0052,0.21575294,0.14878949913153253,0.31037093106804237
14,40,40,5,1,0.20384,0.00104,0.13476470000000002,0.19329041982269413,0.43428078586376184
14,23,23,7,1,0.2254,0.00115,0.12109211999999997,0.181200707092792,0.49638727187856696
14,74,74,5,1,0.377104,0.001924,0.15669676,0.2080967939593308,0.32802231494340295
28,80,80,3,1,0.6272,0.0008,0.15006250000000004,0.16282259811904745,0.08503189083913305
7,181,181,5,2,0.0576485,0.004706,0.12871280000000004,0.17868493022792742,0.38824522679894585
14,117,117,5,1,0.596232,0.003042,0.15370315999999998,0.14650348469369298,0.04684142672347789
112,472,472,7,1,296.0384,0.0236,6.70285116,7.301725510432391,0.08934621046133912
56,102,102,5,1,8.316672,0.002652,0.56466018,0.3012475497587519,0.46649762028774205
14,963,963,5,1,4.907448,0.025038,0.19510049999999995,0.20199473664864945,0.035336847669019275
28,115,115,3,1,0.9016,0.00115,0.16458766000000005,0.18718130483015852,0.13727423325757507
28,953,953,7,1,37.3576,0.04765,0.9862339799999998,1.6257012520000023,0.6483930638853089
56,398,398,5,2,8.112832,0.010348,0.3648029999999999,0.49724289343185396,0.3630449679192718
28,105,105,3,1,0.8232,0.00105,0.16118684000000003,0.17202084100566323,0.06721393015498783
7,197,197,3,1,0.09653,0.00197,0.14752339999999997,0.1624955286486498,0.10148985617637495
28,588,588,3,1,4.60992,0.00588,0.29479416,0.5858970909693697,0.9874786222677194
28,91,91,3,1,0.71344,0.00091,0.16430356000000004,0.20130772616456474,0.22521828598579782
28,56,56,3,1,0.43904,0.00056,0.14018676000000002,0.1850339209203873,0.31991010363879785
28,100,100,3,1,0.784,0.001,0.16755752000000002,0.14867386972338054,0.11269950925878754
28,560,560,3,1,4.3904,0.0056,0.24863599999999997,0.3008543785978749,0.2100193801294862
14,470,470,7,1,4.606,0.0235,0.18521826,0.27275794140540477,0.4726298660045979
14,156,156,5,2,0.198744,0.004056,0.36761474000000005,0.1568339957337837,0.5733740281094722
112,329,329,3,1,41.26976,0.00329,4.882979559999998,4.514087684486509,0.07554647136665242
28,112,112,3,1,0.87808,0.00112,0.2702675799999999,0.16997771005154433,0.371076212501905
7,92,92,3,1,0.04508,0.00092,0.14966162,0.13648786694225262,0.08802358986724435
14,162,162,7,1,1.5876,0.0081,0.14906739999999996,0.1629296448486494,0.09299313497551749
112,158,158,3,1,19.81952,0.00158,2.8714554800000003,2.1707725288172406,0.24401665150760396
28,178,178,3,1,1.39552,0.00178,0.19574767999999998,0.19159574131177634,0.02121066614032738
28,35,35,5,1,0.71344,0.00091,0.1336173,0.14019066974729788,0.04919549899075858
14,12,12,3,1,0.02352,0.00012,0.24258431999999996,0.15090309427580442,0.3779354977444361
112,171,171,5,2,13.942656,0.004446,0.7953960600000003,1.3568034288864848,0.7058211589412251
56,472,472,3,1,14.80192,0.00472,0.8680177199999997,1.4762452737837874,0.700708683439997
14,85,85,5,1,0.43316,0.00221,0.12504594000000002,0.12970598837078537,0.03726669071211225
14,54,54,3,1,0.10584,0.00054,0.09246388,0.140257764482719,0.516892482585838
112,102,102,3,1,12.79488,0.00102,1.97159194,1.137044059207554,0.4232863118685939
14,126,126,3,1,0.24696,0.00126,0.13679402,0.1627758415468468,0.18993389876872402
14,78,78,7,1,0.7644,0.0039,0.14298431999999997,0.27046554191943284,0.8915748378523806
56,66,66,5,1,5.381376,0.001716,0.3961475399999999,0.23829898393108023,0.3984590086534924
14,107,107,5,1,0.545272,0.002782,0.14538598000000005,0.15036564922625525,0.034251371598934086
28,98,98,7,1,3.8416,0.0049,0.18351279999999995,0.2976975479819811,0.622216804397193
7,155,155,7,1,0.37975,0.00775,0.13802756,0.1458681214194333,0.05680431806106924
56,118,118,5,1,9.621248,0.003068,0.36303428000000004,0.5853007588580652,0.6122465318097926
56,161,161,5,1,13.127296,0.004186,0.46828968000000004,0.5878080830007708,0.25522322636016825
112,79,79,3,1,9.90976,0.00079,1.2432488,0.5858985011670533,0.5287359206242118
28,168,168,7,1,6.5856,0.0084,0.20716994000000002,0.2064557833243236,0.0034472022131995838
28,167,167,5,1,3.404128,0.004342,0.19802092,0.19551967237902224,0.012631229170017761
7,179,179,3,2,0.0219275,0.00179,0.12451328,0.14975876478017963,0.2027533511299327
56,189,189,3,2,1.48176,0.00189,0.28485750000000004,0.28111567864864895,0.013135765606842343
56,81,81,5,1,6.604416,0.002106,0.2803523800000001,0.27366579466126095,0.023850645886220646
56,167,167,3,1,5.23712,0.00167,0.3064340400000001,0.4784855416756751,0.5614634120793988
56,182,182,5,1,14.839552,0.004732,0.43878915999999996,0.7667740048432459,0.7474770909182121
112,177,177,5,1,57.727488,0.004602,2.9168871000000003,2.801125728324314,0.039686613745073034
112,163,163,5,1,53.161472,0.004238,3.1477411399999995,2.724810366257147,0.13436008710133404
56,22,22,7,1,3.4496,0.0011,0.19919970000000004,0.20166288285546935,0.012365394403050378
112,43,43,3,1,5.39392,0.00043,0.30939959999999994,0.4831399927369382,0.5615404568620589
112,61,61,5,1,19.894784,0.001586,1.2182620799999997,0.9853491935222654,0.19118454912241412
28,54,54,7,1,2.1168,0.0027,0.1498694200000001,0.1701693981396407,0.13545110229719037
28,158,158,3,1,1.23872,0.00158,0.29932998,0.17064695279317846,0.4299035706574448
14,117,117,3,1,0.22932,0.00117,0.14115928000000005,0.16166204376087512,0.1452455960449434
14,65,65,5,1,0.33124,0.00169,0.14151516,0.14287314392342348,0.009596031431710098
28,677,677,3,1,5.30768,0.00677,0.6798718799999999,0.2822825127027021,0.5848004293063244
14,29,29,5,1,0.147784,0.000754,0.1149678,0.11959207481711688,0.04022234762356839
14,278,278,7,1,2.7244,0.0139,0.16475482,0.16412307337837934,0.0038344651866370903
7,144,144,3,1,0.07056,0.00144,0.12566412,0.13780357308828745,0.09660238012479183
7,11,11,5,1,0.014014,0.000286,0.11368631999999998,0.12682755912573965,0.11559208817507392
14,47,47,5,1,0.239512,0.001222,0.21732194,0.19151781431795356,0.1187368642211018
14,84,84,3,2,0.04116,0.00084,0.13523197999999997,0.3207112627184056,1.3715637582057563
14,487,487,5,1,2.481752,0.012662,0.16646557999999995,0.21322705902702804,0.2809077950350343
56,52,52,3,1,1.63072,0.00052,0.19461520000000004,0.3026162852177816,0.5549468141120608
28,631,631,7,1,24.7352,0.03155,0.31994692,0.47715121580180225,0.4913449262202687
14,468,468,3,2,0.22932,0.00468,0.1308241,0.14592404190540537,0.1154217143890565
14,1089,1089,5,1,5.549544,0.028314,0.21661892000000005,0.21229575362162176,0.01995747360562175
7,47,47,3,1,0.02303,0.00047,0.12571768,0.15481873426675238,0.2314794089960329
56,146,146,5,1,11.904256,0.003796,0.48246896,0.6933875153874499,0.43716502588570655
28,553,553,3,1,4.33552,0.00553,0.25578394000000004,0.2897982976317871,0.13298081823193064
56,65,65,5,1,5.29984,0.00169,0.2384836,0.23495573339202072,0.014792910740945159
28,59,59,5,1,1.202656,0.001534,0.15561298,0.1599549854431582,0.027902591693560436
56,166,166,3,1,5.20576,0.00166,0.36354312000000005,0.4981596960540556,0.3702905340473931
14,80,80,3,1,0.1568,0.0008,0.12812173999999998,0.14560433150749377,0.13645296658860387
14,75,75,5,1,0.3822,0.00195,0.14892951999999998,0.1489944464136424,0.0004359539575660944
28,60,60,3,1,0.4704,0.0006,0.14967686000000005,0.14374860522123573,0.039607022613678045
112,104,104,3,1,13.04576,0.00104,1.4506424399999995,1.1327002658409846,0.21917335753599973
7,123,123,5,1,0.156702,0.003198,0.12018565999999999,0.13544135318018044,0.126934387847772
7,135,135,3,1,0.06615,0.00135,0.12399231999999998,0.13423020329942076,0.0825686889270302
14,31,31,5,1,0.157976,0.000806,0.12667752,0.13108448822438887,0.03478887354590523
28,80,80,7,2,0.784,0.004,0.16091289999999997,0.20653907284388662,0.28354577441514417
28,103,103,5,1,2.099552,0.002678,0.16151996000000002,0.16092428936936964,0.0036879072445930136
14,34,34,3,1,0.06664,0.00034,0.12362084,0.12576180268783743,0.017318784501362684
7,48,48,3,1,0.02352,0.00048,0.18613301999999993,0.13214598903088773,0.29004542541195655
14,549,549,5,1,2.797704,0.014274,0.38237506000000004,0.1587589159459466,0.5848083921949654
56,447,447,7,1,70.0896,0.02235,1.3985525799999996,1.7065487009729763,0.22022491351235202
14,8,8,5,1,0.040768,0.000208,0.12275695999999998,0.1313325296405406,0.06985811346697257
28,146,146,3,1,1.14464,0.00146,0.18208627999999996,0.17566178143243283,0.03528271634505979
28,38,38,3,1,0.29792,0.00038,0.15428706000000003,0.21676558576709556,0.40494987568688856
14,340,340,7,1,3.332,0.017,0.16993748,0.17529212841441422,0.031509519938828175
14,227,227,5,1,1.156792,0.005902,0.14780471999999997,0.16150328041171264,0.09268012829165852
56,61,61,5,1,4.973696,0.001586,0.34203687999999993,0.24444896224774684,0.28531402155303576
7,171,171,5,1,0.217854,0.004446,0.35477626,0.26951941580270156,0.24031158171997882
14,141,141,5,1,0.718536,0.003666,0.13284567999999994,0.16204349275225124,0.21978744624779156
28,267,267,7,2,2.6166,0.01335,0.3856062800000001,0.20166731380000075,0.47701237179020867
112,233,233,3,1,29.22752,0.00233,3.3666889400000004,2.8024858871955027,0.1675839564805466
112,99,99,3,1,12.41856,0.00099,1.0737799600000002,1.0197207194223286,0.050344803024328776
112,967,967,3,1,121.30048,0.00967,27.41474403999999,20.499356366378393,0.2522506744375061
14,78,78,3,1,0.15288,0.00078,0.13471851999999995,0.17909524364965884,0.32940328953776293
56,180,180,5,1,14.67648,0.00468,0.8740306800000001,0.5019778995115813,0.42567473774309467
28,167,167,3,1,1.30928,0.00167,0.17346014,0.17098782981222663,0.01425290091299007
28,293,293,3,1,2.29712,0.00293,0.19938114000000007,0.23118245102702759,0.15950009628306622
28,99,99,3,1,0.77616,0.00099,0.15406099999999998,0.1592912428978113,0.03394916882151435
56,12,12,3,1,0.37632,0.00012,0.13471324,0.14248896209144168,0.05772054841411039
14,64,64,5,1,0.326144,0.001664,0.12747873999999998,0.1319980533842341,0.035451506535396526
14,51,51,3,1,0.09996,0.00051,0.26499581999999994,0.12446147556058658,0.5303266460558261
112,180,180,3,1,22.5792,0.0018,3.0622272800000006,2.7697807065405446,0.09550126320455739
14,267,267,5,1,1.360632,0.006942,0.16744573999999993,0.15411725390450493,0.07959883658727303
56,53,53,5,1,4.321408,0.001378,0.22801364,0.24341576585495467,0.06754914247654079
28,188,188,3,1,1.47392,0.00188,0.18788918000000002,0.19017280936306344,0.012154129168392888
28,165,165,3,1,1.2936,0.00165,0.4327776,0.17317420585722842,0.5998540454560762
14,1032,1032,5,1,5.259072,0.026832,0.19107068000000002,0.20782078702702736,0.08766445499135365
28,1020,1020,5,1,20.79168,0.02652,0.8201301000000002,0.8563784397297267,0.04419827991891349
7,96,96,3,1,0.04704,0.00096,0.12512160000000003,0.1386619765200777,0.10821773794514829
14,165,165,5,1,0.84084,0.00429,0.15275662,0.17116770132638343,0.1205255872143768
7,203,203,5,2,0.0646555,0.005278,0.12734943999999998,0.14277708751351423,0.12114421165506696
112,173,173,3,1,21.70112,0.00173,2.4407899399999993,2.3028709245734715,0.05650589309890706
28,49,49,5,1,0.998816,0.001274,0.3902649200000001,0.1581430183684694,0.59478033954866
7,168,168,7,1,0.4116,0.0084,0.13117377999999996,0.2215407986767047,0.6889106853267838
56,18,18,3,1,0.56448,0.00018,0.14681552,0.15979591002702775,0.08841292819061465
112,79,79,5,1,25.765376,0.002054,0.5381176399999998,0.6991313413564995,0.29921654558006994
28,186,186,3,1,1.45824,0.00186,0.17448478000000006,0.1874263590575292,0.07417024600958963
7,157,157,3,1,0.07693,0.00157,0.12376128000000002,0.1427406351545048,0.15335454800164305
14,61,61,3,1,0.11956,0.00061,0.09674910000000002,0.1335617894228657,0.38049645343332056
14,52,52,3,1,0.10192,0.00052,0.12327608000000004,0.13609192062207176,0.10396048140135311
56,42,42,3,1,1.31712,0.00042,0.20302515999999993,0.18301361463063026,0.09856682476876104
14,240,240,3,1,0.4704,0.0024,0.14672034,0.1666652920239387,0.1359385619194905
28,191,191,3,1,1.49744,0.00191,0.18042825999999995,0.19135187772072076,0.06054272052903916
7,24,24,3,1,0.01176,0.00024,0.5753386000000001,0.13855287193783844,0.7591802949813581
14,82,82,5,1,0.417872,0.002132,0.17345420000000003,0.1424546281320034,0.17871906167735702
56,545,545,3,2,4.2728,0.00545,0.6666529599999999,0.44030268210810725,0.3395323976239341
7,125,125,5,2,0.0398125,0.00325,0.1376627,0.14562654281081053,0.05785040400057916
14,51,51,3,1,0.09996,0.00051,0.14490104000000004,0.12446147556058658,0.14105878356299895
112,122,122,5,1,39.789568,0.003172,1.8334069799999997,1.772405645644154,0.033272118531939794
14,178,178,3,1,0.34888,0.00178,0.14410886,0.16043706933011526,0.11330468737394252
28,160,160,3,2,0.3136,0.0016,0.16264588,0.14995425911917634,0.07803223100900958
56,140,140,3,2,1.0976,0.0014,0.19380251999999998,0.21840676836486503,0.12695525509608985
14,38,38,3,1,0.07448,0.00038,0.13824551999999993,0.1305916983884167,0.05536397571207543
14,51,51,5,1,0.259896,0.001326,0.14095178,0.13632596622174983,0.032818413348523624
14,447,447,3,1,0.87612,0.00447,0.16695062000000005,0.17004228913513558,0.018518464532420016
112,78,78,3,1,9.78432,0.00078,1.0182210999999997,0.6004378846154429,0.41030697103463765
112,161,161,5,1,52.509184,0.004186,2.81325998,2.719171936767057,0.03344448927643835
7,169,169,7,1,0.41405,0.00845,0.13631248000000004,0.26712178805225134,0.9596282603929681
7,91,91,5,1,0.115934,0.002366,0.13379240000000003,0.1422217498999566,0.06300320421755312
112,16,16,5,1,5.218304,0.000416,0.20007505999999997,0.31319847857162175,0.5654048964004899
14,84,84,3,1,0.16464,0.00084,0.12567488000000007,0.14459084694143035,0.1505150984940687
7,133,133,3,2,0.0162925,0.00133,0.11950352000000003,0.14388636229099128,0.20403451120930363
7,136,136,3,1,0.06664,0.00136,0.12830218000000004,0.1332723233629987,0.03873779356670844
7,137,137,5,2,0.0436345,0.003562,0.12592914,0.12027462987477514,0.04490231669353781
14,233,233,5,1,1.187368,0.006058,0.16123866000000003,0.15290987724324392,0.051654998601179815
112,47,47,5,1,15.328768,0.001222,1.29873572,0.5897095566378386,0.5459356760913309
112,553,553,3,1,69.36832,0.00553,9.201016639999997,8.69103148243247,0.05542704437142802
7,117,117,3,1,0.05733,0.00117,0.14531133999999998,0.1562885298606832,0.07554255477021421
14,182,182,5,1,0.927472,0.004732,0.15105632,0.17917139514414426,0.1861231303936457
14,86,86,3,1,0.16856,0.00086,0.13087966,0.13099184799303226,0.0008571843251445896
28,600,600,5,1,12.2304,0.0156,0.2714563199999999,0.3828069899783765,0.41019737532129147
28,1129,1129,5,1,23.013536,0.029354,0.4415006199999999,0.7005188547027056,0.5866769444235566
7,917,917,3,1,0.44933,0.00917,0.14522022,0.15107424048648646,0.04031133189638777
7,654,654,3,1,0.32046,0.00654,0.14816788,0.16398831813513448,0.10677373621823083
7,267,267,3,1,0.13083,0.00267,0.15857416000000002,0.1483764814234234,0.06430857698742724
28,103,103,7,2,1.0094,0.00515,0.14853666000000001,0.16375578785495543,0.10246041519282452
14,127,127,5,1,0.647192,0.003302,0.14301004000000003,0.1400797924756753,0.020489802844085064
112,119,119,3,1,14.92736,0.00119,1.7213478599999996,1.463583958125739,0.14974538724221648
56,54,54,3,1,1.69344,0.00054,0.21449301999999995,0.2493089472441446,0.16231729705770684
14,50,50,3,1,0.098,0.0005,0.11923888000000002,0.1363613396454064,0.1435979576913702
56,164,164,5,1,13.371904,0.004264,1.0761784,0.723024193189186,0.3281558213868761
7,94,94,5,2,0.029939,0.002444,0.12491968000000003,0.14153830797297304,0.13303450643623968
28,97,97,5,1,1.977248,0.002522,0.15682390000000004,0.2210509622207195,0.4095489413330457
14,36,36,5,1,0.183456,0.000936,0.13993156000000004,0.1270907158833549,0.09176517518024614
28,60,60,5,1,1.22304,0.00156,0.14889950000000002,0.16534673604646147,0.11045863852102558
56,26,26,3,1,0.81536,0.00026,0.15520177999999998,0.18132777574594472,0.16833567080187314
28,86,86,3,1,0.67424,0.00086,0.16319673999999995,0.15787575610113683,0.032604719302990526
7,109,109,5,2,0.0347165,0.002834,0.14182322000000003,0.14052890769967877,0.009126236876593688
7,151,151,3,2,0.0184975,0.00151,0.12435015999999996,0.1408759773477475,0.1328974353370157
7,98,98,5,2,0.031213,0.002548,0.09752701999999998,0.16716963363230428,0.7140853235575568
7,179,179,3,1,0.08771,0.00179,0.21239083999999997,0.15891098384427266,0.25179925911930723
56,123,123,5,1,10.028928,0.003198,0.36833220000000005,0.3559834160789418,0.03352621335049789
7,38,38,3,1,0.01862,0.00038,0.12493462000000001,0.23710757096872553,0.8978532208984629
14,87,87,5,1,0.443352,0.002262,0.11513456,0.31283273202072154,1.7171053767063647
14,62,62,5,2,0.078988,0.001612,0.12460809999999994,0.1439620955200771,0.15531892003872275
7,45,45,3,1,0.02205,0.00045,0.13433758000000004,0.12683526221705205,0.055846753998010014
7,182,182,3,1,0.08918,0.00182,0.14718537999999998,0.1420547983620334,0.03485795693815897
56,1257,1257,3,1,39.41952,0.01257,4.26577272,3.8162249204684615,0.10538484561632684
14,73,73,3,2,0.03577,0.00073,0.12083492,0.1844368516920852,0.5263539024322208
7,65,65,3,1,0.03185,0.00065,0.12793096,0.13729882579962102,0.07322594780513654
14,111,111,5,2,0.141414,0.002886,0.12268422,0.1934937652919985,0.5771691362752154
14,960,960,5,1,4.89216,0.02496,0.18284058000000006,0.1963704055513524,0.07399793607826197
28,113,113,3,1,0.88592,0.00113,0.16989066,0.17640833269568795,0.038363925925580335
112,579,579,5,1,188.837376,0.015054,9.45887282,11.062998698378417,0.16958953872248142
14,151,151,5,1,0.769496,0.003926,0.31327123999999995,0.1634706477746892,0.4781817578444506
7,42,42,5,1,0.053508,0.001092,0.13132216000000008,0.1377088328048053,0.04863362592273253
112,258,258,7,1,161.8176,0.0129,3.4784864399999997,3.552207350702702,0.021193387404063697
14,220,220,3,1,0.4312,0.0022,0.31610731999999997,0.15593046032902258,0.5067167051714506
56,14,14,3,1,0.43904,0.00014,0.14124124000000002,0.14484145526126183,0.025489830457887563
28,52,52,5,2,0.264992,0.001352,0.16183698000000002,0.15438914424255684,0.04602060516356136
56,537,537,3,1,16.84032,0.00537,1.9984731399999993,1.9641252882702722,0.01718704697213349
112,103,103,3,2,3.23008,0.00103,0.8645705200000002,0.41760554245045123,0.5169792020546211
14,97,97,5,1,0.494312,0.002522,0.1281411,0.14686730586846777,0.14613738970921714
7,79,79,5,1,0.100646,0.002054,0.12557188000000002,0.14654190619858398,0.16699619531525653
14,141,141,5,1,0.718536,0.003666,0.21230589999999996,0.16204349275225124,0.23674522115376317
14,762,762,5,1,3.883152,0.019812,0.19029289999999996,0.17905914362162195,0.05903402795573565
112,62,62,7,1,38.8864,0.0031,1.1019930999999996,1.0953690705648675,0.006010953639484743
14,15,15,5,1,0.07644,0.00039,0.13292694,0.19101487894241198,0.4369914702197462
112,56,56,5,1,18.264064,0.001456,0.45340876,0.5053178151657657,0.11448622026130606
112,119,119,3,1,14.92736,0.00119,1.2324737400000003,1.463583958125739,0.18751735686128182
14,51,51,3,1,0.09996,0.00051,0.13914294,0.12446147556058658,0.10551354196923979
56,519,519,5,1,42.317184,0.013494,1.4536184999999997,1.6989337885945959,0.16876180964578824
