feature0,feature1,True,Pred,Error
56,172,0.2380526,0.13766334084859028,0.4217104083358456
28,692,0.14550520000000003,0.18306160583937012,0.2581104031977557
3,154,0.02605824,0.024834908431660266,0.04694605500370455
56,62,0.0802811,0.10467993053810695,0.30391749164008663
56,808,0.5341144400000001,0.34470320961364176,0.3546266796051391
56,1004,0.49290488000000005,0.35369981459654687,0.2824177058329249
112,92,0.14744452,0.1640539626235136,0.1126487618767629
56,110,0.11460985999999997,0.14457129835407276,0.2614211234013618
112,78,0.11214759999999999,0.1815855567847476,0.6191657849543605
56,1006,0.64995896,0.45774325963251844,0.2957351343652245
56,86,0.08940782,0.11086076891483322,0.23994488306317302
14,536,0.09457002,0.11652289152406696,0.23213351888967512
14,136,0.036022200000000004,0.03556524415603276,0.012685395227588688
56,158,0.33879742,0.14520708820654227,0.5714043861179868
56,472,0.5947679600000002,0.22384615458899587,0.6236412018747685
112,434,1.62510594,1.1836346307669037,0.2716569414749025
56,124,0.11870784000000004,0.10906841042140933,0.08120297343958668
28,664,0.13939070000000003,0.17361882731831407,0.2455553155146938
56,252,0.10542516,0.17423732018338595,0.6527109864797543
112,518,1.6259893599999995,1.5979077161016755,0.01727049671365871
56,126,0.11473905999999998,0.10392141314531526,0.0942804207624214
56,100,0.10172863999999998,0.13416018573898036,0.31880447570104536
56,994,0.6173888000000001,0.41687579297438804,0.3247759062451603
28,268,0.12173129999999999,0.14271764816906302,0.17239894890683852
56,44,0.08777736000000003,0.0885464198484328,0.008761483011482354
28,112,0.08842998000000003,0.10149487414390165,0.1477428146416138
14,210,0.26145544000000004,0.11734626684947855,0.5511806262303108
56,48,0.2519667,0.11290728955535471,0.5518959864325138
56,180,0.25813425999999995,0.13587238002461077,0.47363678101228873
112,176,0.21445244,0.22693498545862065,0.05820659097476649
56,150,0.11483428,0.12863159882426542,0.12014982655236243
14,156,0.04007064000000002,0.03853271755666695,0.038380281506186775
14,188,0.09993596000000006,0.09724224795105825,0.02695438207569936
56,68,0.09946241999999997,0.1033167276576639,0.03875139633304659
56,348,0.15833903999999996,0.16732780443573528,0.05676909772684817
28,184,0.08589625999999999,0.10853037545465634,0.26350524987533047
28,88,0.08891566000000001,0.09599625419407835,0.07963270130456598
14,50,0.024587120000000004,0.02548667650006436,0.0365864932559957
3,348,0.08337062000000003,0.08107405105311193,0.027546501955822176
56,94,0.10947749999999998,0.1026686900374413,0.062193692425920266
56,260,0.10273772,0.1467925308432431,0.4288085315037465
7,198,0.06992844000000002,0.056027795068811635,0.19878385577010416
14,1166,0.12058062000000003,0.13396335384015468,0.11098577731773684
56,352,0.16398736000000003,0.17282306635829717,0.053880411016416996
14,144,0.037846899999999996,0.03676192305845718,0.0286675247257455
112,96,0.16566418000000002,0.15868659397361706,0.04211885771796268
28,60,0.08403886000000002,0.10668527649263258,0.2694755318269733
28,102,0.08299714,0.10233875420237125,0.23303952645080606
28,472,0.11742130000000003,0.18228867787685546,0.5524328028803582
56,112,0.1045418,0.11309616241285624,0.08182719651714655
56,32,0.07845037999999999,0.11582242137955151,0.47637807974354657
14,134,0.034162559999999995,0.03539808457515031,0.03616604186426071
28,704,0.13804050000000004,0.14421075341613035,0.04469886313169186
56,32,0.09552844000000002,0.11582242137955151,0.21243915821876172
14,298,0.10511087999999999,0.10845230741338631,0.03178954845955356
56,986,0.42685039999999985,0.8921936847826871,1.0901788654354956
7,2120,0.16657648000000003,0.1793829691891891,0.07688053673117047
28,798,0.26236610000000005,0.1615741297927932,0.3841653712396793
14,376,0.11031018000000005,0.11143712029575306,0.010216104223137082
112,82,0.13855806000000004,0.16137083730688548,0.1646441737628647
28,504,0.16147289999999995,0.16641375685451015,0.030598675409373385
14,242,0.09174426000000002,0.12496269574448923,0.3620764475563834
14,520,0.1011586,0.17431983536233348,0.7232329763592367
56,1140,0.58864948,0.863494295086618,0.46690742865621504
112,158,0.3335124200000001,0.2083162058408001,0.37538696207835365
112,208,0.5244052799999999,0.3291247728423593,0.3723847081738777
56,1236,0.9728576000000001,0.9654450195846909,0.007619388917051409
14,188,0.08670298000000001,0.09724224795105825,0.12155600593034098
28,274,0.10260138000000002,0.1111363804552885,0.08318602006414019
56,206,0.12900772,0.17745481164414367,0.37553637599473644
28,70,0.07947175999999999,0.09715595177602974,0.22252170803855054
112,248,0.59793472,0.4438732130895028,0.2576560647130463
7,88,0.02537948,0.026137214528914647,0.029856188106086007
14,560,0.11291411999999999,0.12402447317786336,0.09839649087167635
56,108,0.11904250000000001,0.10611126520324023,0.10862704325564217
112,42,0.10152520000000002,0.10638737915605044,0.047891352649888065
28,116,0.21533106,0.09626864025433861,0.5529272913329892
7,538,0.13454061999999994,0.15774889249944235,0.17250011557433298
28,1072,0.17118066000000007,0.20573740616756742,0.20187295788886042
56,300,0.16472516000000004,0.27089076141555696,0.6445014314483404
112,134,0.15929242,0.24987871088223917,0.5686792308274253
3,116,0.02418374,0.025356115048648643,0.0484778222329815
112,112,0.16467443999999998,0.19750969137128147,0.1993949478211767
7,796,0.11913556000000003,0.12749884219819843,0.07019971365559032
56,50,0.07975590000000002,0.10265839710533363,0.287157402842092
56,122,0.10537459999999997,0.1497371082479599,0.4209981176484651
14,176,0.1046008,0.11173172999637392,0.06817280552705067
56,304,0.16812304,0.16006894964739277,0.04790592861399148
56,578,0.20694658,0.2385870728048914,0.15289207874269484
28,108,0.08458330000000001,0.09401605038702573,0.11152024556887374
7,42,0.023774739999999996,0.023252767355491206,0.021954925459070813
14,306,0.09374751999999999,0.11845455489092632,0.263548677244223
56,82,0.09457167999999996,0.10393830372133561,0.09904258570150866
56,106,0.30400866,0.1012549394852849,0.6669340291645478
56,26,0.08452671999999996,0.11048503043087421,0.3071018304137942
14,140,0.03767802,0.0361640965741493,0.04018054626678107
7,34,0.02276034,0.022845055343114533,0.0037220596491323245
28,262,0.14547842,0.1499202103218089,0.030532296967542772
28,154,0.09468494000000001,0.10326483901232257,0.09061524475088183
56,882,0.48165293999999986,0.42033728067638365,0.12730257459575817
14,466,0.10398577999999999,0.10973155631711683,0.05525540431698297
