model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
maxpool_prior_MB96EB.pt,14,183,183,2,2,0.11498670000000001
maxpool_prior_1FUILF.pt,56,496,496,3,2,1.8378400999999998
maxpool_prior_ZDMTU0.pt,112,136,136,2,2,1.1764284200000001
maxpool_prior_JYN54Q.pt,28,495,495,2,2,0.7884493599999999
maxpool_prior_4CRF1G.pt,28,201,201,2,2,0.40994892000000005
maxpool_prior_QBYNHQ.pt,14,505,505,2,2,0.18959990000000004
maxpool_prior_RXGI8I.pt,28,491,491,3,2,1.0399094199999999
maxpool_prior_R5FHCT.pt,14,505,505,2,2,0.26813693999999993
maxpool_prior_JA390O.pt,224,1030,1030,3,2,42.51213617999999
maxpool_prior_PHKP0A.pt,112,70,70,2,2,0.9677688799999999
maxpool_prior_0DO21K.pt,112,829,829,3,2,7.419974200000002
maxpool_prior_7I5L4F.pt,112,249,249,3,1,8.01358764
maxpool_prior_5NNDIC.pt,112,54,54,2,2,0.9805965000000002
maxpool_prior_6C57X3.pt,56,844,844,3,2,1.9653770199999994
maxpool_prior_FQLLH5.pt,14,237,237,2,2,0.025242540000000004
maxpool_prior_U1JDKH.pt,56,366,366,2,2,1.4031347399999994
maxpool_prior_GZC60F.pt,14,152,152,3,2,0.12228705999999999
maxpool_prior_QJ02MX.pt,112,367,367,2,2,2.2060247199999994
maxpool_prior_ODAD8X.pt,112,493,493,2,2,3.1154373399999997
maxpool_prior_6JH2BR.pt,112,832,832,3,2,7.555313640000001
maxpool_prior_MH13WL.pt,28,504,504,3,2,1.3507544800000002
maxpool_prior_EEMFPZ.pt,14,468,468,3,1,1.1663919
maxpool_prior_24WRV3.pt,112,42,42,3,1,1.5333512799999993
maxpool_prior_1XEDFY.pt,112,70,70,3,2,1.1927071399999996
maxpool_prior_4RRYSP.pt,14,196,196,2,2,0.11959785999999997
maxpool_prior_WEU2DA.pt,112,1034,1034,3,2,9.125969859999996
maxpool_prior_W6O8R2.pt,112,382,382,2,2,2.5076792400000003
maxpool_prior_ZWCPQ9.pt,112,201,201,3,1,6.59724128
maxpool_prior_OQXRIR.pt,14,64,64,3,2,0.09442509999999998
maxpool_prior_C2KSHQ.pt,14,30,30,2,2,0.08341129999999998
maxpool_prior_VGH7BX.pt,56,53,53,3,2,0.7103873600000001
maxpool_prior_SHSDFI.pt,112,502,502,2,2,3.100151860000001
maxpool_prior_6OFFXN.pt,14,253,253,2,2,0.15140414
maxpool_prior_DLL2AG.pt,28,831,831,3,2,1.81312552
maxpool_prior_ZRG6JW.pt,14,68,68,2,2,0.09092278000000001
maxpool_prior_HDDOGE.pt,112,380,380,2,2,2.5846496799999996
maxpool_prior_O6DYA7.pt,112,479,479,3,2,4.43093908
maxpool_prior_MV0TJ3.pt,112,490,490,2,2,2.978497019999998
maxpool_prior_6QMKHL.pt,112,50,50,3,2,0.9525197400000001
maxpool_prior_983TIF.pt,56,62,62,3,2,0.73215994
maxpool_prior_H7VXCI.pt,28,494,494,2,2,1.15575956
maxpool_prior_VIIQ5S.pt,112,497,497,2,2,3.336073899999999
maxpool_prior_EVQ5LV.pt,112,538,538,2,1,13.154193779999998
maxpool_prior_TISH87.pt,112,129,129,3,2,1.37270882
maxpool_prior_N8Z8LF.pt,28,504,504,3,2,0.9966364000000002
maxpool_prior_Y7G3AD.pt,14,180,180,2,2,0.14232580000000003
maxpool_prior_QLEDEF.pt,224,63,63,2,1,5.283262980000001
maxpool_prior_BNETFM.pt,112,240,240,3,2,2.2845798800000003
maxpool_prior_J912KK.pt,56,511,511,3,2,2.6384633399999995
maxpool_prior_FMZVR3.pt,28,66,66,2,2,0.15004948
maxpool_prior_VKS8FE.pt,56,73,73,2,2,0.5743535
maxpool_prior_SEXIPC.pt,56,76,76,3,2,0.7789676599999998
maxpool_prior_7NAYAP.pt,56,127,127,2,2,0.9483919399999996
maxpool_prior_OAT1P6.pt,112,496,496,2,2,3.0459986800000007
maxpool_prior_7PFX69.pt,14,511,511,3,2,0.37507650000000003
maxpool_prior_57HX78.pt,112,24,24,3,2,0.7860780399999999
maxpool_prior_1D45Q0.pt,28,832,832,3,2,1.7377848400000002
maxpool_prior_Y4IPVK.pt,28,239,239,2,2,0.3462508799999999
maxpool_prior_QJSIP8.pt,28,52,52,2,1,0.39329103999999987
maxpool_prior_Y8FO0E.pt,28,484,484,2,2,0.9172756600000003
maxpool_prior_EGQC2F.pt,112,379,379,3,1,13.34154716
maxpool_prior_Y7RHTI.pt,28,140,140,2,1,0.8538150400000002
maxpool_prior_QGD2RM.pt,112,73,73,3,2,1.2035421599999998
maxpool_prior_4G988Y.pt,14,512,512,2,2,0.29478348000000004
maxpool_prior_JJU6WO.pt,56,134,134,2,2,0.47223496000000004
maxpool_prior_5S1IL1.pt,28,489,489,2,2,1.2944343799999998
maxpool_prior_TDAT2K.pt,28,142,142,2,2,0.36989629999999996
maxpool_prior_JZ22MQ.pt,28,56,56,3,2,0.15755506
maxpool_prior_L9EAK1.pt,112,136,136,2,2,1.68796448
maxpool_prior_SU6822.pt,14,133,133,2,2,0.16016497999999998
maxpool_prior_Z2DKWW.pt,112,250,250,2,2,1.8356670399999993
maxpool_prior_I1275Q.pt,56,53,53,2,2,0.512318
maxpool_prior_WF34J5.pt,14,59,59,2,2,0.08841937999999999
maxpool_prior_VNMXES.pt,14,71,71,2,2,0.09317433999999998
maxpool_prior_CV6USG.pt,14,492,492,3,2,0.40732964000000005
maxpool_prior_J3AU5W.pt,112,245,245,2,2,1.6112276399999998
maxpool_prior_7T77WC.pt,112,472,472,2,2,2.9651325400000004
maxpool_prior_X9U4OJ.pt,112,81,81,2,2,1.0021961400000001
maxpool_prior_PA68ZO.pt,112,377,377,2,1,9.534396880000001
maxpool_prior_PU7UAV.pt,112,242,242,3,2,2.3861542599999996
maxpool_prior_2E71XQ.pt,112,505,505,2,2,3.2472131399999995
maxpool_prior_G2M58U.pt,112,251,251,2,1,5.219105200000001
maxpool_prior_BRFVRT.pt,56,511,511,2,2,1.54040326
maxpool_prior_L7T41N.pt,28,508,508,2,2,0.9956987800000001
maxpool_prior_4VJ16S.pt,28,254,254,3,2,0.8369837200000001
maxpool_prior_KP4AEX.pt,112,70,70,3,2,1.1539889199999998
maxpool_prior_FOH0Z6.pt,14,499,499,3,1,1.27737938
maxpool_prior_UOBC89.pt,112,53,53,2,2,0.9066299400000001
maxpool_prior_1TU0NB.pt,14,26,26,3,2,0.08564179999999999
maxpool_prior_UUJK17.pt,56,180,180,3,2,1.1297145
maxpool_prior_P9J1Z0.pt,56,237,237,3,2,1.4867674799999997
maxpool_prior_BO9V4D.pt,56,837,837,2,2,1.62015758
maxpool_prior_5LM3WT.pt,112,231,231,3,1,7.493997
maxpool_prior_L4YH2Z.pt,56,506,506,3,2,1.7954592200000001
maxpool_prior_2Y7WCI.pt,56,94,94,2,2,0.75168098
maxpool_prior_PI00Z4.pt,28,489,489,3,2,1.2855346799999998
maxpool_prior_B2674M.pt,56,197,197,2,1,1.1563436600000003
maxpool_prior_07DAQS.pt,14,231,231,3,2,0.15570204
maxpool_prior_LWQ6YY.pt,224,64,64,3,2,2.4023127599999996
maxpool_prior_I8KSXT.pt,14,475,475,3,2,0.42076783999999995
maxpool_prior_H8QDEU.pt,28,496,496,2,2,1.1661050000000002
maxpool_prior_9G0KMG.pt,112,249,249,3,2,2.35225332
maxpool_prior_P5H77O.pt,224,513,513,3,2,20.22254868
maxpool_prior_BXQX7C.pt,112,495,495,2,2,3.021491
maxpool_prior_DTZOJA.pt,28,232,232,2,2,0.3830626000000001
maxpool_prior_0QLKQR.pt,28,500,500,3,2,1.6765765199999996
maxpool_prior_9TRAXW.pt,14,142,142,3,2,0.14775502000000004
maxpool_prior_V4CJGY.pt,14,511,511,2,2,0.18823196
maxpool_prior_OS3P86.pt,28,189,189,3,2,0.60777526
maxpool_prior_UG4YMO.pt,56,201,201,3,2,0.9893072800000003
maxpool_prior_A68HCA.pt,56,68,68,2,2,0.6859531400000001
maxpool_prior_O2WNIL.pt,14,133,133,2,2,0.10651940000000001
maxpool_prior_416SVN.pt,112,501,501,3,2,4.5275764
maxpool_prior_V3PFJR.pt,14,51,51,2,2,0.09704195999999995
maxpool_prior_RIOHMT.pt,112,55,55,2,1,2.16961918
maxpool_prior_0D7T5L.pt,56,827,827,2,2,1.9104408800000008
maxpool_prior_E50VQP.pt,56,492,492,2,2,1.2942147599999998
maxpool_prior_FG6DJJ.pt,14,463,463,2,2,0.2029551599999999
maxpool_prior_XG7DZG.pt,112,840,840,3,2,7.607838839999999
maxpool_prior_H62YRU.pt,224,508,508,2,2,14.044961979999998
maxpool_prior_HAM4Q6.pt,28,69,69,3,2,0.31444768
maxpool_prior_CN5FBA.pt,14,64,64,3,1,0.15142722
maxpool_prior_QMJ3MS.pt,14,478,478,3,2,0.4175671000000001
maxpool_prior_A00OS3.pt,112,202,202,3,2,1.9435605
maxpool_prior_46YFEI.pt,112,238,238,2,1,5.018108080000001
maxpool_prior_M8VTI5.pt,14,78,78,3,2,0.10284499999999999
maxpool_prior_D1AK3X.pt,56,143,143,2,2,0.9236464200000002
maxpool_prior_J8R44O.pt,14,50,50,2,1,0.12867071999999996
maxpool_prior_JF6C55.pt,28,825,825,2,2,1.5294520600000001
maxpool_prior_UVLLML.pt,14,826,826,2,2,0.4056269399999999
maxpool_prior_5HVE1T.pt,112,74,74,2,2,1.26263266
maxpool_prior_9P3XLH.pt,56,510,510,3,2,1.5372746399999997
maxpool_prior_O4TADJ.pt,14,245,245,2,2,0.12928544000000003
maxpool_prior_72APVN.pt,56,138,138,2,2,0.9055623400000008
maxpool_prior_QGU1IU.pt,14,72,72,3,2,0.10391581999999999
maxpool_prior_F7AOHQ.pt,112,498,498,2,2,3.397047800000001
maxpool_prior_PRKPGX.pt,112,254,254,2,2,2.1210585
maxpool_prior_ODRBTQ.pt,14,241,241,2,2,0.18544859999999996
maxpool_prior_VHCKLM.pt,56,57,57,2,2,0.3631854199999999
maxpool_prior_PJUJ1N.pt,56,180,180,2,2,1.1269480000000003
maxpool_prior_CK8P0H.pt,112,367,367,2,1,9.381548579999997
maxpool_prior_V8905D.pt,56,192,192,3,2,1.5048809399999996
maxpool_prior_DFQ1IL.pt,112,496,496,2,2,3.2829532399999994
maxpool_prior_DFWHDD.pt,14,54,54,2,2,0.11221717999999999
maxpool_prior_HPI4BK.pt,14,504,504,2,2,0.19154604000000003
maxpool_prior_DJ83Q6.pt,112,511,511,2,2,3.1019788399999997
maxpool_prior_136HGI.pt,56,100,100,2,1,1.13439748
maxpool_prior_02PCKA.pt,112,136,136,3,1,4.48875556
maxpool_prior_2E0UN9.pt,14,246,246,2,2,0.19300928000000003
maxpool_prior_RTOJDS.pt,224,464,464,3,2,18.001355759999996
maxpool_prior_4IAW8A.pt,14,233,233,2,1,0.44474929999999996
maxpool_prior_YL8ZF3.pt,14,55,55,2,2,0.09016201999999997
maxpool_prior_BRDSCN.pt,112,66,66,2,2,1.0093501599999999
maxpool_prior_L4AJAI.pt,112,230,230,3,2,2.1668898199999997
maxpool_prior_T9DIHG.pt,112,138,138,3,2,1.6018057599999997
maxpool_prior_ATDLDO.pt,112,186,186,3,2,2.0365640799999998
maxpool_prior_CUUNIT.pt,14,499,499,2,2,0.28138786000000005
maxpool_prior_VUTP3J.pt,56,513,513,3,2,1.50414922
maxpool_prior_4HFEEL.pt,112,1044,1044,3,2,9.534109460000003
maxpool_prior_M41V89.pt,112,54,54,3,2,1.0366407399999995
maxpool_prior_0DRS7D.pt,224,245,245,2,1,25.672225980000004
maxpool_prior_TH47S4.pt,112,68,68,3,1,2.4465589800000003
maxpool_prior_3NTN9B.pt,14,203,203,2,1,0.30477826
maxpool_prior_SJE9MV.pt,14,252,252,3,2,0.20097277999999996
maxpool_prior_ZSIYNX.pt,112,253,253,2,2,1.8592398599999997
maxpool_prior_Y05LSB.pt,112,494,494,2,2,3.30534814
maxpool_prior_SASRF9.pt,28,255,255,3,2,0.66338692
maxpool_prior_JQ5DWG.pt,28,59,59,2,2,0.12356779999999999
maxpool_prior_KTFQAO.pt,14,195,195,3,2,0.24641202000000006
maxpool_prior_0CB7C0.pt,28,67,67,3,1,0.7909006000000002
maxpool_prior_RVSN2O.pt,112,54,54,2,2,1.0612063599999995
maxpool_prior_YLC5H2.pt,112,141,141,2,1,3.087316999999999
maxpool_prior_EOAUIC.pt,112,55,55,2,2,1.0010546599999999
maxpool_prior_V38KJ4.pt,224,512,512,2,2,14.429707119999998
maxpool_prior_UGFTJ3.pt,112,492,492,2,1,12.979864480000002
maxpool_prior_NOEAH7.pt,112,508,508,2,1,13.531055859999999
maxpool_prior_RI2W4A.pt,112,59,59,2,2,1.2001610000000003
maxpool_prior_UM0RCM.pt,28,62,62,2,2,0.12281389999999998
maxpool_prior_PD88LQ.pt,28,136,136,3,2,0.3319868000000001
maxpool_prior_KC4ZMW.pt,14,246,246,3,2,0.15510034
maxpool_prior_7I7TKS.pt,28,498,498,3,2,1.2294333000000002
maxpool_prior_LE4TVM.pt,56,481,481,3,2,1.45066852
maxpool_prior_76KEIX.pt,28,472,472,3,1,1.6352797399999992
maxpool_prior_RJXVOW.pt,28,94,94,2,2,0.17935319999999996
maxpool_prior_O2FBS0.pt,56,511,511,2,2,1.9727239799999998
maxpool_prior_AET86F.pt,14,52,52,2,1,0.13019974
maxpool_prior_6G80M4.pt,112,55,55,2,2,1.1632171000000002
maxpool_prior_IENG06.pt,14,470,470,3,1,1.13557768
maxpool_prior_1V3LOS.pt,14,54,54,3,2,0.09610411999999999
maxpool_prior_5FO181.pt,14,826,826,2,2,0.6324849
maxpool_prior_0R8LNW.pt,28,248,248,3,2,0.8730938399999999
maxpool_prior_AP2M2M.pt,224,846,846,2,2,25.045542739999995
maxpool_prior_QW90CL.pt,14,200,200,2,2,0.16787653999999996
maxpool_prior_MD08XL.pt,14,237,237,2,2,0.1334639
maxpool_prior_2HSPR8.pt,112,518,518,2,2,3.11499282
maxpool_prior_PPEKHF.pt,56,74,74,3,2,1.0649476999999998
maxpool_prior_E6KDFD.pt,224,502,502,2,2,14.264243059999997
maxpool_prior_7NW3TB.pt,56,502,502,2,2,1.13247874
maxpool_prior_EXEC17.pt,224,509,509,2,2,14.532267560000001
maxpool_prior_08OXDB.pt,14,498,498,3,2,0.43347714000000004
maxpool_prior_XEMRP9.pt,112,492,492,2,2,3.015116379999999
maxpool_prior_YV5AD3.pt,224,255,255,3,2,9.11721538
maxpool_prior_6PMVAJ.pt,28,513,513,3,2,1.0812118400000001
maxpool_prior_PUTCSS.pt,112,48,48,2,2,1.3355610199999999
maxpool_prior_7N7KGQ.pt,28,52,52,3,2,0.15374616000000002
maxpool_prior_RYJSG0.pt,14,501,501,2,1,1.0276200199999999
maxpool_prior_KRPWF5.pt,28,140,140,2,2,0.21875664000000003
maxpool_prior_L43WBM.pt,14,495,495,2,1,1.04447034
maxpool_prior_IJJKFR.pt,112,488,488,2,1,9.98151906
maxpool_prior_BXRSJZ.pt,14,483,483,3,2,0.3621244199999999
maxpool_prior_XNY43P.pt,56,142,142,2,2,1.2740674199999997
maxpool_prior_DTDR0D.pt,56,141,141,3,2,1.2278524200000005
maxpool_prior_ZINUCV.pt,14,504,504,2,2,0.18892472000000005
maxpool_prior_J79FVB.pt,112,84,84,2,2,1.1580907399999996
maxpool_prior_92XU66.pt,56,187,187,3,2,0.8722657400000001
maxpool_prior_FSI01D.pt,14,46,46,2,2,0.08817578
maxpool_prior_BP1NHP.pt,28,497,497,3,2,1.2719803800000002
maxpool_prior_K3ZXB8.pt,14,493,493,2,1,0.9196961399999999
maxpool_prior_XN3Z6J.pt,224,506,506,3,2,20.24503538
maxpool_prior_HR51XR.pt,56,98,98,2,2,0.7259525399999996
maxpool_prior_KK9IJH.pt,112,250,250,3,2,2.5778568600000007
maxpool_prior_5T1BAJ.pt,14,497,497,3,2,0.39043676000000005
maxpool_prior_WI6ZNY.pt,14,135,135,3,1,0.26716646
maxpool_prior_4IPMG2.pt,112,91,91,2,2,1.29600694
maxpool_prior_QH1KCU.pt,224,509,509,3,2,19.364428899999997
maxpool_prior_75AU1R.pt,14,238,238,2,1,0.32619958000000004
maxpool_prior_ORWKEV.pt,28,493,493,3,1,2.2666392999999996
maxpool_prior_F3HU5Y.pt,14,507,507,2,2,0.2296734599999999
maxpool_prior_53LKHH.pt,56,50,50,3,2,0.56680356
maxpool_prior_GFO0V6.pt,28,247,247,2,2,0.5947861800000002
maxpool_prior_ILC54K.pt,112,253,253,2,1,5.1974589600000005
maxpool_prior_HQV503.pt,28,829,829,3,1,1.9535752799999997
maxpool_prior_DTTWHH.pt,28,826,826,3,1,2.06750296
maxpool_prior_4G2JGN.pt,56,140,140,3,2,1.21425614
maxpool_prior_MYAZGS.pt,56,128,128,3,2,1.2197320999999999
maxpool_prior_Z3KJ20.pt,14,63,63,2,2,0.10099572000000004
maxpool_prior_KMAFJJ.pt,112,75,75,3,2,1.0070333000000002
maxpool_prior_3LSDTN.pt,14,183,183,3,2,0.13740849999999996
maxpool_prior_U2R17W.pt,224,131,131,2,1,13.769875039999999
maxpool_prior_FHVWKX.pt,56,362,362,2,2,1.6329963
maxpool_prior_D1MGU1.pt,112,50,50,2,1,1.4241482000000003
maxpool_prior_E0UQVY.pt,14,501,501,2,2,0.26098940000000004
maxpool_prior_BHLGUP.pt,112,255,255,2,2,1.9117874999999998
maxpool_prior_A9THWL.pt,56,188,188,3,2,1.3073382599999996
maxpool_prior_TMQYLD.pt,14,497,497,2,1,1.12493812
maxpool_prior_V3675Y.pt,112,150,150,3,2,1.6056441399999999
maxpool_prior_F2MM0S.pt,28,199,199,3,2,0.596817
maxpool_prior_WQ4Q41.pt,112,50,50,3,2,1.025506
maxpool_prior_XLTRUT.pt,14,503,503,3,2,0.37232868
maxpool_prior_DNRMWK.pt,224,191,191,2,1,20.510415519999995
maxpool_prior_BGDTP5.pt,112,847,847,3,2,7.722077
maxpool_prior_PP6IV8.pt,56,245,245,3,2,1.1414353600000002
maxpool_prior_VKP91I.pt,112,53,53,2,2,0.89409202
maxpool_prior_SIPNRN.pt,224,506,506,2,1,53.21985905999999
maxpool_prior_1ZIR3K.pt,112,837,837,3,2,7.376172379999998
maxpool_prior_E092H5.pt,14,512,512,2,2,0.24352123999999997
maxpool_prior_KKX78I.pt,56,31,31,2,1,0.89208676
maxpool_prior_J8B2VL.pt,14,491,491,2,2,0.30002937999999996
maxpool_prior_OD0QH2.pt,28,490,490,3,2,1.19600396
maxpool_prior_88WH3Y.pt,112,474,474,3,2,4.37400788
maxpool_prior_60Q7VB.pt,112,501,501,2,1,12.587796619999999
maxpool_prior_3UJPEZ.pt,14,55,55,3,1,0.14962028
maxpool_prior_ZSPDST.pt,112,133,133,2,2,1.2823787399999997
maxpool_prior_3M8F7V.pt,14,70,70,2,2,0.0919739
maxpool_prior_13V9TV.pt,28,496,496,2,2,0.1893377599999999
maxpool_prior_BKQXFR.pt,28,60,60,3,2,0.16389636
maxpool_prior_Q2967V.pt,14,255,255,3,2,0.16420518
maxpool_prior_40NTDZ.pt,14,238,238,2,2,0.13725472
maxpool_prior_0SEYR2.pt,112,499,499,2,2,3.98989192
maxpool_prior_K3DOMT.pt,14,235,235,2,2,0.12113891999999997
maxpool_prior_G9NP4J.pt,14,255,255,2,2,0.19749096000000005
maxpool_prior_JTRFRG.pt,28,62,62,3,2,0.20328716
maxpool_prior_8JJTT8.pt,112,185,185,2,2,1.51623924
maxpool_prior_M839JX.pt,112,365,365,3,1,12.947586200000003
maxpool_prior_0YNI4K.pt,112,83,83,2,2,1.14414992
maxpool_prior_PMAAXP.pt,112,512,512,3,1,19.149611680000003
maxpool_prior_A9RTHB.pt,224,495,495,3,1,72.40181575999998
maxpool_prior_QDZGH7.pt,112,489,489,2,2,3.0420991400000004
maxpool_prior_2CSYBM.pt,112,71,71,2,2,1.1344669400000003
maxpool_prior_C5X7GQ.pt,28,66,66,2,2,0.14016188000000002
maxpool_prior_TZW28G.pt,224,56,56,2,2,1.5596706200000006
maxpool_prior_JIS48O.pt,112,501,501,3,2,4.53774984
maxpool_prior_MW88WA.pt,112,495,495,2,2,3.0303390000000014
maxpool_prior_H6UTRF.pt,112,74,74,3,2,1.1611888200000002
maxpool_prior_7FV5ZR.pt,56,54,54,3,2,0.6666225800000001
maxpool_prior_JSCPO0.pt,28,243,243,3,1,1.2192204
maxpool_prior_9MVIBS.pt,56,240,240,3,2,1.3530698800000005
maxpool_prior_9VHWIU.pt,56,57,57,3,2,0.59887388
maxpool_prior_IA4EH6.pt,112,507,507,2,2,3.2490985
maxpool_prior_1AO90E.pt,14,511,511,3,2,0.33707098
maxpool_prior_P8KZT9.pt,224,525,525,3,2,20.573405899999994
maxpool_prior_JMWL6L.pt,14,152,152,2,1,0.2559398
maxpool_prior_A2EXQ4.pt,28,131,131,3,2,0.4118263999999999
maxpool_prior_WIG3A3.pt,14,491,491,3,2,0.3549365199999999
maxpool_prior_TQQFU0.pt,14,30,30,2,2,0.08885681999999998
maxpool_prior_U99EQ4.pt,112,71,71,3,2,1.1851981800000002
maxpool_prior_LKDUJL.pt,224,198,198,2,1,22.237508519999995
maxpool_prior_P35PKF.pt,112,60,60,3,2,1.4080247000000004
maxpool_prior_0BN65Q.pt,112,841,841,2,2,5.065958939999998
maxpool_prior_S6AJCQ.pt,56,200,200,3,2,1.21638906
maxpool_prior_ZISI76.pt,14,497,497,2,1,1.0547377200000003
maxpool_prior_7QJCQT.pt,224,196,196,3,2,7.457914339999998
maxpool_prior_Y0AV18.pt,14,487,487,2,1,0.7269885400000001
maxpool_prior_1EVK6O.pt,56,246,246,3,2,1.5127270600000002
maxpool_prior_7SRNWT.pt,112,58,58,2,2,1.0841553000000004
maxpool_prior_B2ZTF5.pt,14,246,246,3,2,0.18188148
maxpool_prior_IMT8GC.pt,28,52,52,2,2,0.13256732000000004
maxpool_prior_44H3U9.pt,56,70,70,3,2,0.8187484200000001
maxpool_prior_IPAJPR.pt,112,138,138,3,2,1.4796215000000001
maxpool_prior_OLQK0A.pt,14,73,73,3,2,0.10079252000000004
maxpool_prior_NWEUDS.pt,28,55,55,3,2,0.14656064000000002
maxpool_prior_KUU5DT.pt,112,31,31,2,2,0.80838594
maxpool_prior_T1SSCN.pt,14,50,50,3,2,0.09045232
maxpool_prior_0RRALA.pt,112,500,500,3,2,4.538277460000001
maxpool_prior_HCJJKP.pt,14,61,61,2,2,0.01691076
maxpool_prior_L37FMX.pt,112,846,846,3,1,30.832044159999995
maxpool_prior_6534H1.pt,56,150,150,2,2,1.0641104999999995
maxpool_prior_ALITWZ.pt,112,73,73,2,1,1.69064244
maxpool_prior_KFJNAZ.pt,112,472,472,3,1,16.47913991999999
maxpool_prior_RFOEWC.pt,112,57,57,2,2,1.2516742800000003
maxpool_prior_5XR2DM.pt,56,71,71,3,1,1.02325858
maxpool_prior_DRW4Z8.pt,28,489,489,2,2,0.8424637599999998
maxpool_prior_2QFOK2.pt,14,51,51,2,2,0.08474803999999998
maxpool_prior_ZRL6QZ.pt,112,130,130,2,2,1.0800818800000003
maxpool_prior_Q56AII.pt,112,498,498,3,1,17.419833000000004
maxpool_prior_6X5248.pt,56,492,492,2,2,2.809286460000001
maxpool_prior_LDCRR9.pt,56,1044,1044,3,1,8.295294739999997
maxpool_prior_XV6RN5.pt,112,253,253,2,2,1.8148852399999997
maxpool_prior_PIQVEA.pt,56,93,93,2,2,0.74091024
maxpool_prior_02H45G.pt,112,201,201,3,2,2.0160454799999994
maxpool_prior_ST069M.pt,112,60,60,3,2,1.1637435399999994
maxpool_prior_VWOF4J.pt,112,507,507,2,2,3.16258862
maxpool_prior_EAHJOO.pt,56,1043,1043,3,2,2.4900193200000005
maxpool_prior_LB23RT.pt,224,137,137,2,2,3.5381560999999992
maxpool_prior_CJUX9A.pt,224,256,256,3,2,8.82521526
maxpool_prior_CRNYP3.pt,14,60,60,3,2,0.10099289999999997
maxpool_prior_U2K7OD.pt,56,234,234,2,2,1.46586712
maxpool_prior_SE9SVO.pt,224,52,52,2,2,1.5712193200000004
maxpool_prior_C6TO8Q.pt,14,502,502,3,2,0.40719558000000006
maxpool_prior_ICI3GV.pt,28,247,247,3,2,0.9244618599999996
maxpool_prior_I9DHLF.pt,28,73,73,3,2,0.26204947999999995
maxpool_prior_BND9Y5.pt,14,505,505,3,2,0.30463714000000003
maxpool_prior_1R3JYC.pt,56,498,498,3,2,2.2256691600000007
maxpool_prior_A20XRG.pt,14,199,199,2,2,0.11779855999999995
maxpool_prior_X6WDYU.pt,56,66,66,2,2,0.5204966799999998
maxpool_prior_7NO55M.pt,14,73,73,2,1,0.18300429999999995
maxpool_prior_O776EE.pt,28,508,508,3,2,1.1562932000000001
maxpool_prior_BHUCEJ.pt,112,44,44,3,2,1.2450983199999996
maxpool_prior_80WQ3S.pt,112,185,185,3,2,1.8431253000000003
maxpool_prior_IY641E.pt,56,495,495,2,2,1.6555674999999996
maxpool_prior_40LQSX.pt,56,55,55,3,1,1.06067992
maxpool_prior_GPJSMO.pt,112,505,505,2,2,3.2228266000000008
maxpool_prior_8285SF.pt,14,130,130,3,2,0.14863913999999998
maxpool_prior_WFQP0P.pt,28,834,834,2,2,1.62297914
maxpool_prior_PUUW4K.pt,14,505,505,2,2,0.23898282
maxpool_prior_HK6J7Z.pt,112,497,497,2,2,3.1331491400000004
maxpool_prior_8BKRL2.pt,14,516,516,2,2,0.21594132000000005
maxpool_prior_BWC4HE.pt,28,232,232,3,2,0.56752152
maxpool_prior_YTW8JN.pt,14,823,823,3,2,0.4509170199999999
maxpool_prior_3OWAK7.pt,56,77,77,2,2,0.53506472
maxpool_prior_XQOAGJ.pt,112,41,41,3,2,0.9559112800000001
maxpool_prior_6E8CVJ.pt,112,68,68,2,2,1.0677457199999998
maxpool_prior_QHJS0I.pt,224,87,87,2,2,2.3139689999999997
maxpool_prior_G2NKR2.pt,112,201,201,2,2,1.49440292
maxpool_prior_YNNMPB.pt,14,152,152,3,2,0.02385062000000001
maxpool_prior_NATQ8W.pt,112,250,250,2,2,1.9902517200000003
maxpool_prior_C7205S.pt,56,25,25,2,2,0.2136559
maxpool_prior_E0INA3.pt,28,149,149,3,1,1.1472837599999999
maxpool_prior_WVJVGL.pt,28,498,498,3,2,1.1197787399999994
maxpool_prior_ZOWGNL.pt,28,492,492,2,2,0.8432831199999997
maxpool_prior_UO2GU0.pt,14,500,500,2,2,0.23151741999999997
maxpool_prior_9MWWXY.pt,112,513,513,3,2,4.72757174
maxpool_prior_DVC6BH.pt,28,512,512,2,2,1.09835362
maxpool_prior_712DJA.pt,28,195,195,3,2,0.8950060399999997
maxpool_prior_IRXQXJ.pt,28,51,51,2,2,0.14415055999999996
maxpool_prior_QM03JK.pt,56,841,841,3,2,2.024893939999999
maxpool_prior_6NA58T.pt,56,502,502,2,1,2.719361199999999
maxpool_prior_YLE365.pt,14,201,201,3,2,0.14583136
maxpool_prior_IMRXSL.pt,224,498,498,3,2,20.036413579999994
maxpool_prior_0PFKOR.pt,56,520,520,3,2,1.45353398
maxpool_prior_T21ZT0.pt,112,470,470,3,1,16.951504599999996
maxpool_prior_Z973CQ.pt,28,536,536,3,2,1.22852136
maxpool_prior_8NEPVX.pt,14,1035,1035,3,2,0.8183790799999998
maxpool_prior_D16DIN.pt,28,60,60,3,2,0.15011449999999998
maxpool_prior_6I81CU.pt,56,1051,1051,3,1,8.254409080000002
maxpool_prior_O2163R.pt,56,51,51,3,2,0.7010857800000002
maxpool_prior_OTZTRT.pt,112,251,251,3,2,2.2951629999999996
maxpool_prior_8DOG8Z.pt,112,483,483,2,2,3.2837772199999993
