feature0,feature1,feature2,feature3,feature4,True,Pred,Error
112,60,60,3,1,1.4803418400000001,1.3902715056351302,0.06084428064592829
112,150,150,3,2,1.32921928,1.1311356742882894,0.14902251922776097
14,37,37,3,2,0.08430205999999998,0.08387655308108082,0.0050474083186006265
28,252,252,2,1,0.92177932,0.8187161761594574,0.1118089130493214
56,63,63,3,2,0.26894278000000005,0.28989740789592516,0.07791481851985434
28,69,69,2,2,0.12108363999999998,0.12972286829079852,0.07134926147577442
224,84,84,2,2,1.7269101000000004,1.5632215640945974,0.09478694687430629
14,494,494,3,2,0.1657289,0.22699512130321695,0.36967735442169064
112,94,94,2,2,1.0472576200000003,1.0563971023783798,0.008727062189702156
14,51,51,2,2,0.08673462000000003,0.0945271190407198,0.08984300664163591
56,129,129,3,1,1.2468590800000001,1.1474716973513537,0.07971019679998355
112,253,253,2,2,1.4117287800000002,1.3805891245265367,0.02205781727667515
14,491,491,3,2,0.1651373,0.18547246128112369,0.12314093352091683
56,141,141,3,1,1.3994134,1.1962537951891934,0.1451748316907689
28,185,185,2,1,0.6791931600000001,0.6506223488648646,0.042065811050181194
56,231,231,2,2,0.7031941400000001,0.8391271996623761,0.19330800973736212
28,136,136,2,2,0.22118260000000003,0.17441330291924106,0.21145106839669559
112,824,824,3,2,2.4386022199999995,2.5836062724247135,0.05946195375181528
14,509,509,3,2,0.17896773999999996,0.1984512337510941,0.10886595400430353
28,40,40,2,2,0.10333924,0.10805608536936938,0.045644281585285315
112,509,509,2,2,1.9429348400000004,1.7270923427837888,0.11109096032073396
112,231,231,3,2,1.3884297,1.6598408256972992,0.1954806395291739
224,74,74,2,2,1.5153586399999994,1.4105435979476164,0.06916847225841076
112,244,244,2,2,1.2426162999999995,1.4140892260720777,0.1379934627222243
14,249,249,3,2,0.12142335999999995,0.12022169392599756,0.009896498285028449
224,199,199,2,2,2.11592572,2.2220275151351383,0.05014438556715422
112,53,53,2,1,1.2719412799999998,1.4309540305855821,0.12501579521468342
28,74,74,3,2,0.11219024,0.13368638629279203,0.19160442381433568
14,509,509,2,2,0.16062974,0.20504709989948502,0.2765201506239444
112,1042,1042,3,2,2.907502600000001,2.9716740091081166,0.022070972217915055
56,134,134,2,2,0.5235094200000001,0.4987607165045065,0.047274609682273955
56,142,142,3,2,0.7660382800000001,0.5166924705945934,0.3255004559372759
56,142,142,2,1,1.4540454799999998,1.1110353475675725,0.23590055273403646
14,491,491,3,2,0.20848723999999993,0.18547246128112369,0.11038938746983391
14,230,230,3,1,0.25269402,0.2640112561657664,0.04478632365643775
14,232,232,3,1,0.25305516,0.26291988465225297,0.03898250741954033
28,72,72,3,2,0.12642166000000002,0.1305417899244747,0.032590379880114616
28,509,509,2,2,0.4135479,0.5263057014736168,0.27265959148533153
14,501,501,3,2,0.17732949999999995,0.24315489406486518,0.3712038553363386
