feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
28,97,97,3,1,0.76048,0.00097,0.15880457999999997,0.20907457867529136,0.3165525747134711
112,120,120,3,1,15.0528,0.0012,0.5693040000000001,1.0601787087973444,0.862236535835589
7,13,13,5,1,0.016562,0.000338,0.10374165999999999,0.11597135113209911,0.11788601736370062
28,52,52,5,2,0.264992,0.001352,0.16183698000000002,0.1766213225640052,0.0913533023416847
7,27,27,5,1,0.034398,0.000702,0.13146287999999998,0.12858474889094426,0.021893108602639128
28,75,75,7,1,2.94,0.00375,0.14618402,0.1691401932047195,0.1570361329830683
7,90,90,7,1,0.2205,0.0045,0.1428358,0.17817510379182785,0.24741208990902727
28,460,460,5,1,9.37664,0.01196,0.25041467999999995,0.2802386515225228,0.11909833529936371
112,23,23,7,1,14.4256,0.00115,0.36909085999999997,0.45898369929626665,0.24355206004360738
112,215,215,7,1,134.848,0.01075,2.7928068400000012,2.739933502007211,0.018931970960365495
112,41,41,7,1,25.7152,0.00205,0.93594304,1.1384255800572651,0.21634066540765684
14,35,35,3,1,0.0686,0.00035,0.11954711999999997,0.1276580205955251,0.06784689246821797
7,143,143,3,2,0.0175175,0.00143,0.13125708000000003,0.1418506304801586,0.08070841192077856
14,50,50,5,2,0.0637,0.0013,0.13618499999999997,0.1880927388419993,0.3811560659543955
56,187,187,5,1,15.247232,0.004862,0.9429736999999999,0.5527727669873835,0.41379832015740886
14,85,85,7,1,0.833,0.00425,0.14421773999999998,0.19002965208697914,0.31765795308523875
28,92,92,5,1,1.875328,0.002392,0.18031262,0.16566684060150194,0.08122437241773796
28,252,252,3,1,1.97568,0.00252,0.19123889999999996,0.20177621246480093,0.055100256615160256
28,580,580,5,2,2.95568,0.01508,0.19983650000000006,0.27294952911467174,0.3658642395892225
14,43,43,3,1,0.08428,0.00043,0.12115490000000002,0.17092595415540665,0.41080512761272236
14,77,77,7,1,0.7546,0.00385,0.13525276,0.15317367450913758,0.13249943667794709
14,73,73,3,1,0.14308,0.00073,0.14052568,0.14958426970329708,0.0644621659421758
56,30,30,3,1,0.9408,0.0003,0.16430814000000002,0.17040240821025504,0.03709048261549928
