feature0,feature1,feature2,feature3,feature4,True,Pred,Error
112,232,232,2,2,1.5512995200000004,1.7214395195128909,0.10967578943935369
14,19,19,2,2,0.08846526000000003,0.08154117189922772,0.07826900752648343
28,151,151,2,2,0.22178679999999995,0.3045069377840238,0.372971420228904
14,52,52,3,2,0.09776622,0.10228020790834577,0.04617124307706456
14,648,648,2,2,0.25032934,0.24889306386100388,0.00573754614219865
56,575,575,2,1,3.05783302,3.039190807729715,0.0060965435811418936
56,686,686,3,2,1.8435633200000001,2.2146303710810864,0.20127708501006966
14,28,28,3,1,0.15510088,0.11279076778861061,0.2727909229876026
14,75,75,3,2,0.10019228,0.10075542474429422,0.005620640076203726
14,35,35,2,1,0.11698719999999999,0.12956257191015735,0.10749357117836285
14,128,128,3,2,0.11450301999999998,0.11529118395226194,0.006883346415334358
28,499,499,3,2,0.5047421,1.2617768609322355,1.4998446948099546
28,95,95,2,2,0.2328668,0.17849926051977677,0.2334705483144151
56,58,58,2,1,0.6963991400000001,1.0654758470711734,0.5299786945043803
14,298,298,3,1,0.8949831400000001,0.854950031225224,0.04473057310864668
14,40,40,2,1,0.11827596,0.12900309979321203,0.09069585901659166
28,30,30,2,2,0.10078923999999997,0.10250083953449272,0.016981966869605826
14,292,292,2,2,0.13733028,0.1433033486832686,0.04349418557414
56,59,59,3,2,0.6355781400000001,0.6247739176814459,0.01699904644070085
28,124,124,2,2,0.34170902000000003,0.20612378482443733,0.3967856487240597
14,250,250,3,2,0.15393181999999997,0.14576842895028222,0.053032511729658956
56,813,813,2,2,2.0869507799999996,1.7431323431351355,0.16474678759068007
28,59,59,2,2,0.02699188,0.13871919403848001,4.13929352229189
224,121,121,2,2,3.2739341599999983,3.072381519243248,0.06156282652817624
56,554,554,2,2,1.3865868200000007,1.6796982174486463,0.2113905838573062
112,84,84,3,2,1.0886740999999995,1.2249936015065925,0.12521607844495708
28,180,180,2,2,0.42169692000000003,0.42854634607335995,0.016242532844109748
224,544,544,2,2,15.225691720000002,15.908592752648564,0.044851888847291216
112,252,252,2,1,5.11074276,5.457814892436311,0.06791031142336552
14,92,92,3,2,0.10380518,0.10900540208468455,0.05009597868511528
14,158,158,2,2,0.10920286000000001,0.11857697943462062,0.08584133634064714
14,152,152,3,2,0.14663911999999998,0.09971054944574125,0.3200276335145679
56,159,159,2,1,1.3300548600000002,2.1797383064324305,0.6388333834834679
112,846,846,3,1,30.832044159999995,23.119016280108067,0.2501627151241058
14,21,21,2,2,0.07910613999999999,0.08933958102091387,0.1293634226232487
14,48,48,2,2,0.08692483999999999,0.08073109609254628,0.07125401562377005
112,136,136,2,2,1.40008758,1.433284229588816,0.02371040930797761
14,44,44,2,2,0.09247606000000001,0.08879748243397807,0.039778701277086624
14,65,65,3,2,0.10797642,0.11604943456468746,0.07476645886840343
28,426,426,2,2,0.6859886200000002,0.6944714353837884,0.012365825228687108
224,380,380,2,2,11.33644518,11.246117671513499,0.007967886498128964
56,67,67,3,2,0.7698088,0.8636232016414442,0.12186714628547281
56,298,298,3,2,1.4448514399999997,1.4701063352027002,0.01747923316095427
28,83,83,2,2,0.19989189999999998,0.13871822156077673,0.30603380346689013
14,71,71,3,2,0.06609004,0.10219278681540106,0.5462660760290212
14,47,47,3,2,0.08883856,0.09097736293607685,0.024075164388941583
28,67,67,2,2,0.14161303999999997,0.16066811445280862,0.13455734339725114
56,556,556,2,2,1.6776672000000006,1.997790945222513,0.1908148083377397
112,176,176,3,2,1.9938560600000002,2.1440444955167264,0.07532561579030245
28,33,33,3,2,0.1283879,0.12820995448454084,0.0013859991125266498
112,52,52,2,2,0.9797162800000001,0.8025789101992743,0.18080476298783746
14,48,48,2,2,0.08049410000000001,0.08073109609254628,0.002944266630054445
14,39,39,2,2,0.08425034,0.08598298074614813,0.020565385803168544
14,41,41,3,2,0.09087830000000002,0.10217294819829104,0.12428322490947795
56,35,35,3,1,0.9772895000000001,0.8219342741555972,0.15896540978328627
28,98,98,2,2,0.17261424000000006,0.20573335146633515,0.19186778255568646
14,274,274,3,2,0.17179857999999995,0.2414227641161283,0.4052663538670016
14,289,289,2,1,0.6407646200000001,0.6566642129809527,0.02481346891617168
14,148,148,2,2,0.10690380000000005,0.11219317782123585,0.049477921469917786
28,656,656,3,2,1.1032112600000001,1.2377031802702783,0.12190948836968733
14,489,489,2,2,0.18760828000000004,0.23625266510763626,0.25928698406933964
28,42,42,3,2,0.13268618,0.13758512347946839,0.03692127906213291
