model_path,HW,CIN1,CIN2,CIN3,CIN4,latency
concat_prior_ZHEQKL.pt,28,195,114,33,213,0.17656051999999992
concat_prior_NYO8G6.pt,28,1176,217,226,231,0.28045471999999994
concat_prior_MP1Q2N.pt,56,191,2012,1982,157,4.32692002
concat_prior_NPVKD6.pt,7,796,198,0,0,0.11416576000000003
concat_prior_VLLQOY.pt,14,790,214,250,984,0.20341849999999997
concat_prior_D0PZC4.pt,7,171,76,160,0,0.006075619999999997
concat_prior_LHP2ZQ.pt,28,132,501,60,152,0.18840496000000007
concat_prior_83R5EF.pt,28,1157,167,0,0,0.25486216000000006
concat_prior_GA2OC6.pt,14,520,223,0,0,0.18896191999999995
concat_prior_NNE5SW.pt,56,1644,451,0,0,1.57502282
concat_prior_CCBFML.pt,14,148,25,419,0,0.11519560000000002
concat_prior_ZWR1XT.pt,28,203,138,0,0,0.24451681999999997
concat_prior_WMTJ1W.pt,7,92,214,0,0,0.02460206
concat_prior_P7QR0Y.pt,56,1008,520,1026,188,2.6310631999999994
concat_prior_FEIEP9.pt,14,6,183,271,0,0.15292387999999998
concat_prior_Y9R6C4.pt,7,24,40,850,160,0.11120956000000001
concat_prior_4OAX46.pt,28,816,126,0,0,0.29489112
concat_prior_57L0UH.pt,56,30,503,0,0,0.23030347999999998
concat_prior_G4TDP8.pt,7,173,71,656,65,0.01583026
concat_prior_0XLWK0.pt,56,540,258,0,0,0.23995759999999997
concat_prior_NPSX03.pt,14,40,179,528,0,0.17267675999999998
concat_prior_DU8TS1.pt,14,71,246,0,0,0.10639339999999999
concat_prior_YGIMBX.pt,7,510,99,1261,179,0.14086588000000003
concat_prior_X5DIAX.pt,7,210,532,0,0,0.011414780000000003
concat_prior_G9J1MV.pt,7,127,264,0,0,0.013865800000000001
concat_prior_MHR0AX.pt,14,218,265,0,0,0.17594268000000002
concat_prior_S0CSHS.pt,7,56,107,166,26,0.008347860000000002
concat_prior_461IP1.pt,28,128,651,0,0,0.2240060399999999
concat_prior_RPZALI.pt,7,245,253,271,981,0.14230486000000003
concat_prior_UVRRNV.pt,28,30,29,217,0,0.15953284000000004
concat_prior_NW3JOG.pt,28,136,234,0,0,0.15596464
concat_prior_M5N1GY.pt,28,198,156,124,87,0.20140566000000007
concat_prior_62BO76.pt,7,758,201,531,248,0.029037660000000007
concat_prior_9TOXFC.pt,28,219,495,0,0,0.16828879999999993
concat_prior_34H8KI.pt,28,125,155,0,0,0.19987804
concat_prior_3G8QER.pt,28,1004,193,96,65,0.19473716000000002
concat_prior_5PR214.pt,14,54,509,789,0,0.17796733999999997
concat_prior_G9PH5N.pt,56,125,45,0,0,0.13501474000000002
concat_prior_PEJ5MX.pt,7,990,250,114,0,0.11791301999999997
concat_prior_43B6QX.pt,28,6,265,0,0,0.12083309999999997
concat_prior_IAOXGD.pt,14,120,80,0,0,0.006293939999999999
concat_prior_9NW9II.pt,14,770,234,217,48,0.1934108
concat_prior_I30M79.pt,7,450,817,0,0,0.10129794000000002
concat_prior_CWCF4O.pt,7,70,176,0,0,0.017263979999999998
concat_prior_2YZPS1.pt,14,184,521,0,0,0.18781998000000003
concat_prior_1FOBD4.pt,14,293,49,948,789,0.1805568
concat_prior_2QLGRU.pt,7,16,44,1177,229,0.02357132
concat_prior_2GBHKL.pt,7,69,86,0,0,0.014134959999999998
concat_prior_AWXVVA.pt,14,258,816,152,120,0.19496882
concat_prior_9P5IZO.pt,56,94,2029,0,0,1.6356149800000004
concat_prior_0AQ2OS.pt,7,834,246,1235,0,0.19170940000000003
concat_prior_XTBD74.pt,28,831,536,474,0,0.35698875999999996
concat_prior_ZLJ4XQ.pt,28,1013,479,0,0,0.37746316000000013
concat_prior_8KSJOY.pt,28,125,246,0,0,0.19863334000000005
concat_prior_2TNYCS.pt,14,434,387,150,1013,0.19450501999999992
concat_prior_OHVVBZ.pt,14,984,129,0,0,0.15208848
concat_prior_P6OVXA.pt,14,179,1164,192,0,0.19127983999999995
concat_prior_WXB0IB.pt,56,53,1717,44,1092,3.6996352999999997
concat_prior_59WCM2.pt,14,80,189,1701,0,0.16639872
concat_prior_82W74I.pt,14,164,76,0,0,0.00737564
concat_prior_38S2JE.pt,14,1018,520,143,214,0.19675633999999997
concat_prior_ON2LCH.pt,28,231,158,0,0,0.21833915999999998
concat_prior_JJNGCU.pt,28,400,451,123,202,0.35015604000000006
concat_prior_JERQX9.pt,14,200,60,138,212,0.15303906
concat_prior_LMO464.pt,56,2100,134,0,0,1.6280724800000002
concat_prior_COUEFK.pt,7,519,1175,0,0,0.13253557999999996
concat_prior_UTSGRF.pt,14,1604,163,508,29,0.1778147200000001
concat_prior_WK2F3K.pt,14,85,63,0,0,0.00482968
concat_prior_TT6WSS.pt,7,13,148,0,0,0.013990679999999998
concat_prior_QY20EX.pt,14,73,182,905,0,0.18715579999999996
concat_prior_LQ9DAG.pt,56,116,224,0,0,0.30552482000000003
concat_prior_C624PP.pt,14,2047,189,73,1151,0.21612383999999996
concat_prior_CEF1MH.pt,28,774,56,34,690,0.35977531999999995
concat_prior_AFY9TY.pt,14,103,233,0,0,0.12292996
concat_prior_Q2J97T.pt,7,999,1295,0,0,0.1986265600000001
concat_prior_1QEX1S.pt,56,995,4,0,0,0.64022948
concat_prior_Z9QZPD.pt,56,116,2025,0,0,1.6195101999999997
concat_prior_03I8SJ.pt,28,2039,31,0,0,0.41721234000000007
concat_prior_0XE1H3.pt,7,2033,609,218,454,0.25061587999999996
concat_prior_0ZRZ9E.pt,28,192,12,206,0,0.2424168800000001
concat_prior_PR2DSV.pt,7,225,1466,142,1185,0.18326713999999988
concat_prior_TUDH5N.pt,7,490,190,112,0,0.00950722
concat_finegrained1_U91APR.pt,28,616,78,38,0,0.05843539999999999
concat_finegrained1_MPD45U.pt,28,418,88,22,0,0.21527942000000003
concat_finegrained1_FTYWQ4.pt,28,690,59,19,0,0.25423840000000003
concat_finegrained1_DU6VMN.pt,28,475,91,26,0,0.3888992799999999
concat_finegrained1_MOG5SM.pt,28,767,62,40,0,0.22976727999999993
concat_finegrained1_AEBLX9.pt,28,606,71,23,0,0.30461294
concat_finegrained1_HITCQE.pt,28,796,133,39,0,0.25955988
concat_finegrained1_WLT39K.pt,28,799,114,28,0,0.33517151999999995
concat_finegrained1_561B4G.pt,28,647,127,25,0,0.33749622000000007
concat_finegrained1_Q13H66.pt,28,375,75,36,0,0.20467136
concat_finegrained1_UK32W9.pt,28,405,82,24,0,0.2544164799999999
concat_finegrained1_0L0UNV.pt,28,654,60,33,0,0.2511031400000001
concat_finegrained1_EIRHRG.pt,28,356,89,41,0,0.21594616000000003
concat_finegrained1_RTYK72.pt,28,765,109,42,0,0.3406458
concat_finegrained1_YC7O5K.pt,28,787,74,18,0,0.2528164
concat_finegrained1_MQAIPV.pt,28,585,79,20,0,0.2719704599999999
concat_finegrained1_MOTEXL.pt,28,452,69,27,0,0.2571832
concat_finegrained1_IGGOSG.pt,28,533,111,21,0,0.18965220000000002
concat_finegrained1_PH2WHD.pt,28,377,116,34,0,0.23937511999999997
concat_finegrained1_H2HRBW.pt,28,715,87,29,0,0.28847922000000004
concat_finegrained1_L2WZCM.pt,7,145,116,246,384,0.011966279999999998
concat_finegrained1_HQ1EXW.pt,7,142,196,552,257,0.018784739999999994
concat_finegrained1_YDDI0Q.pt,7,194,91,405,383,0.017737260000000005
concat_finegrained1_XI3FDI.pt,7,123,172,366,357,0.018056239999999998
concat_finegrained1_Z65KMN.pt,7,131,120,525,382,0.020114159999999996
concat_finegrained1_FSSM9N.pt,7,136,159,249,446,0.012797059999999997
concat_finegrained1_1A0O0F.pt,7,94,138,411,499,0.046918319999999986
concat_finegrained1_ZKITTS.pt,7,124,128,562,594,0.026179039999999994
concat_finegrained1_K3CZ6S.pt,7,166,125,460,507,0.02019428
concat_finegrained1_9OH2WZ.pt,7,150,127,492,343,0.019407659999999997
concat_finegrained1_7NGU43.pt,7,185,178,474,514,0.02329596
concat_finegrained1_G1DGSD.pt,7,117,134,276,599,0.019827000000000004
concat_finegrained1_PCV4C7.pt,7,101,145,383,265,0.016129499999999998
concat_finegrained1_OGWSSI.pt,7,179,106,397,526,0.01950138
concat_finegrained1_OW1OIX.pt,7,139,84,573,509,0.020433259999999995
concat_finegrained1_O2BQDG.pt,7,118,199,419,406,0.014949559999999999
concat_finegrained1_R9DXCU.pt,7,125,98,452,519,0.019316379999999998
concat_finegrained1_1IGOL6.pt,7,119,170,310,255,0.01606856
concat_finegrained1_EAAI02.pt,7,180,96,433,456,0.01910776
concat_finegrained1_5S31RM.pt,7,189,165,509,468,0.020180880000000005
concat_finegrained1_GW2UCT.pt,7,63,360,0,0,0.008710679999999997
concat_finegrained1_2Z9JCB.pt,7,67,542,0,0,0.005418619999999998
concat_finegrained1_CZ3KLX.pt,7,60,296,0,0,0.009502080000000003
concat_finegrained1_3GHLJS.pt,7,51,448,0,0,0.005810280000000002
concat_finegrained1_FA3B1R.pt,7,35,311,0,0,0.02018828
concat_finegrained1_BOXYJ2.pt,7,53,388,0,0,0.011352680000000002
concat_finegrained1_6XCXNW.pt,7,54,272,0,0,0.005677240000000001
concat_finegrained1_SAA7B3.pt,7,72,358,0,0,0.007555240000000002
concat_finegrained1_AJKLRJ.pt,7,43,454,0,0,0.006654760000000002
concat_finegrained1_7PBX3V.pt,7,31,597,0,0,0.011591080000000002
concat_finegrained1_432UX0.pt,7,66,625,0,0,0.008802760000000003
concat_finegrained1_US19NE.pt,7,41,593,0,0,0.011830559999999997
concat_finegrained1_0P9TRA.pt,7,65,497,0,0,0.006338579999999999
concat_finegrained1_AZVRYJ.pt,7,37,599,0,0,0.005712100000000001
concat_finegrained1_JM8WJU.pt,7,49,604,0,0,0.009080000000000001
concat_finegrained1_O93GXB.pt,7,44,443,0,0,0.008599000000000002
concat_finegrained1_V7G5NG.pt,7,42,418,0,0,0.00511876
concat_finegrained1_5HNDJW.pt,7,55,325,0,0,0.004003920000000001
concat_finegrained1_Q253VE.pt,7,52,383,0,0,0.0043581800000000006
concat_finegrained1_M0158V.pt,7,73,432,0,0,0.015546660000000006
concat_finegrained1_K37UPB.pt,14,380,3,163,1119,0.18900972000000008
concat_finegrained1_AZ3U64.pt,14,273,5,122,1099,0.2844126
concat_finegrained1_Y4TMGN.pt,14,414,2,133,994,0.20474254000000003
concat_finegrained1_CDDQTV.pt,14,311,4,213,1244,0.20319098000000005
concat_finegrained1_IP13OW.pt,7,955,105,134,284,0.16623320000000003
concat_finegrained1_ERFJZO.pt,7,755,155,168,305,0.14820054
concat_finegrained1_QGVK32.pt,7,612,173,251,184,0.01529758
concat_finegrained1_ESFB2K.pt,7,676,170,179,355,0.15335906
concat_finegrained1_IEMWW2.pt,7,783,201,198,246,0.14163416000000006
concat_finegrained1_F3YPE0.pt,7,459,176,211,204,0.014716440000000003
concat_finegrained1_21DH23.pt,7,689,113,203,360,0.1575987
concat_finegrained1_Y7WWKT.pt,7,762,147,192,218,0.13944310000000004
concat_finegrained1_9GDNKZ.pt,7,746,182,255,374,0.15555480000000002
concat_finegrained1_CT2IZB.pt,7,487,217,119,235,0.013652040000000006
concat_finegrained1_NWGNGO.pt,7,875,92,260,177,0.16596193999999997
concat_finegrained1_YSVEWL.pt,7,550,96,163,313,0.014208680000000003
concat_finegrained1_BKZPTJ.pt,7,952,184,248,398,0.18421532000000002
concat_finegrained1_JBV61G.pt,7,944,159,209,216,0.15012563999999998
concat_finegrained1_PY0T45.pt,7,570,118,128,205,0.01041622
concat_finegrained1_0RCOF9.pt,7,449,150,195,239,0.015050639999999997
concat_finegrained1_7SMAUP.pt,7,474,186,124,238,0.012043419999999996
concat_finegrained1_A1SWJC.pt,7,990,154,200,365,0.16686715999999996
concat_finegrained1_G48O12.pt,7,949,99,270,245,0.18356178000000006
concat_finegrained1_7VCLTQ.pt,7,425,93,250,368,0.012466700000000002
concat_finegrained1_L2E246.pt,14,259,41,285,0,0.21997814000000004
concat_finegrained1_IAX3NN.pt,14,364,60,556,0,0.23245931999999989
concat_finegrained1_G8C6VY.pt,14,522,51,374,0,0.19731745999999994
concat_finegrained1_CP8OH4.pt,14,534,38,537,0,0.23156264000000004
concat_finegrained1_NM5NX5.pt,14,341,57,418,0,0.20313358
concat_finegrained1_053MO3.pt,14,596,70,460,0,0.17825957999999997
concat_finegrained1_QEW95M.pt,14,595,63,535,0,0.20179488000000004
concat_finegrained1_TGW3XF.pt,14,451,66,555,0,0.19581167999999988
concat_finegrained1_LI5851.pt,14,567,32,383,0,0.20579513999999988
concat_finegrained1_EU6YN8.pt,14,313,47,579,0,0.2439242400000001
concat_finegrained1_RIVJ44.pt,14,579,39,647,0,0.19274860000000008
concat_finegrained1_ICI3YY.pt,14,312,44,355,0,0.19180909999999998
concat_finegrained1_Q6VIA6.pt,14,306,36,363,0,0.23975974
concat_finegrained1_6S17K6.pt,14,292,43,554,0,0.19742608000000011
concat_finegrained1_6YR28C.pt,14,569,72,299,0,0.19183354000000005
concat_finegrained1_91354Y.pt,14,295,49,632,0,0.26227456
concat_finegrained1_2ZX6D0.pt,14,547,71,497,0,0.04311843999999999
concat_finegrained1_TUTZJF.pt,14,576,40,291,0,0.19511647999999998
concat_finegrained1_B3720A.pt,14,448,68,439,0,0.21306534
concat_finegrained1_YP394I.pt,14,310,59,444,0,0.1928924
concat_finegrained1_G93SVM.pt,28,172,86,0,0,0.21135321999999995
concat_finegrained1_93GE97.pt,28,200,56,0,0,0.14964668000000003
concat_finegrained1_ZP7HVV.pt,28,160,68,0,0,0.14296177999999996
concat_finegrained1_E22RP2.pt,28,280,58,0,0,0.14858976000000002
concat_finegrained1_QL1PIN.pt,28,190,67,0,0,0.17686475999999998
concat_finegrained1_UXUEQN.pt,28,216,47,0,0,0.17951996000000003
concat_finegrained1_DVM80Q.pt,28,270,44,0,0,0.1627302
concat_finegrained1_D2BQHS.pt,28,142,55,0,0,0.20082519999999995
concat_finegrained1_AXFE97.pt,28,195,54,0,0,0.14010184000000003
concat_finegrained1_N283JZ.pt,28,275,59,0,0,0.17737673999999998
concat_finegrained1_39JKDY.pt,28,250,84,0,0,0.20060674000000003
concat_finegrained1_5ZF6CJ.pt,28,258,46,0,0,0.15654772000000003
concat_finegrained1_0V1L1B.pt,28,271,72,0,0,0.16230250000000002
concat_finegrained1_XNAI45.pt,28,287,74,0,0,0.17861776
concat_finegrained1_WUTS5O.pt,28,237,87,0,0,0.19593070000000007
concat_finegrained1_TB62E3.pt,28,240,79,0,0,0.18747054
concat_finegrained1_4BNJCW.pt,28,158,53,0,0,0.16811157999999995
concat_finegrained1_UF5BJT.pt,28,267,38,0,0,0.13275450000000003
concat_finegrained1_I1ZLAY.pt,28,169,65,0,0,0.18689500000000003
concat_finegrained1_YJMZYZ.pt,28,181,50,0,0,0.18504465999999994
concat_finegrained1_O2J3FA.pt,7,140,2110,236,476,0.17245632000000008
concat_finegrained1_S6270F.pt,7,120,2340,232,310,0.1609901
concat_finegrained1_97HE66.pt,7,134,1213,230,621,0.17036962
concat_finegrained1_3EUUFS.pt,7,146,1076,119,566,0.16711043999999997
concat_finegrained1_CCMDY5.pt,7,108,2245,186,358,0.153255
concat_finegrained1_YI9S3B.pt,7,114,2395,156,611,0.16190618
concat_finegrained1_JX6BPJ.pt,7,98,1208,168,447,0.15338219999999997
concat_finegrained1_IS3RV7.pt,7,131,1318,220,678,0.17116861999999997
concat_finegrained1_7ZUQRU.pt,7,82,1088,194,578,0.16059981999999998
concat_finegrained1_FXDKJ2.pt,7,153,1380,113,653,0.18615229999999997
concat_finegrained1_HI4PTF.pt,7,107,1839,169,646,0.10418913999999997
concat_finegrained1_YUPWAS.pt,7,125,1781,185,347,0.15001151999999998
concat_finegrained1_KJ7N5O.pt,7,85,1319,243,340,0.13834291999999995
concat_finegrained1_5NA3LN.pt,7,70,2207,108,338,0.15442302000000002
concat_finegrained1_CTR84M.pt,7,109,1646,227,675,0.17022897999999995
concat_finegrained1_5RMMKX.pt,7,122,1303,210,588,0.1682003799999999
concat_finegrained1_K5FZGC.pt,7,102,1220,120,690,0.15357889999999996
concat_finegrained1_Q9Z5SR.pt,7,97,1602,215,496,0.18175338000000005
concat_finegrained1_NA77JJ.pt,7,83,2323,163,661,0.15359795999999998
concat_finegrained1_76SGHX.pt,7,91,1540,242,599,0.16033885999999992
concat_finegrained1_3IT23O.pt,56,283,170,0,0,0.35313030000000006
concat_finegrained1_GLR80O.pt,56,399,295,0,0,0.5973925000000001
concat_finegrained1_HXQPJN.pt,56,393,265,0,0,0.5427711999999999
concat_finegrained1_JIHRIT.pt,56,311,301,0,0,0.5505020200000001
concat_finegrained1_MZ5UQ1.pt,56,274,142,0,0,0.40218814
concat_finegrained1_0YYHA0.pt,56,316,151,0,0,0.45906705999999997
concat_finegrained1_5UAOO3.pt,56,381,248,0,0,0.12127521999999993
concat_finegrained1_08BWQJ.pt,56,228,259,0,0,0.3382551799999999
concat_finegrained1_FDV5N1.pt,56,409,253,0,0,0.52518484
concat_finegrained1_B522U3.pt,56,179,179,0,0,0.3785798600000001
concat_finegrained1_CY5BS0.pt,56,284,192,0,0,0.38680628000000006
concat_finegrained1_YZ4XM2.pt,56,215,188,0,0,0.29773074
concat_finegrained1_0T0KP0.pt,56,223,198,0,0,0.28449603999999995
concat_finegrained1_1K0UI5.pt,56,188,203,0,0,0.27566063999999996
concat_finegrained1_2P82O3.pt,56,332,180,0,0,0.2684127600000001
concat_finegrained1_IGZ1RY.pt,56,180,256,0,0,0.3487614600000001
concat_finegrained1_41S470.pt,56,232,171,0,0,0.3808777599999999
concat_finegrained1_AH1R2Z.pt,56,209,233,0,0,0.43013233999999995
concat_finegrained1_GKBJF7.pt,56,225,158,0,0,0.4015076799999999
concat_finegrained1_RXN43V.pt,56,183,216,0,0,0.41265693999999997
concat_finegrained1_0TFS5Z.pt,56,93,160,0,0,0.31453752000000007
concat_finegrained1_PKRI2Y.pt,56,63,212,0,0,0.32167406
concat_finegrained1_ZVRQBU.pt,56,77,188,0,0,0.29174208
concat_finegrained1_NMCZVJ.pt,56,75,176,0,0,0.30831339999999996
concat_finegrained1_ICQ4KE.pt,56,84,134,0,0,0.31873254
concat_finegrained1_U97RHE.pt,56,69,141,0,0,0.23225482000000006
concat_finegrained1_02LFK8.pt,56,113,233,0,0,0.41546516000000006
concat_finegrained1_PVWX03.pt,56,81,171,0,0,0.32507601999999997
concat_finegrained1_YGGVIO.pt,56,122,129,0,0,0.35131305999999995
concat_finegrained1_RQXRKJ.pt,56,92,113,0,0,0.31200148
concat_finegrained1_7L69VN.pt,56,106,258,0,0,0.2844943999999999
concat_finegrained1_30XZR9.pt,56,109,128,0,0,0.30354886
concat_finegrained1_9WWYMJ.pt,56,78,230,0,0,0.39319942
concat_finegrained1_YWLGMN.pt,56,105,144,0,0,0.23515952
concat_finegrained1_NJOVIA.pt,56,116,217,0,0,0.27121971999999994
concat_finegrained1_KFJXVR.pt,56,114,240,0,0,0.27568200000000004
concat_finegrained1_B0ZRKS.pt,56,74,196,0,0,0.30205863999999993
concat_finegrained1_43EJOK.pt,56,79,220,0,0,0.3065303400000002
concat_finegrained1_EVLRW0.pt,56,108,156,0,0,0.3473440800000001
concat_finegrained1_GNHVE9.pt,56,124,261,0,0,0.3706115
concat_finegrained1_HOEYHV.pt,56,461,259,0,0,0.57385244
concat_finegrained1_CKERKO.pt,56,389,231,0,0,0.41805721999999995
concat_finegrained1_2Y95EX.pt,56,279,178,0,0,0.42026247999999994
concat_finegrained1_BT004D.pt,56,517,249,0,0,0.59702472
concat_finegrained1_2K7LVI.pt,56,404,267,0,0,0.5986894799999999
concat_finegrained1_4H8KXF.pt,56,320,202,0,0,0.49282104000000004
concat_finegrained1_PKNIQQ.pt,56,393,217,0,0,0.4408540799999999
concat_finegrained1_5PN2YY.pt,56,524,146,0,0,0.45138328000000016
concat_finegrained1_57AS9J.pt,56,361,143,0,0,0.4647011999999999
concat_finegrained1_65OCYQ.pt,56,424,150,0,0,0.44828078
concat_finegrained1_6AFL91.pt,56,620,182,0,0,0.59475212
concat_finegrained1_QB1IWW.pt,56,589,301,0,0,0.47614065999999994
concat_finegrained1_2O6YVX.pt,56,276,173,0,0,0.39390778000000004
concat_finegrained1_8A2P7U.pt,56,444,187,0,0,0.5589223999999999
concat_finegrained1_LOZFKA.pt,56,527,184,0,0,0.58591102
concat_finegrained1_FPD33P.pt,56,334,170,0,0,0.45801923999999994
concat_finegrained1_UWOT6L.pt,56,514,262,0,0,0.14141628
concat_finegrained1_AL4317.pt,56,298,242,0,0,0.45507002
concat_finegrained1_TSP9VE.pt,56,306,200,0,0,0.46819078
concat_finegrained1_QF8XTM.pt,56,603,142,0,0,0.5494750400000001
concat_finegrained1_804OS1.pt,7,506,107,1041,0,0.1130892
concat_finegrained1_X21Z14.pt,7,571,111,548,0,0.0165241
concat_finegrained1_GMUB86.pt,7,613,57,887,0,0.12040306
concat_finegrained1_9EGE16.pt,7,445,105,975,0,0.12952763999999997
concat_finegrained1_07U9FB.pt,7,527,56,907,0,0.10877655999999998
concat_finegrained1_EADRUG.pt,7,403,76,990,0,0.12661648
concat_finegrained1_4ZDBX8.pt,7,376,95,677,0,0.10742116000000002
concat_finegrained1_VMMWBH.pt,7,722,75,853,0,0.18500018000000001
concat_finegrained1_K31C66.pt,7,557,82,841,0,0.12952196000000002
concat_finegrained1_8V5SLN.pt,7,514,67,1040,0,0.14123749999999996
concat_finegrained1_GVP04K.pt,7,807,73,484,0,0.14124122000000003
concat_finegrained1_LXNEH6.pt,7,570,103,789,0,0.12610134
concat_finegrained1_NIJQCW.pt,7,548,117,536,0,0.0159037
concat_finegrained1_WHNBD1.pt,7,409,123,724,0,0.11454441999999998
concat_finegrained1_4YZ5OM.pt,7,816,60,1036,0,0.17064408
concat_finegrained1_OIZVA8.pt,7,625,101,569,0,0.016165480000000003
concat_finegrained1_P8G7FV.pt,7,384,110,649,0,0.011892000000000003
concat_finegrained1_61691A.pt,7,600,83,558,0,0.01564168
concat_finegrained1_XM3Z9N.pt,7,811,116,533,0,0.16149868
concat_finegrained1_FQ610T.pt,7,535,63,640,0,0.01636224
concat_finegrained1_I8R3Y2.pt,14,608,155,430,230,0.17560983999999993
concat_finegrained1_C0CHFY.pt,14,469,156,538,171,0.24620528000000003
concat_finegrained1_UTG55R.pt,14,429,117,473,264,0.10867853999999996
concat_finegrained1_F9NHJI.pt,14,483,129,979,223,0.27844111999999993
concat_finegrained1_OKW1XK.pt,14,594,162,631,125,0.23947402000000007
concat_finegrained1_E2SEPK.pt,14,293,149,956,157,0.19707900000000003
concat_finegrained1_CS7SIM.pt,14,447,120,963,168,0.21193698000000002
concat_finegrained1_WZEBD7.pt,14,591,118,609,147,0.19921876000000005
concat_finegrained1_FUIR99.pt,14,274,138,765,260,0.27676558
concat_finegrained1_KARRXZ.pt,14,326,110,668,238,0.38714022
concat_finegrained1_P8ZDYZ.pt,14,619,158,498,237,0.1955346
concat_finegrained1_J6NU9C.pt,14,276,84,699,122,0.23959031999999997
concat_finegrained1_ML51Y7.pt,14,285,71,960,189,0.25965794
concat_finegrained1_LYKRE6.pt,14,486,152,891,139,0.18474468000000005
concat_finegrained1_1N2757.pt,14,520,154,877,257,0.20043825999999998
concat_finegrained1_ANLDXD.pt,14,602,92,748,150,0.21110230000000008
concat_finegrained1_6H0KOP.pt,14,333,113,791,183,0.18289335999999995
concat_finegrained1_1B94S0.pt,14,616,79,962,209,0.19635451999999995
concat_finegrained1_BXUPKO.pt,14,381,121,767,163,0.19124558
concat_finegrained1_2Z2UGG.pt,14,337,148,474,205,0.20455127999999992
concat_finegrained1_6HJDZB.pt,28,1372,280,0,0,0.4013486199999998
concat_finegrained1_2S8MAI.pt,28,946,400,0,0,0.36246061999999996
concat_finegrained1_USXWZU.pt,28,1019,407,0,0,0.40716789999999997
concat_finegrained1_AD49GX.pt,28,849,598,0,0,0.3673315199999999
concat_finegrained1_7RIBD6.pt,28,1057,572,0,0,0.30841628000000004
concat_finegrained1_0AJ1KX.pt,28,1042,336,0,0,0.39907271999999994
concat_finegrained1_8ZMPJ1.pt,28,993,587,0,0,0.08840594000000004
concat_finegrained1_ZHMO9P.pt,28,680,366,0,0,0.2857613600000001
concat_finegrained1_B0NF52.pt,28,1132,293,0,0,0.32121629999999995
concat_finegrained1_9EUIIJ.pt,28,1439,619,0,0,0.4232904999999999
concat_finegrained1_ZCKQNS.pt,28,1396,613,0,0,0.45367516
concat_finegrained1_CG4SZ4.pt,28,884,385,0,0,0.34537188
concat_finegrained1_B965ZA.pt,28,1298,286,0,0,0.40392340000000004
concat_finegrained1_6M0LET.pt,28,736,422,0,0,0.30617721999999997
concat_finegrained1_O0HVFK.pt,28,1582,492,0,0,0.3554186
concat_finegrained1_BZH0NO.pt,28,1561,432,0,0,0.44406044
concat_finegrained1_QC712T.pt,28,1103,295,0,0,0.28849206000000005
concat_finegrained1_1BFISX.pt,28,1374,307,0,0,0.37977006
concat_finegrained1_V21I4L.pt,28,1126,612,0,0,0.4052481200000001
concat_finegrained1_1V0ORX.pt,28,1303,499,0,0,0.43684561999999993
concat_finegrained1_IP40BV.pt,7,995,32,0,0,0.09553528000000001
concat_finegrained1_XV24MT.pt,7,702,18,0,0,0.10535452
concat_finegrained1_49WPQA.pt,7,971,27,0,0,0.09800774000000002
concat_finegrained1_SME2PU.pt,7,548,24,0,0,0.005671760000000001
concat_finegrained1_6GFHR4.pt,7,965,31,0,0,0.09948294
concat_finegrained1_89P39H.pt,7,518,26,0,0,0.014045960000000001
concat_finegrained1_WD9YGQ.pt,7,1150,17,0,0,0.09531816000000001
concat_finegrained1_F9KGTG.pt,7,925,19,0,0,0.09560339999999998
concat_finegrained1_6KJFJ9.pt,7,1132,16,0,0,0.09683065999999999
concat_finegrained1_Y7G9VO.pt,7,811,22,0,0,0.09177291999999998
concat_finegrained1_5YMEQ7.pt,7,893,35,0,0,0.09648013999999998
concat_finegrained1_MKNHLL.pt,7,759,33,0,0,0.09149758000000001
concat_finegrained1_JSP89M.pt,7,1162,37,0,0,0.09690512000000004
concat_finegrained1_X9L45J.pt,7,1028,36,0,0,0.09780818
concat_finegrained1_XEC8K6.pt,7,1146,30,0,0,0.09865814000000002
concat_finegrained1_CPX283.pt,7,671,23,0,0,0.08846521999999997
concat_finegrained1_B0AM5N.pt,7,927,25,0,0,0.10724589999999999
concat_finegrained1_8XA4WF.pt,7,923,21,0,0,0.09726666000000003
concat_finegrained1_SMG4JX.pt,7,837,34,0,0,0.10785037999999998
concat_finegrained1_VZTL0F.pt,7,867,28,0,0,0.09507373999999996
concat_finegrained1_HQ97GC.pt,56,269,32,737,71,0.66679408
concat_finegrained1_ZXDNIH.pt,56,303,22,541,98,0.6961657800000001
concat_finegrained1_XMQLPI.pt,56,249,29,445,73,0.4857752399999999
concat_finegrained1_678ZE2.pt,56,360,23,409,101,0.81015176
concat_finegrained1_VFJFQF.pt,56,509,14,698,83,0.9917093399999999
concat_finegrained1_67L0RW.pt,56,484,15,750,80,0.99833994
concat_finegrained1_J999D2.pt,56,318,27,929,70,1.1544600999999999
concat_finegrained1_8RPQKY.pt,56,490,30,522,104,0.9900971999999999
concat_finegrained1_J5ZTTK.pt,56,345,21,420,102,0.6711294799999997
concat_finegrained1_4XH8DP.pt,56,348,17,605,64,0.74712906
concat_finegrained1_73XJ11.pt,56,384,28,884,57,0.9081625800000002
concat_finegrained1_YFVB71.pt,56,399,31,720,110,1.0504559999999998
concat_finegrained1_65QVIE.pt,56,278,20,477,97,0.7436182800000001
concat_finegrained1_ROE5XM.pt,56,410,24,556,67,0.6921450600000001
concat_finegrained1_JJXM3S.pt,56,394,19,736,50,0.7761519399999998
