model_path,HW,CIN,latency
channelshuffle_prior_96BKRK.pt,28,254,0.027141739999999994
channelshuffle_prior_SXOI7Z.pt,7,46,0.006654960000000002
channelshuffle_prior_SBYV7C.pt,56,118,0.14309936
channelshuffle_prior_697KTN.pt,7,462,0.009912399999999998
channelshuffle_prior_3P7ZDV.pt,56,202,0.16669566
channelshuffle_prior_J5XU0J.pt,56,194,0.16948945999999995
channelshuffle_prior_T7OQ30.pt,7,182,0.0076992
channelshuffle_prior_D4ZXW7.pt,56,116,0.13861942000000002
channelshuffle_prior_B137GF.pt,14,196,0.10740155999999995
channelshuffle_prior_R7XJ8L.pt,56,70,0.12097335999999999
channelshuffle_prior_KIYK9T.pt,112,134,0.14650591999999998
channelshuffle_prior_IV51SI.pt,14,178,0.09836472
channelshuffle_prior_LVH9N7.pt,224,806,14.574771019999998
channelshuffle_prior_GF6T98.pt,112,162,0.48447832000000013
channelshuffle_prior_768ER0.pt,112,120,0.38498588000000006
channelshuffle_prior_6IZGLX.pt,28,106,0.10594744
channelshuffle_prior_JSG9A4.pt,14,168,0.09912006
channelshuffle_prior_5EZ5VS.pt,7,8,0.006500759999999998
channelshuffle_prior_DEEI01.pt,14,28,0.0071251799999999975
channelshuffle_prior_7ZY67S.pt,28,1048,0.22282569999999996
channelshuffle_prior_KPERC2.pt,14,102,0.0101414
channelshuffle_prior_EJHP51.pt,28,672,0.25872999999999996
channelshuffle_prior_QOQFUG.pt,56,240,0.22185941999999995
channelshuffle_prior_UV18VM.pt,56,700,0.34051204000000007
channelshuffle_prior_Y88J04.pt,56,694,0.20492219999999997
channelshuffle_prior_TK5EOX.pt,14,504,0.11456010000000003
channelshuffle_prior_W6Y9N3.pt,14,498,0.12383683999999999
channelshuffle_prior_URW51U.pt,7,104,0.00769592
channelshuffle_prior_SW4C4O.pt,3,262,0.006853180000000002
channelshuffle_prior_PY4TYE.pt,7,502,0.012340799999999996
channelshuffle_prior_0QZIZV.pt,14,14,0.0068157999999999995
channelshuffle_prior_F59O2K.pt,14,412,0.11930470000000001
channelshuffle_prior_97PVHD.pt,7,208,0.00915622
channelshuffle_prior_1622UY.pt,7,124,0.007604200000000001
channelshuffle_prior_1KUCXC.pt,112,508,1.4540025
