model_path,HW,CIN,latency
se_prior_79DQGP.pt,14,510,0.11206383999999998
se_prior_HVAQ76.pt,14,526,0.24386512
se_prior_H934NB.pt,7,524,0.10710060000000005
se_prior_EF03E2.pt,56,178,0.12388043999999997
se_prior_804IT2.pt,56,14,0.08251640000000002
se_prior_6ZTKQF.pt,56,68,0.08322148000000001
se_prior_ZT3H3G.pt,28,98,0.08539868000000002
se_prior_IYX7LB.pt,56,128,0.11620999999999998
se_prior_LOA56G.pt,14,528,0.10583278
se_prior_P422J4.pt,7,124,0.02790874
se_prior_YLQS7E.pt,14,12,0.02170898
se_prior_VPP975.pt,112,110,0.26382628
se_prior_S5QTNG.pt,14,536,0.11118412000000001
se_prior_71BE5A.pt,112,104,0.14130304000000002
se_prior_M6JVR7.pt,14,248,0.09837544000000001
se_prior_LHKHG1.pt,112,266,0.7232441799999999
se_prior_12Z1DT.pt,7,250,0.07608554000000001
se_prior_2QPZZU.pt,112,26,0.17529715999999992
se_prior_3C7GO1.pt,28,52,0.08434306
se_prior_VRRKID.pt,56,514,0.19115646000000003
se_prior_PM08YJ.pt,14,150,0.03461069999999999
se_prior_RNVDO5.pt,56,80,0.10361094
se_prior_T5GA9J.pt,7,40,0.02380874000000001
se_prior_VB76Z6.pt,7,10,0.021336799999999996
se_prior_FNNT64.pt,112,104,0.16701036
se_prior_8PEFCY.pt,56,130,0.10835723999999997
se_prior_48OS3O.pt,28,190,0.09705844000000002
se_prior_TXM2IQ.pt,14,154,0.034989240000000005
se_prior_0OP7GP.pt,14,150,0.03462094
se_prior_XPM9DF.pt,7,36,0.021926660000000004
se_prior_NVKJXF.pt,14,114,0.030689539999999998
se_prior_91SEV3.pt,7,458,0.10672077999999999
se_prior_0KPPZ2.pt,14,168,0.05578748000000001
se_prior_SAO8MX.pt,3,764,0.10654608000000004
se_prior_UH0WBL.pt,28,106,0.08951031999999999
se_prior_NTTP65.pt,7,220,0.0729801
se_prior_JBJ98M.pt,7,792,0.11504945999999999
se_prior_SO3EVG.pt,7,996,0.12758188000000004
se_prior_PIQGPM.pt,56,162,0.12650116000000003
se_prior_PXGVSZ.pt,28,262,0.12765506000000001
se_prior_5UYP9J.pt,14,180,0.10179584000000004
se_prior_CBH1X5.pt,7,150,0.028905780000000002
se_prior_3J5QTZ.pt,112,616,2.0107025999999997
se_prior_8G29HK.pt,14,1184,0.20371761999999996
se_prior_U00J34.pt,56,212,0.12074555999999999
se_prior_I95PB4.pt,112,234,0.6772083800000003
se_prior_EU0F9Z.pt,14,158,0.07560478
se_prior_7TER2C.pt,14,202,0.13186035999999998
se_prior_RMZ0IG.pt,28,472,0.11742130000000003
se_prior_9E48F6.pt,56,1142,0.6492989400000002
se_prior_ISDK38.pt,56,416,0.18431173999999995
se_prior_VSGGHB.pt,28,138,0.09410045999999998
se_prior_FYAKUV.pt,28,1024,0.18607284000000004
se_prior_NK7XM3.pt,56,154,0.12924876000000002
se_prior_VDZD2A.pt,7,26,0.021788740000000004
se_prior_57H218.pt,7,124,0.02741924
se_prior_V7O4SX.pt,7,20,0.02143018
se_prior_9CNCXY.pt,28,240,0.35214470000000014
se_prior_DIWYY8.pt,56,618,0.22283402
se_prior_L1TK3N.pt,14,272,0.10560199999999996
se_prior_0NX50G.pt,56,46,0.09854576000000005
se_prior_1XD1YU.pt,14,248,0.09874984000000003
se_prior_2DCHN4.pt,28,54,0.09001356000000003
se_prior_9F592N.pt,28,242,0.12404248000000002
se_prior_M4V006.pt,28,530,0.36335187999999996
se_prior_EZPQ10.pt,56,764,0.2748718
se_prior_DIJ74Q.pt,14,780,0.12088690000000002
se_prior_FLHYUL.pt,28,90,0.08894844
se_prior_8O643Y.pt,112,112,0.49537304000000004
se_prior_Z2LCL7.pt,56,176,0.11734288000000001
se_prior_S564XM.pt,14,234,0.09835272
se_prior_AEWKU9.pt,7,148,0.029431580000000002
se_prior_9RL5QU.pt,7,116,0.02740745999999999
se_prior_AWTY02.pt,14,76,0.028663339999999992
se_prior_H2UGPG.pt,112,240,0.8240399399999998
se_prior_WFWJ65.pt,28,68,0.0727007
se_prior_6NCFH8.pt,224,52,0.5151170600000001
se_prior_D240AG.pt,7,504,0.1000315
se_prior_AEXFS6.pt,14,74,0.028174279999999996
