feature0,feature1,True,Pred,Error
112,698,3.436775259999999,3.1640815674594713,0.07934580294334637
56,518,0.19974571999999996,0.19159565134234266,0.04080221922981529
14,232,0.09851707999999998,0.09591965956389971,0.026365178871524314
112,124,0.15183062000000003,0.19642558886486508,0.293715252330953
14,90,0.028720679999999995,0.029173958409910022,0.015782300764119357
28,112,0.2573485399999999,0.11752786087361648,0.5433125018948367
56,194,0.13856687999999998,0.14715559391201918,0.06198244423212249
112,24,0.09951033999999996,0.12377306797361622,0.2438211744992155
56,34,0.05151001999999999,0.09390037160090067,0.8229535069274034
14,322,0.11207540000000003,0.1124196369369366,0.0030714763180552346
14,82,0.029105019999999992,0.029114339631853333,0.0003202070245387625
14,522,0.10192546,0.11289510222831406,0.10762416209172923
56,456,0.5269128399999999,0.24966840413513414,0.526167545783978
56,142,0.30032664,0.1078380964864862,0.6409306331050545
14,502,0.11134822,0.10386499503783794,0.06720560923346647
14,50,0.026251139999999996,0.025123145864114085,0.04296933907959466
28,10,0.022292180000000005,0.022477337716859773,0.008305949299699165
3,494,0.12205291999999998,0.09853093396756747,0.19271956813841498
3,116,0.02418374,0.020932486108108047,0.13443966449738345
7,40,0.022017059999999998,0.023320949380262065,0.0592217753079688
14,102,0.031180399999999994,0.03076363881981979,0.013366126803382969
28,96,0.08036898000000002,0.14573203439999918,0.8132870965887479
7,218,0.07231334,0.06662630447361637,0.07864434869670849
7,20,0.021243780000000004,0.021428884615701513,0.008713355895302484
112,408,1.7138101000000001,1.1101848911351317,0.35221242357299
56,128,0.11620999999999998,0.11946784860810845,0.028034150315020004
7,518,0.2883528200000001,0.10787414327927976,0.6258953067312478
28,526,0.14309086,0.14320501973873875,0.0007978129332563043
56,92,0.09894831999999999,0.19045583370270253,0.9248010850785798
56,504,0.18960116000000002,0.18946563382432435,0.0007147961313932118
14,92,0.028744480000000013,0.029806981081080965,0.036963656363968
56,528,0.20787677999999998,0.30367639278610026,0.4608480696405836
28,162,0.10188761999999998,0.09782363983794316,0.03988688873149478
56,426,0.3933964000000001,0.17547355933899575,0.5539523001761183
56,652,0.31670654000000004,0.273814302126127,0.1354321191910752
28,162,0.27133044,0.09782363983794316,0.6394667703412003
14,228,0.10628281999999997,0.10127931155405377,0.04707730229538699
1,560,0.08435499999999996,0.10470277961081088,0.24121604659843443
14,134,0.03511966000000002,0.0347105145787489,0.011650039358328548
14,210,0.11127048,0.10245833503099513,0.07919571272636615
7,72,0.024984620000000003,0.025014707201286998,0.0012042288930948547
112,200,0.3664802600000001,0.2768785068351358,0.2444927133725136
14,62,0.035252160000000005,0.026763205320570655,0.2408066535335522
14,1408,0.15116366000000003,0.23290213532432397,0.540728342541613
56,148,0.2907909199999999,0.11580684181106794,0.6017522080432637
14,76,0.028663339999999992,0.029474656420205955,0.028305020287446036
56,994,0.49729665999999995,0.4240316243081093,0.14732661926965412
56,530,0.21996059999999992,0.30418108647979397,0.3828889650227999
