model_path,HW,CIN,latency
global-avgpool_prior_KJVFTT.pt,7,81,0.004696739999999998
global-avgpool_prior_SS3CKY.pt,3,490,0.00477964
global-avgpool_prior_KEIW19.pt,7,264,0.0049054400000000005
global-avgpool_prior_ABLVVV.pt,7,75,0.00471172
global-avgpool_prior_UXYEYM.pt,3,184,0.004614879999999999
global-avgpool_prior_RDONR2.pt,7,227,0.00502728
global-avgpool_prior_WD8AG1.pt,7,61,0.0046619600000000015
global-avgpool_prior_6KHXG0.pt,3,264,0.0046200600000000005
global-avgpool_prior_ATRQIK.pt,3,112,0.00461144
global-avgpool_prior_87LWJ2.pt,3,162,0.00459354
global-avgpool_prior_MOMOVV.pt,7,237,0.0050243399999999995
global-avgpool_prior_002XWX.pt,3,771,0.0047964
global-avgpool_prior_5WDQA8.pt,7,466,0.00529982
global-avgpool_prior_8F2567.pt,3,113,0.004581340000000001
global-avgpool_prior_NEJV5K.pt,7,495,0.005333760000000002
global-avgpool_prior_4RHHQ3.pt,3,40,0.004589859999999999
global-avgpool_prior_PDX3J4.pt,3,510,0.00474306
global-avgpool_prior_0YS35B.pt,3,509,0.00475612
global-avgpool_prior_CH396A.pt,7,484,0.005276719999999998
global-avgpool_prior_9X6JZA.pt,3,517,0.004689639999999999
global-avgpool_prior_7557S1.pt,7,243,0.005005460000000001
global-avgpool_prior_K1B529.pt,3,113,0.00460196
global-avgpool_prior_YGIE2T.pt,7,88,0.004730620000000001
global-avgpool_prior_9J5L1H.pt,7,495,0.005411739999999998
global-avgpool_prior_B8XUQ2.pt,7,520,0.005742359999999999
global-avgpool_prior_RJH13V.pt,3,58,0.0045800400000000005
global-avgpool_prior_GZOYN3.pt,3,140,0.00459222
global-avgpool_prior_7625NS.pt,7,224,0.004825880000000001
global-avgpool_prior_NRSV4Z.pt,3,39,0.004554800000000001
global-avgpool_prior_NCV89Q.pt,3,1280,0.0048721
global-avgpool_prior_UCWV0Y.pt,7,115,0.00479612
global-avgpool_prior_4H2RQN.pt,7,2015,0.09586758000000001
global-avgpool_prior_GJC45W.pt,3,83,0.0045807600000000006
global-avgpool_prior_WP7WGN.pt,3,190,0.0047043599999999994
global-avgpool_prior_5ML78F.pt,7,187,0.00487452
global-avgpool_prior_VJPML3.pt,7,200,0.00482746
global-avgpool_prior_RKUSZA.pt,3,514,0.00470738
global-avgpool_prior_NVG6JB.pt,7,390,0.005281259999999999
global-avgpool_prior_13XIUK.pt,7,114,0.00476166
global-avgpool_prior_ODLZIH.pt,7,223,0.00498888
global-avgpool_prior_X0J3VA.pt,3,21,0.004560160000000001
global-avgpool_prior_OVWHXL.pt,7,125,0.0048103600000000005
global-avgpool_prior_6KSLKU.pt,7,258,0.004996240000000001
global-avgpool_prior_ERAK56.pt,7,530,0.005412799999999999
global-avgpool_prior_E29NZF.pt,7,183,0.0048916
global-avgpool_prior_AVI03J.pt,7,141,0.00490732
global-avgpool_prior_PPBWHF.pt,7,95,0.0047220000000000005
global-avgpool_prior_NBFCVQ.pt,7,118,0.004797899999999999
global-avgpool_prior_Y5ERW8.pt,7,232,0.0048411
global-avgpool_prior_K3PRDI.pt,3,225,0.0046258
global-avgpool_prior_SIU0PC.pt,3,176,0.00461084
global-avgpool_prior_6Z3SHD.pt,7,519,0.005541199999999999
global-avgpool_prior_X19Z9X.pt,3,134,0.004570059999999999
global-avgpool_prior_HI13YZ.pt,3,462,0.004715940000000002
global-avgpool_prior_0CYOKI.pt,3,122,0.00454404
global-avgpool_prior_W50UP8.pt,7,33,0.00459674
global-avgpool_prior_ED2ABZ.pt,7,52,0.004663460000000001
global-avgpool_prior_Q2IX73.pt,3,650,0.004840560000000001
global-avgpool_prior_SNFQGD.pt,3,89,0.004559439999999999
global-avgpool_prior_58P77S.pt,3,39,0.00456126
global-avgpool_prior_5F7I9W.pt,3,311,0.00473828
global-avgpool_prior_Z22P6J.pt,7,504,0.00535542
global-avgpool_prior_TVBZH7.pt,3,1146,0.0050290199999999995
global-avgpool_prior_ZXQLZA.pt,7,508,0.00529602
global-avgpool_prior_K1PARQ.pt,7,217,0.00496018
global-avgpool_prior_CMEQXZ.pt,7,134,0.004807699999999999
global-avgpool_prior_LKBKHO.pt,7,495,0.005392780000000001
global-avgpool_prior_2139ZS.pt,7,503,0.00543784
global-avgpool_prior_LSW5DR.pt,7,508,0.005339520000000001
global-avgpool_prior_HHRD9I.pt,3,416,0.004644100000000001
global-avgpool_prior_ROVPXZ.pt,3,172,0.004591199999999999
global-avgpool_prior_VLG22T.pt,3,44,0.00455288
global-avgpool_prior_6I8DUH.pt,7,53,0.0046743600000000015
global-avgpool_prior_ONBQEU.pt,7,263,0.0050638
global-avgpool_prior_VAVHVD.pt,7,223,0.004967120000000002
global-avgpool_prior_BTHOZL.pt,7,60,0.004672460000000001
global-avgpool_prior_5ZPC29.pt,7,233,0.0049778800000000005
global-avgpool_prior_7EJUUX.pt,3,436,0.00468932
global-avgpool_prior_OJ9UQ9.pt,7,252,0.00511012
global-avgpool_prior_1ECR0M.pt,7,120,0.00472918
global-avgpool_prior_JFOGFQ.pt,3,1017,0.004916520000000001
global-avgpool_prior_O4VYSP.pt,3,489,0.00469764
global-avgpool_prior_6XVX9P.pt,7,159,0.004897600000000002
global-avgpool_prior_PNQ11B.pt,3,79,0.004627899999999997
global-avgpool_prior_HALTSB.pt,3,3,0.0045609599999999985
global-avgpool_prior_W9VW0X.pt,3,159,0.004622599999999999
global-avgpool_prior_OQ5MVA.pt,7,257,0.0050727399999999975
global-avgpool_prior_TOH6PH.pt,7,1988,0.11441889999999999
global-avgpool_prior_7XNP13.pt,7,145,0.004863119999999999
global-avgpool_prior_WE08H8.pt,3,2041,0.00520484
global-avgpool_prior_TZRCUZ.pt,3,158,0.004607779999999999
global-avgpool_prior_SJWMQS.pt,7,511,0.00544296
global-avgpool_prior_B6520I.pt,7,4,0.004558019999999999
global-avgpool_prior_AYNOE5.pt,3,127,0.00470044
global-avgpool_prior_2AG1LS.pt,7,434,0.005268299999999999
global-avgpool_prior_7JAN1Y.pt,3,127,0.00461512
global-avgpool_prior_JZFNQD.pt,3,66,0.004611579999999999
global-avgpool_prior_Y6SHUO.pt,7,1010,0.01740452
global-avgpool_prior_41YCJI.pt,7,178,0.00508514
global-avgpool_prior_DRHTDT.pt,7,213,0.004955420000000001
global-avgpool_prior_2ST9JW.pt,3,12,0.004522339999999999
global-avgpool_prior_KWAG7Y.pt,3,257,0.0047344
global-avgpool_prior_OX4RD4.pt,7,230,0.00498898
global-avgpool_prior_1LE7OP.pt,3,297,0.00466106
global-avgpool_prior_5OALZK.pt,7,233,0.00499856
global-avgpool_prior_OSOB0D.pt,7,98,0.004691600000000001
global-avgpool_prior_7XAPX3.pt,3,32,0.00454824
global-avgpool_prior_HSVRQF.pt,3,510,0.004693180000000002
global-avgpool_prior_M6HF9D.pt,3,124,0.00457476
global-avgpool_prior_CD7NXA.pt,7,179,0.004909740000000001
global-avgpool_prior_Y6LASY.pt,3,493,0.004692579999999999
global-avgpool_prior_KA6IIC.pt,7,537,0.005534339999999999
global-avgpool_prior_INUZ83.pt,3,530,0.004702980000000001
global-avgpool_prior_EEZDB5.pt,3,162,0.004569879999999999
global-avgpool_prior_JVGEBE.pt,7,71,0.004653899999999999
global-avgpool_prior_JAJ84Q.pt,7,519,0.005482520000000001
global-avgpool_prior_EL8HCS.pt,7,1408,0.10688263999999999
global-avgpool_prior_9HH7IC.pt,7,25,0.00458336
global-avgpool_prior_WSBQER.pt,7,21,0.004600260000000001
global-avgpool_prior_KJUIOP.pt,3,203,0.0046302
global-avgpool_prior_1RQXZY.pt,7,440,0.00508854
global-avgpool_prior_KL2GBP.pt,3,110,0.0046006599999999995
global-avgpool_prior_EL0Z7F.pt,3,520,0.004681639999999999
global-avgpool_prior_TH3ECD.pt,3,137,0.00458906
global-avgpool_prior_B2FDLZ.pt,3,220,0.0046704999999999984
global-avgpool_prior_PTTIRT.pt,7,809,0.09802788000000003
global-avgpool_prior_ANMT88.pt,3,552,0.00468876
global-avgpool_prior_MDWQWO.pt,7,149,0.004828039999999999
global-avgpool_prior_CT8HXP.pt,7,148,0.004850619999999998
global-avgpool_prior_W8YBC1.pt,3,191,0.00469328
global-avgpool_prior_O60VU6.pt,3,1072,0.004903200000000001
global-avgpool_prior_PWCMGK.pt,7,273,0.00502638
global-avgpool_prior_Z3GTBJ.pt,3,518,0.00464076
global-avgpool_prior_124RFP.pt,7,334,0.005151880000000001
global-avgpool_prior_G6G9M1.pt,3,171,0.00458646
global-avgpool_prior_K4N5WC.pt,7,191,0.00495344
global-avgpool_prior_5W0RJH.pt,3,264,0.0046002
global-avgpool_prior_T8KCMI.pt,7,1499,0.13015862000000003
global-avgpool_prior_ZB6XEN.pt,3,9,0.004567379999999999
global-avgpool_prior_IM9KSM.pt,7,108,0.0047466999999999995
global-avgpool_prior_F15P72.pt,7,827,0.09316192000000001
global-avgpool_prior_SQJS85.pt,3,56,0.004574140000000001
global-avgpool_prior_MKWTW2.pt,3,492,0.004727039999999999
global-avgpool_prior_3NG8KO.pt,3,121,0.00462344
global-avgpool_prior_Y6IXIA.pt,7,50,0.00471876
global-avgpool_prior_F4FEZZ.pt,3,166,0.004612240000000001
global-avgpool_prior_KQNFG4.pt,3,152,0.00460876
global-avgpool_prior_H6QY2Y.pt,7,1623,0.03525992000000001
global-avgpool_prior_Y483TY.pt,7,2048,0.10900506000000001
global-avgpool_prior_SCB4VV.pt,7,127,0.0048004400000000004
global-avgpool_prior_OGA3PA.pt,7,947,0.09537764000000001
global-avgpool_prior_BED343.pt,7,18,0.00471756
global-avgpool_prior_LEC7RC.pt,3,166,0.0045876
global-avgpool_prior_VL2W2L.pt,3,692,0.004758439999999999
global-avgpool_prior_BRW25F.pt,7,14,0.004583739999999999
global-avgpool_prior_KH09W5.pt,7,512,0.0051733399999999985
global-avgpool_prior_9NIOVI.pt,3,14,0.004579799999999999
global-avgpool_prior_DI25DD.pt,7,130,0.004755359999999998
global-avgpool_prior_7XJ610.pt,3,203,0.00464194
global-avgpool_prior_0T9BOZ.pt,3,21,0.00459896
global-avgpool_prior_EC9B7E.pt,3,490,0.00475854
global-avgpool_prior_YBK33G.pt,3,145,0.0045539199999999995
global-avgpool_prior_ZYM1IO.pt,7,138,0.0048419000000000005
global-avgpool_prior_X5XTAA.pt,3,143,0.004596739999999999
global-avgpool_prior_43LOU3.pt,3,244,0.00461646
global-avgpool_prior_SZ7F8Q.pt,7,70,0.004667399999999999
global-avgpool_prior_EKD2X0.pt,7,201,0.0049032400000000005
global-avgpool_prior_C14GVM.pt,3,185,0.0046307200000000005
global-avgpool_prior_UZ2POW.pt,3,90,0.004964560000000001
global-avgpool_prior_OWEW42.pt,3,215,0.00477352
global-avgpool_prior_G4U07R.pt,3,118,0.00466558
global-avgpool_prior_R4OA07.pt,3,610,0.004810299999999998
global-avgpool_prior_XIWR09.pt,3,942,0.004954699999999999
global-avgpool_prior_BTU8TV.pt,3,939,0.0048289
global-avgpool_prior_EJ68XO.pt,3,128,0.004683220000000001
global-avgpool_prior_5GQBWK.pt,3,584,0.004723259999999999
global-avgpool_prior_ILUWNJ.pt,3,794,0.004771359999999999
global-avgpool_prior_FECEBS.pt,7,107,0.00476118
global-avgpool_prior_BDWJJ8.pt,7,2011,0.09849286000000002
global-avgpool_prior_GXEF0B.pt,7,413,0.005266539999999999
global-avgpool_prior_4W8ULB.pt,7,74,0.0046994
global-avgpool_prior_UUQPRP.pt,3,138,0.0046118
global-avgpool_prior_0IOX3S.pt,3,781,0.00485418
global-avgpool_prior_G2WFQZ.pt,7,173,0.0049707
global-avgpool_prior_MQB95B.pt,3,110,0.030398780000000004
global-avgpool_prior_HFLGMO.pt,7,218,0.004986460000000001
global-avgpool_prior_GG9PPY.pt,3,266,0.00465384
global-avgpool_prior_C12K74.pt,3,181,0.00460894
global-avgpool_prior_HCU0HG.pt,3,222,0.0046101399999999996
global-avgpool_prior_S6KEYU.pt,3,740,0.00474478
global-avgpool_prior_IZANN9.pt,3,128,0.00462532
global-avgpool_prior_2VJYZS.pt,7,146,0.004831680000000002
global-avgpool_prior_8YHL9V.pt,3,128,0.004495399999999999
global-avgpool_prior_BZX3PL.pt,3,975,0.0048562200000000005
global-avgpool_prior_Z8DB3D.pt,3,104,0.004642200000000003
global-avgpool_prior_Y21V6T.pt,7,496,0.005216280000000001
global-avgpool_prior_5HQ5Z9.pt,3,127,0.004616480000000001
global-avgpool_prior_557F8H.pt,3,180,0.0047021599999999995
global-avgpool_prior_AGXGVQ.pt,7,250,0.00506266
global-avgpool_prior_6MPZWW.pt,3,62,0.0045782800000000005
global-avgpool_prior_WA3WGU.pt,3,5,0.0045372200000000015
global-avgpool_prior_Q67262.pt,3,224,0.004600140000000001
global-avgpool_prior_FOSZFT.pt,3,46,0.004595079999999999
global-avgpool_prior_6HOP4I.pt,7,1045,0.08892034
global-avgpool_prior_UH0IB3.pt,3,56,0.0045766800000000005
global-avgpool_prior_NXPOWK.pt,3,266,0.0046566199999999985
global-avgpool_prior_0QE62E.pt,7,193,0.00494762
global-avgpool_prior_8E77XO.pt,3,702,0.00476398
global-avgpool_prior_NBT2QM.pt,7,213,0.004965300000000001
global-avgpool_prior_INF9E3.pt,7,169,0.0048983
global-avgpool_prior_OMDCKB.pt,3,166,0.004778860000000001
global-avgpool_prior_YIQ6L2.pt,3,252,0.004595039999999999
global-avgpool_prior_JS3YZ4.pt,7,271,0.005050960000000001
global-avgpool_prior_PHXXWW.pt,7,237,0.004997980000000001
global-avgpool_prior_OQVE14.pt,3,508,0.0046636
global-avgpool_prior_6KU7RY.pt,3,437,0.004661719999999999
global-avgpool_prior_ETZFPS.pt,3,58,0.004688040000000001
global-avgpool_prior_0UZUYH.pt,3,95,0.004584360000000001
global-avgpool_prior_7M76NO.pt,7,42,0.004668740000000001
global-avgpool_prior_5BMJTX.pt,3,188,0.00458622
global-avgpool_prior_YLTRUU.pt,7,200,0.004809720000000001
global-avgpool_prior_NSY2AO.pt,3,441,0.00472422
global-avgpool_prior_SQHKUK.pt,7,61,0.004684940000000001
global-avgpool_prior_JEY48H.pt,7,978,0.08839597999999999
global-avgpool_prior_0ZUN7K.pt,7,1720,0.09005652
global-avgpool_prior_25XT5F.pt,3,563,0.004755819999999999
global-avgpool_prior_X6AGQ7.pt,3,61,0.004574719999999999
global-avgpool_prior_Q0PO1F.pt,3,519,0.004692179999999999
global-avgpool_prior_I5Z0PN.pt,3,1142,0.004959879999999998
global-avgpool_prior_KVHMSS.pt,7,256,0.004900300000000001
global-avgpool_prior_NDRUTP.pt,3,49,0.004596459999999999
global-avgpool_prior_1XN2XV.pt,3,924,0.0047965199999999986
global-avgpool_prior_KGU3A6.pt,7,523,0.005443000000000001
global-avgpool_prior_1DHFZS.pt,3,158,0.00464466
global-avgpool_prior_AHH31Y.pt,3,489,0.004752220000000001
global-avgpool_prior_EDH4W7.pt,3,9,0.0045423
global-avgpool_prior_1HID6R.pt,3,249,0.004638
global-avgpool_prior_HOBNSX.pt,7,266,0.0050982399999999995
global-avgpool_prior_UZII0M.pt,3,247,0.0046583399999999995
global-avgpool_prior_XILWQ5.pt,3,503,0.00470858
global-avgpool_prior_XUDM8V.pt,7,934,0.10223668
global-avgpool_prior_0PXH9F.pt,3,1777,0.005090020000000001
global-avgpool_prior_7GHBIJ.pt,7,38,0.004685500000000001
global-avgpool_prior_LQH7C0.pt,3,182,0.00459222
global-avgpool_prior_4AT3W3.pt,7,130,0.004812920000000002
global-avgpool_prior_CR5POL.pt,3,247,0.004684259999999999
global-avgpool_prior_MA7JWA.pt,3,944,0.004789899999999999
global-avgpool_prior_N23S6R.pt,3,535,0.004676840000000001
global-avgpool_prior_VIM2CK.pt,7,1032,0.09729872
global-avgpool_prior_8BUCG2.pt,3,715,0.00474508
global-avgpool_prior_TR8TKU.pt,3,515,0.004750479999999999
global-avgpool_prior_8T2IM5.pt,3,90,0.004591100000000002
global-avgpool_prior_OFB3Q3.pt,7,60,0.004703519999999999
global-avgpool_prior_MGFS6W.pt,7,116,0.00470722
global-avgpool_prior_VKYQA6.pt,7,19,0.00461138
global-avgpool_prior_58F3BX.pt,7,502,0.005348040000000001
global-avgpool_prior_PFJKAW.pt,7,144,0.00478186
global-avgpool_prior_WTXCNG.pt,7,17,0.004543479999999999
global-avgpool_prior_OJYG7R.pt,3,112,0.004590759999999999
global-avgpool_prior_K4GIX9.pt,3,807,0.00477908
global-avgpool_prior_QHVX1G.pt,3,214,0.00458342
global-avgpool_prior_BVCCKZ.pt,7,124,0.0047611799999999985
global-avgpool_prior_KFAP3B.pt,3,201,0.004732559999999998
global-avgpool_prior_EG8VPT.pt,7,314,0.005121240000000002
global-avgpool_prior_4VL6XV.pt,3,483,0.004701419999999999
global-avgpool_prior_KIS13T.pt,3,664,0.0047195200000000005
global-avgpool_prior_K9HGYM.pt,3,1257,0.0049415399999999995
global-avgpool_prior_S1G9VO.pt,7,1758,0.09603067999999998
global-avgpool_prior_TNYECP.pt,3,24,0.004547659999999999
global-avgpool_prior_YQVAQE.pt,3,3,0.00467208
global-avgpool_prior_5T39ZU.pt,3,51,0.0045414
global-avgpool_prior_ELGAY1.pt,7,786,0.10004998000000004
global-avgpool_prior_QK25X7.pt,3,269,0.00476444
global-avgpool_prior_JLEJ6Q.pt,3,60,0.030267959999999997
global-avgpool_prior_ATUQ8L.pt,3,114,0.0045826600000000006
global-avgpool_prior_UR13F5.pt,3,136,0.004603559999999998
global-avgpool_prior_EIY7WH.pt,7,472,0.00512602
global-avgpool_prior_M5R867.pt,7,163,0.004856359999999999
global-avgpool_prior_0YE6SC.pt,3,138,0.00454388
global-avgpool_prior_X863I9.pt,3,416,0.00467056
global-avgpool_prior_3DPCOH.pt,3,581,0.0048324200000000005
global-avgpool_prior_GK4GWO.pt,3,14,0.00457284
global-avgpool_prior_Z85KRB.pt,3,941,0.00488062
global-avgpool_prior_BFK2BN.pt,3,208,0.004589759999999999
global-avgpool_prior_T0ZMH0.pt,7,90,0.00470672
global-avgpool_prior_M2ER66.pt,3,90,0.0045814
global-avgpool_prior_2WHKCL.pt,3,61,0.0046040000000000005
global-avgpool_prior_8W0Q1Y.pt,7,88,0.00472776
global-avgpool_prior_NUZ550.pt,3,236,0.004721120000000001
global-avgpool_prior_R2LCXL.pt,7,2028,0.09689719999999999
global-avgpool_prior_GP170N.pt,3,246,0.00460672
global-avgpool_prior_L7HMG0.pt,7,590,0.005547359999999999
global-avgpool_prior_68HGUN.pt,7,36,0.004626159999999999
global-avgpool_prior_ZJWKBJ.pt,7,1273,0.11332640000000005
global-avgpool_prior_K9DNQE.pt,3,265,0.004703659999999999
global-avgpool_prior_UKNCT6.pt,3,603,0.004759420000000001
global-avgpool_prior_FTEJQR.pt,7,486,0.0053703
global-avgpool_prior_1M2Z5F.pt,7,1039,0.01743672
global-avgpool_prior_IW3KFN.pt,3,77,0.004661500000000001
global-avgpool_prior_KFGK00.pt,7,153,0.004960920000000002
global-avgpool_prior_9CUBAL.pt,3,3,0.00463454
global-avgpool_prior_C4OB81.pt,3,4,0.0045705799999999994
global-avgpool_prior_0LHBZP.pt,7,55,0.00464408
global-avgpool_prior_MPVUF0.pt,7,477,0.005399480000000001
global-avgpool_prior_VVU432.pt,3,47,0.00464
global-avgpool_prior_FH18ON.pt,7,112,0.004686579999999999
global-avgpool_prior_KMTO0P.pt,3,3,0.00460476
global-avgpool_prior_ADOVK5.pt,3,521,0.004714800000000001
global-avgpool_prior_UGBJ85.pt,3,192,0.004611080000000001
global-avgpool_prior_4B9G70.pt,7,17,0.004579620000000001
global-avgpool_prior_XJLL7R.pt,3,75,0.00457842
global-avgpool_prior_NI8GUE.pt,3,242,0.0045981600000000004
global-avgpool_prior_M01SN1.pt,3,24,0.004596799999999999
global-avgpool_prior_XZZVIB.pt,3,100,0.004611079999999999
global-avgpool_prior_SBXV49.pt,3,491,0.00471028
global-avgpool_prior_DQ4V6I.pt,3,69,0.004580560000000001
global-avgpool_prior_IZWQCS.pt,3,233,0.004607099999999999
global-avgpool_prior_XM14C1.pt,7,102,0.004723299999999999
global-avgpool_prior_NONQ7T.pt,3,248,0.0046102
global-avgpool_prior_K83GTN.pt,7,214,0.004950620000000001
global-avgpool_prior_C5PAY0.pt,3,242,0.00465502
global-avgpool_prior_7I8BMM.pt,7,523,0.00553114
global-avgpool_prior_I9Q39P.pt,7,210,0.0049672000000000015
global-avgpool_prior_G0CMMO.pt,7,96,0.00466292
global-avgpool_prior_0QA5SR.pt,7,558,0.00546586
global-avgpool_prior_KNPYFU.pt,3,978,0.004851360000000001
global-avgpool_prior_ZZWGRW.pt,3,476,0.00469882
global-avgpool_prior_6FCH76.pt,3,35,0.004556899999999999
global-avgpool_prior_G1YY43.pt,3,143,0.004646
global-avgpool_prior_XXL3Z7.pt,7,1000,0.0921785
global-avgpool_prior_G2MN65.pt,3,272,0.004685880000000001
global-avgpool_prior_F6Q595.pt,7,39,0.004713479999999999
global-avgpool_prior_YJY2FR.pt,3,110,0.00467314
global-avgpool_prior_T57AKJ.pt,7,108,0.00474548
global-avgpool_prior_L41XPH.pt,7,231,0.004994100000000002
