feature0,feature1,feature2,feature3,feature4,True,Pred,Error
28,140,191,113,96,0.26350482000000003,0.32645005962162216,0.23887699519736347
14,398,16,124,131,0.11368002,0.21031671135135185,0.8500763049773552
14,128,49,0,0,0.006764800000000002,0.008296557675675656,0.22643059302206317
7,135,139,138,0,0.007089739999999999,0.008689950054054065,0.22570786150889405
7,533,223,0,0,0.00891048,0.008197218378378376,0.0800474970620689
7,127,83,0,0,0.00396488,0.016994059378378328,3.286147217161258
14,90,115,74,184,0.16583491999999997,0.16418159383783829,0.009969710614397038
56,31,105,23,0,0.29473344,0.2664304162162151,0.09602922486089432
7,142,95,100,0,0.013178559999999992,0.00758548962162162,0.4244067924248458
7,232,175,242,0,0.005193639999999999,0.006485457405405416,0.24873064082327936
7,214,16,153,23,0.00412246,0.005201699027027037,0.26179490571819664
14,295,1573,94,0,0.17441653999999993,0.19455793756756723,0.11547871301407145
14,173,188,404,35,0.20026703999999998,0.20305672200000044,0.013929810916466633
14,541,642,124,1027,0.3054761799999999,0.24982252848648664,0.18218655056349484
14,1016,182,153,0,0.25331152,0.19468981481081044,0.23142139445213378
56,76,149,0,0,0.3200837000000001,0.2649625753513517,0.17220847124876512
7,425,93,250,368,0.012466700000000002,0.015034954108108135,0.20600913698959084
56,273,143,388,227,0.6980033200000002,0.7738217168108121,0.10862182834719454
14,251,60,740,138,0.19983078000000007,0.20866429735135153,0.044204988597609726
28,98,37,190,465,0.3544804,0.2630385538378382,0.25796023182709615
7,1493,134,520,0,0.18570288,0.17633618524324282,0.050439146429808554
56,137,115,0,0,0.42767804000000015,0.28988910951351354,0.32217911045067116
56,72,27,0,0,0.18650625999999995,0.18200134182818586,0.024154246467727618
56,438,537,65,163,0.9495349199999997,0.9154796841621602,0.03586517475085545
7,811,22,0,0,0.09177291999999998,0.10033083286486512,0.0932509597042912
7,333,101,221,359,0.01596286,0.015484882594594636,0.029943093243025562
56,541,68,112,0,0.4562239,0.35463181340540467,0.22268032559143733
14,77,355,497,73,0.17977226000000004,0.1874785305405401,0.04286685020558813
7,32,94,267,221,0.0054710800000000006,0.00699867535135135,0.2792127607988458
7,32,24,0,0,0.018406640000000002,0.017938368378378387,0.02544036400025287
14,150,50,0,0,0.00793586,0.00869684965495498,0.09589252519008414
7,29,216,0,0,0.01625604,0.009157863351351365,0.43664857177077776
56,51,788,0,0,0.4728167799999998,0.6594906105405414,0.39481219456835187
28,123,132,53,119,0.28254746000000003,0.2911610109729732,0.030485324387531817
28,22,110,610,46,0.28545025999999996,0.22669779562162184,0.20582382506282573
28,567,595,124,58,0.38426952000000014,0.39348904897297204,0.02399235040284199
28,260,148,997,268,0.23823404,0.30668259097297296,0.28731641780902906
7,82,326,0,0,0.017842780000000003,0.013503078918918911,0.2432188863552143
14,142,139,148,0,0.0259892,0.02061368545945947,0.20683647594156535
14,524,84,749,185,0.18725712000000005,0.21308092762162142,0.1379056113947569
28,704,214,12,519,0.46112244000000013,0.30165610999999987,0.34582209879007453
14,41,66,115,0,0.015731959999999993,0.013619570540540546,0.13427376242117625
