model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_prior_Z3PNR2.pt,27,132,70,1,1,6.78699,0.00931,0.18410311999999995
conv-bn-relu_prior_J1B3KH.pt,56,227,38,1,2,6.792576,0.008664,0.42926298
conv-bn-relu_prior_MBBFJP.pt,28,281,31,1,1,6.853728,0.008742,0.17243055999999995
conv-bn-relu_prior_L1PSZ8.pt,14,506,69,1,1,6.856668,0.034983,0.1713241999999999
conv-bn-relu_prior_NEMUEQ.pt,8,223,77,5,2,6.869632,0.429352,0.21141955999999992
conv-bn-relu_prior_46UM7W.pt,28,68,127,1,1,6.870192,0.008763,0.16164563999999995
conv-bn-relu_prior_P0LZX1.pt,13,220,184,1,1,6.872216,0.040664,0.3725706799999999
conv-bn-relu_prior_2SX9K4.pt,56,33,65,1,1,6.93056,0.00221,0.40694261999999987
conv-bn-relu_prior_CHJ4Q0.pt,13,140,6,7,1,6.957054,0.041166,0.21486309999999997
conv-bn-relu_prior_9AOOHV.pt,28,201,44,1,1,6.968192,0.008888,0.18553062
conv-bn-relu_prior_N0NPC9.pt,7,803,177,1,1,6.973092,0.142308,0.18611400000000003
conv-bn-relu_prior_O30QXY.pt,13,123,334,1,1,6.999304,0.041416,0.17439336
conv-bn-relu_prior_KJPUQP.pt,13,248,167,1,1,7.027527,0.041583,0.17955912
conv-bn-relu_prior_XO4KHL.pt,28,164,218,1,2,7.05012,0.03597,0.18543296
conv-bn-relu_prior_KJBGX8.pt,8,441,10,5,1,7.05664,0.11026,0.22436094
conv-bn-relu_prior_7QC4EO.pt,3,505,249,5,2,7.0737165,3.143874,0.6647322
conv-bn-relu_prior_FYVRDU.pt,7,116,139,3,1,7.117495,0.145255,0.12655432
conv-bn-relu_prior_8RES7A.pt,56,19,114,1,1,7.15008,0.00228,0.22746044
conv-bn-relu_prior_Z4X35M.pt,27,39,112,3,2,7.185024,0.039424,0.17500485999999996
conv-bn-relu_prior_IN5RUG.pt,28,261,35,1,1,7.18928,0.00917,0.17782874000000004
conv-bn-relu_prior_PRMEI1.pt,14,234,157,1,1,7.23142,0.036895,0.14939142000000002
conv-bn-relu_prior_JQWZ4X.pt,27,96,103,1,1,7.283439,0.009991,0.3744877799999999
conv-bn-relu_prior_CI04VZ.pt,56,1165,8,1,2,7.313152,0.009328,1.5718248200000002
conv-bn-relu_prior_B8BQQV.pt,27,279,4,3,1,7.324992,0.010048,0.28914994000000005
conv-bn-relu_prior_AZR5LG.pt,56,194,48,1,2,7.33824,0.00936,0.23300777999999997
conv-bn-relu_prior_01OXYJ.pt,13,280,155,1,1,7.360795,0.043555,0.20239002
conv-bn-relu_prior_5YN46E.pt,13,91,474,1,1,7.369752,0.043608,0.25569432
conv-bn-relu_prior_71HJUW.pt,13,495,88,1,1,7.376512,0.043648,0.16726283999999997
conv-bn-relu_prior_ULK99C.pt,56,10,215,1,1,7.41664,0.002365,1.1826585800000002
conv-bn-relu_prior_P9FM08.pt,13,10,176,5,1,7.465744,0.044176,0.18490599999999996
conv-bn-relu_prior_XG7MBP.pt,8,180,72,3,1,7.469568,0.116712,0.2517646800000001
conv-bn-relu_prior_BNNSNE.pt,56,24,11,3,1,7.485632,0.002387,0.19477897999999985
conv-bn-relu_prior_3YSS8J.pt,28,433,22,1,1,7.485632,0.009548,0.18933452000000003
conv-bn-relu_prior_7DP7KU.pt,56,149,16,1,1,7.5264,0.0024,0.23994481999999998
conv-bn-relu_prior_TR73P9.pt,28,118,82,1,1,7.650272,0.009758,0.15655276
conv-bn-relu_prior_CXU8KV.pt,13,1146,158,1,2,7.6567985,0.181226,0.37933202
conv-bn-relu_prior_59OMTF.pt,13,482,94,1,1,7.672938,0.045402,0.17112013999999995
conv-bn-relu_prior_2UG6WB.pt,27,138,76,1,1,7.701156,0.010564,0.21044133999999995
conv-bn-relu_prior_ISBY7J.pt,28,71,137,1,1,7.733376,0.009864,0.17905318
conv-bn-relu_prior_JJL2WE.pt,13,419,109,1,1,7.73682,0.04578,0.15763994000000006
conv-bn-relu_prior_LOCJDX.pt,27,13,90,3,1,7.74198,0.01062,0.19917856
conv-bn-relu_prior_HT9FQN.pt,7,502,35,3,1,7.750085,0.158165,0.18984528
conv-bn-relu_prior_44J8JI.pt,14,36,488,3,2,7.7714,0.1586,0.1368777
conv-bn-relu_prior_40O6VW.pt,56,91,27,1,1,7.789824,0.002484,0.18755464000000002
conv-bn-relu_prior_M7VKFS.pt,13,98,466,1,1,7.796646,0.046134,0.13467652000000002
conv-bn-relu_prior_QSOO04.pt,13,539,86,1,1,7.84836,0.04644,0.15376571999999997
conv-bn-relu_prior_FVYTBO.pt,28,1005,10,1,1,7.88704,0.01006,0.23007385999999996
conv-bn-relu_prior_1SU8TC.pt,13,33,157,3,1,7.906834,0.046786,0.13880882
conv-bn-relu_prior_6Q6B1O.pt,8,265,52,3,1,7.940608,0.124072,0.29883641999999994
conv-bn-relu_prior_BCXDWA.pt,112,507,5,1,2,7.96544,0.00254,3.4860876800000007
conv-bn-relu_prior_8EV6I9.pt,13,444,106,1,1,7.97173,0.04717,0.16675921999999999
conv-bn-relu_prior_X11C5H.pt,27,156,70,1,1,8.01171,0.01099,0.18282468
conv-bn-relu_prior_DXRTLJ.pt,27,8,28,7,1,8.021916,0.011004,0.19692401999999995
conv-bn-relu_prior_U8XX5S.pt,13,539,88,1,1,8.03088,0.04752,0.17191858000000004
conv-bn-relu_prior_LAY1TK.pt,13,161,33,3,1,8.08665,0.04785,0.2114603
conv-bn-relu_prior_EC1VJ6.pt,27,184,60,1,1,8.0919,0.0111,0.16438913999999996
conv-bn-relu_prior_BVMDQW.pt,27,185,27,3,2,8.1979695,0.044982,0.27044872000000003
conv-bn-relu_prior_ZN0B4W.pt,3,982,19,7,1,8.228349,0.914261,0.23963846000000003
conv-bn-relu_prior_BSSCUG.pt,56,117,89,1,2,8.233568,0.010502,0.23287642000000003
conv-bn-relu_prior_CD6J65.pt,56,8,36,3,1,8.241408,0.002628,0.30739268
conv-bn-relu_prior_6CM70F.pt,13,157,50,5,2,8.293675,0.1963,0.22335185999999996
conv-bn-relu_prior_C1W0LV.pt,8,254,512,1,1,8.35584,0.13056,0.15783815999999998
conv-bn-relu_prior_CZZ0MB.pt,13,526,94,1,1,8.371922,0.049538,0.19837171999999995
conv-bn-relu_prior_I7ZJDH.pt,7,488,39,3,1,8.395023,0.171327,0.3238423800000001
conv-bn-relu_prior_MIN9JK.pt,56,46,57,1,1,8.401344,0.002679,0.22271541999999986
conv-bn-relu_prior_GOWNP9.pt,7,1038,166,1,1,8.451226,0.172474,0.20319349999999997
conv-bn-relu_prior_ODWV9G.pt,14,169,1016,1,2,8.46328,0.17272,0.21700318000000002
conv-bn-relu_prior_7PHYZ0.pt,28,156,69,1,1,8.493072,0.010833,0.18911103999999995
conv-bn-relu_prior_K7VQF2.pt,14,88,487,1,1,8.495228,0.043343,0.20637434000000007
conv-bn-relu_prior_6ULRS5.pt,3,1005,105,3,1,8.54847,0.94983,0.6695744200000001
conv-bn-relu_prior_8V1BX2.pt,28,99,49,3,2,8.566768,0.043708,0.18888974000000006
conv-bn-relu_prior_RELMBA.pt,14,245,179,1,1,8.630664,0.044034,0.17335676000000005
conv-bn-relu_prior_QU55RN.pt,14,108,404,1,1,8.631056,0.044036,0.17662144000000002
conv-bn-relu_prior_ECKBGP.pt,7,86,2033,1,1,8.666679,0.176871,0.26325506
conv-bn-relu_prior_7M4DLU.pt,8,280,482,1,1,8.668288,0.135442,0.16623349999999998
conv-bn-relu_prior_YMZ7ZO.pt,13,105,484,1,1,8.670376,0.051304,0.21620475999999994
conv-bn-relu_prior_MZZT1R.pt,27,247,192,1,2,8.678016,0.047616,0.20125818000000006
conv-bn-relu_prior_LNSCP4.pt,28,529,21,1,1,8.72592,0.01113,0.18942023999999996
conv-bn-relu_prior_QWFBC2.pt,14,251,177,1,1,8.742384,0.044604,0.19295023999999997
conv-bn-relu_prior_TG8SD5.pt,28,10,1014,1,1,8.744736,0.011154,0.6302387200000001
conv-bn-relu_prior_HKPVDU.pt,28,113,98,1,1,8.758848,0.011172,0.1693422
conv-bn-relu_prior_MGCKFG.pt,14,227,196,1,1,8.758848,0.044688,0.16822620000000005
conv-bn-relu_prior_H2AMDL.pt,27,67,177,1,1,8.774244,0.012036,0.18374678
conv-bn-relu_prior_U2DO8A.pt,27,236,51,1,1,8.811423,0.012087,0.17591794
conv-bn-relu_prior_72O45T.pt,7,1179,153,1,1,8.84646,0.18054,0.17782272000000002
conv-bn-relu_prior_N8M1WN.pt,13,524,100,1,1,8.8725,0.0525,0.16934416000000005
conv-bn-relu_prior_GES9IK.pt,14,265,171,1,1,8.915256,0.045486,0.16357689999999994
conv-bn-relu_prior_VV4JTP.pt,8,79,36,7,1,8.921088,0.139392,0.19600354000000003
conv-bn-relu_prior_Z5RJEB.pt,28,258,44,1,1,8.934464,0.011396,0.18129866000000003
conv-bn-relu_prior_H65X6R.pt,14,391,13,3,1,8.96896,0.04576,0.19147389999999997
conv-bn-relu_prior_6ISTMF.pt,14,199,229,1,1,8.9768,0.0458,0.17365547999999997
conv-bn-relu_prior_5I95SJ.pt,13,538,99,1,1,9.018009,0.053361,0.1631946
conv-bn-relu_prior_DCT3CB.pt,56,383,30,1,2,9.03168,0.01152,0.30355864
conv-bn-relu_prior_9Q94JJ.pt,8,412,7,7,1,9.044672,0.141323,0.27162338
conv-bn-relu_prior_T1EL3U.pt,14,56,33,5,1,9.061668,0.046233,0.17673525999999998
conv-bn-relu_prior_2E9U0O.pt,7,48,154,5,1,9.062746,0.184954,0.18409361999999996
conv-bn-relu_prior_PHIX40.pt,8,574,986,1,2,9.0712,0.56695,0.2667791
conv-bn-relu_prior_55ZNTQ.pt,8,179,88,3,1,9.078784,0.141856,0.31886480000000006
conv-bn-relu_prior_GVCLV9.pt,27,61,201,1,1,9.084798,0.012462,0.18529318
conv-bn-relu_prior_0UM8O4.pt,27,118,17,5,2,9.14293575,0.050167,0.20946256
conv-bn-relu_prior_1GKCY7.pt,13,500,108,1,1,9.144252,0.054108,0.1784388
conv-bn-relu_prior_RZCFME.pt,14,259,180,1,1,9.1728,0.0468,0.18673188000000004
conv-bn-relu_prior_LEO2RD.pt,56,417,7,1,1,9.175936,0.002926,0.45688408
conv-bn-relu_prior_6AVL7O.pt,14,254,185,1,1,9.2463,0.047175,0.17638409999999996
conv-bn-relu_prior_1JNY3Z.pt,14,126,15,5,1,9.26394,0.047265,0.19293749999999996
conv-bn-relu_prior_RGG3VL.pt,13,67,91,3,1,9.288916,0.054964,0.20050354000000006
conv-bn-relu_prior_5NK9EM.pt,1,508,374,7,1,9.309982,9.309982,0.57999338
conv-bn-relu_prior_MIW5S0.pt,3,529,40,7,1,9.33192,1.03688,0.22186447999999992
conv-bn-relu_prior_824XID.pt,13,136,404,1,1,9.353812,0.055348,0.19822545999999996
conv-bn-relu_prior_4Q5XQ1.pt,27,74,172,1,1,9.4041,0.0129,0.19530168
conv-bn-relu_prior_ZQ8OSY.pt,56,119,25,1,1,9.408,0.003,0.21614466
conv-bn-relu_prior_4PH20F.pt,14,668,8,3,1,9.428384,0.048104,0.23166084
conv-bn-relu_prior_8PYLKS.pt,27,142,91,1,1,9.486477,0.013013,0.20267823999999998
conv-bn-relu_prior_KQX7NH.pt,27,500,26,1,1,9.495954,0.013026,0.20356228
conv-bn-relu_prior_1WFB59.pt,7,235,33,5,1,9.501492,0.193908,0.21948592000000008
conv-bn-relu_prior_8WL7GS.pt,8,160,19,7,1,9.534656,0.148979,0.22170736000000002
conv-bn-relu_prior_OXD21P.pt,14,342,142,1,1,9.546376,0.048706,0.18794152000000003
conv-bn-relu_prior_927EDL.pt,28,3,332,7,2,9.630656,0.049136,0.17245910000000003
conv-bn-relu_prior_LR5S0I.pt,8,34,177,5,1,9.640128,0.150627,0.19802743999999997
conv-bn-relu_prior_OC2P95.pt,14,535,92,1,1,9.665152,0.049312,0.18446635999999997
conv-bn-relu_prior_S6EET3.pt,14,263,187,1,1,9.676128,0.049368,0.46090028000000005
conv-bn-relu_prior_H43CYV.pt,28,88,139,1,1,9.698864,0.012371,0.48216499999999995
conv-bn-relu_prior_SZ49QE.pt,13,250,229,1,1,9.713951,0.057479,0.1947401
conv-bn-relu_prior_9JBK35.pt,8,505,134,3,2,9.746624,0.609164,0.47463401999999993
conv-bn-relu_prior_SAMJEZ.pt,28,115,12,3,1,9.746688,0.012432,0.19301496000000004
conv-bn-relu_prior_73GUCV.pt,3,191,116,7,1,9.77184,1.08576,0.7649484600000003
conv-bn-relu_prior_3VPPLN.pt,28,434,29,1,1,9.89016,0.012615,0.36932328
conv-bn-relu_prior_GW4FUO.pt,7,191,87,7,2,9.97542,0.81432,0.3360318200000001
conv-bn-relu_prior_LS86D5.pt,13,82,80,3,1,9.99128,0.05912,0.25292733999999994
conv-bn-relu_prior_IID1ZL.pt,14,8,254,5,1,10.006584,0.051054,0.19198977999999997
conv-bn-relu_prior_JDGXK1.pt,28,10,51,5,1,10.035984,0.012801,0.20155003999999996
conv-bn-relu_prior_SLS22I.pt,27,16,95,3,1,10.041975,0.013775,0.23755584
conv-bn-relu_prior_J4E7BQ.pt,28,80,159,1,1,10.097136,0.012879,0.19626416
conv-bn-relu_prior_UJX90Z.pt,8,159,987,1,1,10.10688,0.15792,0.3854844800000001
conv-bn-relu_prior_N6WHYB.pt,112,247,13,1,2,10.110464,0.003224,1.4207162999999996
conv-bn-relu_prior_KLEZ3U.pt,13,181,27,7,2,10.1184525,0.23949,0.26131955999999995
conv-bn-relu_prior_DAAGJL.pt,14,204,252,1,1,10.12536,0.05166,0.18780246
conv-bn-relu_prior_ZSFNLO.pt,56,31,101,1,1,10.135552,0.003232,0.4695017999999999
conv-bn-relu_prior_RUZUBQ.pt,27,993,14,1,1,10.144764,0.013916,0.22850544
conv-bn-relu_prior_ZSB7RN.pt,8,50,65,7,1,10.19616,0.159315,0.25874995999999995
conv-bn-relu_prior_JWPMYK.pt,14,256,203,1,1,10.225516,0.052171,0.1904391800000001
conv-bn-relu_prior_JW30VZ.pt,13,23,294,3,1,10.334688,0.061152,0.42375421999999996
conv-bn-relu_prior_RV2TPY.pt,28,527,25,1,1,10.3488,0.0132,0.19912572
conv-bn-relu_prior_1EI3SG.pt,27,95,148,1,1,10.357632,0.014208,0.17395741999999997
conv-bn-relu_prior_N93KOM.pt,14,207,255,1,1,10.39584,0.05304,0.17209741999999997
conv-bn-relu_prior_AK3A28.pt,27,36,44,3,1,10.4247,0.0143,0.18410464000000007
conv-bn-relu_prior_ZHHJW1.pt,28,250,53,1,1,10.429552,0.013303,0.18897478
conv-bn-relu_prior_AYK9KY.pt,14,103,514,1,1,10.477376,0.053456,0.20239741999999997
conv-bn-relu_prior_6NERK4.pt,8,107,245,5,2,10.48992,0.65562,0.29168666
conv-bn-relu_prior_0VSXP8.pt,14,505,106,1,1,10.512656,0.053636,0.22674488000000004
conv-bn-relu_prior_VUPTBF.pt,56,22,147,1,1,10.602816,0.003381,0.6824550400000002
conv-bn-relu_prior_PH3NBH.pt,13,248,252,1,1,10.604412,0.062748,0.18996899999999997
conv-bn-relu_prior_CPXY6H.pt,28,520,26,1,1,10.620064,0.013546,0.16607787999999996
conv-bn-relu_prior_EBLOLB.pt,28,266,51,1,1,10.675728,0.013617,0.20692421999999994
conv-bn-relu_prior_QQSCJP.pt,13,484,132,1,1,10.81938,0.06402,0.19715992000000004
conv-bn-relu_prior_L71PYS.pt,56,34,99,1,1,10.86624,0.003465,0.39319597999999994
conv-bn-relu_prior_LFYJ2K.pt,8,16,217,7,1,10.90208,0.170345,0.20035413999999996
conv-bn-relu_prior_AVZGX2.pt,14,527,106,1,1,10.969728,0.055968,0.18726838
conv-bn-relu_prior_JHZSA2.pt,13,323,201,1,1,11.005956,0.065124,0.32153106000000004
conv-bn-relu_prior_1POWQX.pt,13,632,103,1,1,11.018631,0.065199,0.18549778
conv-bn-relu_prior_HC0VM0.pt,28,187,75,1,1,11.0544,0.0141,0.19892218
conv-bn-relu_prior_M46LF6.pt,13,1261,52,1,1,11.090456,0.065624,0.19446013999999998
conv-bn-relu_prior_2HS6TA.pt,56,153,23,1,1,11.107712,0.003542,0.36456856000000004
conv-bn-relu_prior_WBUWH2.pt,14,977,232,1,2,11.117904,0.226896,0.22936825999999996
conv-bn-relu_prior_2TY4XZ.pt,14,675,84,1,1,11.129664,0.056784,0.17955432
conv-bn-relu_prior_CITF4T.pt,14,502,113,1,1,11.140444,0.056839,0.1779813
conv-bn-relu_prior_SQ2ISQ.pt,27,271,225,1,2,11.1537,0.0612,0.57615638
conv-bn-relu_prior_0WG48T.pt,28,9,63,5,1,11.162592,0.014238,0.2821422600000001
conv-bn-relu_prior_U5MU93.pt,27,172,89,1,1,11.224413,0.015397,0.19356533999999997
conv-bn-relu_prior_BQ024I.pt,8,418,419,1,1,11.235904,0.175561,0.21560248
conv-bn-relu_prior_CC2U4D.pt,14,40,159,3,1,11.250204,0.057399,0.23911576
conv-bn-relu_prior_6JFMWZ.pt,13,168,44,3,1,11.250668,0.066572,0.24048323999999982
conv-bn-relu_prior_GIWO5T.pt,3,247,203,5,1,11.283552,1.253728,0.29252515999999995
conv-bn-relu_prior_QSBAG7.pt,112,119,30,1,2,11.2896,0.0036,0.4065946799999999
conv-bn-relu_prior_FUC84I.pt,14,226,254,1,1,11.300968,0.057658,0.18519712000000005
conv-bn-relu_prior_56L40T.pt,56,76,47,1,1,11.349184,0.003619,0.5463813999999997
conv-bn-relu_prior_WLPAW8.pt,13,2046,33,1,1,11.416119,0.067551,0.21753374000000003
conv-bn-relu_prior_TVZFRN.pt,13,277,5,7,1,11.47003,0.06787,0.36349406000000006
conv-bn-relu_prior_ZXS3DR.pt,8,89,224,3,1,11.497472,0.179648,0.32907723999999994
conv-bn-relu_prior_OFB7Q3.pt,14,25,48,7,1,11.534208,0.058848,0.52959552
conv-bn-relu_prior_H6EMX3.pt,8,6,611,7,1,11.53568,0.180245,0.16838203999999993
conv-bn-relu_prior_M2NL0T.pt,28,475,31,1,1,11.568704,0.014756,0.20059822000000008
conv-bn-relu_prior_V82JDN.pt,14,505,117,1,1,11.603592,0.059202,0.16829530000000006
conv-bn-relu_prior_JX0WH2.pt,56,168,22,1,1,11.659648,0.003718,0.20979029999999999
conv-bn-relu_prior_A64NLG.pt,14,361,165,1,1,11.70708,0.05973,0.15103676
conv-bn-relu_prior_G91UA1.pt,27,140,51,3,2,11.72067975,0.064311,0.48648201999999996
conv-bn-relu_prior_1SG60T.pt,8,110,186,3,1,11.796864,0.184326,0.3331046400000001
conv-bn-relu_prior_HAZD0M.pt,13,41,191,3,1,11.94323,0.07067,0.20305187999999993
conv-bn-relu_prior_6J23WE.pt,8,533,350,1,1,11.9616,0.1869,0.21336804
conv-bn-relu_prior_YBAAMA.pt,27,203,81,1,1,12.045996,0.016524,0.19461438
conv-bn-relu_prior_QU76YE.pt,14,14,486,3,1,12.097512,0.061722,0.5083345000000001
conv-bn-relu_prior_A8NBAB.pt,13,766,94,1,1,12.184562,0.072098,0.18522333999999996
conv-bn-relu_prior_Q8PBJL.pt,8,162,24,7,1,12.194304,0.190536,0.26960058
conv-bn-relu_prior_T0PSAB.pt,13,21,138,5,1,12.267372,0.072588,0.19722722
conv-bn-relu_prior_3SGSD3.pt,7,529,473,1,1,12.28381,0.25069,0.2414941799999999
conv-bn-relu_prior_8FYLIO.pt,13,528,138,1,1,12.337338,0.073002,0.41495417999999984
conv-bn-relu_prior_S1PVM4.pt,14,528,119,1,1,12.338396,0.062951,0.18317306000000003
conv-bn-relu_prior_GICRLG.pt,14,267,236,1,1,12.396608,0.063248,0.19362959999999999
conv-bn-relu_prior_1OP7HE.pt,13,176,47,3,1,12.589655,0.074495,0.23952117999999992
conv-bn-relu_prior_F9LVNZ.pt,28,94,76,3,2,12.616912,0.064372,0.22494658
conv-bn-relu_prior_22WITV.pt,27,3,117,7,1,12.623364,0.017316,0.2491981999999999
conv-bn-relu_prior_Y65BCA.pt,8,526,15,5,1,12.62496,0.197265,0.24857316000000002
conv-bn-relu_prior_3HZUYA.pt,13,1015,74,1,1,12.706096,0.075184,0.4321891
conv-bn-relu_prior_2PNM6N.pt,13,26,59,7,1,12.713025,0.075225,0.25621664000000005
conv-bn-relu_prior_WXNSCO.pt,27,47,365,1,1,12.77208,0.01752,0.24529888000000014
conv-bn-relu_prior_I1LWY9.pt,8,145,113,7,2,12.847648,0.802978,0.7722631600000001
conv-bn-relu_prior_WWV76M.pt,14,511,129,1,1,12.945408,0.066048,0.4822352199999999
conv-bn-relu_prior_Y6VPM4.pt,8,500,45,3,1,12.96288,0.202545,0.22962788
conv-bn-relu_prior_GK46G5.pt,14,137,480,1,1,12.98304,0.06624,0.21118547999999998
conv-bn-relu_prior_G6POC4.pt,56,217,19,1,1,12.989312,0.004142,0.31448009999999993
conv-bn-relu_prior_901LL5.pt,28,424,39,1,1,12.9948,0.016575,0.19430892000000002
conv-bn-relu_prior_CWFEOF.pt,56,146,114,1,2,13.138272,0.016758,0.46442848000000014
conv-bn-relu_prior_P3WR36.pt,28,57,6,7,1,13.142976,0.016764,0.40527086000000007
conv-bn-relu_prior_8GR35H.pt,28,174,96,1,1,13.1712,0.0168,0.21477694
conv-bn-relu_prior_HQFMKV.pt,8,288,80,3,1,13.27616,0.20744,0.6327866600000001
conv-bn-relu_prior_728HML.pt,27,253,72,1,1,13.331952,0.018288,0.21479723999999994
conv-bn-relu_prior_XQMTX1.pt,14,142,479,1,1,13.425412,0.068497,0.2134481199999999
conv-bn-relu_prior_0BND5M.pt,27,195,94,1,1,13.431096,0.018424,0.20296978000000002
conv-bn-relu_prior_IAMJA7.pt,27,115,161,1,1,13.614804,0.018676,0.20062270000000004
conv-bn-relu_prior_TXU6ZN.pt,13,579,139,1,1,13.62478,0.08062,0.21258578000000003
conv-bn-relu_prior_K5ZZDQ.pt,13,195,46,3,1,13.651144,0.080776,0.22187541999999996
conv-bn-relu_prior_VJI1JE.pt,13,497,163,1,1,13.718406,0.081174,0.20405360000000008
conv-bn-relu_prior_NTZKYD.pt,14,174,45,3,1,13.82094,0.070515,0.2904366
conv-bn-relu_prior_6CD0N5.pt,28,41,192,3,2,13.92384,0.07104,0.20558838000000002
conv-bn-relu_prior_5PFAXS.pt,14,317,25,3,1,13.9846,0.07135,0.1921576600000001
conv-bn-relu_prior_6FIR5U.pt,27,163,117,1,1,13.988052,0.019188,0.19563957999999995
conv-bn-relu_prior_I0CANS.pt,27,74,256,1,1,13.9968,0.0192,0.39675234
conv-bn-relu_prior_YWTSQK.pt,56,17,248,1,1,13.999104,0.004464,0.36918448
conv-bn-relu_prior_C7UVTG.pt,14,53,151,3,1,14.146888,0.072178,0.2642125999999999
conv-bn-relu_prior_0I7ZMY.pt,28,17,1005,1,1,14.18256,0.01809,0.94441772
conv-bn-relu_prior_T3I15J.pt,13,690,490,1,2,14.3054275,0.33859,0.4958601199999999
conv-bn-relu_prior_0TJNP4.pt,14,517,141,1,1,14.315448,0.073038,0.20599974
conv-bn-relu_prior_PH1KC1.pt,13,1047,81,1,1,14.346072,0.084888,0.23098704
conv-bn-relu_prior_O2XW3W.pt,56,1143,4,1,1,14.350336,0.004576,1.0877144600000004
conv-bn-relu_prior_X1LUPP.pt,14,196,372,1,1,14.363664,0.073284,0.17107844000000003
conv-bn-relu_prior_FOWR8V.pt,13,438,194,1,1,14.393054,0.085166,0.21085892
conv-bn-relu_prior_W38H0X.pt,56,575,8,1,1,14.450688,0.004608,0.6252549999999999
conv-bn-relu_prior_3LPOA8.pt,8,502,18,5,1,14.458752,0.225918,0.41024086
conv-bn-relu_prior_NXCUX7.pt,27,124,159,1,1,14.488875,0.019875,0.21725328000000005
conv-bn-relu_prior_1VOZ8C.pt,27,1046,19,1,1,14.501997,0.019893,0.35755891999999995
conv-bn-relu_prior_BM2NVL.pt,27,20,159,5,2,14.51785275,0.079659,0.23340114
conv-bn-relu_prior_PMP579.pt,224,28,10,1,1,14.55104,0.00029,1.06410534
conv-bn-relu_prior_GBPXQ4.pt,7,209,29,7,1,14.553882,0.297018,0.6796637000000001
conv-bn-relu_prior_OF03HC.pt,56,82,56,1,1,14.576128,0.004648,0.5577749200000001
conv-bn-relu_prior_0PBOIJ.pt,14,180,46,3,1,14.614936,0.074566,0.24185765999999997
conv-bn-relu_prior_ZFCN6T.pt,14,525,142,1,1,14.639632,0.074692,0.21546658000000007
conv-bn-relu_prior_BU1LGV.pt,14,2086,36,1,1,14.725872,0.075132,0.2515254199999999
conv-bn-relu_prior_EU7HR8.pt,14,156,479,1,1,14.739788,0.075203,0.22232874000000002
conv-bn-relu_prior_XWBE0W.pt,8,598,386,1,1,14.797696,0.231214,0.3044643799999999
conv-bn-relu_prior_GVPLYJ.pt,27,163,499,1,2,14.914611,0.081836,0.3109284600000001
conv-bn-relu_prior_6J1OWH.pt,8,564,184,3,2,14.946688,0.934168,0.24410796000000004
conv-bn-relu_prior_3RVROP.pt,27,120,19,3,1,14.972931,0.020539,0.54123024
conv-bn-relu_prior_OITMNV.pt,27,99,206,1,1,15.0174,0.0206,0.24775121999999997
conv-bn-relu_prior_FJVXQW.pt,27,492,42,1,1,15.094674,0.020706,0.24839202000000005
conv-bn-relu_prior_W77X3S.pt,13,126,114,5,2,15.1767915,0.359214,0.3088208799999999
conv-bn-relu_prior_NM71RO.pt,28,147,131,1,1,15.200192,0.019388,0.22559284000000002
conv-bn-relu_prior_GYVOAN.pt,8,186,142,3,1,15.2224,0.23785,0.44179497999999995
conv-bn-relu_prior_NBDZQB.pt,8,971,246,1,1,15.303168,0.239112,0.53513946
conv-bn-relu_prior_KLNQF0.pt,14,246,142,3,2,15.41197,0.31453,1.0024021800000003
conv-bn-relu_prior_4TK9XI.pt,56,106,46,1,1,15.435392,0.004922,0.27483242
conv-bn-relu_prior_YHCRMU.pt,8,488,55,3,1,15.46336,0.241615,0.23077899999999998
conv-bn-relu_prior_D5GF09.pt,14,406,194,1,1,15.475768,0.078958,0.21460360000000006
conv-bn-relu_prior_8KL1UR.pt,28,73,30,3,1,15.47616,0.01974,0.7014010199999998
conv-bn-relu_prior_3VKW0P.pt,14,105,334,3,2,15.482236,0.315964,0.21279671999999994
conv-bn-relu_prior_BJE252.pt,8,110,89,5,1,15.669696,0.244839,0.25955324
conv-bn-relu_prior_Y7TQWI.pt,7,27,242,7,1,15.699992,0.320408,0.2766253199999999
conv-bn-relu_prior_93VGXD.pt,28,488,41,1,1,15.718416,0.020049,0.21576798
conv-bn-relu_prior_C96HOD.pt,7,134,49,7,1,15.767367,0.321783,0.31039408
conv-bn-relu_prior_OBHUTU.pt,13,197,473,1,1,15.827526,0.093654,0.243193
conv-bn-relu_prior_7L83WQ.pt,14,111,81,3,1,15.876,0.081,0.21991666
conv-bn-relu_prior_3HGCCX.pt,8,508,217,3,2,15.877456,0.992341,1.0378302199999998
conv-bn-relu_prior_ZSXA4D.pt,27,513,170,1,2,15.925005,0.08738,0.31344708
conv-bn-relu_prior_1Q6IYJ.pt,14,50,181,3,1,15.999676,0.081631,0.2783979400000001
conv-bn-relu_prior_LGVL1Y.pt,27,112,195,1,1,16.063515,0.022035,0.20413784
conv-bn-relu_prior_F7D3C7.pt,8,535,469,1,1,16.088576,0.251384,0.25155392000000004
conv-bn-relu_prior_NZ6ADL.pt,27,225,98,1,1,16.145892,0.022148,0.21165352
conv-bn-relu_prior_7Y6SBJ.pt,56,503,41,1,2,16.200576,0.020664,0.7080719200000003
conv-bn-relu_prior_YNNV8N.pt,14,529,156,1,1,16.20528,0.08268,0.19421760000000007
