feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
13,489,24,3,1,17.854512,0.105648,0.6812084800000001,0.41517953070270297,0.3905250112231385
14,103,514,1,1,10.477376,0.053456,0.20239741999999997,0.23526346751351354,0.1623837275866144
3,204,485,1,1,0.894825,0.099425,0.10763930000000003,0.11153518767567562,0.03619391500758166
56,1795,46,3,1,2330.599936,0.743176,8.77802538,8.89354387064865,0.013159963163452212
56,450,41,1,1,57.987776,0.018491,0.9487977399999995,0.9473817241081081,0.0014924317714874015
56,30,204,1,1,19.832064,0.006324,0.9561330800000002,0.6873341707567573,0.28113127227356555
13,686,48,1,1,5.572944,0.032976,0.16195300000000004,0.2486825420540544,0.5355229113017625
56,207,118,1,1,76.969984,0.024544,1.4946889199999995,1.3123801785945977,0.12197102618878176
27,432,85,3,1,240.981885,0.330565,1.0690289800000001,1.244120463837839,0.1637855353910413
13,93,262,3,1,37.104964,0.219556,0.51806044,0.5863442221621622,0.13180659415369034
1,881,119,1,2,0.0262395,0.104958,0.09768850000000003,0.10535966416216215,0.07852678833396073
56,4,206,1,1,3.23008,0.00103,0.4909934600000001,0.4937143178378386,0.005541535803426966
28,115,12,3,1,9.746688,0.012432,0.19301496000000004,0.2744862249189196,0.42209818823846373
27,138,76,1,1,7.701156,0.010564,0.21044133999999995,0.1902719811891892,0.09584313999716385
7,654,508,1,1,16.30426,0.33274,0.24494660000000007,0.38864283621621704,0.5866431141163704
8,197,468,1,1,5.930496,0.092664,0.15067648,0.1779286718378375,0.180865599182019
8,52,13,1,1,0.044096,0.000689,0.0894526,0.08585399383783779,0.040229195821722394
14,89,159,3,1,24.993528,0.127518,0.24403000000000002,0.5500005604864858,1.2538235482788418
112,232,143,1,1,417.953536,0.033319,2.3726836000000002,2.769638784162177,0.16730219914790861
56,192,28,7,1,826.185472,0.263452,2.2980342400000002,2.765302061459466,0.20333370727298905
8,502,18,5,1,14.458752,0.225918,0.41024086,0.37686586167567643,0.08135464206155271
3,134,134,1,1,0.16281,0.01809,0.09636384000000002,0.10321094297297297,0.0710546920190493
14,209,92,5,1,94.235232,0.480792,1.0196519800000001,1.1161816075135134,0.09466919047566918
13,811,220,7,2,369.3833,8.7428,8.401150899999998,5.387586301405398,0.3587085429681545
13,2044,252,1,1,87.09246,0.51534,1.4318538800000005,1.3445197432432434,0.06099374941579725
56,106,46,1,1,15.435392,0.004922,0.27483242,0.49162685405405615,0.7888240916193807
14,99,190,7,1,180.68848,0.92188,1.0692613800000002,1.0350772316756756,0.031969870944300434
112,198,61,1,1,152.271616,0.012139,1.6234422799999997,1.6070273974054043,0.010111158737713385
