model_path,CIN,COUT,feature_0,feature_1,latency
fc_finegrained1_1LCC20.pt,4137,630,2.606625,5.21325,0.33290836000000007
fc_finegrained1_50LJTN.pt,4514,693,3.1285485,6.257097,0.35073108
fc_finegrained1_WBBBAC.pt,2723,664,1.808404,3.616808,0.24302884000000002
fc_finegrained1_OCHYVO.pt,4340,1062,4.609611,9.219222,0.44624874
fc_finegrained1_YQNZZR.pt,3668,1156,4.240786,8.481572,0.37182486
fc_finegrained1_44NJ8I.pt,2029,530,1.075635,2.15127,0.1373232
fc_finegrained1_OZWJFG.pt,3412,1120,3.822,7.644,0.41144152
fc_finegrained1_OUEQCI.pt,4345,560,2.43348,4.86696,0.27948554
fc_finegrained1_KVG0KL.pt,4380,1077,4.7177985,9.435597,0.51609858
fc_finegrained1_SFUL5R.pt,2387,674,1.609175,3.21835,0.22556804000000003
fc_finegrained1_3S2W7O.pt,3332,3404,11.34383,22.68766,0.9026275399999999
fc_finegrained1_V238MW.pt,2687,3656,9.8255,19.651,0.7984523399999998
fc_finegrained1_IEQ0Q0.pt,4444,3377,15.0090765,30.018153,1.4236511999999997
fc_finegrained1_97IMNQ.pt,3082,3664,11.29428,22.58856,0.99279776
fc_finegrained1_PQQ6ZK.pt,4528,3678,16.655823,33.311646,1.6505203800000006
fc_finegrained1_E5IDKV.pt,3092,4596,14.21313,28.42626,1.2330866000000003
fc_finegrained1_SSKLKH.pt,4291,2869,12.3123135,24.624627,1.17564552
fc_finegrained1_3UTBB3.pt,2718,3825,10.3982625,20.796525,0.85898846
fc_finegrained1_BGS62A.pt,2331,3131,7.2999265,14.599853,0.6885148
fc_finegrained1_U1BIDE.pt,3714,3056,11.351512,22.703024,0.9236539399999997
fc_finegrained1_LSD75X.pt,2561,3273,8.3837895,16.767579,0.67897292
fc_finegrained1_S66MAK.pt,3001,3566,10.703349,21.406698,1.0235531799999997
fc_finegrained1_ETZR2D.pt,4045,3008,12.168864,24.337728,1.0982019200000002
fc_finegrained1_56IPPZ.pt,2175,2306,5.016703,10.033406,0.41484113999999983
fc_finegrained1_OUG61J.pt,2109,2121,4.4742495,8.948499,0.47445435999999996
fc_finegrained1_HLVV1I.pt,2010,2986,6.003353,12.006706,0.4377808999999999
fc_finegrained1_DXH9Z1.pt,2474,2696,6.671252,13.342504,0.6331234800000001
fc_finegrained1_A7DMCV.pt,4130,2828,11.681054,23.362108,1.0272429
fc_finegrained1_75FPTP.pt,3676,3612,13.279518,26.559036,1.2782576400000003
fc_finegrained1_RQF59G.pt,4419,2264,10.005748,20.011496,0.8376229999999997
fc_finegrained1_SJZE30.pt,492,582,0.286635,0.57327,0.10143392000000001
fc_finegrained1_SYC8ZJ.pt,612,800,0.49,0.98,0.10769273999999998
fc_finegrained1_R7INN5.pt,657,794,0.522055,1.04411,0.10481776
fc_finegrained1_45MUNV.pt,658,633,0.4168305,0.833661,0.11207282000000002
fc_finegrained1_4XU5AB.pt,359,632,0.227204,0.454408,0.09547201999999999
fc_finegrained1_COJ93K.pt,668,600,0.4011,0.8022,0.09955495999999998
fc_finegrained1_BD401O.pt,394,548,0.216186,0.432372,0.09718082
fc_finegrained1_NKS8IT.pt,463,861,0.3990735,0.798147,0.09410636000000004
fc_finegrained1_Y5DSIX.pt,410,682,0.279961,0.559922,0.09521763999999998
fc_finegrained1_3D01RW.pt,664,615,0.4086675,0.817335,0.11004284
fc_finegrained1_VRDPJW.pt,548,969,0.5314965,1.062993,0.10286505999999998
fc_finegrained1_B7389E.pt,599,988,0.592306,1.184612,0.10312438
fc_finegrained1_LWLYX2.pt,584,1174,0.686203,1.372406,0.10658747999999997
fc_finegrained1_5L1C2T.pt,336,749,0.2520385,0.504077,0.09557300000000002
fc_finegrained1_AOGR4M.pt,577,1054,0.608685,1.21737,0.02795106
fc_finegrained1_G9G3WR.pt,545,1162,0.633871,1.267742,0.10966387999999999
fc_finegrained1_DM9M9I.pt,464,524,0.243398,0.486796,0.09521146
fc_finegrained1_ZY1JHL.pt,454,897,0.4076865,0.815373,0.09867514000000002
fc_finegrained1_SGQJ1J.pt,506,1025,0.5191625,1.038325,0.10549994000000003
fc_finegrained1_9MI4JZ.pt,441,675,0.2980125,0.596025,0.09581359999999997
fc_finegrained1_ZXDZNK.pt,4054,661,2.6800245,5.360049,0.30687113999999993
fc_finegrained1_8MF53P.pt,2244,791,1.7753995,3.550799,0.2286690000000001
fc_finegrained1_1T597R.pt,2078,922,1.916377,3.832754,0.23133798000000005
fc_finegrained1_HR0WQO.pt,4216,660,2.78289,5.56578,0.31258225999999995
fc_finegrained1_X1LQAW.pt,4237,536,2.2713,4.5426,0.28865833999999996
fc_finegrained1_CIERD5.pt,2327,562,1.308055,2.61611,0.16586384
fc_finegrained1_HHXCCL.pt,3272,1100,3.59975,7.1995,0.43067657999999986
fc_finegrained1_LN0LQ4.pt,3775,579,2.1860145,4.372029,0.26101794000000006
fc_finegrained1_BD5TRT.pt,3400,712,2.421156,4.842312,0.3037334000000001
fc_finegrained1_T381PQ.pt,2584,1108,2.863626,5.727252,0.09185663999999999
fc_finegrained1_VWANX9.pt,4514,1179,5.3225955,10.645191,0.42599225999999996
fc_finegrained1_18IK9I.pt,3677,761,2.7985775,5.597155,0.32049464
fc_finegrained1_6EQIR3.pt,2371,1092,2.589678,5.179356,0.30920687999999996
fc_finegrained1_F1J3PK.pt,3617,780,2.82165,5.6433,0.10481452000000001
fc_finegrained1_FKAM34.pt,2334,953,2.2247785,4.449557,0.27221483999999996
fc_finegrained1_0Y2EQ3.pt,2342,799,1.8716575,3.743315,0.1248899
fc_finegrained1_WITEXH.pt,3530,636,2.245398,4.490796,0.26802812
fc_finegrained1_756WIL.pt,3086,760,2.34574,4.69148,0.29255952
fc_finegrained1_M1M00F.pt,4537,826,3.747975,7.49595,0.3981961
fc_finegrained1_HMPV8T.pt,4534,1013,4.5934485,9.186897,0.4462617999999998
fc_finegrained1_12O3U0.pt,4100,889,3.6453445,7.290689,0.4025260999999999
fc_finegrained1_H5AZRG.pt,2857,555,1.5859125,3.171825,0.20559983999999998
fc_finegrained1_SWDIO6.pt,4055,521,2.1129155,4.225831,0.28199808
fc_finegrained1_XU554J.pt,4700,713,3.3514565,6.702913,0.35579028
fc_finegrained1_IMNETE.pt,3339,1076,3.593302,7.186604,0.39706766000000004
fc_finegrained1_CHIP72.pt,4290,1154,4.951237,9.902474,0.5048408199999997
fc_finegrained1_VNNYYB.pt,3618,763,2.7609155,5.521831,0.3443128199999999
fc_finegrained1_AP7GIN.pt,4887,679,3.3186125,6.637225,0.3422598000000001
fc_finegrained1_VGQGCP.pt,2149,588,1.263906,2.527812,0.15124036000000005
fc_finegrained1_SZSY8U.pt,2067,628,1.29839,2.59678,0.14093968000000004
fc_finegrained1_LDHDWG.pt,2931,870,2.550405,5.10081,0.29162049999999995
fc_finegrained1_UHX9QT.pt,2328,690,1.606665,3.21333,0.19371298000000003
fc_finegrained1_J8I89I.pt,2433,768,1.868928,3.737856,0.2292118800000001
fc_finegrained1_Y1LW8U.pt,3879,1008,3.910536,7.821072,0.4455797
fc_finegrained1_ZUE1MT.pt,4669,893,4.1698635,8.339727,0.43886444
fc_finegrained1_9NAWWI.pt,2143,960,2.05776,4.11552,0.24369431999999994
fc_finegrained1_O5LZLQ.pt,3565,900,3.20895,6.4179,0.37660798000000006
fc_finegrained1_4LJBMI.pt,3910,1038,4.059099,8.118198,0.4389646800000001
fc_finegrained1_DQLW2D.pt,2625,789,2.0715195,4.143039,0.27553568
fc_finegrained1_MZMBE0.pt,3705,862,3.194141,6.388282,0.3671109799999999
fc_finegrained1_8I53KK.pt,4291,1113,4.7764395,9.552879,0.3833123
fc_finegrained1_KNZP3P.pt,3546,603,2.1385395,4.277079,0.26164182
fc_finegrained1_S6Y88Y.pt,3139,1175,3.6889125,7.377825,0.4002075600000001
fc_finegrained1_U3YX67.pt,4546,626,2.846109,5.692218,0.34298709999999993
fc_finegrained1_U3T63I.pt,2010,1020,2.05071,4.10142,0.17446512000000003
fc_finegrained1_BY7BHT.pt,4123,1083,4.4657505,8.931501,0.35349344000000005
fc_finegrained1_XX332K.pt,2281,1128,2.573532,5.147064,0.36559172000000006
fc_finegrained1_K382JI.pt,3476,1181,4.1057465,8.211493,0.41238796
fc_finegrained1_I1IGWY.pt,3100,847,2.6261235,5.252247,0.31897798
fc_finegrained1_XRI7AA.pt,4524,830,3.755335,7.51067,0.4360405399999999
fc_finegrained1_BC54PB.pt,3451,800,2.7612,5.5224,0.31941253999999997
fc_finegrained1_TBCED1.pt,3790,676,2.562378,5.124756,0.3064218
fc_finegrained1_ESE8K4.pt,2908,624,1.814904,3.629808,0.14257930000000008
fc_finegrained1_DPMR3E.pt,2572,1209,3.1101525,6.220305,0.33465226000000003
fc_finegrained1_DL0DXL.pt,2960,810,2.398005,4.79601,0.18209442000000003
fc_finegrained1_QFA1I0.pt,3901,1017,3.9678255,7.935651,0.3917520199999999
fc_finegrained1_2UTVSY.pt,2422,1211,2.9336475,5.867295,0.32930590000000004
fc_finegrained1_1LGDYP.pt,3553,558,1.982853,3.965706,0.26505414
fc_finegrained1_7EC3OI.pt,3146,1006,3.165379,6.330758,0.35439160000000003
fc_finegrained1_7OARCJ.pt,2374,663,1.5742935,3.148587,0.19167158
fc_finegrained1_TYFVDH.pt,2657,512,1.36064,2.72128,0.15742581999999997
fc_finegrained1_0GLRSN.pt,2239,854,1.912533,3.825066,0.23203323999999997
fc_finegrained1_0N6HBG.pt,1171,656,0.768504,1.537008,0.11247515999999998
fc_finegrained1_W9S3YN.pt,1834,743,1.3630335,2.726067,0.16958342
fc_finegrained1_6W23ME.pt,2107,901,1.8988575,3.797715,0.2835664600000001
fc_finegrained1_INDVT6.pt,2471,884,2.184806,4.369612,0.25911573999999993
fc_finegrained1_00L0CI.pt,2261,509,1.1511035,2.302207,0.14603176
fc_finegrained1_VN62IB.pt,1907,1006,1.918945,3.83789,0.3806578
fc_finegrained1_0QHUAO.pt,2584,744,1.922868,3.845736,0.23333104000000002
fc_finegrained1_Z3ZXJO.pt,1235,856,1.057588,2.115176,0.12604896
fc_finegrained1_TX6779.pt,1924,886,1.705107,3.410214,0.22092513999999994
fc_finegrained1_W44WTI.pt,2243,767,1.7207645,3.441529,0.2068698999999999
fc_finegrained1_5NC74D.pt,1425,652,0.929426,1.858852,0.12443337999999997
fc_finegrained1_U39M43.pt,1253,926,1.160741,2.321482,0.25892110000000007
fc_finegrained1_YW1LLJ.pt,2418,736,1.780016,3.560032,0.21922703999999998
fc_finegrained1_5UOSI9.pt,1406,823,1.1575495,2.315099,0.14831442000000006
fc_finegrained1_M979TP.pt,1449,518,0.750841,1.501682,0.0340031
fc_finegrained1_D1O7JO.pt,1960,902,1.768371,3.536742,0.18864519999999996
fc_finegrained1_KHSFFN.pt,1758,953,1.6758505,3.351701,0.22854670000000002
fc_finegrained1_PMKSU2.pt,2297,1161,2.6673975,5.334795,0.33843792000000006
fc_finegrained1_QYTYOK.pt,4361,635,2.7695525,5.539105,0.31761906
fc_finegrained1_C5C0P5.pt,3134,1119,3.5075055,7.015011,0.36350014
fc_finegrained1_P0ODM7.pt,4300,701,3.0146505,6.029301,0.3181009999999999
fc_finegrained1_FQXWU1.pt,4174,637,2.6591565,5.318313,0.30906662
fc_finegrained1_FZ0S9A.pt,3417,509,1.7395075,3.479015,0.2688531200000001
fc_finegrained1_JPW4CE.pt,4030,973,3.9216765,7.843353,0.44151290000000026
fc_finegrained1_6D9IJ4.pt,3272,842,2.755445,5.51089,0.31835948000000003
fc_finegrained1_T9THYY.pt,2449,838,2.052681,4.105362,0.23469127999999995
fc_finegrained1_OOA2JG.pt,2989,961,2.8729095,5.745819,0.36584094
fc_finegrained1_894OHQ.pt,4155,969,4.0266795,8.053359,0.4328874200000001
fc_finegrained1_FXJ27R.pt,4386,990,4.342635,8.68527,0.4559335600000001
fc_finegrained1_2AZX24.pt,2263,528,1.195128,2.390256,0.17368542
fc_finegrained1_4RH7I4.pt,3802,742,2.821455,5.64291,0.3429409400000001
fc_finegrained1_LKWY1M.pt,2176,638,1.388607,2.777214,0.16232231999999996
fc_finegrained1_PU8TIM.pt,3496,903,3.1573395,6.314679,0.35471259999999993
fc_finegrained1_TWUBGH.pt,4507,983,4.4308725,8.861745,0.42676406
fc_finegrained1_UGFZ8H.pt,2277,1187,2.7033925,5.406785,0.31165107999999997
fc_finegrained1_ZBQRD2.pt,2664,859,2.2888055,4.577611,0.33258924
fc_finegrained1_G8L6N8.pt,2986,989,2.9536485,5.907297,0.30132874
fc_finegrained1_M5G3ZO.pt,2175,870,1.892685,3.78537,0.23824483999999999
fc_finegrained1_QS89YI.pt,782,874,0.683905,1.36781,0.08057225999999998
fc_finegrained1_WDKKQV.pt,883,539,0.4762065,0.952413,0.10552055999999997
fc_finegrained1_GRZ40X.pt,591,1089,0.6441435,1.288287,0.11058105999999997
fc_finegrained1_OI87MG.pt,1106,905,1.0013825,2.002765,0.13774009999999995
fc_finegrained1_TXRHFL.pt,952,689,0.6562725,1.312545,0.12920840000000003
fc_finegrained1_XMYHY2.pt,1033,639,0.6604065,1.320813,0.11144864
fc_finegrained1_JMG3ZV.pt,876,772,0.676658,1.353316,0.02010394
fc_finegrained1_E8H7OH.pt,579,906,0.525027,1.050054,0.10494359999999998
fc_finegrained1_HGMONT.pt,1189,768,0.913536,1.827072,0.11297315999999999
fc_finegrained1_PWZ912.pt,1050,518,0.544159,1.088318,0.10993468
fc_finegrained1_XBXCBX.pt,1160,534,0.619707,1.239414,0.11167901999999995
fc_finegrained1_9O9AXA.pt,761,970,0.738655,1.47731,0.12541886000000002
fc_finegrained1_G4PSCI.pt,923,1084,1.001074,2.002148,0.12901258000000002
fc_finegrained1_HQJVJQ.pt,582,1132,0.65939,1.31878,0.11126075999999997
fc_finegrained1_AYCAVD.pt,853,791,0.6751185,1.350237,0.12138372000000003
fc_finegrained1_WXZMVG.pt,738,948,0.700098,1.400196,0.11055690000000001
fc_finegrained1_RC24K8.pt,1107,597,0.6611775,1.322355,0.11251313999999997
fc_finegrained1_R3BLWV.pt,627,997,0.6256175,1.251235,0.11923988000000002
fc_finegrained1_3HOR8S.pt,595,649,0.3864795,0.772959,0.1025634
fc_finegrained1_3QT882.pt,973,920,0.89562,1.79124,0.12289566
fc_finegrained1_EUS628.pt,20847,680,14.1763,28.3526,1.35015794
fc_finegrained1_8LLASW.pt,15879,1074,17.054583,34.109166,1.7236618399999997
fc_finegrained1_1PT0HG.pt,22305,710,15.836905,31.67381,1.6538084599999996
fc_finegrained1_ZQAEE9.pt,27594,1187,32.7546715,65.509343,3.5788457399999998
fc_finegrained1_5YC0F2.pt,22722,669,15.2013525,30.402705,1.5177082599999994
fc_finegrained1_H2VAVG.pt,27745,882,24.471531,48.943062,2.7550717999999996
fc_finegrained1_9UE8Z1.pt,20730,959,19.8805495,39.761099,2.45897426
fc_finegrained1_DDITPI.pt,24494,1056,25.866192,51.732384,2.746204240000001
fc_finegrained1_8761KJ.pt,23285,797,18.5585435,37.117087,1.9923141999999998
fc_finegrained1_NRA9T1.pt,20033,522,10.457487,20.914974,0.8800520199999999
fc_finegrained1_5BZH79.pt,29412,1164,34.23615,68.4723,3.4784419999999994
fc_finegrained1_RR3U29.pt,19578,563,11.0226955,22.045391,1.0406461200000003
fc_finegrained1_SL0PTC.pt,20415,554,11.310187,22.620374,0.94009056
fc_finegrained1_MIB1BM.pt,18744,977,18.3133765,36.626753,2.0270242599999997
fc_finegrained1_KN5F9O.pt,16069,501,8.0508195,16.101639,0.6525792
fc_finegrained1_BTTDJN.pt,26388,636,16.783086,33.566172,1.8171705200000008
fc_finegrained1_G2QHTB.pt,14859,849,12.6157155,25.231431,1.1056690199999997
fc_finegrained1_D2J8NY.pt,24954,1176,29.346492,58.692984,3.3411517800000006
fc_finegrained1_41J14Q.pt,21960,655,14.3841275,28.768255,1.2476990999999997
fc_finegrained1_5QAKP4.pt,23447,1166,27.339785,54.67957,2.96447968
fc_finegrained1_MZ6VFY.pt,460,507,0.2334735,0.466947,0.11883128
fc_finegrained1_KMEK13.pt,408,1173,0.4791705,0.958341,0.10830010000000001
fc_finegrained1_ZS9XPU.pt,647,791,0.5121725,1.024345,0.09996389999999998
fc_finegrained1_1IYF4I.pt,613,817,0.5012295,1.002459,0.09986808
fc_finegrained1_Z80WC3.pt,420,1023,0.4301715,0.860343,0.10270199999999999
fc_finegrained1_CHTL9Z.pt,413,1022,0.422597,0.845194,0.10240164000000003
fc_finegrained1_S201Z0.pt,574,555,0.3188475,0.637695,0.09851108
fc_finegrained1_29O1N1.pt,555,839,0.4660645,0.932129,0.10034522000000001
fc_finegrained1_4WVIMZ.pt,352,545,0.1921125,0.384225,0.0941123
fc_finegrained1_80YTQN.pt,666,831,0.5538615,1.107723,0.10688726000000003
fc_finegrained1_L6JW9J.pt,600,1136,0.682168,1.364336,0.10515634
fc_finegrained1_7JKZB3.pt,396,726,0.287859,0.575718,0.09178931999999998
fc_finegrained1_1TD9TZ.pt,765,1096,0.838988,1.677976,0.11294586
fc_finegrained1_WMFCPR.pt,741,620,0.45973,0.91946,0.10000764000000004
fc_finegrained1_CE5TNT.pt,690,810,0.559305,1.11861,0.10669764000000002
fc_finegrained1_BFYFU5.pt,578,869,0.5027165,1.005433,0.10160516
fc_finegrained1_DEFKWV.pt,447,1121,0.5016475,1.003295,0.12097682000000001
fc_finegrained1_7X5QYF.pt,415,948,0.393894,0.787788,0.10012414000000001
fc_finegrained1_0CS444.pt,476,901,0.4293265,0.858653,0.10063994000000001
fc_finegrained1_QKLM7K.pt,446,735,0.3281775,0.656355,0.09809439999999998
fc_finegrained1_FVFZ8Y.pt,528,1098,0.580293,1.160586,0.13276
fc_finegrained1_ED9580.pt,688,691,0.4757535,0.951507,0.12454788000000004
fc_finegrained1_93WXO5.pt,598,908,0.543438,1.086876,0.12543231999999999
fc_finegrained1_Y1DK6P.pt,984,851,0.8378095,1.675619,0.11835223999999997
fc_finegrained1_MG9XT0.pt,811,555,0.4503825,0.900765,0.10709693999999999
fc_finegrained1_97N8OS.pt,872,762,0.664845,1.32969,0.12101479999999999
fc_finegrained1_0D9H4Z.pt,807,1113,0.8987475,1.797495,0.04723284
fc_finegrained1_7WLPW0.pt,676,1040,0.70356,1.40712,0.13092278
fc_finegrained1_QXFJX7.pt,418,641,0.2682585,0.536517,0.10477317999999997
fc_finegrained1_0QUFRC.pt,701,863,0.6053945,1.210789,0.11027450000000001
fc_finegrained1_WVI8OF.pt,766,962,0.737373,1.474746,0.11134124000000002
fc_finegrained1_M2EJCP.pt,638,696,0.444396,0.888792,0.10798848000000005
fc_finegrained1_CCOZ3H.pt,438,736,0.322736,0.645472,0.11412577999999998
fc_finegrained1_452RRR.pt,743,1206,0.896661,1.793322,0.14627736000000005
fc_finegrained1_HBZPNA.pt,851,1194,1.016691,2.033382,0.12549114
fc_finegrained1_6VILO3.pt,518,892,0.462502,0.925004,0.10731714
fc_finegrained1_BHOB1T.pt,671,1144,0.768196,1.536392,0.11676228
fc_finegrained1_VIG0AF.pt,918,543,0.4987455,0.997491,0.10797414
fc_finegrained1_ALJRWD.pt,928,934,0.867219,1.734438,0.11472465999999999
fc_finegrained1_EJ5M06.pt,877,734,0.644085,1.28817,0.10526243999999998
fc_finegrained1_XX0EMG.pt,1982,891,1.7664075,3.532815,0.23515332
fc_finegrained1_LQG24L.pt,968,555,0.5375175,1.075035,0.10710304000000001
fc_finegrained1_GFPKFK.pt,2176,1087,2.3658555,4.731711,0.29345953999999996
fc_finegrained1_D74BI2.pt,1784,1103,1.9683035,3.936607,0.19048578000000002
fc_finegrained1_E8OYFU.pt,2063,819,1.6900065,3.380013,0.20276644000000002
fc_finegrained1_GLU748.pt,1687,574,0.968625,1.93725,0.11732000000000004
fc_finegrained1_BNQ4UW.pt,2213,1252,2.771302,5.542604,0.3126117400000001
fc_finegrained1_CKFEND.pt,1641,990,1.625085,3.25017,0.14530594
fc_finegrained1_9GQQ5I.pt,1114,861,0.9595845,1.919169,0.11716438000000004
fc_finegrained1_QFX093.pt,1818,783,1.4238855,2.847771,0.19429706000000002
fc_finegrained1_6UXS9D.pt,1046,1236,1.293474,2.586948,0.15129274000000004
fc_finegrained1_X743UC.pt,1195,626,0.748383,1.496766,0.11055508
fc_finegrained1_VVBKUD.pt,2232,1169,2.6097925,5.219585,0.34287586
fc_finegrained1_QHIO12.pt,2244,1238,2.778691,5.557382,0.3216044
fc_finegrained1_8J8DKT.pt,2153,811,1.7464885,3.492977,0.24010370000000003
fc_finegrained1_NXTKLT.pt,1730,1124,1.945082,3.890164,0.24048667999999995
fc_finegrained1_SQAPTG.pt,2061,608,1.253392,2.506784,0.15010902
fc_finegrained1_S52MHR.pt,1789,1001,1.7912895,3.582579,0.17241730000000005
fc_finegrained1_RDSLNJ.pt,2052,1123,2.3049575,4.609915,0.27913447999999996
fc_finegrained1_SIDNOK.pt,1381,600,0.8289,1.6578,0.13102662
fc_finegrained1_Z8FTIJ.pt,1022,3108,3.17793,6.35586,0.36147098
fc_finegrained1_EMJOIG.pt,910,2472,2.250756,4.501512,0.27884988
fc_finegrained1_0UOCOZ.pt,520,2254,1.173207,2.346414,0.14650994000000003
fc_finegrained1_2KA6R0.pt,1131,3625,4.1016875,8.203375,0.3246949
fc_finegrained1_669M4M.pt,547,4819,2.6384025,5.276805,0.26375316000000004
fc_finegrained1_BREGCA.pt,908,3856,3.503176,7.006352,0.37374405999999993
fc_finegrained1_YQ6E5T.pt,816,4330,3.535445,7.07089,0.37264288000000007
fc_finegrained1_7KUHPB.pt,644,4209,2.7127005,5.425401,0.32531805999999996
fc_finegrained1_0EILVO.pt,1120,3097,3.4701885,6.940377,0.36674074000000007
fc_finegrained1_EFZHSI.pt,1089,4758,5.183841,10.367682,0.44102068000000005
fc_finegrained1_TXIZTY.pt,559,3762,2.104839,4.209678,0.3147259399999999
fc_finegrained1_0MTZU8.pt,800,2443,1.9556215,3.911243,0.25585104
fc_finegrained1_OM1J6I.pt,708,4126,2.923271,5.846542,0.33331491999999996
fc_finegrained1_4Y9VZ1.pt,522,3715,1.9410875,3.882175,0.10396913999999999
fc_finegrained1_1PS766.pt,676,2107,1.4253855,2.850771,0.1687703
fc_finegrained1_FXFBP1.pt,564,2312,1.305124,2.610248,0.17915582
fc_finegrained1_JNW8D0.pt,1130,3722,4.207721,8.415442,0.46884276
fc_finegrained1_BP9HEL.pt,715,2964,2.120742,4.241484,0.26656008
fc_finegrained1_XILT7H.pt,751,3531,2.6535465,5.307093,0.3698256200000001
fc_finegrained1_5R53ME.pt,855,2888,2.470684,4.941368,0.2848775799999999
fc_finegrained1_OMFNA9.pt,978,586,0.573401,1.146802,0.10835578
fc_finegrained1_0QY29C.pt,595,685,0.4079175,0.815835,0.11530859999999998
fc_finegrained1_9CIFQQ.pt,1130,843,0.9530115,1.906023,0.13040190000000002
fc_finegrained1_JQU17T.pt,946,577,0.5461305,1.092261,0.11033147999999998
fc_finegrained1_BA7DH2.pt,1242,1120,1.3916,2.7832,0.1653244
fc_finegrained1_161XBJ.pt,857,657,0.5633775,1.126755,0.1351234
fc_finegrained1_P6TO89.pt,1177,1030,1.212825,2.42565,0.15060365999999997
fc_finegrained1_L4MG5S.pt,864,567,0.4901715,0.980343,0.12164459999999998
fc_finegrained1_3SIK1M.pt,1157,862,0.997765,1.99553,0.12986124000000004
fc_finegrained1_EUFYZ1.pt,679,934,0.634653,1.269306,0.03557336
fc_finegrained1_GS62Y0.pt,1221,509,0.6217435,1.243487,0.10729442000000004
fc_finegrained1_53O1O8.pt,928,922,0.856077,1.712154,0.11471572000000001
fc_finegrained1_F11DMW.pt,1123,1122,1.260567,2.521134,0.1988785
fc_finegrained1_NCUMDR.pt,1265,631,0.7985305,1.597061,0.11483336000000001
fc_finegrained1_5ZZWDE.pt,1241,765,0.9497475,1.899495,0.11408085999999998
fc_finegrained1_EZP4U5.pt,884,713,0.6306485,1.261297,0.13321647999999997
fc_finegrained1_IPIIUL.pt,577,889,0.5133975,1.026795,0.12441043999999998
fc_finegrained1_EVRIKQ.pt,653,526,0.343741,0.687482,0.11291838
fc_finegrained1_DKZD8S.pt,756,1034,0.782221,1.564442,0.11485122
fc_finegrained1_452C21.pt,1180,1147,1.3540335,2.708067,0.16796692
fc_finegrained1_RLW2Z7.pt,4796,600,2.8779,5.7558,0.36709242000000003
fc_finegrained1_X4321E.pt,3481,797,2.7747555,5.549511,0.31585628
fc_finegrained1_AEXG19.pt,3885,841,3.2677055,6.535411,0.36728341999999997
fc_finegrained1_63SVIH.pt,3828,1124,4.303234,8.606468,0.44809347999999993
fc_finegrained1_KOJEUX.pt,3792,645,2.4461625,4.892325,0.27476854
fc_finegrained1_N4HMYD.pt,4482,986,4.419745,8.83949,0.4679888799999999
fc_finegrained1_FV8Q9Z.pt,4302,924,3.97551,7.95102,0.40807904000000006
fc_finegrained1_BFTDHL.pt,2236,1188,2.656962,5.313924,0.27206072
fc_finegrained1_CKXYR1.pt,4682,542,2.537915,5.07583,0.3384391599999999
fc_finegrained1_2L4CB3.pt,2380,551,1.3116555,2.623311,0.16221480000000002
fc_finegrained1_5NX43G.pt,4739,1070,5.071265,10.14253,0.4849133800000001
fc_finegrained1_DQQ1CX.pt,4085,1109,4.5308195,9.061639,0.3995155400000001
fc_finegrained1_L7G9JH.pt,2576,693,1.7855145,3.571029,0.21878324000000002
fc_finegrained1_OU7C5M.pt,4863,1105,5.3741675,10.748335,0.5784464199999998
fc_finegrained1_HS4XKH.pt,4539,1102,5.002529,10.005058,0.5351946000000001
fc_finegrained1_3AWUFY.pt,3636,1101,4.0037865,8.007573,0.38044038
fc_finegrained1_6E162Y.pt,3451,698,2.409147,4.818294,0.27508994000000003
fc_finegrained1_NWA5X7.pt,3302,1092,3.60633,7.21266,0.3488401599999999
fc_finegrained1_XTQ6ZS.pt,4902,566,2.774815,5.54963,0.3170330800000001
fc_finegrained1_MN0XPO.pt,2721,536,1.458724,2.917448,0.19275384000000007
fc_finegrained1_QA4W5V.pt,4057,3486,14.144445,28.28889,1.42607422
fc_finegrained1_7MLQ14.pt,2981,4815,14.3559225,28.711845,1.5068404799999997
fc_finegrained1_FWQIX9.pt,3998,2461,9.8403085,19.680617,0.8379074599999997
fc_finegrained1_5WKJ59.pt,3724,2618,9.750741,19.501482,0.7725386999999999
fc_finegrained1_XQ6J8H.pt,2205,4792,10.568756,21.137512,0.8514628999999999
fc_finegrained1_ZUGOY5.pt,2651,3089,8.1904835,16.380967,0.7378048600000001
fc_finegrained1_NL1AQF.pt,3928,2029,7.9709265,15.941853,0.70593226
fc_finegrained1_L62D1C.pt,2352,2460,5.78715,11.5743,0.4579618800000001
fc_finegrained1_VEERRW.pt,4054,4616,18.715572,37.431144,1.9165766199999996
fc_finegrained1_HMSQSB.pt,3370,2952,9.949716,19.899432,0.82863932
fc_finegrained1_26ZJGK.pt,2510,3074,7.717277,15.434554,0.5873554599999998
fc_finegrained1_O76KBW.pt,3901,2312,9.020268,18.040536,0.8048783000000002
fc_finegrained1_751I0O.pt,2110,2241,4.7296305,9.459261,0.4741431
fc_finegrained1_TKTV55.pt,2064,3809,7.8636805,15.727361,0.6656002
fc_finegrained1_S8VF26.pt,3231,3464,11.193916,22.387832,0.96833882
fc_finegrained1_FWU19U.pt,3059,3960,12.11562,24.23124,1.1069616400000002
fc_finegrained1_BRDM74.pt,4025,4794,19.298247,38.596494,1.9855152400000002
fc_finegrained1_ZDQ2P3.pt,2068,2878,5.953143,11.906286,0.6156873399999998
fc_finegrained1_WRFNB2.pt,2753,3941,10.8515435,21.703087,0.9011711000000001
fc_finegrained1_QG5CH7.pt,4183,4610,19.285935,38.57187,2.0022820799999996
