feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
14,81,81,5,2,0.103194,0.002106,0.2767425600000001,0.21115070150613519,0.23701399052558045
7,475,475,7,1,1.16375,0.02375,0.14457557999999995,0.15162896189189165,0.04878681373363122
7,109,109,3,1,0.05341,0.00109,0.31733227999999997,0.13666254583783802,0.5693392873935231
112,64,64,3,1,8.02816,0.00064,0.35061470000000017,0.4296537973513519,0.22543007281597632
56,26,26,3,1,0.81536,0.00026,0.18088963999999993,0.17771959223217457,0.01752476132864972
56,962,962,7,1,150.8416,0.0481,3.23969556,9.687454715567613,1.9902361305725942
56,476,476,7,1,74.6368,0.0238,1.5606908999999995,2.055157505854047,0.3168254558631998
56,15,15,5,1,1.22304,0.00039,0.15723729999999994,0.1582241313261252,0.006276063797363982
28,196,196,5,1,3.995264,0.005096,0.1958077,0.19569219666306278,0.0005898814854432034
7,163,163,5,1,0.207662,0.004238,0.13233739999999997,0.26001780701801713,0.9648096986794149
7,46,46,3,1,0.02254,0.00046,0.14556729999999998,0.1447491308549546,0.005620555887519877
