feature0,feature1,feature2,feature3,feature4,True,Pred,Error
14,28,208,0,0,0.005095339999999999,0.005132844324324328,0.007360514572987969
14,29,197,0,0,0.005105979999999999,0.005269356108108113,0.03199701293544321
14,61,394,426,216,0.0054806199999999985,0.005510309027027029,0.005417092779107146
7,39,82,106,0,0.0053244799999999995,0.005918159891891883,0.11150006984567205
56,174,271,160,229,0.005458219999999999,0.005496955351351348,0.007096700270664956
7,214,252,758,88,0.005507219999999999,0.0055378512432432405,0.0055620155438208824
7,195,104,0,0,0.005068020000000002,0.00616256897297296,0.2159717153785813
14,139,17,265,256,0.005550159999999999,0.005531762054054061,0.003314849652251219
7,152,53,147,1389,0.005558339999999999,0.005525911837837853,0.0058341451156544415
14,61,41,80,48,0.005410719999999997,0.005539227405405392,0.023750518490218493
28,126,85,0,0,0.0051239200000000006,0.0054264926486486545,0.0590510095100341
7,24,124,0,0,0.00505778,0.013301017891891887,1.629813454102766
14,37,123,0,0,0.00508724,0.006030036648648644,0.18532576576859838
28,132,50,0,0,0.005874819999999998,0.005736448162162176,0.023553374884306536
7,69,106,5,826,0.03479624,0.007643977945945946,0.7803217259696466
7,27,1014,90,42,0.005585119999999999,0.00575048162162164,0.029607532447224166
7,301,61,0,0,0.006876580000000004,0.006873836648648647,0.0003989412398832497
14,83,143,0,0,0.005063660000000001,0.0052317461081081065,0.033194588125605856
14,786,69,365,55,0.005452800000000001,0.005658549513513519,0.03773281864611172
7,235,42,88,1481,0.005600020000000001,0.0060863281621621745,0.08684043309884139
14,1567,102,419,101,0.005468439999999999,0.005472288702702713,0.0007038026754823069
28,342,152,67,63,0.005439879999999999,0.005463923621621633,0.004419880883702217
7,95,108,0,0,0.00615504,0.006323761675675677,0.027411954378148157
14,465,318,981,0,0.005263819999999998,0.005316649567567571,0.010036355264346562
14,16,48,0,0,0.00509274,0.011772556936036035,1.3116351779270166
14,20,250,510,179,0.00554362,0.00550991605405406,0.006079772052546894
7,260,121,0,0,0.005121660000000001,0.005938490324324356,0.15948546454164367
28,512,805,47,322,0.005466859999999999,0.005532264648648638,0.011963841885220943
14,46,40,0,0,0.005106919999999999,0.005561164527027024,0.08894686563075686
