model_path,HW,CIN,latency
bn_prior_X5X1JN.pt,14,1922,0.008935420000000001
bn_prior_0WKE6V.pt,56,197,0.00898312
bn_prior_M7017Q.pt,112,997,0.008934899999999997
bn_prior_B99ODW.pt,112,499,0.00898932
bn_prior_BD9V35.pt,14,488,0.009000439999999997
bn_prior_PMX71G.pt,112,154,0.00912508
bn_prior_IR7E6S.pt,1,815,0.009945540000000001
bn_prior_UURE42.pt,7,522,0.00916194
bn_prior_DOJFQD.pt,14,955,0.00911562
bn_prior_JSBK2H.pt,14,81,0.00901628
bn_prior_KO4U45.pt,14,115,0.008999680000000001
bn_prior_5P2HTE.pt,28,229,0.009035599999999998
bn_prior_BZVGUW.pt,7,68,0.008945399999999997
bn_prior_96C3QI.pt,14,437,0.009070659999999996
bn_prior_1IYLY8.pt,56,91,0.008924880000000001
bn_prior_0E3SA1.pt,56,206,0.009040440000000002
bn_prior_8RY6J0.pt,112,131,0.0089867
bn_prior_0W55NK.pt,28,52,0.00898886
bn_prior_XW0WJ6.pt,7,21,0.00915342
bn_prior_YYMZJS.pt,14,172,0.00893858
bn_prior_A1FSUY.pt,28,1007,0.00904616
bn_prior_2GQI2I.pt,56,36,0.009267400000000002
bn_prior_CXJ1Y8.pt,7,510,0.00909962
bn_prior_ULWBD9.pt,56,142,0.008987900000000002
bn_prior_PMG6IO.pt,28,532,0.008926499999999999
bn_prior_DDD10U.pt,14,2114,0.00889504
bn_prior_27HXBF.pt,3,209,0.009124519999999995
bn_prior_HXYQBI.pt,14,854,0.009042020000000001
bn_prior_SWKK8C.pt,14,115,0.008984899999999999
bn_prior_1Z70WY.pt,28,230,0.008926040000000001
bn_prior_8HTZV2.pt,14,210,0.009042439999999999
bn_prior_JJ6YCB.pt,7,303,0.008977800000000001
bn_prior_M7XUO7.pt,28,439,0.008977040000000002
bn_prior_RV579M.pt,14,525,0.00897996
bn_prior_1X2JLR.pt,56,788,0.00898456
bn_prior_G0O12X.pt,28,188,0.040205540000000005
bn_prior_KI2C2A.pt,14,150,0.009137280000000003
bn_prior_SLYJ9W.pt,7,10,0.008992559999999998
bn_prior_9ER2KE.pt,56,510,0.008977780000000001
bn_prior_9ZFZQ0.pt,28,195,0.009016799999999998
bn_prior_FUYW00.pt,7,539,0.00900882
bn_prior_TKPMBT.pt,7,60,0.009007140000000002
bn_prior_8QFUE6.pt,56,79,0.00902768
