model_path,HW,CIN,latency
relu_prior_CV9O61.pt,112,541,0.0045227800000000005
relu_prior_RV7M92.pt,14,498,0.004501799999999999
relu_prior_XUQFSF.pt,14,781,0.004571179999999999
relu_prior_STUPQE.pt,112,187,0.004576019999999999
relu_prior_W7G6U8.pt,28,211,0.004565139999999999
relu_prior_SUUTQD.pt,224,101,0.004514459999999999
relu_prior_18I4TC.pt,112,214,0.00458504
relu_prior_TQSMIH.pt,14,921,0.0046357199999999986
relu_prior_ZGR47U.pt,14,86,0.004510500000000001
relu_prior_FA6YWW.pt,14,993,0.0045783
relu_prior_O4HZ1H.pt,28,65,0.004594179999999998
relu_prior_CLJNNM.pt,14,82,0.00451436
relu_prior_MHYN82.pt,112,6,0.0045598999999999995
relu_prior_LH9E28.pt,112,981,0.00454546
relu_prior_37F9DZ.pt,56,181,0.00459652
relu_prior_BCDP5C.pt,1,96,0.004509159999999999
relu_prior_R46UTW.pt,56,11,0.004527079999999999
relu_prior_WEVAMX.pt,28,191,0.004568719999999999
relu_prior_NUHRW7.pt,112,80,0.004651920000000001
relu_prior_BDKSKX.pt,14,211,0.004525260000000001
relu_prior_J5DGJI.pt,28,132,0.004550639999999998
relu_prior_BBVGRM.pt,56,457,0.0045513
relu_prior_7ROP4P.pt,28,1002,0.004629880000000001
relu_prior_Z3BZFV.pt,14,29,0.0045138800000000005
relu_prior_WIXZDC.pt,28,1185,0.00455998
relu_prior_4TVBS6.pt,28,1246,0.0045822400000000004
relu_prior_ZNS4QN.pt,56,650,0.004527
relu_prior_EY6JF6.pt,14,149,0.00449956
relu_prior_RHFJVH.pt,7,71,0.004534859999999999
relu_prior_JKHYJF.pt,7,135,0.004498900000000001
relu_prior_L31W2H.pt,7,28,0.004528240000000002
relu_prior_REICJG.pt,14,136,0.00449948
relu_prior_0110N0.pt,28,507,0.004520220000000001
relu_prior_WO94KY.pt,56,117,0.0044591000000000006
relu_prior_APVBUY.pt,56,11,0.0050682600000000015
relu_prior_S75TZL.pt,56,443,0.0045435200000000005
relu_prior_DAW9LV.pt,14,146,0.004523059999999999
relu_prior_KHQF6C.pt,56,114,0.0045828200000000005
relu_prior_P5YQXG.pt,56,98,0.004464080000000001
relu_prior_RSUG3U.pt,112,138,0.004792740000000002
relu_prior_72N78J.pt,28,1521,0.00457974
relu_prior_Q8VN6M.pt,56,161,0.00456838
relu_prior_7UY82I.pt,14,45,0.0046482
relu_prior_NHEL1J.pt,14,209,0.004517340000000001
relu_prior_70L89N.pt,28,218,0.0045921600000000005
relu_prior_LOY4C3.pt,56,91,0.004500220000000002
relu_prior_84CN15.pt,14,197,0.004557639999999999
relu_prior_96I7I5.pt,56,81,0.00467214
relu_prior_LGYCMV.pt,112,271,0.00451536
relu_prior_OEQZG0.pt,7,1023,0.00454184
relu_prior_GMG5LK.pt,56,12,0.004545120000000001
relu_prior_HBGBJO.pt,112,156,0.00452746
relu_prior_QWY07K.pt,14,245,0.004578660000000001
relu_prior_WNH8IH.pt,14,139,0.004592659999999998
relu_prior_9FY8YL.pt,56,208,0.0045844200000000005
relu_prior_VVYARR.pt,14,77,0.004495259999999998
relu_prior_7JFJUT.pt,56,246,0.0045645600000000005
relu_prior_G6ESJE.pt,7,139,0.00455606
relu_prior_3BOBRT.pt,28,1016,0.004578399999999999
relu_prior_G8EFOI.pt,56,51,0.004583319999999998
relu_prior_MDUKM2.pt,14,231,0.004583459999999999
relu_prior_ITRJ0C.pt,14,18,0.004556760000000001
relu_prior_XKJWSP.pt,7,263,0.00449482
relu_prior_50I3UC.pt,14,142,0.004574799999999999
relu_prior_AAK8OY.pt,14,70,0.004519459999999999
relu_prior_S8IPBC.pt,1,147,0.004539980000000001
relu_prior_EPSBVM.pt,7,241,0.004536199999999999
relu_prior_GUNKQB.pt,112,119,0.004570799999999999
relu_prior_4L04F0.pt,56,509,0.004567820000000002
relu_prior_8BNFVV.pt,14,74,0.004572239999999998
relu_prior_N0KWKL.pt,14,138,0.005048499999999999
relu_prior_SJ8XYF.pt,14,169,0.00451922
relu_prior_406WDP.pt,14,192,0.0046995000000000006
relu_prior_7OLXXR.pt,14,192,0.004644899999999999
relu_prior_T1ENFH.pt,14,104,0.004541560000000002
relu_prior_JU3E37.pt,112,154,0.004563640000000001
relu_prior_LR3E8J.pt,14,772,0.004687359999999999
relu_prior_FQ7DT5.pt,14,180,0.004554859999999999
relu_prior_NA4651.pt,14,41,0.004528420000000001
relu_prior_F7TE2V.pt,14,975,0.004716100000000001
relu_prior_0P83Q2.pt,112,39,0.004616739999999999
relu_prior_6CL8H9.pt,7,97,0.004556599999999999
relu_prior_O1R3F6.pt,56,109,0.0045975799999999995
relu_prior_HT009I.pt,7,506,0.00453074
relu_prior_O18VMR.pt,14,1145,0.004586819999999998
relu_prior_W46K0O.pt,28,261,0.00456696
relu_prior_I8BYMB.pt,56,86,0.00450822
relu_prior_6V0X3M.pt,14,504,0.004564020000000001
relu_prior_Y79IVZ.pt,112,57,0.004565039999999999
relu_prior_AN00BC.pt,56,572,0.004548079999999999
relu_prior_XNUGPG.pt,112,1018,0.00456052
relu_prior_YS6L6T.pt,28,532,0.00456892
relu_prior_8CKNHI.pt,7,863,0.004539379999999999
relu_prior_PAFIP9.pt,56,1191,0.004564559999999999
relu_prior_WDPC72.pt,28,241,0.004579939999999999
relu_prior_JM29UP.pt,56,144,0.0044604
relu_prior_HUID4I.pt,28,1188,0.004538479999999999
relu_prior_XJ2UWC.pt,14,15,0.005024980000000001
relu_prior_23H3T5.pt,1,507,0.00450644
relu_prior_L9J60W.pt,28,21,0.0045114199999999995
relu_prior_9YYY6D.pt,56,894,0.004552559999999999
relu_prior_IJM909.pt,28,60,0.00450206
relu_prior_68MR0I.pt,28,96,0.0045143599999999985
relu_prior_WORXDS.pt,112,390,0.00454026
relu_prior_FOZHY2.pt,7,941,0.00463826
relu_prior_5G1EZQ.pt,14,465,0.00451796
relu_prior_CNZMA8.pt,7,10,0.0045590599999999985
relu_prior_F08ZEG.pt,14,2030,0.00446156
relu_prior_T5W9US.pt,7,149,0.004522140000000001
relu_prior_U1JJI9.pt,7,524,0.00451568
relu_prior_SJX60V.pt,56,211,0.004527340000000001
relu_prior_NRPEM4.pt,112,261,0.00457866
relu_prior_9Y1W6M.pt,14,527,0.0045151
relu_prior_BBZO0X.pt,112,48,0.005045299999999999
relu_prior_N4HSHL.pt,7,79,0.0044944799999999995
relu_prior_UE3DKO.pt,112,60,0.004590080000000001
relu_prior_E3Z2CC.pt,28,4,0.0044836400000000005
relu_prior_AWIAQO.pt,56,179,0.0045876400000000005
relu_prior_G4VG8P.pt,28,1229,0.00457336
relu_prior_9R5GAA.pt,1,995,0.004526520000000001
relu_prior_5AGU1K.pt,56,1264,0.0044989999999999995
relu_prior_6KCRG6.pt,14,155,0.004555400000000001
relu_prior_A9R79V.pt,28,1187,0.0045773800000000016
relu_prior_JPF2J0.pt,3,884,0.0045403
relu_prior_P6GQ9E.pt,28,245,0.0046793
relu_prior_Q8VB3P.pt,56,130,0.004550979999999999
relu_prior_QF6QKA.pt,14,442,0.00454734
relu_prior_RLBMPU.pt,56,245,0.0045778
relu_prior_SOCL02.pt,7,100,0.004506079999999999
relu_prior_2QQZPL.pt,14,117,0.00452122
relu_prior_MS9RWQ.pt,56,515,0.0045348199999999984
relu_prior_XYL3A9.pt,7,25,0.004508520000000001
relu_prior_GX6HWE.pt,56,324,0.00455458
relu_prior_DWZ3B2.pt,28,72,0.00450372
relu_prior_J3ARCG.pt,112,89,0.004581359999999999
relu_prior_AYBHU4.pt,14,25,0.00455046
relu_prior_GVQOMK.pt,28,1420,0.00457314
relu_prior_G9UHL4.pt,14,443,0.004524220000000002
relu_prior_QBIHNP.pt,7,542,0.00449822
relu_prior_XDIQAE.pt,14,170,0.004492659999999999
relu_prior_W3PO88.pt,7,108,0.004557359999999999
relu_prior_VFJ4JW.pt,14,127,0.004541599999999999
relu_prior_CDLD6G.pt,28,101,0.004495140000000002
relu_prior_J9VAFE.pt,7,21,0.0051166200000000005
relu_prior_7IZ89A.pt,7,522,0.0045489
relu_prior_64QGRU.pt,56,249,0.004566699999999998
relu_prior_4AH6PC.pt,56,132,0.00450234
relu_prior_NR7P8R.pt,7,87,0.00451598
relu_prior_DOSPDW.pt,28,48,0.00461232
relu_prior_EO2UXE.pt,14,143,0.004559520000000001
relu_prior_42WGAK.pt,14,525,0.004631400000000001
relu_prior_GDUN42.pt,56,518,0.0044993
relu_prior_603F1U.pt,3,828,0.004513420000000001
relu_prior_O9NTFE.pt,7,125,0.0044984
relu_prior_TAQQY4.pt,14,268,0.004565659999999999
