model_path,HW,CIN1,CIN2,CIN3,CIN4,latency
concat_prior_OYRLZ9.pt,14,168,492,0,0,0.005089419999999999
concat_prior_6I6WZS.pt,28,810,228,179,149,0.005934759999999999
concat_prior_LTIUNI.pt,7,410,1182,31,73,0.005511940000000001
concat_prior_DKXY83.pt,14,547,511,764,546,0.00543056
concat_prior_VSWZXT.pt,7,245,986,0,0,0.005105099999999999
concat_prior_O6FZTB.pt,14,129,116,0,0,0.00507882
concat_prior_S30JWZ.pt,7,822,799,0,0,0.0050991
concat_prior_X1IF4P.pt,14,255,232,0,0,0.005132200000000001
concat_prior_4AMRN4.pt,14,162,55,0,0,0.00509568
concat_prior_9O50JT.pt,7,512,15,0,0,0.005161599999999999
concat_prior_2AD8QR.pt,14,33,83,0,0,0.011454099999999998
concat_prior_NF4GET.pt,28,117,1302,59,183,0.0054927599999999984
concat_prior_96T6DM.pt,14,815,1011,0,0,0.0051002999999999995
concat_prior_KPDNIJ.pt,14,1806,244,0,0,0.0051326
concat_prior_EM8ARC.pt,14,149,521,428,257,0.005459280000000002
concat_prior_QYKURG.pt,14,512,420,127,168,0.0055090799999999995
concat_prior_Y9DQ8L.pt,7,138,152,0,0,0.00673586
concat_prior_Y8NJGE.pt,14,88,122,120,67,0.005482400000000001
concat_prior_TKNDS7.pt,14,1656,207,48,0,0.00524812
concat_prior_DI3DQI.pt,56,2116,244,510,682,0.005449240000000001
concat_prior_B4YUAA.pt,7,130,32,0,0,0.0051652
concat_prior_UK27MN.pt,7,28,159,0,0,0.005217979999999999
concat_prior_JMCS76.pt,14,561,129,526,1671,0.0056511
concat_prior_R5U7DU.pt,14,126,71,475,168,0.005592459999999998
concat_prior_XV66ZX.pt,14,1008,118,0,0,0.0051847399999999984
concat_prior_CJK4A4.pt,14,30,242,215,83,0.005559419999999999
concat_prior_2LJSLP.pt,14,1143,455,1440,0,0.005407299999999999
concat_prior_6EBTIM.pt,14,113,1012,151,101,0.00561286
concat_prior_J6P2CX.pt,7,155,102,0,0,0.015607679999999999
concat_prior_52T262.pt,14,106,120,494,0,0.005307899999999999
concat_prior_9DVLGT.pt,14,146,4,0,0,0.00508096
concat_prior_QG8CQ9.pt,56,156,965,0,0,0.005063520000000001
concat_prior_33AD74.pt,14,120,138,0,0,0.005082400000000002
concat_prior_HII002.pt,14,82,287,32,829,0.00547692
concat_prior_30TSB1.pt,28,47,216,0,0,0.005066840000000001
concat_prior_9S7EIK.pt,56,514,136,0,0,0.00512514
concat_prior_EP5JY7.pt,7,167,2057,0,0,0.005136459999999999
concat_prior_QG06Q0.pt,56,1951,129,0,0,0.005076320000000002
concat_prior_0KAI6A.pt,7,50,1138,403,0,0.005323479999999999
concat_prior_W00RG1.pt,28,130,15,176,0,0.00538544
concat_prior_A1BCYG.pt,7,50,150,2071,0,0.00530378
concat_prior_17VODL.pt,28,149,531,0,0,0.005116439999999999
concat_prior_1UCPRD.pt,56,535,240,15,211,0.0054450600000000016
concat_prior_580B0W.pt,7,9,133,515,439,0.006008380000000001
concat_prior_B8KC3I.pt,56,799,444,258,252,0.005457960000000001
concat_prior_XJYIIH.pt,7,224,973,53,191,0.0056457
concat_prior_HH70AY.pt,7,63,462,212,674,0.005482079999999999
concat_prior_L9CKNU.pt,56,862,300,0,0,0.00509944
concat_prior_4WKPF0.pt,28,500,531,0,0,0.005198539999999999
concat_prior_ZGO23F.pt,14,846,42,0,0,0.00511382
concat_prior_PB3QU2.pt,14,507,255,73,111,0.00555334
concat_prior_HXT4DO.pt,28,73,58,50,150,0.00543404
concat_prior_W61UTJ.pt,7,1042,54,0,0,0.005061580000000002
concat_prior_LWKHE1.pt,56,256,140,157,495,0.005461760000000001
concat_prior_6HDFHF.pt,7,231,65,0,0,0.005106819999999999
concat_prior_QRIJZN.pt,28,511,493,94,71,0.00543422
concat_prior_16QCHV.pt,7,1006,146,223,0,0.005360159999999999
concat_prior_RN2VMU.pt,14,493,1740,181,504,0.005613399999999999
concat_prior_4EP8MX.pt,14,34,88,245,0,0.005295000000000002
concat_prior_XXXG7U.pt,7,256,76,66,153,0.005472639999999998
concat_prior_QI92YJ.pt,14,83,143,0,0,0.005063660000000001
concat_prior_QB7ON8.pt,14,531,407,259,412,0.00548022
concat_prior_5VLCHQ.pt,14,59,148,0,0,0.005056779999999999
concat_prior_HAJC2F.pt,14,34,1194,8,0,0.00532272
concat_prior_SJNXYK.pt,14,528,239,54,171,0.005450920000000001
concat_prior_OGSH4A.pt,14,286,2030,0,0,0.00514958
concat_prior_9VZ9IR.pt,7,83,171,34,0,0.00958692
concat_prior_CYZ6CO.pt,7,204,154,14,0,0.00528606
concat_prior_UP5SCP.pt,56,29,34,0,0,0.005076420000000001
concat_prior_MOOOBT.pt,56,524,516,0,0,0.00516294
concat_prior_J23IIJ.pt,28,488,403,0,0,0.00509614
concat_prior_BY6WXE.pt,56,1778,451,0,0,0.005235040000000001
concat_prior_ZFB1RF.pt,14,16,186,151,158,0.00546164
concat_prior_QB9BP5.pt,28,108,1257,62,0,0.0053148399999999995
concat_prior_37RNLM.pt,56,536,296,818,239,0.005465479999999999
concat_prior_HVREYF.pt,28,39,233,1021,1109,0.0054655799999999985
concat_prior_SFHJNV.pt,28,238,856,0,0,0.005108359999999998
concat_prior_ZOLCTH.pt,7,138,200,0,0,0.005213680000000001
concat_prior_CQN9WZ.pt,56,536,269,419,164,0.005429179999999999
concat_prior_379NSB.pt,56,255,208,0,0,0.005130080000000002
concat_prior_8V0BWV.pt,14,1911,63,102,0,0.005243339999999998
concat_prior_ZXUICV.pt,14,67,423,1175,0,0.005261900000000002
concat_prior_PXSIOY.pt,28,72,153,529,113,0.00546736
concat_prior_CTN8A2.pt,56,78,32,0,0,0.00521822
concat_prior_1O5I50.pt,56,862,14,0,0,0.005117479999999999
concat_prior_7L5XY9.pt,7,158,58,244,143,0.005496360000000002
concat_prior_YNN9Q2.pt,28,235,247,0,0,0.00507162
concat_prior_4UM1VP.pt,14,213,97,0,0,0.0051122
concat_prior_OXUHFR.pt,28,92,151,47,140,0.00548636
concat_prior_4ATNC6.pt,7,429,475,263,0,0.005376519999999999
concat_prior_GEQC7O.pt,14,203,27,0,0,0.00510786
concat_prior_49H1IG.pt,14,488,200,0,0,0.00510238
concat_prior_0EGUGS.pt,56,303,1186,0,0,0.0051427
concat_prior_PZWHV2.pt,14,493,147,0,0,0.0051128
concat_prior_053TZD.pt,28,454,148,0,0,0.005167859999999999
concat_prior_GDTCFH.pt,28,174,70,514,678,0.005505220000000001
concat_prior_XIHOY0.pt,14,156,223,0,0,0.005134259999999999
concat_prior_343QG1.pt,56,3,991,201,807,0.0054907199999999975
concat_prior_H7Z7J4.pt,14,27,18,931,977,0.0055837
concat_prior_KXVQ8Q.pt,7,532,213,1291,0,0.0054073
concat_prior_V2JW99.pt,7,29,1249,1002,532,0.00556096
concat_prior_LVQP34.pt,14,1009,38,78,0,0.005451840000000001
concat_prior_Y6DCF7.pt,7,168,125,0,0,0.00512926
concat_prior_F21M77.pt,28,93,98,1577,141,0.00548966
concat_prior_FMF9U8.pt,14,111,2009,698,470,0.00563544
concat_prior_39J43L.pt,14,785,254,0,0,0.00514268
concat_prior_XTZXR1.pt,28,126,263,0,0,0.00508284
concat_prior_6DBMXS.pt,28,163,206,269,0,0.00531202
concat_prior_S2L3IM.pt,14,136,63,0,0,0.0050998
concat_prior_C1BMPQ.pt,56,18,194,0,0,0.005124980000000001
concat_prior_2HD3YE.pt,14,243,137,203,4,0.005483199999999998
concat_prior_EB1GSV.pt,28,841,128,103,0,0.005359020000000001
concat_prior_05AJV5.pt,56,191,67,0,0,0.005129340000000002
concat_prior_DTT8EL.pt,56,12,211,7,0,0.005340199999999998
concat_prior_DI447Z.pt,7,62,16,231,233,0.005603720000000002
concat_prior_JLV80I.pt,14,503,207,0,0,0.005149559999999998
concat_prior_CZ8M0C.pt,7,41,205,198,2017,0.005564219999999998
concat_prior_KQ0MM9.pt,28,265,50,0,0,0.005638379999999999
concat_prior_OG80CZ.pt,14,159,28,0,0,0.0051124000000000005
concat_prior_8UXQLI.pt,28,332,104,0,0,0.0051093
concat_prior_DNF274.pt,7,198,145,417,0,0.0053453
concat_prior_0RRLQY.pt,14,1646,121,223,890,0.0055588
concat_prior_ELVOG0.pt,56,139,168,50,197,0.00555392
concat_prior_DPOWM4.pt,7,474,267,2066,138,0.00546172
concat_prior_B7SUX8.pt,28,519,517,71,148,0.00550806
concat_prior_ED00AZ.pt,56,1541,139,0,0,0.005111740000000001
concat_prior_E9M0EW.pt,56,260,128,30,55,0.005534919999999999
concat_prior_GZCR53.pt,14,855,61,541,33,0.005456460000000001
concat_prior_7ES2YN.pt,28,140,125,0,0,0.00506764
concat_prior_F6RZKA.pt,56,4,968,538,0,0.005306300000000002
concat_prior_F23D08.pt,56,15,28,1305,70,0.005452659999999999
concat_prior_0TKPYH.pt,14,127,223,0,0,0.00515074
concat_prior_LC5LX9.pt,7,210,50,155,134,0.0055174199999999994
concat_prior_XHYB5D.pt,28,260,2126,11,0,0.0053329799999999985
concat_prior_7HJ190.pt,14,198,110,205,234,0.005559779999999999
concat_prior_NFNN3K.pt,7,143,232,0,0,0.012062859999999998
concat_prior_IVBHR8.pt,14,144,110,128,0,0.005252840000000001
concat_prior_VE061C.pt,7,77,509,196,567,0.005533919999999999
concat_prior_6DUIRZ.pt,14,94,73,100,0,0.0052711999999999985
concat_prior_J0LRA2.pt,56,540,140,0,0,0.00509812
concat_prior_ROYI98.pt,56,282,199,0,0,0.00514862
concat_prior_8VUYJY.pt,14,7,120,0,0,0.00507576
concat_prior_J9SF6F.pt,14,851,673,46,111,0.005426000000000001
concat_prior_IE3VR0.pt,14,767,1022,0,0,0.00505726
concat_prior_X7GTF7.pt,14,499,227,0,0,0.005076239999999999
concat_prior_7YEKJC.pt,14,159,3,0,0,0.00506226
concat_prior_BF34SO.pt,7,103,178,0,0,0.00956422
concat_prior_SX5IVA.pt,14,169,541,741,0,0.005277799999999999
concat_prior_O7LKSP.pt,14,2048,25,0,0,0.00509194
concat_prior_9TSNU1.pt,28,1008,768,0,0,0.005264960000000001
concat_prior_891FOR.pt,28,1296,2010,772,0,0.005242180000000001
concat_prior_JTG9SK.pt,56,245,132,791,245,0.00543186
concat_prior_LHPFX3.pt,14,503,1509,38,152,0.005522359999999999
concat_prior_9F8H25.pt,56,192,85,7,0,0.00532158
concat_prior_66CEX7.pt,28,468,131,5,0,0.0052834000000000015
concat_prior_LI475R.pt,14,118,252,71,511,0.00547494
concat_prior_6R7U1F.pt,28,24,575,36,137,0.005471519999999997
concat_prior_T3Z1I7.pt,7,1012,1048,0,0,0.00514236
concat_prior_QC4LUJ.pt,28,174,66,8,477,0.005593020000000001
concat_prior_ZELQDI.pt,56,41,147,207,0,0.00525874
concat_prior_Y9F3M1.pt,14,1139,443,1370,132,0.005508340000000001
concat_prior_G7AJFA.pt,28,671,61,1050,0,0.0052964799999999975
concat_prior_GKLEW2.pt,56,93,219,50,53,0.005515740000000002
concat_prior_GKSA2C.pt,28,70,1637,97,61,0.00557708
concat_prior_CM70MF.pt,14,429,1386,0,0,0.00509538
concat_prior_REWZ38.pt,56,494,653,0,0,0.005020859999999999
concat_prior_Z3ZC8T.pt,56,801,141,118,122,0.005442139999999999
concat_prior_PERDGI.pt,14,116,119,0,0,0.005103820000000001
concat_prior_WMSTYO.pt,7,701,100,64,40,0.005460940000000001
concat_prior_ES7328.pt,14,88,126,978,233,0.005454480000000001
concat_prior_JXEL3A.pt,7,261,1000,0,0,0.0051409199999999985
concat_prior_8TCFJE.pt,7,162,297,0,0,0.005131720000000002
concat_prior_WC0AT0.pt,14,576,11,1379,164,0.00544914
concat_prior_VJ9Z3C.pt,14,113,500,0,0,0.00508904
concat_prior_N91GKN.pt,56,35,12,211,8,0.0055008999999999995
concat_prior_QYGJBO.pt,28,131,84,38,150,0.03377786
concat_prior_SBOIIY.pt,28,267,513,0,0,0.005111760000000001
concat_prior_EPQB3Z.pt,28,121,452,52,163,0.005549099999999998
concat_prior_RMCN9P.pt,7,245,65,55,200,0.005464779999999998
concat_prior_JIUXUX.pt,28,792,262,1009,395,0.00544538
concat_prior_8M4Y65.pt,7,248,504,142,423,0.00547568
concat_prior_AR30E0.pt,28,842,511,0,0,0.005261499999999998
concat_prior_PPAK78.pt,14,95,83,0,0,0.005153920000000002
concat_prior_X33TDH.pt,28,266,182,0,0,0.005083959999999999
concat_prior_WURE6B.pt,14,71,820,266,74,0.0054518
concat_prior_BW0PEH.pt,14,70,184,642,0,0.005315120000000001
concat_prior_7OHGMP.pt,14,2143,256,533,255,0.005514740000000001
concat_prior_5LZZP0.pt,7,174,153,106,107,0.005415700000000001
concat_prior_EKLEQQ.pt,7,75,139,111,0,0.005337840000000002
concat_prior_LH72BN.pt,7,110,7,515,0,0.005348439999999999
concat_prior_LW2W6S.pt,28,191,854,55,0,0.0054294600000000005
concat_prior_1HLIX8.pt,14,465,183,0,0,0.005118500000000001
concat_prior_OSM1R6.pt,7,142,31,43,51,0.0054890799999999995
concat_prior_8SO4EN.pt,14,12,432,0,0,0.005089840000000001
concat_prior_DL544Z.pt,28,85,141,168,0,0.005270219999999999
concat_prior_QC6597.pt,7,171,12,1183,415,0.005471440000000002
concat_prior_QL65CO.pt,28,513,407,20,0,0.005357779999999999
concat_prior_Q498M2.pt,14,264,104,788,1016,0.005438759999999997
concat_prior_QHXNPF.pt,14,83,297,771,89,0.005481440000000001
concat_prior_QPF7L7.pt,28,64,134,0,0,0.005077499999999998
concat_prior_XCUYV5.pt,14,325,92,33,0,0.005322920000000001
concat_prior_FP4XSI.pt,7,140,1057,0,0,0.005208460000000001
concat_prior_LBRA8G.pt,14,142,2107,0,0,0.00507796
concat_prior_KA2PNA.pt,7,31,504,0,0,0.011873019999999998
concat_prior_7TAN3Z.pt,7,179,24,0,0,0.009931920000000002
concat_prior_IK7SF7.pt,14,2012,223,672,58,0.005696819999999998
concat_prior_MVNTMR.pt,56,515,209,83,76,0.005406000000000002
concat_prior_5TDC7S.pt,7,499,212,446,0,0.005868459999999999
concat_prior_MHV2NV.pt,7,224,682,0,0,0.00582002
concat_prior_UA0UBA.pt,7,251,142,0,0,0.007630059999999998
concat_prior_WELJOO.pt,28,153,265,0,0,0.005153240000000001
concat_prior_K0FP0X.pt,28,694,263,175,0,0.005292220000000001
concat_prior_5ID3FB.pt,14,2000,540,1064,498,0.0055274600000000005
concat_prior_KBTST3.pt,7,146,26,0,0,0.00533248
concat_prior_O9IQG5.pt,56,529,242,561,526,0.0056469599999999995
concat_prior_1KTRT0.pt,28,52,14,82,688,0.005504719999999999
concat_prior_8ZSYGX.pt,7,552,250,197,0,0.005351340000000001
concat_prior_P0WN6E.pt,14,266,1029,0,0,0.005070399999999999
concat_prior_QF65OT.pt,28,489,57,5,0,0.0058007399999999995
concat_prior_D5SD3M.pt,7,1666,1861,385,118,0.00604752
concat_prior_X7WEKX.pt,14,349,13,1026,34,0.005533519999999998
concat_prior_E8YVMT.pt,14,183,172,0,0,0.005198559999999999
concat_prior_4W4P52.pt,7,802,983,986,86,0.005972079999999999
concat_prior_B37PVV.pt,56,161,127,15,139,0.00545552
concat_prior_U9XIZX.pt,14,253,161,0,0,0.005105620000000001
concat_prior_HLQ3OJ.pt,28,1008,119,0,0,0.00509822
concat_prior_IJCCEH.pt,7,6,20,0,0,0.005190720000000001
concat_prior_FBI41X.pt,7,1275,130,128,811,0.00547058
concat_prior_EP046S.pt,14,793,511,218,0,0.00533514
concat_prior_P1XZZA.pt,14,938,112,1021,232,0.005480879999999998
concat_prior_W8ZOGW.pt,14,513,135,221,491,0.005455159999999999
concat_prior_LNBEG6.pt,28,955,17,1261,626,0.0054826200000000005
concat_prior_Y5G2ZZ.pt,14,503,590,0,0,0.00507928
concat_prior_VFGR1G.pt,7,203,1164,207,129,0.0054791000000000015
concat_prior_PWX95Q.pt,14,133,188,0,0,0.0051766999999999985
concat_prior_O0MBGW.pt,56,452,96,321,186,0.005455
concat_prior_29AF3D.pt,14,125,125,0,0,0.005081159999999998
concat_prior_7D8YCW.pt,56,212,456,540,0,0.00539804
concat_prior_T7LX6K.pt,14,839,395,834,173,0.005433179999999999
concat_prior_V37XWU.pt,56,510,124,493,168,0.005707000000000001
concat_prior_W3Q7C3.pt,7,140,5,101,214,0.005487500000000002
concat_prior_C8QBA9.pt,14,89,69,0,0,0.0050658199999999995
concat_prior_EJEWGM.pt,14,494,22,115,1022,0.005416640000000001
concat_prior_BQW7YZ.pt,14,18,47,123,0,0.005233720000000002
concat_prior_K2IBGY.pt,56,134,495,237,0,0.00523944
concat_prior_FYN9SD.pt,7,881,116,0,0,0.00515162
concat_prior_H9US84.pt,28,423,141,0,0,0.005127779999999999
concat_prior_TQWW8R.pt,14,8,4,64,150,0.00550742
concat_prior_FPQG1X.pt,14,88,138,1941,0,0.005298819999999999
concat_prior_2LS3YV.pt,7,419,2006,0,0,0.00512364
concat_prior_XTIWWK.pt,7,1239,440,551,231,0.005522820000000001
concat_prior_RWCU3J.pt,28,188,215,111,229,0.005548280000000001
concat_prior_C80CJS.pt,7,225,94,171,0,0.005369299999999999
concat_prior_Q6VZ3Y.pt,56,204,856,137,24,0.005430179999999999
concat_prior_AOVFMU.pt,14,411,69,0,0,0.005260280000000002
concat_prior_MXEMLH.pt,56,23,808,165,773,0.005363780000000001
concat_prior_28XNA6.pt,28,1002,866,538,179,0.005612080000000002
concat_prior_SYT4UC.pt,14,501,487,0,0,0.00512814
concat_prior_SI4ESK.pt,7,8,168,224,66,0.00545496
concat_prior_KM2NU4.pt,14,993,103,0,0,0.005065699999999999
concat_prior_8FSR1X.pt,28,129,31,8,52,0.005461119999999999
concat_prior_3FR8NR.pt,14,107,32,0,0,0.005059320000000002
concat_prior_5IM01O.pt,14,62,385,0,0,0.0051002600000000006
concat_prior_IRWBVU.pt,7,81,443,0,0,0.005104620000000001
concat_prior_Z5379K.pt,14,118,131,135,95,0.0054446799999999995
concat_prior_3CH8LG.pt,7,190,29,135,0,0.00533358
concat_prior_4VHKJ4.pt,28,41,512,208,79,0.005523820000000001
concat_prior_UGI1LK.pt,28,49,504,993,93,0.005463500000000001
concat_prior_C3ESKI.pt,14,264,99,9,125,0.005535120000000001
concat_prior_XVK7GO.pt,14,171,89,1868,262,0.0054606800000000025
concat_prior_F5OYT4.pt,14,294,204,0,0,0.005136740000000002
concat_prior_KSONEP.pt,14,29,510,0,0,0.00518374
concat_prior_6Q097K.pt,7,70,98,494,156,0.005444719999999999
concat_prior_ADXBJT.pt,7,251,73,209,1171,0.005804419999999998
concat_prior_OWVHJL.pt,14,73,968,29,0,0.005311
concat_prior_6XBBAX.pt,28,518,66,0,0,0.005650639999999999
concat_prior_YT8TM6.pt,14,266,13,0,0,0.005096240000000002
concat_prior_8CU0KG.pt,7,993,86,0,0,0.005115959999999999
concat_prior_SRBWKC.pt,7,245,57,0,0,0.005097460000000001
concat_prior_BIW56X.pt,28,37,6,180,0,0.005307220000000001
concat_prior_QWIYGT.pt,7,181,189,0,0,0.0051039599999999985
concat_prior_FJ2LAA.pt,7,512,194,0,0,0.005111620000000001
concat_prior_YBF5JL.pt,14,126,135,0,0,0.0050881
concat_prior_1ZWZS8.pt,14,412,158,0,0,0.0051544600000000005
concat_prior_0ECA7W.pt,28,71,95,0,0,0.005279319999999999
concat_prior_YO4NDX.pt,7,49,490,0,0,0.005145279999999999
concat_prior_3DQR4G.pt,28,19,9,156,1012,0.005473680000000001
concat_prior_HFJIEP.pt,14,141,117,16,0,0.0053230199999999995
concat_prior_84AUCY.pt,7,98,146,514,0,0.0053511800000000005
concat_prior_OZPT12.pt,28,30,171,89,512,0.00558908
concat_prior_O8A7XL.pt,14,230,26,195,0,0.005314100000000001
concat_prior_5FE4Y9.pt,28,271,858,128,244,0.00546838
concat_prior_Y4Q4XU.pt,28,608,804,54,16,0.005551319999999999
concat_prior_R7EMC4.pt,14,501,506,0,0,0.005154580000000001
concat_prior_01T5FL.pt,7,48,119,783,175,0.005556859999999999
concat_prior_6TY0I0.pt,28,228,60,1024,390,0.005516899999999999
concat_prior_2MV9YQ.pt,14,132,495,525,516,0.0054359199999999995
concat_prior_HOAT4R.pt,14,92,527,255,0,0.005312119999999999
concat_prior_B70B2Z.pt,7,114,316,0,0,0.005260100000000001
concat_prior_X6XZV4.pt,28,526,408,434,1435,0.0054364800000000005
concat_prior_58TWNM.pt,14,178,796,0,0,0.0050969399999999995
concat_prior_XPGVPF.pt,7,997,87,0,0,0.00508206
concat_prior_2HRCNI.pt,7,183,977,0,0,0.0051957
concat_prior_XLSAJT.pt,28,34,82,780,0,0.0054315000000000006
concat_prior_EPNJN7.pt,7,32,560,783,118,0.00563464
concat_prior_NXRC4U.pt,28,501,484,0,0,0.00510926
concat_prior_UVRYT9.pt,14,130,281,121,0,0.00544154
concat_prior_HTQH6F.pt,28,2017,38,871,322,0.005488739999999999
concat_prior_1S0CWE.pt,7,190,44,0,0,0.005947660000000001
concat_prior_2SNZH7.pt,7,237,42,507,0,0.0054148600000000005
concat_prior_ZB0FX0.pt,14,1022,260,0,0,0.0051474400000000005
concat_prior_PDCVE3.pt,28,116,268,232,216,0.005515159999999999
concat_prior_VTVVXS.pt,14,527,130,0,0,0.005114159999999999
concat_prior_Y3BJWG.pt,14,794,147,60,83,0.005497419999999999
concat_prior_VAP71G.pt,14,157,29,496,177,0.00549958
concat_prior_5I8JF7.pt,56,16,1007,0,0,0.005131559999999999
concat_prior_VNK59O.pt,14,216,111,202,660,0.0055133
concat_prior_LMS4Z9.pt,7,1254,472,83,0,0.005266420000000001
concat_prior_7K6W82.pt,14,473,57,385,508,0.005597799999999999
concat_prior_RC79ER.pt,28,136,774,0,0,0.005167259999999999
concat_prior_SY4MCL.pt,14,243,109,1778,0,0.005427120000000002
concat_prior_AFZSSE.pt,56,953,153,217,0,0.005314619999999999
concat_prior_F44LOQ.pt,7,199,172,498,0,0.005408279999999999
concat_prior_9X6VKX.pt,7,489,834,252,0,0.005350560000000001
concat_prior_V7B2R3.pt,56,15,402,0,0,0.005128720000000002
concat_prior_EAL1MP.pt,56,489,72,160,0,0.005281340000000001
concat_prior_0Y77BW.pt,7,105,512,149,533,0.0055010400000000004
concat_prior_A9KIWD.pt,28,507,178,1010,46,0.005521660000000001
concat_prior_ZCIVQD.pt,7,214,194,529,89,0.00547668
concat_prior_6GNZBP.pt,14,155,1890,82,540,0.005440679999999998
concat_prior_P27HNF.pt,28,519,103,518,112,0.005586440000000001
concat_prior_P6DW7N.pt,7,105,110,0,0,0.005168519999999999
concat_prior_1TUQPL.pt,14,278,857,169,218,0.0054801999999999984
concat_prior_63N182.pt,7,196,500,0,0,0.0051222
concat_prior_2MTXNE.pt,28,1016,183,0,0,0.005340619999999998
concat_prior_VTUVV8.pt,7,210,1156,179,133,0.005722259999999999
concat_prior_C9XNVN.pt,7,509,187,1017,0,0.005481400000000001
concat_prior_G08HKA.pt,14,143,555,0,0,0.00514968
concat_prior_OG2XE6.pt,28,185,1567,138,1273,0.005447800000000002
concat_prior_4CJY98.pt,56,501,845,500,196,0.00547956
concat_prior_ZUNUPW.pt,14,225,126,1036,330,0.006120420000000002
concat_prior_1QI6BT.pt,56,207,212,0,0,0.0050912399999999995
concat_prior_PR9R3V.pt,7,78,175,209,144,0.005480620000000002
concat_prior_5KO18R.pt,7,291,211,525,654,0.00553056
concat_prior_6LJB8A.pt,7,91,137,0,0,0.00511434
concat_prior_PYHO6H.pt,56,170,1014,0,0,0.00510776
concat_prior_S7G4SF.pt,56,235,488,172,524,0.0055048200000000005
concat_prior_YHAIUZ.pt,7,83,91,0,0,0.00507714
concat_prior_TWGG93.pt,56,195,42,1637,38,0.005462840000000001
concat_prior_ZLAXRO.pt,28,514,425,69,88,0.005537639999999999
concat_prior_AZA6JA.pt,56,242,188,0,0,0.005106619999999999
concat_prior_B5VPDB.pt,28,238,73,0,0,0.005118180000000001
concat_prior_2VM8OA.pt,14,959,117,0,0,0.00511422
concat_prior_LAIPU8.pt,14,539,80,218,509,0.005457359999999999
concat_prior_AAIGZB.pt,14,2013,225,0,0,0.00506728
concat_prior_ZZWQOS.pt,7,12,3,21,157,0.00547836
concat_prior_QNRFLN.pt,28,1014,245,13,0,0.005363140000000001
concat_prior_UDD7BX.pt,28,1158,500,0,0,0.005687079999999998
concat_prior_0YHB28.pt,14,151,77,1011,152,0.00546338
concat_prior_BDNU1P.pt,7,203,1135,1266,526,0.0054583800000000005
concat_prior_FVUZYH.pt,56,166,113,0,0,0.0051049
concat_prior_8D52JD.pt,14,1780,119,257,634,0.00551388
concat_prior_SFKRS4.pt,56,697,500,471,29,0.0054465799999999995
concat_prior_B41GMC.pt,56,670,77,997,245,0.005590440000000001
concat_prior_X8IUWS.pt,56,18,147,165,791,0.005479559999999999
concat_prior_5LIGUP.pt,14,842,150,0,0,0.00510294
concat_prior_QO0KUU.pt,14,37,815,0,0,0.005100659999999999
concat_prior_Y483QA.pt,28,64,267,174,98,0.00546338
concat_prior_4JGGLP.pt,14,7,134,0,0,0.011579680000000005
concat_prior_CH3DIU.pt,28,131,231,685,528,0.0054949000000000005
concat_prior_OF91ZY.pt,14,23,169,0,0,0.005052419999999999
concat_prior_CQDUQ2.pt,28,113,305,500,0,0.005378680000000001
concat_prior_4O7I5Z.pt,14,138,202,759,0,0.005314439999999999
concat_prior_3V9FF2.pt,14,171,34,0,0,0.00510548
concat_prior_ICDBBA.pt,14,116,213,25,0,0.005271260000000001
concat_prior_ZCBRGN.pt,14,15,1280,0,0,0.005097339999999999
concat_prior_693H5W.pt,28,2076,47,0,0,0.005129
concat_prior_BEOQGD.pt,28,46,230,115,0,0.005337980000000001
concat_prior_Z9KVUP.pt,14,496,489,138,132,0.005486639999999999
concat_prior_1XSI7D.pt,14,976,384,843,189,0.005471680000000001
concat_prior_O3RLPT.pt,7,200,43,47,360,0.00550918
concat_prior_OJGLRN.pt,14,34,444,30,0,0.00530528
concat_prior_UD6I4F.pt,14,667,33,532,843,0.005456300000000002
concat_prior_HTNPJF.pt,7,3,538,69,94,0.005522159999999997
concat_prior_G265BZ.pt,56,498,980,0,0,0.005105599999999999
concat_prior_BVQV96.pt,28,87,72,81,0,0.0053062399999999985
concat_prior_3W4G56.pt,28,53,70,0,0,0.0051235399999999985
concat_prior_PO1KSR.pt,14,126,536,0,0,0.00514984
concat_prior_RU9AJG.pt,14,51,100,475,529,0.005522639999999998
concat_prior_1GFRFB.pt,14,92,221,196,534,0.005524940000000002
concat_prior_L1QGBD.pt,14,269,145,155,495,0.0054677599999999995
concat_prior_Y5QR0R.pt,14,2010,1002,321,175,0.005523499999999999
concat_prior_2824AK.pt,14,206,107,0,0,0.005109079999999999
concat_prior_5DVWRX.pt,14,928,212,181,53,0.00548408
concat_prior_YYBOTN.pt,14,26,123,822,208,0.005478219999999999
concat_prior_UIRZ9J.pt,28,15,1150,0,0,0.0051230600000000005
concat_prior_XCFBCH.pt,7,991,128,0,0,0.005114160000000002
concat_prior_3RG8VE.pt,56,142,178,0,0,0.005089800000000001
concat_prior_6UIGYF.pt,7,206,60,153,2073,0.0055026400000000005
concat_prior_WHVUCN.pt,14,503,256,0,0,0.005144680000000001
concat_prior_ULKJ1U.pt,14,502,246,0,0,0.00515996
concat_prior_BNEG2Z.pt,14,332,889,494,502,0.00553032
concat_prior_H5EEQ7.pt,7,133,167,129,0,0.0071545
concat_prior_2HE0UZ.pt,14,247,516,244,0,0.00530154
concat_prior_TTTSN2.pt,28,240,163,1005,0,0.0053298999999999985
concat_prior_LUDFOX.pt,14,765,180,47,15,0.00552346
concat_prior_2U0RUJ.pt,14,116,48,0,0,0.005120779999999999
