feature0,feature1,feature2,True,Pred,Error
14,49,49,0.004637660000000001,0.004616939105148014,0.0044679633375424
7,16,16,0.0047369,0.004675913936036055,0.012874678368541502
56,234,234,0.00466896,0.00469670693848133,0.005942852044423243
28,138,138,0.00459572,0.004625355486486503,0.006448496968157996
14,77,77,0.0046509,0.004696526594594586,0.009810272118210533
56,192,192,0.004742279999999999,0.004727216380823688,0.003176450816128735
14,506,506,0.004772179999999999,0.004587850396396404,0.03862586985478241
28,253,253,0.004802900000000001,0.004702530538738738,0.020897678748519048
14,64,64,0.004582420000000001,0.0046768860309309495,0.020614878367968978
56,50,50,0.004684360000000001,0.004662870828828811,0.004587429482616722
224,1691,1691,0.004614380000000001,0.00465473567567568,0.008745633362592228
7,489,489,0.004614420000000001,0.004651750912998708,0.008090055304611925
14,51,51,0.004673919999999999,0.004592370889317898,0.017447690735421417
28,109,109,0.004590520000000002,0.0045898860864864895,0.00013809187488827287
112,540,540,0.004659919999999999,0.00465930748648649,0.00013144292466590716
7,26,26,0.004641620000000001,0.004639643712612585,0.00042577535158324796
56,117,117,0.00455686,0.004586652890991006,0.006538030791160062
14,97,97,0.00463904,0.0046161554807261805,0.00493302909089363
14,135,135,0.00468596,0.004608678578056622,0.016492121559590355
14,243,243,0.0046176,0.004587002297297322,0.006626321617870414
7,180,180,0.004598460000000002,0.004614476767635817,0.003483072079742984
28,213,213,0.00464022,0.0046530393441441414,0.0027626586981095414
28,293,293,0.00468318,0.0046523196396396375,0.0065896165341419325
14,515,515,0.004652859999999998,0.004626726827635429,0.0056165825674034985
14,382,382,0.004722679999999998,0.004616280972972983,0.022529374640461623
14,994,994,0.004682980000000001,0.004712243639639651,0.00624893542992926
56,765,765,0.004574240000000002,0.00461207431351349,0.008271169311948696
112,823,823,0.0045080400000000005,0.004643063891891877,0.029951795434795814
28,123,123,0.00453364,0.00460495446036035,0.01573006686908311
112,46,46,0.004858740000000001,0.004734863250450482,0.025495653101322353
112,30,30,0.004580859999999999,0.004594192646718131,0.0029105117200987924
56,218,218,0.00473194,0.004691367522865713,0.008574174045800865
7,127,127,0.004602340000000002,0.004743564162162136,0.03068529534152932
14,211,211,0.004570220000000001,0.004604530192020591,0.007507339257320318
56,124,124,0.004702779999999999,0.004609686019819798,0.01979552098550253
7,148,148,0.00465462,0.004636815466666661,0.003825131446463736
28,27,27,0.00460496,0.004592518368339758,0.0027017893011538996
14,192,192,0.004585260000000001,0.004616872616828518,0.006894400062050436
56,183,183,0.004736820000000001,0.004634361135135132,0.02163030574623242
112,160,160,0.004648579999999999,0.004637148054054068,0.0024592339910103895
7,164,164,0.004683079999999999,0.0046229213673101765,0.012845954519210152
112,223,223,0.004651159999999999,0.004664889091891919,0.0029517565278167042
28,245,245,0.00471122,0.004663279655855848,0.01017578125074868
14,161,161,0.004608620000000001,0.004701952967066116,0.0202518252895911
14,40,40,0.004626959999999999,0.004632545890090084,0.001207248407179825
112,1448,1448,0.004611459999999999,0.004676880216216206,0.01418644338587071
14,153,153,0.004694440000000001,0.004686029078078101,0.0017916773719336687
56,168,168,0.00467696,0.00468666108108109,0.00207422793461773
28,185,185,0.00463298,0.004638336908108135,0.001156255392454819
14,188,188,0.0045829799999999995,0.0046454616657014116,0.013633414438075675
14,129,129,0.00460068,0.00461568688393393,0.0032618838810632537
3,188,188,0.004642880000000001,0.004624521267117117,0.003954169154249981
14,1391,1391,0.00465406,0.004621888162162169,0.006912639252143392
28,669,669,0.004724479999999998,0.00464144827027025,0.017574787009310637
14,121,121,0.004652,0.00459741044954956,0.011734641111444602
14,184,184,0.0046606999999999985,0.004664796982496786,0.0008790487473528358
7,261,261,0.004577160000000001,0.00459287135778637,0.0034325559487474668
7,539,539,0.004680680000000001,0.004653499977477484,0.005806853389361719
14,179,179,0.0046373,0.004588437371171164,0.01053687034024876
14,523,523,0.00464006,0.004650358149549548,0.002219400083091316
28,102,102,0.004616679999999999,0.00466102871531531,0.009606192180378744
14,145,145,0.00459746,0.00465542056966187,0.012607085143072454
14,197,197,0.004648219999999998,0.004635621051287002,0.00271048889962096
56,1027,1027,0.0046029200000000025,0.004641982108108126,0.008486375628540889
28,34,34,0.004560520000000001,0.0046838737099099146,0.027048167733046552
14,34,34,0.004607,0.004610437049549549,0.0007460493921312619
7,110,110,0.004610139999999999,0.004597376576576597,0.002768554409063951
56,120,120,0.004612780000000001,0.004589129090090089,0.005127257296015033
28,191,191,0.00457258,0.004660945077606184,0.019324993243679603
14,101,101,0.00458704,0.004607450601801785,0.004449623679275897
28,259,259,0.0046381600000000005,0.004666301906199041,0.006067472057678053
28,221,221,0.0046660400000000015,0.004677900048605752,0.002541780311731215
14,823,823,0.00472288,0.00465163259459461,0.015085584517368597
28,38,38,0.00463292,0.004600464131145406,0.00700548873164095
56,511,511,0.0045984,0.0046552778918918895,0.012369061389154848
14,118,118,0.0046265,0.00463848202767054,0.0025898687280966736
14,79,79,0.004596940000000001,0.004604668396396403,0.0016812045396289838
56,536,536,0.004646279999999999,0.004655704108108127,0.0020283125657789784
28,510,510,0.0046300399999999985,0.004581098772844256,0.010570368108211249
7,49,49,0.00463932,0.004616659117117104,0.0048845268019658055
14,66,66,0.004640820000000001,0.00463075023112398,0.002169825348973151
56,250,250,0.004603339999999999,0.004642834493436279,0.008579529957874032
14,993,993,0.00465898,0.004710070184684695,0.010965959219549083
14,437,437,0.00460514,0.004616661945945958,0.0025019751725155583
28,203,203,0.0047219,0.004734997010296025,0.002773673795723026
7,16,16,0.004662179999999999,0.004675913936036055,0.00294581848750072
14,187,187,0.004610860000000001,0.0046137726784427294,0.0006316996054376171
7,186,186,0.0052666,0.0047295791072071896,0.10196728302753394
7,540,540,0.004551059999999999,0.004648880782882891,0.02149406575235034
7,263,263,0.004645699999999999,0.004602886053796665,0.009215822417145855
14,1727,1727,0.0045052799999999995,0.004632646389189213,0.028270471355656756
3,1047,1047,0.00463762,0.004628283405405387,0.002013229758930991
14,123,123,0.004568139999999999,0.004627871357078508,0.013075640649916297
14,503,503,0.004672400000000001,0.004580497955233796,0.019669130375439835
112,82,82,0.0046329399999999995,0.00477283589665382,0.030195922384883202
112,289,289,0.0047171999999999995,0.004648487432432431,0.01456638844390078
56,135,135,0.00456902,0.004621116885714265,0.011402201284797329
7,204,204,0.004700379999999999,0.004632494682882889,0.014442516800154384
112,2048,2048,0.004715499999999998,0.0046605317837837895,0.011656922111379255
56,236,236,0.004598479999999999,0.004656823324324318,0.012687523774012045
1,40,40,0.004606959999999999,0.004620083776619469,0.0028486847334184707
14,167,167,0.004629940000000001,0.004613334391033894,0.003586571092953034
14,183,183,0.004646839999999999,0.0046331030643500404,0.002956188646469183
3,493,493,0.004567100000000001,0.0046378997297297315,0.015502119447730613
56,134,134,0.00457514,0.004592532129729717,0.0038014420825848334
14,104,104,0.00463514,0.004587815920463327,0.010209849009236589
7,471,471,0.00464848,0.004607469162162152,0.008822418906362487
14,126,126,0.0046007,0.004628171737580425,0.005971208203191895
14,52,52,0.004645800000000001,0.0046076305980695025,0.00821589434123265
14,524,524,0.004697939999999999,0.004621011351351354,0.016374974701389468
14,188,188,0.00478644,0.0046454616657014116,0.02945369299491663
28,42,42,0.004625139999999999,0.00460159798249679,0.005090011870604699
14,233,233,0.00459904,0.00470696659189187,0.023467200087815984
14,248,248,0.004669639999999998,0.004620153694229934,0.01059745628572316
28,113,113,0.004615739999999999,0.004709604633226084,0.02033577134459141
112,79,79,0.00462076,0.004647884192878586,0.005870071780093808
7,1026,1026,0.0046688,0.004601224918918928,0.01447375794231319
14,239,239,0.00461136,0.00463760653191764,0.005691711754805497
7,267,267,0.004647279999999998,0.004605663226640947,0.008955081974628533
28,1751,1751,0.004810319999999999,0.004623243300000013,0.038890697500371364
14,14,14,0.00459262,0.0046624230621621545,0.015198963154398604
7,120,120,0.0046176,0.004601810756756752,0.0034193614092273084
14,255,255,0.00470686,0.004612778067374528,0.01998825812228786
14,191,191,0.004657900000000001,0.0046165023141258145,0.008887628732730787
7,510,510,0.004501559999999999,0.004705647554954937,0.04533707313796513
28,205,205,0.004663959999999999,0.004665060632432415,0.00023598667922020586
7,111,111,0.004570060000000001,0.004623060369369398,0.011597302742064029
28,61,61,0.00454734,0.004644816214157027,0.021435875513382833
112,210,210,0.004659179999999999,0.004665223081081078,0.001297026747427487
28,56,56,0.00457108,0.004602911866216208,0.0069637517208641425
28,116,116,0.004729539999999999,0.0046974118015443945,0.006793091602059519
7,64,64,0.004624619999999999,0.004728455834234241,0.022452835959331067
28,108,108,0.004704020000000001,0.004590952028828831,0.024036456301454755
56,1024,1024,0.004656539999999999,0.004640443054054071,0.0034568469176529484
112,102,102,0.004631520000000001,0.004668133166666667,0.007905216142144728
28,85,85,0.004569159999999999,0.004616055267824967,0.01026343306537041
28,490,490,0.004596459999999999,0.004583075728700124,0.0029118650656972745
28,141,141,0.004605219999999999,0.004630345198648662,0.005455808549572572
28,541,541,0.004549280000000001,0.004600503891891881,0.011259779985377949
7,268,268,0.004618420000000001,0.004601744390991004,0.0036106739986828235
112,184,184,0.004615320000000001,0.0046708196583011685,0.012025094316573403
14,1266,1266,0.00470364,0.0046214060540540275,0.017483044184072913
7,256,256,0.004582159999999999,0.004605174771171157,0.0050226904279113355
14,309,309,0.004606619999999999,0.00464334675675678,0.007972603938849162
7,165,165,0.004635140000000001,0.004647603802702715,0.0026889808512178866
28,1697,1697,0.00462198,0.00459316558545689,0.006234214458545943
28,179,179,0.004621140000000001,0.004630758665765783,0.002081448682745429
112,181,181,0.004650959999999999,0.0046770538297297454,0.005610418006120527
56,87,87,0.00460504,0.0046137047552123585,0.0018815808792883816
14,3,3,0.004656660000000002,0.004650972015958819,0.001221472910021908
112,54,54,0.004647480000000001,0.004699927844144168,0.011285222129878448
56,29,29,0.00482482,0.004578037518682957,0.051148536384164126
7,1008,1008,0.004718900000000001,0.004587442270270259,0.02785770618782802
56,209,209,0.004618400000000001,0.004719490372972962,0.02188861358326723
28,76,76,0.004607779999999999,0.004596451714864882,0.002458512588516942
14,307,307,0.0046320799999999985,0.004644612342342366,0.002705553950356455
56,20,20,0.004596860000000001,0.0046305573444444465,0.007330513534117908
7,47,47,0.00461572,0.004628379543929633,0.002742701881750418
7,163,163,0.004640420000000001,0.004627803521621637,0.0027188225157127686
56,153,153,0.004568960000000001,0.004654037360875137,0.018620727884493527
7,167,167,0.0046153600000000015,0.004663960571235529,0.010530179928657313
28,771,771,0.004746460000000001,0.0046969740360360114,0.010425867691709086
14,223,223,0.0046352200000000015,0.004624356729729726,0.0023436363905651983
14,974,974,0.00468584,0.004718216130630625,0.0069093547006779995
56,40,40,0.0046983,0.004614390490090072,0.017859547051045636
14,164,164,0.004641540000000002,0.004626673977262971,0.003202821205253328
56,184,184,0.004674619999999999,0.004651323536036015,0.004983605932457468
112,227,227,0.0045887,0.0046574170900901,0.014975284958724628
14,201,201,0.00460324,0.0046105434846846725,0.0015865965460572936
28,267,267,0.00465034,0.004660494590090084,0.0021836231523036237
14,529,529,0.004705619999999999,0.004636257595881606,0.014740332648703714
56,54,54,0.00471634,0.004657349233333349,0.012507742585702314
7,218,218,0.0046478199999999996,0.004636904191913332,0.0023485866678716596
28,74,74,0.004598560000000001,0.004626675357657666,0.006113948205017483
14,93,93,0.00458154,0.004594097588803089,0.002740910000368565
7,130,130,0.00467254,0.004600978379279245,0.015315357540172056
56,110,110,0.0045753,0.00458867052857143,0.002922328278239695
14,536,536,0.00461986,0.004630726681595877,0.002352166861306828
56,38,38,0.004601200000000001,0.0045766397477477305,0.005337792804544498
28,2109,2109,0.004671239999999999,0.0046161228108108155,0.011799262977107532
14,956,956,0.004647480000000001,0.004717716216216186,0.015112752764118432
7,44,44,0.004691300000000001,0.0045863010783783785,0.022381625907876734
7,8,8,0.00470386,0.0046695613783783625,0.007291590655682204
56,143,143,0.004605280000000001,0.004721585321750335,0.025254777505457734
56,5,5,0.004649540000000001,0.0046230410830115825,0.0056992556227966965
56,132,132,0.004625800000000002,0.004625533007721993,5.771807644267509e-05
7,164,164,0.004613959999999999,0.0046229213673101765,0.0019422290852493531
7,116,116,0.004669199999999999,0.00462344009009008,0.009800374777246502
14,267,267,0.00458982,0.004658935486100378,0.015058430635706522
56,58,58,0.004716140000000001,0.004687535299999993,0.006065277960367459
28,121,121,0.00459518,0.0045992256952381,0.0008804214934126614
14,240,240,0.00467646,0.004651751734491646,0.005283540436217574
14,165,165,0.00477512,0.004673374891119695,0.021307340732862265
14,93,93,0.004655219999999999,0.004594097588803089,0.013129865225899125
14,44,44,0.004634439999999999,0.0045971986639639665,0.008035779087879592
7,190,190,0.004678960000000001,0.004609003437323038,0.01495130599042579
56,85,85,0.00463004,0.0046718626468468345,0.009032891043454115
112,534,534,0.004661139999999999,0.004615532432432456,0.009784638000048008
56,893,893,0.0046972,0.004629498918918926,0.014413071847286471
14,513,513,0.0046773399999999994,0.004628133641505793,0.010520158571796384
14,155,155,0.00464936,0.004607893640540536,0.008918724181277498
14,1272,1272,0.0045923000000000005,0.00463216794594592,0.008681476808117835
28,77,77,0.0045747,0.004658658612162163,0.018352812678899877
14,97,97,0.0046362,0.0046161554807261805,0.004323480279931747
7,124,124,0.0045905,0.00474825232432431,0.034364954650759214
7,47,47,0.004654439999999999,0.004628379543929633,0.005599052962411375
28,19,19,0.00467448,0.004606750676190471,0.01448916752441524
28,982,982,0.00465344,0.004637367746846832,0.003453843426189734
56,16,16,0.0046133200000000015,0.0047370564909910064,0.02682157123091503
14,29,29,0.0046442,0.004641839652380949,0.0005082355667394732
56,535,535,0.004594699999999999,0.004649423027027048,0.011910032652196789
28,989,989,0.004651119999999999,0.004662064224324312,0.0023530298776022075
7,212,212,0.00473314,0.004608483378378369,0.026336981712273812
7,148,148,0.004691,0.004636815466666661,0.011550742556669998
28,173,173,0.00456418,0.004661855729729721,0.021400499044674243
14,580,580,0.00460708,0.0046288216216216265,0.0047191760554681425
28,172,172,0.004691000000000001,0.004599472756756736,0.019511243496752297
56,1021,1021,0.004623779999999999,0.004638684297297309,0.0032234010479109407
28,58,58,0.004615799999999998,0.004658119330630639,0.009168363150621951
1,529,529,0.0046165200000000016,0.0046928699819819815,0.016538427642895502
56,1073,1073,0.0046172800000000005,0.0046461897297297465,0.006261203507204664
14,156,156,0.004613559999999999,0.004667089274774765,0.011602596427653596
3,179,179,0.004713320000000002,0.004625510901222632,0.018629988792903812
1,210,210,0.0045458600000000005,0.004611267099227798,0.014388278395682623
56,150,150,0.00456706,0.004671481808665796,0.022864120170480635
14,173,173,0.0045663,0.004650499718918909,0.018439375187550035
28,847,847,0.004696419999999998,0.004678215567567578,0.0038762360334935343
7,212,212,0.004735079999999999,0.004608483378378369,0.026735899207960705
7,148,148,0.00461086,0.004636815466666661,0.005629202939725191
14,521,521,0.004629799999999998,0.004603894598198198,0.005595360879908388
14,137,137,0.004593899999999998,0.004637818013770939,0.00956007178452762
3,104,104,0.004685440000000001,0.004642689889897037,0.009124033197087883
7,23,23,0.00470974,0.004615749162162158,0.019956693541011004
224,39,39,0.004712759999999998,0.00462193531891892,0.019272078586874464
14,54,54,0.004545499999999999,0.004615668531467174,0.015436922553552912
14,402,402,0.00461192,0.004597554351351361,0.0031148954553935956
14,791,791,0.00462672,0.004646551275675707,0.004286249367955432
56,1027,1027,0.004636339999999999,0.004641982108108126,0.001216931482187839
14,996,996,0.00468162,0.004698604882882892,0.0036279926356457947
14,963,963,0.0046356999999999995,0.004713942640540544,0.01687827955660295
7,31,31,0.00459794,0.004620325677606175,0.0048686319539130414
56,87,87,0.004531780000000001,0.0046137047552123585,0.0180778314949882
14,152,152,0.00461076,0.004696160980930916,0.0185221050175927
56,376,376,0.004621840000000001,0.004629383103603614,0.0016320564112156945
28,1174,1174,0.00468262,0.004670653351351344,0.0025555455383217147
56,1081,1081,0.00463022,0.00464892097297299,0.0040388951222599225
56,72,72,0.004654120000000001,0.004625980786486474,0.006046086803418714
28,201,201,0.00464704,0.004686674706778211,0.008529022082489242
56,139,139,0.004613919999999998,0.004678919124324333,0.0140876140731385
28,20,20,0.004628599999999998,0.004615606336936936,0.0028072555552569097
14,988,988,0.00467504,0.004702638689189163,0.005903412417682531
14,118,118,0.00459298,0.00463848202767054,0.00990686388151912
14,207,207,0.00462482,0.004689591690368953,0.014005234878103992
56,8,8,0.00462594,0.004649412197297321,0.005074038421882021
112,825,825,0.004515760000000001,0.004643616540540526,0.028313404729331384
14,600,600,0.00455042,0.004613208702702698,0.013798441177451201
14,108,108,0.004640939999999999,0.004632008989789795,0.0019243968269797847
14,163,163,0.0046099,0.004635247386648333,0.005498467786358162
7,30,30,0.00457572,0.004618105399227782,0.0092631103362491
7,2051,2051,0.004569939999999999,0.0046062408108108336,0.007943388930890706
28,1116,1116,0.004648100000000001,0.004716893837837849,0.01480042121250572
28,512,512,0.004572959999999998,0.0045703783675675414,0.000564542972704083
28,137,137,0.00463028,0.004644686162162176,0.0031112939524557287
28,255,255,0.004595059999999999,0.004662498762501461,0.014676361680035013
28,81,81,0.004685139999999999,0.004628048904761899,0.01218556867843863
56,147,147,0.00464564,0.004616379518833121,0.006298482268724972
14,59,59,0.0045927,0.004618883339253551,0.005701077634844732
28,78,78,0.004602940000000001,0.004651951810810807,0.010647936060606124
7,2019,2019,0.00462284,0.004593644864864889,0.00631541111851387
14,30,30,0.004605639999999999,0.00463486065482624,0.0063445373121305436
14,486,486,0.004597080000000001,0.004611972108108082,0.003239471166062233
1,677,677,0.0047830799999999995,0.004720945297297298,0.01299052131737327
3,174,174,0.004612620000000001,0.004655785609161109,0.009358154185930632
14,207,207,0.004618979999999998,0.004689591690368953,0.01528729078042223
1,590,590,0.004669780000000001,0.004695562324324312,0.005521100421071377
14,502,502,0.004592480000000001,0.004589204495495492,0.0007132321761899846
56,931,931,0.004667880000000002,0.004638883405405419,0.006211940879924643
28,174,174,0.0046114400000000005,0.004651952846846837,0.008785291979693126
3,43,43,0.0047475400000000015,0.004626465980480474,0.02550247486477778
7,4,4,0.004660700000000001,0.004650257190990987,0.002240609567020953
7,77,77,0.00470534,0.004689142324324307,0.003442402818009409
112,67,67,0.0047098,0.0046634794163449315,0.009834936442114015
56,121,121,0.004582,0.004600114030630624,0.00395330218913652
14,129,129,0.00458914,0.00461568688393393,0.005784718691068496
7,1010,1010,0.004587259999999999,0.004590233945945942,0.0006483055126465404
28,415,415,0.0047375,0.004583937729729749,0.03241419952934075
14,1015,1015,0.004703279999999999,0.004743029745945945,0.008451494690077143
7,2037,2037,0.0045762,0.004598757351351368,0.004929275676624371
56,28,28,0.00459536,0.004589867496825395,0.0011952280505998624
112,1706,1706,0.004659160000000001,0.0046458458918919015,0.0028576198516683782
28,244,244,0.004708540000000001,0.004662488369369365,0.009780448001001469
112,214,214,0.0046383000000000014,0.004614057297297304,0.005226635341115727
112,71,71,0.004644800000000001,0.004669647977477482,0.005349633456226449
28,497,497,0.004580879999999999,0.004583022216216208,0.00046764294550591065
7,1703,1703,0.004613399999999999,0.0045706277063062885,0.009271316966599644
56,216,216,0.0046872599999999995,0.004695207606327756,0.0016955761634209685
28,1150,1150,0.0047261199999999995,0.004732891837837852,0.0014328535538354825
28,983,983,0.004636899999999999,0.0046391617162162,0.00048776471698782806
14,1584,1584,0.004569060000000001,0.004607333351351343,0.008376635752505381
28,109,109,0.004597660000000001,0.0045898860864864895,0.001690841322218551
14,81,81,0.00460052,0.00460797545045046,0.0016205669034065453
28,111,111,0.004558640000000001,0.004632611640411824,0.016226690506779065
14,40,40,0.004623759999999999,0.004632545890090084,0.0019001613600370352
7,518,518,0.004627500000000001,0.0047749694109394895,0.031868052066880176
112,39,39,0.004641919999999999,0.004583959737837824,0.012486269078780962
28,526,526,0.004554020000000001,0.004572804147747764,0.004124739844744569
14,74,74,0.0046314400000000006,0.00461775518558558,0.002954764482411597
14,654,654,0.00462386,0.0046249088648648825,0.0002268375047866623
56,265,265,0.0046672,0.0046559878009009015,0.0024023395395736946
28,219,219,0.00470946,0.004783170427927937,0.015651566831003216
14,1025,1025,0.004610880000000001,0.004746975936036044,0.029516260678231283
14,171,171,0.004572159999999999,0.004606200763963951,0.007445225880973532
14,179,179,0.00459192,0.004588437371171164,0.0007584254143879224
28,254,254,0.0047125399999999994,0.004697752358108108,0.0031379345091801206
14,505,505,0.004635659999999999,0.004588530828828808,0.010166658290554284
7,127,127,0.004609759999999999,0.004743564162162136,0.029026275155786107
28,487,487,0.0046000599999999996,0.004542564128013704,0.01249893957606987
28,261,261,0.00465554,0.004672991114114096,0.0037484618570770675
7,131,131,0.004639080000000001,0.0046036257287644525,0.007642522059448993
14,1017,1017,0.0046901400000000015,0.004708635489189189,0.003943483390514512
112,169,169,0.00464902,0.004652416189189184,0.0007305172249600011
7,536,536,0.0047046399999999995,0.00467029498378375,0.0073002432101605145
112,162,162,0.004638820000000001,0.004653141459459483,0.0030873065692314083
28,58,58,0.004606919999999999,0.004658119330630639,0.011113570591770663
14,9,9,0.00468594,0.0046178547382239345,0.014529691326834305
56,485,485,0.0046339400000000005,0.004630013081081073,0.0008474254994513333
14,519,519,0.00464718,0.004636114168468472,0.0023811927946685665
28,538,538,0.00462376,0.004629625135135136,0.001268477415595875
7,72,72,0.00472126,0.004603646403603618,0.024911484730004672
112,140,140,0.004589859999999999,0.004647617752252239,0.012583772109005496
7,210,210,0.00460974,0.0046068380102960065,0.0006295343563831592
14,74,74,0.0047474399999999995,0.00461775518558558,0.027316788503787156
14,169,169,0.00462628,0.004632875060231652,0.0014255644344164202
56,192,192,0.004910079999999998,0.004727216380823688,0.037242492826249314
56,1004,1004,0.004694019999999998,0.004631458702702693,0.01332787190879156
7,257,257,0.00458686,0.004647234678319863,0.013162529120108995
