feature0,feature1,feature2,feature3,True,Pred,Error
3590,1000,3.5905,7.181,0.03721302,0.03811419643243234,0.024216697070873136
24812,1067,26.4749375,52.949875,0.0075664600000000005,0.007610515567567567,0.00582248073307282
24905,1000,24.9055,49.811,0.007556440000000001,0.007276533243243228,0.03704214640184709
3647,4025,14.6811875,29.362375,0.008808940000000001,0.008635340270270268,0.019707221269498167
24621,4044,99.569346,199.138692,0.0075628399999999995,0.007557275716216223,0.0007357399844207241
2104,1000,2.1045,4.209,0.037627200000000006,0.041289643891891686,0.09733501009619848
9341,1000,9.3415,18.683,0.012218059999999998,0.014839193837837807,0.21452946194713476
2303,1000,2.3035,4.607,0.04716932000000001,0.04445537673513497,0.05753619651216162
518,1014,0.525759,1.051518,0.04902011999999999,0.022231704270270297,0.5464779712846419
4135,1037,4.2885135,8.577027,0.03202840000000001,0.03365633427027019,0.050827836241278936
3887,4071,15.8260125,31.652025,0.009959859999999997,0.009174367243243267,0.0788658431701581
3798,1000,3.7985,7.597,0.040525860000000004,0.039458247589575036,0.02634397913887496
868,1043,0.9058455,1.811691,0.056894080000000014,0.05035182515315312,0.11499008063487262
2106,1000,2.1065,4.213,0.04622908,0.04060578199999976,0.12163984228109756
1023,1061,1.0859335,2.171867,0.05980284000000001,0.057108167405405495,0.045059274686528504
4061,1074,4.362051,8.724102,0.03153552,0.032155057729729694,0.01964571155730734
3820,1000,3.8205,7.641,0.0364052,0.03779706721981969,0.038232648627660015
24626,1000,24.6265,49.253,0.007619239999999997,0.007610247999999993,0.0011801702007029145
1974,1000,1.9745,3.949,0.054705319999999974,0.052911364270270086,0.032793076244319354
1886,4095,7.7252175,15.450435,0.01888402,0.02569133210810812,0.36048003063479694
3898,4095,15.9643575,31.928715,0.00797954,0.00864919924324324,0.0839220360125069
1970,1000,1.9705,3.941,0.05341476,0.054386094972973045,0.018184767149998365
1064,4054,4.315483,8.630966,0.034837,0.03235494021621615,0.07124780502867216
1599,1036,1.657082,3.314164,0.05571706,0.05117753616216209,0.08147457597076922
4132,1023,4.2275475,8.455095,0.03390412,0.03566109727027028,0.051821939937396345
3645,1000,3.6455,7.291,0.03683794000000001,0.03620864610810816,0.01708276553715693
25079,1000,25.0795,50.159,0.007575000000000001,0.0076093951567568026,0.004540614753373141
24701,1000,24.7015,49.403,0.00747904,0.007448631675675691,0.004065805815226232
1802,1003,1.8079075,3.615815,0.009727019999999998,0.05282570814414416,4.430821376345908
3829,1000,3.8295,7.659,0.03500880000000001,0.03686128665830124,0.05291488592300316
848,4054,3.439819,6.879638,0.0370131,0.038479039135135305,0.03960595397670839
1805,4071,7.3501905,14.700381,0.024984120000000002,0.02695643648648646,0.07894280392851366
9323,1000,9.3235,18.647,0.012126480000000002,0.014656865297297254,0.20866610073964184
2352,4027,9.4735175,18.947035,0.012775580000000002,0.013268229459459503,0.03856180771906255
1399,1021,1.4288895,2.857779,0.060433299999999975,0.056324129891891984,0.06799513030246555
789,1000,0.7895,1.579,0.06082796,0.059042940238738406,0.029345382637550137
697,1000,0.6975,1.395,0.05921187999999999,0.058847528216216104,0.006153356113399608
3605,1000,3.6055,7.211,0.0369552,0.038985065255856044,0.05492773022080907
3877,1000,3.8775,7.755,0.0400002,0.03736296066469327,0.06593065372939952
24632,1000,24.6325,49.265,0.007580779999999999,0.007662945621621642,0.010838676445120874
3652,1000,3.6525,7.305,0.036234079999999974,0.03858705627027056,0.06493820928447984
824,1000,0.8245,1.649,0.06174765999999999,0.05991228741570154,0.029723759318141803
