model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
maxpool_prior_CPOD8Q.pt,28,512,512,3,2,0.00508818
maxpool_prior_VNF6EO.pt,14,824,824,3,2,0.005083939999999999
maxpool_prior_3367B3.pt,28,251,251,3,2,0.005127939999999998
maxpool_prior_YK9JHO.pt,112,825,825,2,1,0.005149279999999999
maxpool_prior_8JP3MY.pt,224,503,503,2,2,0.005096359999999999
maxpool_prior_23D6YZ.pt,56,364,364,3,1,0.0052013799999999985
maxpool_prior_2NIVC9.pt,224,503,503,2,2,0.005119820000000001
maxpool_prior_7ID9VI.pt,112,847,847,2,2,0.00510658
maxpool_prior_AL64OR.pt,14,238,238,3,2,0.005070239999999998
maxpool_prior_71AASF.pt,56,59,59,2,2,0.005111379999999999
maxpool_prior_CYFL4P.pt,28,59,59,3,2,0.00512668
maxpool_prior_34U7ZB.pt,14,237,237,2,2,0.005746880000000002
maxpool_prior_WU3JAP.pt,14,74,74,2,1,0.00508066
maxpool_prior_8JNX08.pt,28,492,492,2,2,0.005107439999999999
maxpool_prior_2Z21L7.pt,14,82,82,3,2,0.00512694
maxpool_prior_MM62NP.pt,112,46,46,3,2,0.005133639999999999
maxpool_prior_UFFGS8.pt,56,144,144,3,2,0.005130559999999999
maxpool_prior_YQCBVA.pt,14,37,37,2,2,0.005128579999999998
maxpool_prior_ZD73AF.pt,28,60,60,2,2,0.005147920000000001
maxpool_prior_7IR5XT.pt,14,524,524,3,1,0.005107440000000001
maxpool_prior_QW8OL6.pt,56,233,233,3,2,0.00513654
maxpool_prior_N5VTZB.pt,112,252,252,3,2,0.00518576
maxpool_prior_CY81H3.pt,14,138,138,3,2,0.00511058
maxpool_prior_D300DW.pt,112,500,500,3,2,0.005081179999999998
maxpool_prior_7ZBLJ0.pt,14,68,68,2,2,0.005078020000000001
maxpool_prior_YPX7BU.pt,14,191,191,3,1,0.00513834
maxpool_prior_OL89BG.pt,14,197,197,2,1,0.027901259999999997
maxpool_prior_5U6P59.pt,14,57,57,3,2,0.00511116
maxpool_prior_L4WVQP.pt,14,67,67,2,2,0.005198
maxpool_prior_XIVS7Y.pt,28,502,502,2,2,0.005088019999999999
maxpool_prior_J8BMFZ.pt,112,183,183,3,2,0.0051950799999999995
maxpool_prior_K48OJ2.pt,112,506,506,3,2,0.0051392
maxpool_prior_22NPRN.pt,28,843,843,3,1,0.0051322799999999995
maxpool_prior_6JLVN9.pt,224,843,843,3,2,0.00520292
maxpool_prior_UGYXSY.pt,14,828,828,3,2,0.005134620000000001
maxpool_prior_0QCSKI.pt,14,495,495,3,2,0.00517498
maxpool_prior_3UVAAA.pt,28,506,506,3,2,0.00509548
maxpool_prior_IZSM9B.pt,112,506,506,3,2,0.005161340000000002
maxpool_prior_QRCYTR.pt,14,50,50,2,2,0.0051471400000000014
maxpool_prior_2FYXVG.pt,14,58,58,2,2,0.00511244
maxpool_prior_S11RWI.pt,112,490,490,3,2,0.0050914800000000015
maxpool_prior_AWYUJS.pt,28,67,67,2,2,0.005162540000000001
maxpool_prior_ZPN8WR.pt,14,490,490,3,2,0.00510794
maxpool_prior_Z6164C.pt,14,179,179,3,2,0.00510834
maxpool_prior_GE5S7O.pt,112,497,497,2,2,0.005104139999999999
maxpool_prior_ZI0SQS.pt,14,251,251,3,2,0.005108079999999999
maxpool_prior_ZX1XY9.pt,28,250,250,3,1,0.005079140000000001
maxpool_prior_TIUJ37.pt,14,75,75,3,2,0.005097179999999999
maxpool_prior_ETX6FI.pt,112,52,52,2,2,0.005092600000000002
maxpool_prior_F3X0BH.pt,112,201,201,2,2,0.005131500000000001
maxpool_prior_E35143.pt,14,130,130,3,2,0.00514932
maxpool_prior_6UTEXH.pt,112,202,202,3,2,0.00515836
maxpool_prior_YWJ5L5.pt,112,42,42,2,2,0.00509598
maxpool_prior_5W82ND.pt,56,56,56,3,1,0.005117700000000002
maxpool_prior_QOAMA1.pt,14,57,57,3,2,0.005115440000000002
maxpool_prior_KTXPGT.pt,112,475,475,3,2,0.005078279999999999
maxpool_prior_D922XX.pt,14,74,74,2,2,0.00511414
maxpool_prior_LB82L1.pt,112,241,241,2,2,0.005149599999999999
maxpool_prior_B922X9.pt,14,367,367,2,2,0.027320280000000002
maxpool_prior_69UI41.pt,224,50,50,2,2,0.005058540000000001
maxpool_prior_AIPZKX.pt,14,494,494,2,2,0.005122240000000001
maxpool_prior_BYZPTH.pt,14,497,497,3,2,0.0051011400000000005
maxpool_prior_QUDPU3.pt,28,151,151,3,2,0.0050988200000000004
maxpool_prior_DAGP88.pt,224,244,244,2,2,0.005100360000000001
maxpool_prior_DZ47IM.pt,14,236,236,3,1,0.00516424
maxpool_prior_2Y68HD.pt,28,365,365,3,2,0.00516646
maxpool_prior_NQ8QK2.pt,224,507,507,2,2,0.0051202999999999995
maxpool_prior_3FNV5S.pt,28,141,141,2,2,0.0051209
maxpool_prior_SBLP2W.pt,224,485,485,2,2,0.005131360000000001
maxpool_prior_ITD64I.pt,14,142,142,3,2,0.005115439999999999
maxpool_prior_HLHVX4.pt,112,49,49,3,2,0.005119479999999999
maxpool_prior_GK03WE.pt,14,513,513,2,1,0.005121139999999999
maxpool_prior_HLV97C.pt,14,24,24,3,2,0.005115660000000001
maxpool_prior_PVPVCG.pt,28,249,249,2,2,0.00511626
maxpool_prior_T7RW1T.pt,112,140,140,2,2,0.005014780000000001
maxpool_prior_O357GV.pt,28,182,182,3,2,0.00518448
maxpool_prior_L6P7HQ.pt,56,39,39,3,2,0.005099640000000002
maxpool_prior_NOS0QR.pt,14,502,502,3,2,0.00511906
maxpool_prior_SSRVNC.pt,112,492,492,2,2,0.0051041
maxpool_prior_50OOA6.pt,28,59,59,3,2,0.005222359999999998
maxpool_prior_JME9ID.pt,28,255,255,3,2,0.00507134
maxpool_prior_183Z9G.pt,112,527,527,3,2,0.00508626
maxpool_prior_71SNPO.pt,112,489,489,3,2,0.005120779999999999
maxpool_prior_4WHL8G.pt,28,496,496,2,1,0.00519876
maxpool_prior_HYQ9XQ.pt,14,92,92,3,2,0.005142439999999998
maxpool_prior_UAJBXW.pt,14,834,834,2,2,0.00516744
maxpool_prior_YZGXXZ.pt,112,55,55,2,2,0.005128840000000001
maxpool_prior_5EBLR0.pt,224,193,193,2,2,0.005140340000000001
maxpool_prior_IAXG7X.pt,56,200,200,3,2,0.005141980000000001
maxpool_prior_K8W7CK.pt,224,481,481,3,2,0.005139659999999999
maxpool_prior_LYA762.pt,112,498,498,3,1,0.005187020000000001
maxpool_prior_QUKX3C.pt,112,841,841,2,2,0.0051163599999999995
maxpool_prior_SU40S8.pt,28,230,230,2,2,0.005117340000000001
maxpool_prior_YZN4EZ.pt,224,233,233,2,1,0.005182980000000001
maxpool_prior_1TAGOM.pt,28,496,496,2,2,0.00512634
maxpool_prior_GBGUA3.pt,112,254,254,3,1,0.00512686
maxpool_prior_XBMIZF.pt,112,202,202,2,2,0.005157180000000001
maxpool_prior_SI5YYV.pt,56,491,491,3,2,0.0051432
maxpool_prior_MZ9U2W.pt,14,495,495,2,2,0.0046903000000000005
maxpool_prior_SY8K2F.pt,56,514,514,2,2,0.005373319999999999
maxpool_prior_QPE3VN.pt,112,1031,1031,3,2,0.00477974
maxpool_prior_WPD4IW.pt,224,491,491,2,1,0.004804219999999999
maxpool_prior_5UFZ1X.pt,14,494,494,3,2,0.004740780000000001
maxpool_prior_J47GQ3.pt,224,88,88,3,2,0.005546359999999998
maxpool_prior_0Y3QJB.pt,14,1036,1036,2,1,0.004822320000000001
maxpool_prior_XD1TEF.pt,224,512,512,3,2,0.00467592
maxpool_prior_56Q7T6.pt,14,142,142,3,2,0.0046938200000000005
maxpool_prior_OQIDC4.pt,14,238,238,2,1,0.004806220000000002
maxpool_prior_JZM4CI.pt,14,253,253,2,2,0.00473864
maxpool_prior_Y6QRB2.pt,112,234,234,2,2,0.00474912
maxpool_prior_XJ6Y50.pt,112,498,498,3,1,0.004801239999999999
maxpool_prior_V42UUJ.pt,14,501,501,3,2,0.00479288
maxpool_prior_29KIJ5.pt,56,243,243,2,2,0.00471138
maxpool_prior_0LUG4N.pt,56,502,502,3,2,0.00479816
maxpool_prior_YJ5H3I.pt,112,67,67,3,2,0.004764600000000001
maxpool_prior_E64R6G.pt,112,56,56,2,1,0.00476664
maxpool_prior_M0JTP2.pt,112,242,242,3,2,0.004739179999999999
maxpool_prior_G1L9TA.pt,112,233,233,2,1,0.004789519999999998
maxpool_prior_NFV1DR.pt,28,495,495,3,2,0.0047529999999999985
maxpool_prior_L9LPYR.pt,112,200,200,2,1,0.004817060000000001
maxpool_prior_NG1RK2.pt,112,475,475,3,2,0.00473378
maxpool_prior_U6RTEK.pt,14,502,502,2,2,0.004753280000000001
maxpool_prior_8PDLT6.pt,14,491,491,3,2,0.0046968999999999995
maxpool_prior_386GKG.pt,28,498,498,3,2,0.004776119999999998
maxpool_prior_VATKND.pt,14,96,96,2,1,0.004727220000000001
maxpool_prior_OUCYQI.pt,112,502,502,3,2,0.00497354
maxpool_prior_X219OV.pt,112,489,489,3,2,0.004714899999999999
maxpool_prior_N51WGI.pt,112,141,141,3,2,0.004676360000000001
maxpool_prior_PSMTUQ.pt,112,513,513,2,2,0.0048220400000000005
maxpool_prior_47QI2L.pt,14,56,56,2,1,0.00471204
maxpool_prior_4BZG9I.pt,14,198,198,2,2,0.004754419999999999
maxpool_prior_H7R1O9.pt,14,495,495,2,2,0.0047268200000000005
maxpool_prior_QR89IA.pt,28,245,245,3,2,0.0047052199999999995
maxpool_prior_OIOP2M.pt,112,56,56,2,2,0.004762540000000001
maxpool_prior_E6SSVJ.pt,112,237,237,2,2,0.00481658
maxpool_prior_1KKXKR.pt,112,135,135,3,2,0.004681359999999998
maxpool_prior_3DAXVH.pt,28,195,195,2,2,0.004791980000000001
maxpool_prior_RDVHS1.pt,28,71,71,3,2,0.0047537000000000005
maxpool_prior_JOUZDA.pt,112,509,509,2,1,0.004713779999999999
maxpool_prior_97WR20.pt,112,243,243,2,2,0.00472722
maxpool_prior_6MCNQY.pt,28,87,87,2,2,0.00473366
maxpool_prior_2OFWES.pt,28,190,190,2,2,0.004877319999999999
maxpool_prior_52WPC6.pt,56,93,93,3,2,0.00473408
maxpool_prior_KDRCWE.pt,14,509,509,2,2,0.004719759999999998
maxpool_prior_NPVC8W.pt,56,512,512,2,2,0.004758700000000001
maxpool_prior_NH2IW6.pt,14,189,189,2,2,0.0048727399999999995
maxpool_prior_OT371A.pt,112,250,250,2,2,0.0047373599999999995
maxpool_prior_5L0NPK.pt,28,75,75,2,2,0.004700360000000001
maxpool_prior_21MQML.pt,112,59,59,2,1,0.00463966
maxpool_prior_G7VVSM.pt,56,384,384,2,2,0.0047265599999999994
maxpool_prior_EFFEYE.pt,112,837,837,2,1,0.0048130199999999995
maxpool_prior_TWTHX5.pt,14,57,57,3,2,0.00478048
maxpool_prior_XX8OR4.pt,112,193,193,2,2,0.0046853200000000015
maxpool_prior_VKXCHU.pt,56,242,242,2,2,0.00474224
maxpool_prior_V1QI7O.pt,56,52,52,3,2,0.004693999999999999
maxpool_prior_YHRWKV.pt,28,200,200,3,1,0.004807679999999999
maxpool_prior_85FZSY.pt,14,180,180,2,1,0.0047453
maxpool_prior_5OX83H.pt,56,63,63,2,2,0.004689259999999999
maxpool_prior_3YLE9Z.pt,28,500,500,3,2,0.004747819999999999
maxpool_prior_85RZS1.pt,112,67,67,2,2,0.004789240000000001
maxpool_prior_P6NSAB.pt,56,72,72,2,1,0.0047433
maxpool_prior_ADMXQY.pt,112,128,128,3,2,0.00475094
maxpool_prior_G720XD.pt,14,507,507,2,2,0.004678940000000001
maxpool_prior_GFC829.pt,28,136,136,3,2,0.004894440000000001
maxpool_prior_OPKNMO.pt,56,72,72,3,2,0.004697860000000002
maxpool_prior_TDBJBV.pt,112,50,50,2,2,0.005048719999999998
maxpool_prior_TUBL6J.pt,112,58,58,2,2,0.004765440000000001
maxpool_prior_Z2JIUB.pt,56,54,54,3,2,0.004676640000000001
maxpool_prior_LMUB92.pt,28,75,75,3,2,0.004690219999999999
maxpool_prior_5MWSJX.pt,14,65,65,2,2,0.004747740000000001
maxpool_prior_HJLSFI.pt,112,492,492,3,2,0.004704700000000002
maxpool_prior_0JXUC1.pt,14,65,65,3,2,0.004667600000000001
maxpool_prior_RI5JDL.pt,112,255,255,2,2,0.004825200000000001
maxpool_prior_Z84387.pt,14,511,511,3,2,0.004778599999999999
maxpool_prior_P1L2YW.pt,28,54,54,2,2,0.00471874
maxpool_prior_YSGWF4.pt,14,75,75,3,2,0.004743899999999999
maxpool_prior_VCLRHZ.pt,224,131,131,3,2,0.004684819999999998
maxpool_prior_7GNJV6.pt,112,833,833,3,2,0.004707100000000001
maxpool_prior_DFM75A.pt,28,244,244,2,2,0.004676960000000001
maxpool_prior_HLLUVU.pt,112,44,44,3,2,0.0047453600000000005
maxpool_prior_P8I8KZ.pt,28,1032,1032,2,2,0.0048157999999999986
maxpool_prior_YM7V2S.pt,224,489,489,2,2,0.0047751600000000005
maxpool_prior_O2R8TT.pt,14,181,181,3,2,0.004710960000000001
maxpool_prior_RTJE1W.pt,112,53,53,3,2,0.00473546
maxpool_prior_KR0WQ0.pt,224,85,85,2,2,0.00477588
maxpool_prior_LXSC7R.pt,224,61,61,3,1,0.004798179999999998
maxpool_prior_V7VB8U.pt,112,530,530,3,2,0.00467848
maxpool_prior_TBQSF1.pt,112,1036,1036,3,2,0.004789119999999999
maxpool_prior_B5K905.pt,112,138,138,2,2,0.004724479999999998
maxpool_prior_KCJYQ9.pt,56,143,143,2,2,0.0047526400000000016
maxpool_prior_IJGN4J.pt,112,520,520,2,1,0.00478864
maxpool_prior_N82RQB.pt,28,58,58,2,2,0.004757779999999999
maxpool_prior_7GCKXO.pt,28,1041,1041,2,2,0.004765599999999999
maxpool_prior_NK1KW8.pt,112,91,91,2,2,0.004759160000000002
maxpool_prior_7GKKD5.pt,112,251,251,2,1,0.004814
maxpool_prior_RJCKZH.pt,224,462,462,3,2,0.004756579999999999
maxpool_prior_8LYAOK.pt,28,33,33,2,2,0.0047417399999999995
maxpool_prior_79LKI8.pt,112,502,502,3,2,0.005479759999999999
maxpool_prior_VHJM2I.pt,14,255,255,3,2,0.004789159999999999
maxpool_prior_KAHXZZ.pt,14,57,57,3,1,0.00472218
maxpool_prior_ROW4YW.pt,56,847,847,3,2,0.00471278
maxpool_prior_4OPY0V.pt,56,137,137,2,2,0.00478212
maxpool_prior_P93JH6.pt,112,249,249,2,2,0.00470974
maxpool_prior_1A338G.pt,112,69,69,2,1,0.00477214
maxpool_prior_8114TM.pt,112,482,482,2,1,0.0048178
maxpool_prior_PGS1T2.pt,28,488,488,3,1,0.004798460000000001
maxpool_prior_O36E7B.pt,56,491,491,2,2,0.0047453600000000005
maxpool_prior_IOODC0.pt,112,150,150,3,2,0.004774900000000001
maxpool_prior_0U40X4.pt,14,53,53,3,1,0.004782720000000001
maxpool_prior_9B2G9Q.pt,14,183,183,2,1,0.004731820000000001
maxpool_prior_6YT1QX.pt,112,62,62,3,1,0.004664019999999999
maxpool_prior_4RPD4F.pt,112,479,479,2,2,0.004690979999999999
maxpool_prior_1ALHM2.pt,14,471,471,2,2,0.0047825
maxpool_prior_VJWLPQ.pt,224,75,75,3,2,0.004746999999999999
maxpool_prior_4UD5B0.pt,28,516,516,3,1,0.0047468
maxpool_prior_7297GD.pt,14,513,513,3,2,0.0046999599999999996
maxpool_prior_2LQC7D.pt,28,33,33,3,1,0.0049092
maxpool_prior_D65QMS.pt,112,492,492,2,2,0.0046512
maxpool_prior_TLKZL0.pt,14,145,145,2,2,0.00471058
maxpool_prior_6TOH35.pt,28,56,56,2,1,0.004768599999999999
maxpool_prior_HXG59I.pt,28,512,512,2,2,0.004701420000000001
maxpool_prior_W6L5C0.pt,14,513,513,2,2,0.0046735200000000005
maxpool_prior_KSOV63.pt,14,250,250,2,1,0.00474706
maxpool_prior_MGQ7R4.pt,14,246,246,2,1,0.00475788
maxpool_prior_BXM9GB.pt,28,491,491,2,2,0.004763500000000001
maxpool_prior_DWGMUE.pt,14,199,199,2,2,0.00473412
maxpool_prior_3SMSC0.pt,224,185,185,3,2,0.00494746
maxpool_prior_ZCKXLU.pt,112,246,246,3,2,0.00475022
maxpool_prior_3C9MEL.pt,56,142,142,3,2,0.00475494
maxpool_prior_SM7JL6.pt,112,47,47,3,1,0.0048183
maxpool_prior_K22JBR.pt,112,490,490,3,2,0.00477086
maxpool_prior_CBWMJ9.pt,112,841,841,3,2,0.004812680000000001
maxpool_prior_6MYNFC.pt,112,249,249,3,2,0.004741940000000001
maxpool_prior_RLM05A.pt,224,191,191,3,2,0.004812220000000001
maxpool_prior_H3RS9O.pt,112,503,503,3,1,0.004783979999999999
maxpool_prior_FVXBP7.pt,112,484,484,2,2,0.004720960000000001
maxpool_prior_VIQTFY.pt,28,151,151,3,1,0.0047599
maxpool_prior_AAIWYD.pt,28,51,51,2,2,0.004785940000000001
maxpool_prior_BOG2IX.pt,112,152,152,2,2,0.00480922
maxpool_prior_9FZ0ZH.pt,112,838,838,2,2,0.0048162199999999995
maxpool_prior_QIQ1OK.pt,112,185,185,2,2,0.004841319999999999
maxpool_prior_ZDJJGE.pt,56,243,243,2,2,0.004753699999999999
maxpool_prior_EEQUIM.pt,112,141,141,2,1,0.004816399999999999
maxpool_prior_0AYEB5.pt,28,502,502,2,2,0.004745940000000001
maxpool_prior_ZAQ7FJ.pt,224,60,60,2,2,0.004866779999999999
maxpool_prior_C2SQOG.pt,56,466,466,2,2,0.004771280000000001
maxpool_prior_JLW48C.pt,56,236,236,2,2,0.004861440000000001
maxpool_prior_KLV32K.pt,14,496,496,3,2,0.00475042
maxpool_prior_1UPKJI.pt,14,495,495,3,2,0.00471494
maxpool_prior_0K7BF1.pt,14,362,362,2,2,0.00471094
maxpool_prior_Z7M4AZ.pt,56,497,497,2,2,0.004801280000000001
maxpool_prior_5L3T1T.pt,28,74,74,3,2,0.004715840000000001
maxpool_prior_FEYHNT.pt,14,232,232,2,2,0.00473816
maxpool_prior_FLZ792.pt,112,506,506,3,2,0.004883460000000001
maxpool_prior_6S332I.pt,56,509,509,3,2,0.00476352
maxpool_prior_8TICDR.pt,14,494,494,3,2,0.004776639999999999
maxpool_prior_9HYPR8.pt,14,245,245,3,2,0.004719619999999999
maxpool_prior_MGRACS.pt,14,189,189,2,2,0.00476306
maxpool_prior_TOOJHG.pt,112,63,63,3,1,0.005403040000000001
maxpool_prior_JH3Z9C.pt,28,495,495,2,2,0.0047225999999999995
maxpool_prior_AD9HBK.pt,28,371,371,2,2,0.004738759999999999
maxpool_prior_NHC2GG.pt,14,66,66,2,2,0.004749239999999999
maxpool_prior_KZ6P2L.pt,224,472,472,2,2,0.00476096
maxpool_prior_4XSGZN.pt,14,131,131,3,2,0.00485404
maxpool_prior_VXEOKS.pt,112,54,54,3,2,0.00476184
maxpool_prior_Y5US36.pt,112,509,509,2,2,0.004777420000000001
maxpool_prior_V5PXN1.pt,28,148,148,3,1,0.004831480000000001
maxpool_prior_9XXM7Y.pt,112,231,231,2,1,0.00478916
maxpool_prior_WXBGJ1.pt,56,69,69,2,2,0.0047728200000000005
maxpool_prior_810POH.pt,14,531,531,3,2,0.0047965399999999984
maxpool_prior_Q1KEUB.pt,112,41,41,2,2,0.00474328
maxpool_prior_CUFNCB.pt,112,191,191,3,1,0.00476842
maxpool_prior_U4Z28O.pt,14,238,238,3,2,0.004683240000000001
maxpool_prior_FW0OHU.pt,112,233,233,3,2,0.00469944
maxpool_prior_R6FSG8.pt,14,492,492,3,2,0.004772719999999999
maxpool_prior_XKZMR2.pt,28,74,74,2,2,0.004733360000000001
maxpool_prior_9T290H.pt,112,81,81,2,2,0.004791
maxpool_prior_T75UX6.pt,14,231,231,3,1,0.0047369000000000005
maxpool_prior_YPND9C.pt,14,194,194,2,2,0.0047028999999999994
maxpool_prior_82RU85.pt,14,140,140,2,2,0.00471428
maxpool_prior_GNXO2C.pt,112,510,510,3,2,0.004763759999999999
maxpool_prior_7SER7H.pt,28,251,251,2,2,0.00476068
maxpool_prior_7ECKWF.pt,112,498,498,3,2,0.004789500000000001
maxpool_prior_9DJ2BE.pt,28,241,241,3,2,0.004692040000000001
maxpool_prior_LE7AX2.pt,14,490,490,2,2,0.00475314
maxpool_prior_UCMVZS.pt,56,56,56,2,2,0.005247239999999999
maxpool_prior_BFB502.pt,112,75,75,3,2,0.004724699999999999
maxpool_prior_SZT390.pt,56,498,498,3,2,0.004743840000000001
maxpool_prior_M2MBC0.pt,112,507,507,3,2,0.0047830799999999995
maxpool_prior_9C0S73.pt,28,178,178,3,2,0.004783000000000001
maxpool_prior_FKT4GL.pt,112,508,508,2,2,0.004731539999999999
maxpool_prior_BJUXHU.pt,28,831,831,2,2,0.004753640000000001
maxpool_prior_BRNHFS.pt,28,60,60,3,1,0.00472028
maxpool_prior_SI1CU5.pt,224,250,250,3,1,0.0047859
maxpool_prior_B64I4G.pt,28,67,67,2,2,0.004704799999999999
maxpool_prior_HHJ4LJ.pt,224,513,513,2,2,0.004811899999999999
maxpool_prior_D0ZSV9.pt,56,201,201,2,2,0.004791720000000001
maxpool_prior_66NRMG.pt,112,68,68,2,2,0.00532138
maxpool_prior_0GZQIQ.pt,56,1054,1054,2,2,0.00480784
maxpool_prior_LGNQGU.pt,112,383,383,3,2,0.00541144
maxpool_prior_792TOM.pt,56,55,55,2,2,0.004755180000000001
maxpool_prior_THYNAV.pt,112,131,131,3,2,0.004768639999999999
maxpool_prior_7OKSBN.pt,14,71,71,3,2,0.00471196
maxpool_prior_8445SX.pt,112,55,55,3,2,0.004824940000000002
maxpool_prior_DFZ0Y0.pt,56,846,846,3,1,0.004808680000000001
maxpool_prior_HPVCX0.pt,28,130,130,3,1,0.00474062
maxpool_prior_DFUOHV.pt,112,502,502,3,2,0.004777579999999999
maxpool_prior_82R3RG.pt,112,54,54,2,1,0.00479258
maxpool_prior_Z6SZ0L.pt,28,58,58,2,1,0.00476842
maxpool_prior_JCWPU9.pt,112,497,497,2,2,0.00473128
maxpool_prior_V4CJDO.pt,14,200,200,2,2,0.004718920000000001
maxpool_prior_ZYTFHY.pt,112,56,56,3,2,0.004716399999999999
maxpool_prior_H1UGXD.pt,112,74,74,3,2,0.004701459999999999
maxpool_prior_9W0O84.pt,224,46,46,3,2,0.00476754
maxpool_prior_TYU41W.pt,112,51,51,2,2,0.00477158
maxpool_prior_ZHTZ1T.pt,14,83,83,3,2,0.00467968
maxpool_prior_U5GRBI.pt,56,1054,1054,3,2,0.004799140000000001
maxpool_prior_ZUNB6T.pt,14,64,64,2,2,0.0047101
maxpool_prior_XANWIL.pt,14,502,502,3,2,0.00476618
maxpool_prior_LOPPYV.pt,14,140,140,2,2,0.00475958
maxpool_prior_ERV57H.pt,56,95,95,3,2,0.004737039999999999
maxpool_prior_WEFYSJ.pt,224,1049,1049,3,2,0.00479398
maxpool_prior_VK72XC.pt,112,63,63,2,2,0.004723179999999999
maxpool_prior_33OOLB.pt,28,39,39,3,1,0.004793160000000002
maxpool_prior_7AKNE9.pt,224,508,508,2,2,0.0047645199999999995
maxpool_prior_XSD0GS.pt,112,195,195,2,2,0.004871
maxpool_prior_6EK637.pt,28,152,152,3,2,0.004781520000000001
maxpool_prior_3NPCAQ.pt,112,492,492,3,2,0.0047116
maxpool_prior_1L4U0U.pt,14,500,500,3,2,0.0047837600000000015
maxpool_prior_HF5QVJ.pt,56,237,237,2,2,0.004832280000000001
maxpool_prior_5MD64F.pt,56,507,507,2,2,0.00475254
maxpool_prior_EU45OH.pt,112,513,513,2,2,0.004780379999999998
maxpool_prior_VDK984.pt,224,232,232,2,2,0.004704379999999999
maxpool_prior_OCKGI8.pt,56,193,193,2,2,0.004759159999999999
maxpool_prior_Q3POMJ.pt,112,144,144,3,1,0.0048204
maxpool_prior_0I3RI4.pt,14,145,145,2,2,0.00473088
maxpool_prior_V8H13J.pt,28,497,497,2,2,0.004734659999999999
maxpool_prior_VH9WQU.pt,28,53,53,3,2,0.00474286
maxpool_prior_ZQX3IH.pt,28,55,55,3,2,0.0047192
maxpool_prior_VO3XOB.pt,112,493,493,3,1,0.0048043999999999995
maxpool_prior_99MDCU.pt,112,67,67,3,2,0.004745059999999999
maxpool_prior_5EJLTZ.pt,112,58,58,2,2,0.0047661000000000005
maxpool_prior_BG173T.pt,112,85,85,3,2,0.005407280000000001
maxpool_prior_Q5D4TL.pt,112,504,504,2,2,0.00477506
maxpool_prior_X3MDOW.pt,112,78,78,2,1,0.004830340000000001
maxpool_prior_Y4MVLO.pt,14,193,193,3,2,0.004761520000000002
maxpool_prior_GD5S93.pt,14,1034,1034,3,2,0.00473148
maxpool_prior_TG8JMU.pt,224,500,500,3,1,0.0047279999999999996
maxpool_prior_KNES9Q.pt,14,64,64,2,2,0.0047501999999999996
maxpool_prior_G75DFF.pt,112,235,235,3,2,0.00472106
maxpool_prior_P1EP66.pt,28,88,88,2,2,0.004754779999999999
maxpool_prior_WCW0N1.pt,28,189,189,3,1,0.00479876
maxpool_prior_MBKE27.pt,112,69,69,3,2,0.00476908
maxpool_prior_0UVRB1.pt,56,492,492,3,2,0.004707360000000002
maxpool_prior_ZHXFK2.pt,14,512,512,3,2,0.004771500000000002
maxpool_prior_CQJ6LQ.pt,14,43,43,3,1,0.00482574
maxpool_prior_O45CCI.pt,28,67,67,2,2,0.0047698
maxpool_prior_3IYGNN.pt,14,75,75,2,1,0.004779040000000001
maxpool_prior_QTO2TE.pt,56,495,495,3,2,0.00476298
maxpool_prior_X71LJB.pt,28,490,490,3,1,0.004764040000000001
maxpool_prior_BG2DKL.pt,112,241,241,2,2,0.004732159999999998
maxpool_prior_G04BYA.pt,112,38,38,3,2,0.0047159
maxpool_prior_25U1XO.pt,56,54,54,3,2,0.004756079999999999
maxpool_prior_81EW2E.pt,28,200,200,3,2,0.00475514
maxpool_prior_TKY4X8.pt,56,93,93,2,2,0.00470474
maxpool_prior_QK6B61.pt,56,42,42,2,2,0.004752700000000001
maxpool_prior_E6H2NX.pt,56,202,202,3,2,0.004769799999999999
maxpool_prior_7YM3IG.pt,56,55,55,3,1,0.00482344
maxpool_prior_E0UOXV.pt,112,361,361,2,2,0.00486072
maxpool_prior_LTD8NE.pt,14,195,195,2,1,0.004811640000000001
maxpool_prior_5SBJRG.pt,56,87,87,3,2,0.004739280000000002
maxpool_prior_TOBYQI.pt,14,68,68,2,2,0.004689400000000001
maxpool_prior_6M3LHM.pt,28,251,251,2,2,0.0047637800000000004
maxpool_prior_F12LE6.pt,56,144,144,2,2,0.004753220000000001
maxpool_prior_YLZE8R.pt,28,190,190,3,2,0.00472244
maxpool_prior_DEPNHN.pt,112,58,58,3,2,0.004714439999999999
maxpool_prior_OHN0DW.pt,28,183,183,2,2,0.004773099999999999
maxpool_prior_Y2BTHN.pt,28,92,92,2,2,0.00475084
maxpool_prior_CWDIQ1.pt,56,82,82,3,2,0.00470848
maxpool_prior_MJLD22.pt,14,198,198,3,2,0.004710660000000001
maxpool_prior_0PY5CY.pt,14,24,24,2,2,0.00476508
maxpool_prior_RMB8CY.pt,14,490,490,3,2,0.004811239999999999
maxpool_prior_88D1UX.pt,56,250,250,3,2,0.004820679999999999
maxpool_prior_EI637L.pt,14,133,133,2,2,0.00470628
maxpool_prior_9DHIE7.pt,112,1043,1043,2,2,0.0047686
maxpool_prior_FYA570.pt,112,1041,1041,2,2,0.00478834
maxpool_prior_9RVQ0K.pt,56,76,76,2,2,0.00469628
maxpool_prior_15TZP5.pt,112,1042,1042,3,2,0.0047563000000000015
maxpool_prior_P94IX1.pt,14,512,512,3,2,0.004791240000000001
