feature0,feature1,True,Pred,Error
3,246,0.005183880000000001,0.005107501443865291,0.014733858834446334
3,217,0.03229536000000001,0.005111690297769191,0.8417205970836309
7,675,0.005086159999999999,0.022973507189189172,3.5168667893242005
7,394,0.00509812,0.00530238886486486,0.0400674885771343
3,82,0.0052006,0.005099347472543969,0.019469393426918183
3,292,0.00526048,0.0050812664234234145,0.03406791330384019
7,662,0.005055499999999999,0.005091568324324318,0.007134472223186329
3,167,0.0050912399999999995,0.005089746790025738,0.0002932900382345066
7,1287,0.0051076,0.005099511759459477,0.0015835696884100377
3,1000,0.005098999999999999,0.005144802731531513,0.008982689062858108
3,30,0.00509948,0.005106602163063071,0.0013966449644024273
3,333,0.005193940000000001,0.005108691567567554,0.016413056837862403
7,531,0.00509316,0.005138137666666661,0.00883099424849425
7,35,0.00522044,0.0051024003289146256,0.022611057896532522
3,780,0.005108419999999998,0.0051191783675675895,0.002106006860749786
3,250,0.005192639999999999,0.005120136562162137,0.013962731450256928
3,448,0.005091299999999998,0.005157027987129966,0.012909863321738626
7,233,0.005114839999999999,0.0050806396617116825,0.006686492302460388
7,237,0.005075940000000001,0.0051054840656370535,0.005820412699333027
7,988,0.005113680000000001,0.005130477156756747,0.0032847492914586537
3,682,0.005098459999999999,0.0051862898108107945,0.01722673332943584
7,98,0.005605000000000003,0.005097403061261283,0.09056145204972704
7,171,0.005070659999999999,0.0051044465485843024,0.006663146135671302
3,58,0.0050692,0.005094690911469914,0.00502858665468197
3,162,0.0051084,0.005097710656429146,0.0020925032438441683
3,181,0.005158580000000001,0.005106548259615462,0.010086446344641235
7,201,0.0050994,0.005211403551930531,0.021964064778313346
3,156,0.0051267000000000005,0.005106030568018015,0.0040317225470548
7,100,0.005106399999999999,0.005111612374828027,0.0010207533346443857
3,400,0.0050965,0.005097914690090092,0.000277580710309383
7,79,0.005146599999999999,0.005177936799420856,0.006088835235078986
3,86,0.005083960000000002,0.005095144590411836,0.0021999760839648665
