model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_prior_20FL9D.pt,8,66,254,5,1,26.838656,0.419354,0.035188439999999994
conv-bn-relu_prior_GJSGMI.pt,112,427,5,1,1,26.84416,0.00214,0.024933640000000007
conv-bn-relu_prior_DFUBAT.pt,27,230,160,1,1,26.94384,0.03696,0.025293699999999992
conv-bn-relu_prior_GDEVA0.pt,28,230,149,1,1,26.984496,0.034419,0.026196380000000005
conv-bn-relu_prior_LA46D1.pt,28,91,42,3,1,27.00096,0.03444,0.025237020000000006
conv-bn-relu_prior_BXDXFO.pt,28,262,131,1,1,27.011152,0.034453,0.026094460000000007
conv-bn-relu_prior_P919O5.pt,13,1623,99,1,1,27.171144,0.160776,0.025551120000000004
conv-bn-relu_prior_93YWHQ.pt,3,1470,168,7,2,27.227718,12.101208,0.03085734
conv-bn-relu_prior_Q5SQIZ.pt,27,63,66,3,1,27.328752,0.037488,0.025515280000000008
conv-bn-relu_prior_O6IZC1.pt,56,217,40,1,1,27.34592,0.00872,0.024985219999999995
conv-bn-relu_prior_48VZMI.pt,56,121,8,3,1,27.34592,0.00872,0.025832980000000002
conv-bn-relu_prior_3XGUX9.pt,27,190,197,1,1,27.430083,0.037627,0.02538144000000001
conv-bn-relu_prior_Z3HE33.pt,14,268,58,3,1,27.430984,0.139954,0.025887060000000007
conv-bn-relu_prior_QJGFY1.pt,13,106,125,7,2,27.43609375,0.649375,0.0357386
conv-bn-relu_prior_WAO0J1.pt,56,194,45,1,1,27.5184,0.008775,0.025100839999999996
conv-bn-relu_prior_2W33VH.pt,28,153,228,1,1,27.527808,0.035112,0.024984779999999998
conv-bn-relu_prior_FQZJG7.pt,14,90,32,7,1,27.665792,0.141152,0.029948820000000004
conv-bn-relu_prior_TMBH6N.pt,27,248,17,3,1,27.673569,0.037961,0.03446459999999999
conv-bn-relu_prior_69FQJK.pt,56,172,205,1,2,27.80456,0.035465,0.024194740000000003
conv-bn-relu_prior_0S1RMD.pt,56,82,12,3,1,27.810048,0.008868,0.030806680000000006
conv-bn-relu_prior_E5YZ9B.pt,28,165,214,1,1,27.850816,0.035524,0.024901159999999995
conv-bn-relu_prior_R6CE61.pt,7,482,131,3,1,27.852041,0.568409,0.0350538
conv-bn-relu_prior_E0NJA8.pt,28,208,170,1,1,27.85552,0.03553,0.026797100000000004
conv-bn-relu_prior_24U042.pt,56,63,139,1,1,27.897856,0.008896,0.025154679999999995
conv-bn-relu_prior_MKZXF7.pt,28,793,180,1,2,28.01232,0.14292,0.024219300000000003
conv-bn-relu_prior_TBXYPM.pt,27,477,322,1,2,28.051191,0.153916,0.02444106
conv-bn-relu_prior_LOTXGG.pt,56,994,36,1,2,28.08288,0.03582,0.025603579999999994
conv-bn-relu_prior_F9ELP8.pt,112,15,140,1,1,28.09856,0.00224,0.024920499999999998
conv-bn-relu_prior_VUQ10K.pt,56,411,87,1,2,28.101696,0.035844,0.025299079999999988
conv-bn-relu_prior_ZYHZVM.pt,14,205,28,5,1,28.131488,0.143528,0.030837879999999995
conv-bn-relu_prior_97IZD3.pt,27,28,153,3,1,28.218861,0.038709,0.026158639999999993
conv-bn-relu_prior_HGMF1D.pt,28,304,474,1,2,28.33572,0.14457,0.0242562
conv-bn-relu_prior_VI1GMG.pt,7,213,109,5,1,28.446166,0.580534,0.035228520000000006
conv-bn-relu_prior_2W4WZT.pt,8,839,59,3,1,28.516352,0.445568,0.03529498
conv-bn-relu_prior_WZ9H1J.pt,56,57,157,1,1,28.556416,0.009106,0.02481184
conv-bn-relu_prior_GVSDHY.pt,14,15,198,7,1,28.562688,0.145728,0.024430039999999993
conv-bn-relu_prior_WNEYEM.pt,112,113,20,1,1,28.60032,0.00228,0.025634160000000003
conv-bn-relu_prior_2Y77VC.pt,14,15,199,7,1,28.706944,0.146464,0.02383548
conv-bn-relu_prior_44U0S5.pt,27,162,242,1,1,28.756134,0.039446,0.02483508
conv-bn-relu_prior_0IV0FT.pt,28,165,221,1,1,28.761824,0.036686,0.024839599999999993
conv-bn-relu_prior_PVD3BG.pt,56,163,25,3,2,28.7728,0.0367,0.034465300000000004
conv-bn-relu_prior_EPOA4O.pt,112,50,45,1,1,28.78848,0.002295,0.02441496
conv-bn-relu_prior_TGLHLY.pt,13,65,105,5,1,28.85337,0.17073,0.034287059999999994
conv-bn-relu_prior_YPS6Q9.pt,28,193,190,1,1,28.89824,0.03686,0.024638
conv-bn-relu_prior_4YOD8L.pt,28,244,151,1,1,29.00408,0.036995,0.024676879999999998
conv-bn-relu_prior_KO4DLP.pt,56,151,61,1,1,29.076992,0.009272,0.025009459999999997
conv-bn-relu_prior_LXFHOY.pt,56,4,251,3,1,29.124032,0.009287,0.02378222
conv-bn-relu_prior_CEYJZK.pt,28,172,215,1,1,29.16088,0.037195,0.024650759999999994
conv-bn-relu_prior_TG5BAB.pt,3,996,363,3,1,29.288655,3.254295,0.02542666
conv-bn-relu_prior_UMEDNO.pt,13,1001,173,1,1,29.295474,0.173346,0.02572602
conv-bn-relu_prior_RXVHLF.pt,112,130,8,3,2,29.378048,0.009368,0.030652880000000007
conv-bn-relu_prior_A2DAYU.pt,14,1005,149,1,1,29.379224,0.149894,0.025915820000000003
conv-bn-relu_prior_U9LQGB.pt,27,265,152,1,1,29.474928,0.040432,0.024667800000000004
conv-bn-relu_prior_SHJQRI.pt,27,108,371,1,1,29.480031,0.040439,0.025014920000000003
conv-bn-relu_prior_6VVGOW.pt,13,48,403,3,1,29.490331,0.174499,0.03279478
conv-bn-relu_prior_NSYK0T.pt,14,121,1235,1,1,29.53132,0.15067,0.0249781
conv-bn-relu_prior_MS6Z71.pt,7,495,136,3,1,29.694784,0.606016,0.031099739999999997
conv-bn-relu_prior_1EB8UW.pt,13,824,213,1,1,29.697525,0.175725,0.02570034000000001
conv-bn-relu_prior_U8W6OD.pt,56,122,77,1,1,29.701056,0.009471,0.02445526000000001
conv-bn-relu_prior_211KAO.pt,14,209,29,5,1,29.704584,0.151554,0.03443418
conv-bn-relu_prior_NLIIBF.pt,27,22,74,5,1,29.724246,0.040774,0.031842800000000004
conv-bn-relu_prior_OOJYIO.pt,14,74,228,3,1,29.806896,0.152076,0.031386000000000004
conv-bn-relu_prior_5D4QQ2.pt,27,169,241,1,1,29.86713,0.04097,0.025198520000000005
conv-bn-relu_prior_QS1SCH.pt,14,765,199,1,1,29.877064,0.152434,0.02581684
conv-bn-relu_prior_N8KSFW.pt,27,264,155,1,1,29.943675,0.041075,0.02461272
conv-bn-relu_prior_9502X1.pt,27,169,27,3,1,29.957526,0.041094,0.033473020000000006
conv-bn-relu_prior_R9273T.pt,14,152,112,3,1,30.052288,0.153328,0.029329499999999998
conv-bn-relu_prior_6DMRG6.pt,56,37,253,1,1,30.149504,0.009614,0.024395599999999993
conv-bn-relu_prior_LUH5LW.pt,8,239,219,3,1,30.162432,0.471288,0.035216920000000006
conv-bn-relu_prior_43XQRX.pt,56,78,122,1,1,30.224768,0.009638,0.02534401999999999
conv-bn-relu_prior_C454OX.pt,7,1453,17,5,1,30.259558,0.617542,0.03561051999999999
conv-bn-relu_prior_D9O5DX.pt,13,989,181,1,1,30.28311,0.17919,0.026114739999999997
conv-bn-relu_prior_OL2522.pt,56,150,64,1,1,30.306304,0.009664,0.02491826
conv-bn-relu_prior_DXN6RM.pt,28,218,177,1,1,30.390192,0.038763,0.02600122
conv-bn-relu_prior_UH9S99.pt,14,1270,122,1,1,30.392152,0.155062,0.02605948000000001
conv-bn-relu_prior_IPP13Q.pt,27,1158,36,1,1,30.416796,0.041724,0.025848960000000004
conv-bn-relu_prior_WNKXRB.pt,27,71,12,7,1,30.44304,0.04176,0.030527799999999997
conv-bn-relu_prior_5DXL8D.pt,28,292,133,1,1,30.551696,0.038969,0.026144160000000007
conv-bn-relu_prior_2BCVY7.pt,14,199,87,3,1,30.557184,0.155904,0.026101040000000002
conv-bn-relu_prior_IQNCWZ.pt,28,840,186,1,2,30.659496,0.156426,0.023870079999999995
conv-bn-relu_prior_6JPD4F.pt,112,489,5,1,1,30.7328,0.00245,0.023750520000000008
conv-bn-relu_prior_9DJ75P.pt,56,98,99,1,1,30.735936,0.009801,0.02415556
conv-bn-relu_prior_OFTN4W.pt,27,662,255,1,2,30.81209625,0.169065,0.024425239999999997
conv-bn-relu_prior_2EAPVO.pt,56,10,108,3,1,30.820608,0.009828,0.026569079999999995
conv-bn-relu_prior_6OVNIG.pt,27,188,224,1,1,30.862944,0.042336,0.025186720000000006
conv-bn-relu_prior_EIF3BT.pt,8,1521,141,3,2,30.88464,1.93029,0.034911819999999996
conv-bn-relu_prior_OOVV56.pt,56,258,17,3,2,30.960944,0.039491,0.03445986000000001
conv-bn-relu_prior_H4OCEI.pt,13,89,230,3,1,31.17374,0.18446,0.03462397999999999
conv-bn-relu_prior_8TG4IS.pt,13,233,88,3,1,31.201456,0.184624,0.025393899999999997
conv-bn-relu_prior_MFJE7C.pt,13,927,199,1,1,31.209568,0.184672,0.025936479999999994
conv-bn-relu_prior_6XWZ2W.pt,56,6,181,3,1,31.21888,0.009955,0.02396764
conv-bn-relu_prior_MXC06T.pt,13,156,1177,1,1,31.229341,0.184789,0.02510893999999999
conv-bn-relu_prior_F6522F.pt,27,207,206,1,1,31.236192,0.042848,0.02455034
conv-bn-relu_prior_1R5IC0.pt,7,118,217,5,1,31.377983,0.640367,0.03478132000000001
conv-bn-relu_prior_FRLNE7.pt,56,188,53,1,1,31.413312,0.010017,0.025144420000000004
conv-bn-relu_prior_3K5E6T.pt,8,104,189,5,1,31.461696,0.491589,0.03425046
conv-bn-relu_prior_MDB8UA.pt,28,257,156,1,1,31.554432,0.040248,0.02661352000000001
conv-bn-relu_prior_5W4I6I.pt,56,52,190,1,1,31.57952,0.01007,0.025091099999999998
conv-bn-relu_prior_FD1P6B.pt,13,123,31,7,1,31.580692,0.186868,0.034025700000000006
conv-bn-relu_prior_301I86.pt,27,248,174,1,1,31.584654,0.043326,0.02478509999999999
conv-bn-relu_prior_Y7WZ3M.pt,56,218,46,1,1,31.592064,0.010074,0.025009040000000007
conv-bn-relu_prior_2SJL7P.pt,14,59,110,5,1,31.82256,0.16236,0.033527680000000004
conv-bn-relu_prior_ESZTEZ.pt,14,27,123,7,1,31.918992,0.162852,0.02358869999999999
conv-bn-relu_prior_WOJOY8.pt,8,272,204,3,1,31.974144,0.499596,0.0293186
conv-bn-relu_prior_PJPGH5.pt,56,119,85,1,1,31.9872,0.0102,0.025102000000000006
conv-bn-relu_prior_ES4RPF.pt,8,510,20,7,1,31.98848,0.49982,0.031009500000000002
conv-bn-relu_prior_DJY7IM.pt,28,202,201,1,1,31.989552,0.040803,0.024858620000000005
conv-bn-relu_prior_TEV9JJ.pt,28,68,49,7,2,32.010132,0.163317,0.03348087999999999
conv-bn-relu_prior_01DKGL.pt,28,112,162,3,2,32.037768,0.163458,0.03553788000000001
conv-bn-relu_prior_N96Y4K.pt,1,1294,994,5,1,32.156894,32.156894,0.033941900000000004
conv-bn-relu_prior_BHD3F5.pt,56,56,180,1,1,32.17536,0.01026,0.025373200000000002
conv-bn-relu_prior_82APAH.pt,14,41,160,5,1,32.17536,0.16416,0.03089672
conv-bn-relu_prior_K44U8T.pt,28,533,77,1,1,32.236512,0.041118,0.025214360000000005
conv-bn-relu_prior_NSP36P.pt,8,491,114,3,1,32.24832,0.50388,0.03538678000000001
conv-bn-relu_prior_0EFPQO.pt,27,1579,28,1,1,32.25096,0.04424,0.02443572
conv-bn-relu_prior_F7QAZZ.pt,13,253,84,3,1,32.338488,0.191352,0.025023080000000007
conv-bn-relu_prior_6J07S8.pt,28,529,78,1,1,32.41056,0.04134,0.02511441999999999
conv-bn-relu_prior_FZ4NR2.pt,14,125,108,7,2,32.418792,0.661608,0.03118565999999999
conv-bn-relu_prior_U5KDMG.pt,7,436,124,7,2,32.453435,2.64926,0.028850659999999993
conv-bn-relu_prior_UG6L27.pt,14,164,1005,1,1,32.5017,0.165825,0.025106440000000004
conv-bn-relu_prior_M27AE9.pt,28,270,153,1,1,32.506992,0.041463,0.024667799999999997
conv-bn-relu_prior_AEFEBL.pt,14,1056,157,1,1,32.526004,0.165949,0.02582166
conv-bn-relu_prior_RNY0K8.pt,56,3,371,3,1,32.576768,0.010388,0.024503240000000003
conv-bn-relu_prior_HJ9NEP.pt,56,247,42,1,1,32.664576,0.010416,0.025446079999999996
conv-bn-relu_prior_CBWBDP.pt,14,31,215,5,1,32.70064,0.16684,0.03507715999999999
conv-bn-relu_prior_ST89BZ.pt,13,97,163,7,2,32.7396095,0.774902,0.035249800000000005
conv-bn-relu_prior_XN3TN4.pt,7,540,1241,1,1,32.897669,0.671381,0.025613580000000007
conv-bn-relu_prior_5LCW2C.pt,56,499,21,1,1,32.928,0.0105,0.024711260000000002
conv-bn-relu_prior_LFERFH.pt,7,515,209,5,2,32.965779,2.691084,0.03443014
conv-bn-relu_prior_3CT7CQ.pt,27,236,191,1,1,32.999643,0.045267,0.02467712
conv-bn-relu_prior_0P0H9U.pt,27,151,12,5,1,33.032448,0.045312,0.030487439999999998
conv-bn-relu_prior_4BTSN7.pt,56,10,42,5,1,33.059712,0.010542,0.023725759999999988
conv-bn-relu_prior_WWU4GH.pt,14,83,2010,1,1,33.09264,0.16884,0.02462956
conv-bn-relu_prior_EZN3Z3.pt,112,202,13,1,1,33.103616,0.002639,0.023895539999999996
conv-bn-relu_prior_H3YEK8.pt,14,67,101,5,1,33.178096,0.169276,0.03508267999999999
conv-bn-relu_prior_2H87FR.pt,27,758,60,1,1,33.19866,0.04554,0.02447793999999999
conv-bn-relu_prior_F8QVHZ.pt,14,96,196,3,1,33.22984,0.16954,0.028294159999999992
conv-bn-relu_prior_S6MDMX.pt,8,200,53,7,1,33.244992,0.519453,0.033611499999999996
conv-bn-relu_prior_0706HG.pt,56,9,24,7,1,33.266688,0.010608,0.023648159999999994
conv-bn-relu_prior_APXH2M.pt,27,253,180,1,1,33.32988,0.04572,0.02451482
conv-bn-relu_prior_QPD8VL.pt,27,43,118,3,1,33.376536,0.045784,0.02530472000000001
conv-bn-relu_prior_1CBATB.pt,14,256,74,3,1,33.43172,0.17057,0.0251545
conv-bn-relu_prior_IZIWUE.pt,13,193,1021,1,1,33.474506,0.198074,0.02456371999999999
conv-bn-relu_prior_AQAGVI.pt,27,120,170,3,2,33.4920825,0.18377,0.03395576000000001
conv-bn-relu_prior_T6ZFKH.pt,56,533,20,1,1,33.49248,0.01068,0.02448108
conv-bn-relu_prior_EZ8ZOY.pt,13,507,8,7,1,33.589088,0.198752,0.03141268
conv-bn-relu_prior_J6SANK.pt,56,976,11,1,1,33.702592,0.010747,0.025250099999999994
conv-bn-relu_prior_SS6481.pt,28,229,187,1,1,33.71984,0.04301,0.025320480000000006
conv-bn-relu_prior_JIKPP1.pt,14,163,469,3,2,33.736108,0.688492,0.0355597
conv-bn-relu_prior_HCEVMU.pt,28,489,88,1,1,33.80608,0.04312,0.02593316
conv-bn-relu_prior_G8WOZO.pt,28,463,93,1,1,33.831168,0.043152,0.0246535
conv-bn-relu_prior_3575IQ.pt,56,93,115,1,1,33.90016,0.01081,0.024164480000000002
conv-bn-relu_prior_B1RWDU.pt,56,85,126,1,1,33.981696,0.010836,0.02440294
conv-bn-relu_prior_SQ0GR7.pt,3,159,953,5,1,34.102152,3.789128,0.03515685999999999
conv-bn-relu_prior_RTH0GJ.pt,27,271,172,1,1,34.105536,0.046784,0.026118480000000003
conv-bn-relu_prior_VNP8PS.pt,28,22,79,5,1,34.126736,0.043529,0.03223684000000001
conv-bn-relu_prior_1B7NNC.pt,13,2019,100,1,1,34.138,0.202,0.025753399999999996
conv-bn-relu_prior_QGELYW.pt,28,237,183,1,1,34.146336,0.043554,0.024582580000000003
conv-bn-relu_prior_564KYA.pt,13,1150,176,1,1,34.235344,0.202576,0.02600514
conv-bn-relu_prior_WH8827.pt,27,235,199,1,1,34.236756,0.046964,0.024659759999999996
conv-bn-relu_prior_0QNULB.pt,28,223,195,1,1,34.24512,0.04368,0.026111700000000005
conv-bn-relu_prior_LPKXAC.pt,14,31,115,7,1,34.2608,0.1748,0.03361694000000001
conv-bn-relu_prior_CEFEMK.pt,28,222,196,1,1,34.267072,0.043708,0.026027019999999998
conv-bn-relu_prior_BIGEVA.pt,14,143,136,3,1,34.332928,0.175168,0.031058260000000008
conv-bn-relu_prior_UUHXCC.pt,14,18,200,7,1,34.6136,0.1766,0.024409020000000003
conv-bn-relu_prior_3M1H4P.pt,112,119,23,1,1,34.62144,0.00276,0.026122260000000005
conv-bn-relu_prior_S69VY0.pt,7,162,89,7,1,34.621979,0.706571,0.03522646000000001
conv-bn-relu_prior_LEN4ZE.pt,14,944,187,1,1,34.63614,0.176715,0.025915960000000005
conv-bn-relu_prior_J1KYEV.pt,14,791,9,5,1,34.884864,0.177984,0.03441756000000001
conv-bn-relu_prior_623XT9.pt,14,374,53,3,1,34.976396,0.178451,0.025354859999999996
conv-bn-relu_prior_U459OX.pt,56,65,169,1,1,34.978944,0.011154,0.024353159999999995
conv-bn-relu_prior_3SGLJV.pt,27,500,96,1,1,35.061984,0.048096,0.025470860000000012
conv-bn-relu_prior_94ZTDI.pt,14,442,45,3,1,35.09478,0.179055,0.03548644000000001
conv-bn-relu_prior_J0K4WY.pt,56,235,190,1,2,35.15456,0.04484,0.023900379999999992
conv-bn-relu_prior_8QQA2O.pt,14,156,46,5,1,35.171416,0.179446,0.0337949
conv-bn-relu_prior_5RBDXN.pt,56,54,204,1,1,35.18592,0.01122,0.024427260000000003
conv-bn-relu_prior_3TXFDY.pt,27,84,570,1,1,35.32005,0.04845,0.02516288000000001
conv-bn-relu_prior_R6LKNT.pt,27,2018,24,1,1,35.324424,0.048456,0.025436300000000012
conv-bn-relu_prior_TZN5XV.pt,14,1859,97,1,1,35.36232,0.18042,0.025789019999999992
conv-bn-relu_prior_QKF3X9.pt,27,19,102,5,1,35.394408,0.048552,0.03177414
conv-bn-relu_prior_NVSEI3.pt,13,942,223,1,1,35.538841,0.210289,0.02597756
conv-bn-relu_prior_NWREAR.pt,13,147,159,3,1,35.577204,0.210516,0.03431835999999999
conv-bn-relu_prior_5UTZ76.pt,56,140,9,3,1,35.590464,0.011349,0.025233099999999998
conv-bn-relu_prior_1C0WXZ.pt,56,769,59,1,2,35.61712,0.04543,0.025325240000000013
conv-bn-relu_prior_5TCQOA.pt,14,962,189,1,1,35.673372,0.182007,0.026030140000000004
conv-bn-relu_prior_HT1USR.pt,56,47,237,1,1,35.675136,0.011376,0.02430582
conv-bn-relu_prior_6PUWI6.pt,112,218,13,1,1,35.712768,0.002847,0.024074019999999988
conv-bn-relu_prior_IG911R.pt,8,301,206,3,1,35.72864,0.55826,0.035667899999999995
conv-bn-relu_prior_GXQ84I.pt,13,1008,210,1,1,35.80941,0.21189,0.026296879999999998
conv-bn-relu_prior_HX27ZI.pt,13,228,927,1,1,35.875827,0.212283,0.025629139999999998
conv-bn-relu_prior_J0IUZR.pt,56,56,201,1,1,35.929152,0.011457,0.024728859999999995
conv-bn-relu_prior_0CWYDA.pt,14,317,577,1,1,35.963256,0.183486,0.025263999999999995
conv-bn-relu_prior_M78NZP.pt,112,13,205,1,1,36.00128,0.00287,0.02410218
conv-bn-relu_prior_V6JOTI.pt,56,197,58,1,1,36.013824,0.011484,0.025160280000000004
conv-bn-relu_prior_2MTPF0.pt,14,95,215,3,1,36.07184,0.18404,0.03569191999999999
conv-bn-relu_prior_W365EM.pt,28,213,24,3,1,36.089088,0.046032,0.03163814
conv-bn-relu_prior_A4IWZ1.pt,27,511,97,1,1,36.205056,0.049664,0.02653094
conv-bn-relu_prior_5H3YQ0.pt,3,449,183,7,1,36.237294,4.026366,0.035332739999999994
conv-bn-relu_prior_WUWFWZ.pt,27,80,51,7,2,36.44471475,0.199971,0.03346852000000001
conv-bn-relu_prior_3A3WOJ.pt,14,1052,177,1,1,36.530676,0.186381,0.025912980000000006
conv-bn-relu_prior_MW3LK5.pt,28,1018,46,1,1,36.749216,0.046874,0.02586758
conv-bn-relu_prior_PINW3V.pt,28,998,47,1,1,36.811152,0.046953,0.02447496
conv-bn-relu_prior_Y6VFXC.pt,14,19,202,7,1,36.899744,0.188264,0.024150119999999994
conv-bn-relu_prior_PWOPE6.pt,56,183,64,1,1,36.929536,0.011776,0.025126940000000007
conv-bn-relu_prior_JC7R5I.pt,28,131,40,3,1,37.0048,0.0472,0.030189300000000006
conv-bn-relu_prior_H0OI02.pt,56,524,90,1,2,37.044,0.04725,0.02498462
conv-bn-relu_prior_VQM5YO.pt,28,231,204,1,1,37.105152,0.047328,0.024705319999999996
conv-bn-relu_prior_CCLCLR.pt,27,215,236,1,1,37.161504,0.050976,0.024538
conv-bn-relu_prior_4F2X7D.pt,28,237,200,1,1,37.3184,0.0476,0.024344600000000008
conv-bn-relu_prior_48QS7C.pt,28,98,481,1,1,37.333296,0.047619,0.02472506
conv-bn-relu_prior_F03A3N.pt,28,101,467,1,1,37.345056,0.047634,0.024847979999999995
conv-bn-relu_prior_EG0AAW.pt,3,530,160,7,1,37.39824,4.15536,0.030737340000000005
conv-bn-relu_prior_WBFY52.pt,8,213,225,7,2,37.5768,2.34855,0.035097779999999995
conv-bn-relu_prior_PZQT90.pt,14,991,31,5,2,37.634744,0.768056,0.03537694
conv-bn-relu_prior_VVXUM3.pt,27,211,20,7,2,37.6893,0.2068,0.031076280000000008
conv-bn-relu_prior_9PJIVJ.pt,112,58,204,1,2,37.744896,0.012036,0.02383638
conv-bn-relu_prior_F06CJ4.pt,8,159,76,7,1,37.900288,0.592192,0.0315541
conv-bn-relu_prior_ZV9G4B.pt,56,11,1009,1,1,37.970688,0.012108,0.024731120000000006
conv-bn-relu_prior_04OKY1.pt,13,343,73,3,1,38.096656,0.225424,0.0253764
conv-bn-relu_prior_OFEY3K.pt,56,2024,24,1,2,38.1024,0.0486,0.0254184
conv-bn-relu_prior_18DS98.pt,28,71,14,7,1,38.19648,0.04872,0.0334339
conv-bn-relu_prior_VMOGHZ.pt,3,523,166,7,1,38.288232,4.254248,0.034982400000000004
conv-bn-relu_prior_2BKHOD.pt,14,222,18,7,1,38.381112,0.195822,0.035074539999999994
conv-bn-relu_prior_1WBSPA.pt,56,764,16,1,1,38.38464,0.01224,0.024787879999999998
conv-bn-relu_prior_REQDL6.pt,27,492,107,1,1,38.455479,0.052751,0.026079460000000002
conv-bn-relu_prior_SV00VU.pt,27,72,118,5,2,38.7314055,0.212518,0.033098260000000004
conv-bn-relu_prior_MT0LHP.pt,27,269,197,1,1,38.77551,0.05319,0.025086220000000003
conv-bn-relu_prior_1IA3E7.pt,8,1155,21,5,1,38.809344,0.606396,0.03522
conv-bn-relu_prior_OTCIV0.pt,56,65,188,1,1,38.911488,0.012408,0.025401799999999995
conv-bn-relu_prior_AK0D1D.pt,28,502,99,1,1,39.040848,0.049797,0.02736432
conv-bn-relu_prior_71LKBI.pt,27,824,29,3,2,39.20069925,0.215093,0.034222800000000005
conv-bn-relu_prior_IKI3DY.pt,14,1010,198,1,1,39.234888,0.200178,0.02599340000000001
conv-bn-relu_prior_FJ6NC7.pt,13,78,119,5,1,39.236561,0.232169,0.03449874000000001
conv-bn-relu_prior_WUN05E.pt,8,983,51,7,2,39.305088,2.456568,0.03516922
conv-bn-relu_prior_ZUFCQL.pt,14,257,16,7,1,39.494784,0.201504,0.03132489999999999
conv-bn-relu_prior_FTA1LA.pt,56,19,106,5,2,39.557504,0.050456,0.029821539999999994
conv-bn-relu_prior_EIRDT0.pt,13,122,77,5,1,39.702663,0.234927,0.034584680000000007
conv-bn-relu_prior_9VQYU2.pt,14,140,161,3,1,39.792116,0.203021,0.03376401999999999
conv-bn-relu_prior_RYWYEC.pt,27,173,314,1,1,39.829644,0.054636,0.02526612
conv-bn-relu_prior_11ZCLI.pt,13,507,464,1,1,39.835328,0.235712,0.026234779999999985
conv-bn-relu_prior_ZIDWJI.pt,56,211,60,1,1,39.88992,0.01272,0.025571420000000008
conv-bn-relu_prior_J7VH25.pt,7,219,76,7,1,39.965968,0.815632,0.030640120000000014
conv-bn-relu_prior_ZT455W.pt,13,79,479,5,2,39.989794,0.946504,0.03536652000000001
conv-bn-relu_prior_6IM88L.pt,13,76,256,7,2,40.2896,0.9536,0.027949439999999996
conv-bn-relu_prior_IXMWVW.pt,56,111,115,1,1,40.39168,0.01288,0.024274559999999997
conv-bn-relu_prior_TGHDZ4.pt,56,262,49,1,1,40.413632,0.012887,0.025097259999999993
conv-bn-relu_prior_RJWR6J.pt,8,495,1275,1,1,40.4736,0.6324,0.02467854
conv-bn-relu_prior_JW54T3.pt,14,139,122,7,2,40.722136,0.831064,0.03513959999999999
conv-bn-relu_prior_NVCW6J.pt,7,848,109,3,1,40.767853,0.831997,0.03382826
conv-bn-relu_prior_FEHXN5.pt,28,500,104,1,1,40.849536,0.052104,0.02556458
conv-bn-relu_prior_QJ4Q67.pt,14,28,152,7,1,40.904416,0.208696,0.028861440000000002
conv-bn-relu_prior_F7C9EB.pt,56,224,58,1,1,40.9248,0.01305,0.025521820000000008
conv-bn-relu_prior_37NA6T.pt,56,64,202,1,1,41.17568,0.01313,0.024600499999999997
conv-bn-relu_prior_2H9M4W.pt,14,1828,115,1,1,41.22566,0.210335,0.026264840000000005
conv-bn-relu_prior_EJI5O1.pt,56,136,96,1,1,41.244672,0.013152,0.024533360000000008
conv-bn-relu_prior_HR2QIJ.pt,27,500,113,1,1,41.270877,0.056613,0.025896020000000006
conv-bn-relu_prior_4WMB21.pt,13,150,181,3,1,41.325739,0.244531,0.03564954000000001
conv-bn-relu_prior_VGO1P4.pt,56,506,26,1,1,41.338752,0.013182,0.02452683999999999
conv-bn-relu_prior_C1HHU2.pt,3,253,2020,3,1,41.41404,4.60156,0.025610639999999997
conv-bn-relu_prior_B2XLR1.pt,7,1017,17,7,1,41.511722,0.847178,0.034519480000000005
conv-bn-relu_prior_Y16Q8Y.pt,14,103,168,7,2,41.555136,0.848064,0.031069359999999987
conv-bn-relu_prior_KHU91G.pt,13,506,485,1,1,41.556255,0.245895,0.026410140000000002
conv-bn-relu_prior_IEEB8S.pt,14,172,137,3,1,41.593748,0.212213,0.03478998
conv-bn-relu_prior_21LE9G.pt,7,495,35,7,1,41.59904,0.84896,0.035270380000000004
conv-bn-relu_prior_PBWS49.pt,14,427,496,1,1,41.608448,0.212288,0.026688780000000002
conv-bn-relu_prior_ZDTMNY.pt,56,157,84,1,1,41.620992,0.013272,0.024603060000000006
conv-bn-relu_prior_B2TZC7.pt,14,1018,209,1,1,41.742316,0.212971,0.026365000000000003
conv-bn-relu_prior_OCNPBV.pt,56,8,183,3,1,41.893824,0.013359,0.02466144
conv-bn-relu_prior_BIBFMX.pt,28,539,99,1,1,41.91264,0.05346,0.026021939999999993
conv-bn-relu_prior_77AWNO.pt,3,267,699,5,1,41.998716,4.666524,0.03454674
conv-bn-relu_prior_OZR8EU.pt,28,530,101,1,1,42.046704,0.053631,0.026434159999999998
conv-bn-relu_prior_1J5R7N.pt,27,105,61,3,1,42.067674,0.057706,0.02580452
conv-bn-relu_prior_B74R4B.pt,14,442,486,1,1,42.198408,0.215298,0.02661932
conv-bn-relu_prior_7QURL2.pt,13,427,65,3,1,42.22634,0.24986,0.034449219999999996
conv-bn-relu_prior_WKGZT9.pt,56,18,61,7,2,42.228592,0.053863,0.023696879999999997
conv-bn-relu_prior_DRZB0Y.pt,56,517,26,1,1,42.235648,0.013468,0.02460565999999999
conv-bn-relu_prior_OHXV8T.pt,56,171,35,3,2,42.2576,0.0539,0.034765840000000006
conv-bn-relu_prior_IRK8LF.pt,27,75,31,5,1,42.395724,0.058156,0.03401434
