model_path,HW,CIN1,CIN2,CIN3,CIN4,latency
concat_prior_LNOZIJ.pt,7,1351,943,224,121,0.005473419999999999
concat_prior_U06S2L.pt,14,546,193,162,0,0.00534082
concat_prior_7U8KVQ.pt,14,136,1280,1447,560,0.005509299999999999
concat_prior_MNN6DB.pt,14,55,515,2054,0,0.005185900000000001
concat_prior_VHI836.pt,56,6,294,253,0,0.0052644
concat_prior_48Y8FE.pt,56,38,207,4,435,0.005446860000000001
concat_prior_2FFYO1.pt,28,434,177,936,0,0.005301400000000001
concat_prior_IEK216.pt,14,8,25,27,632,0.005496099999999999
concat_prior_IIRJVU.pt,14,988,540,0,0,0.005139519999999998
concat_prior_BE4WZD.pt,14,196,76,0,0,0.005078919999999999
concat_prior_UVQWXS.pt,14,527,515,0,0,0.0050853
concat_prior_8NX8N2.pt,56,1252,155,252,811,0.00553732
concat_prior_LPTFMS.pt,14,455,145,0,0,0.005098120000000001
concat_prior_69TKYX.pt,56,365,198,178,785,0.0054797399999999994
concat_prior_5HHTUN.pt,14,158,472,0,0,0.005098480000000001
concat_prior_1T8PFD.pt,56,120,14,166,0,0.00529308
concat_prior_ZLMQIU.pt,7,59,263,768,1952,0.005496499999999999
concat_prior_27M0ZV.pt,28,255,794,34,520,0.0055981799999999995
concat_prior_UBM9YA.pt,14,138,113,0,0,0.0051332999999999995
concat_prior_Z85BW7.pt,14,187,789,0,0,0.005077840000000003
concat_prior_TY5G6T.pt,14,88,24,0,0,0.005073340000000001
concat_prior_RETZNH.pt,14,1468,245,204,792,0.005468079999999999
concat_prior_GOK5W9.pt,14,150,120,0,0,0.005133340000000001
concat_prior_BJB40Y.pt,28,275,820,227,0,0.0052816600000000005
concat_prior_TFDB5X.pt,14,134,50,145,0,0.005367320000000001
concat_prior_8M0AAB.pt,7,137,1077,0,0,0.0051837800000000015
concat_prior_DKJYBV.pt,14,893,138,526,0,0.0052552399999999996
concat_prior_80S9CA.pt,14,168,308,0,0,0.005112660000000002
concat_prior_SAR5S0.pt,14,492,256,236,457,0.005604899999999999
concat_prior_GJGXSH.pt,14,43,2036,0,0,0.005091379999999999
concat_prior_YDVXWG.pt,14,569,200,133,494,0.005420900000000001
concat_prior_ZX09SC.pt,14,103,104,0,0,0.005084419999999999
concat_prior_C00YFX.pt,28,117,268,119,172,0.00547946
concat_prior_1XMJRS.pt,56,13,392,0,0,0.00508838
concat_prior_2G3O9F.pt,14,85,244,133,140,0.005524760000000001
concat_prior_7M6ZCM.pt,56,20,534,0,0,0.005097719999999999
concat_prior_T52OKB.pt,7,88,53,311,253,0.005491620000000002
concat_prior_5ZZUF9.pt,14,1160,537,31,0,0.00522924
concat_prior_3OEFNJ.pt,28,87,535,0,0,0.00508124
concat_prior_W8SJHP.pt,14,8,19,89,0,0.007556779999999997
concat_prior_OTHUMB.pt,14,826,192,0,0,0.005156080000000002
concat_prior_F7D95V.pt,28,222,562,0,0,0.005115539999999999
concat_prior_6VK9KU.pt,14,143,115,0,0,0.005074019999999998
concat_prior_WXAGOO.pt,14,2104,93,539,92,0.0054925
concat_prior_BGWQD8.pt,7,205,153,237,83,0.005432379999999999
concat_prior_MUKC6B.pt,56,125,58,1502,180,0.00543088
concat_prior_KHR9RZ.pt,14,193,84,0,0,0.0050927
concat_prior_3FI3NM.pt,7,198,64,77,0,0.005257760000000001
concat_prior_NR361N.pt,28,76,201,0,0,0.005106080000000001
concat_prior_XEJ5WU.pt,14,186,17,0,0,0.00507952
concat_prior_QIKC8Z.pt,56,112,511,0,0,0.0051215
concat_prior_Y66EBA.pt,14,220,19,105,241,0.005529740000000001
concat_prior_LEHVAN.pt,28,38,125,151,214,0.00536582
concat_prior_6QMDUA.pt,7,220,21,442,93,0.00557772
concat_prior_38HCGF.pt,28,168,497,541,461,0.00542404
concat_prior_RLPP04.pt,14,520,439,0,0,0.0051125
concat_prior_4560AQ.pt,56,34,249,218,0,0.0052796200000000005
concat_prior_2ZPVD5.pt,14,233,430,202,0,0.00529032
concat_prior_G3BTOA.pt,56,523,197,0,0,0.00533698
concat_prior_22SHSY.pt,7,216,192,1976,0,0.0053727800000000015
concat_prior_4C628F.pt,7,51,175,0,0,0.014640779999999997
concat_prior_X7G6E7.pt,7,113,782,191,173,0.005532640000000001
concat_prior_SKT8LU.pt,14,502,190,84,0,0.005298240000000001
concat_prior_ZR1CAO.pt,14,39,137,0,0,0.005109520000000001
concat_prior_X9213M.pt,7,137,260,245,125,0.005425640000000001
concat_prior_P20B1I.pt,14,47,175,115,111,0.005426920000000002
concat_prior_CXNGTD.pt,28,68,175,0,0,0.005237360000000002
concat_prior_78Q3KW.pt,28,200,220,0,0,0.005107780000000001
concat_prior_5TWGBL.pt,28,115,518,0,0,0.0050697999999999984
concat_prior_RAY54N.pt,14,266,261,207,240,0.0054287400000000005
concat_prior_KMZV1Z.pt,28,132,179,1252,503,0.005444840000000002
concat_prior_W6RIJQ.pt,56,184,293,0,0,0.005113699999999999
concat_prior_SZP2QR.pt,14,37,171,194,236,0.005586780000000001
concat_prior_KXCT1M.pt,28,252,67,0,0,0.0051150000000000015
concat_prior_C31T5S.pt,7,499,117,0,0,0.0050964999999999995
concat_prior_FXMNY9.pt,28,778,505,223,214,0.005472099999999999
concat_prior_F550E8.pt,28,164,498,0,0,0.005063820000000001
concat_prior_DG1DON.pt,14,127,86,77,510,0.005968520000000001
concat_prior_C3V4IO.pt,14,507,1157,759,0,0.0053651
concat_prior_IM150N.pt,14,147,132,0,0,0.005154160000000001
concat_prior_0TZ7N4.pt,7,74,38,162,2016,0.005666879999999998
concat_prior_O48HKV.pt,14,5,262,0,0,0.005263599999999999
concat_prior_6825DY.pt,56,91,801,96,527,0.005599700000000001
concat_prior_TE7FRF.pt,28,111,232,121,533,0.00561422
concat_prior_N61FKP.pt,14,1015,130,80,0,0.005370239999999999
concat_prior_IW9OBT.pt,14,10,170,0,0,0.00514512
concat_prior_IE2P4Z.pt,7,14,107,1394,0,0.0053228400000000006
concat_prior_EC9UVJ.pt,28,241,121,1142,250,0.00544686
concat_prior_GV2QXS.pt,14,35,134,0,0,0.0051129800000000005
concat_prior_C6PHAA.pt,7,1017,534,0,0,0.0051019
concat_prior_RAI2WC.pt,28,88,766,0,0,0.005134379999999998
concat_prior_Q81S89.pt,14,53,323,452,0,0.00529596
concat_prior_LBQY0K.pt,14,1507,162,921,100,0.00552392
concat_prior_M2BRV1.pt,28,27,168,807,1009,0.005441539999999998
concat_prior_XJANNM.pt,14,126,143,125,0,0.0052583000000000005
concat_prior_H0LADA.pt,14,6,700,201,0,0.00528296
concat_prior_BJ9P0F.pt,14,480,509,3,154,0.0054953799999999985
concat_prior_R03PBM.pt,56,189,144,1144,531,0.00541472
concat_prior_QY7XWV.pt,56,520,213,181,490,0.005441820000000001
concat_prior_0OWDST.pt,28,60,63,779,68,0.005496040000000001
concat_prior_0FRJSO.pt,56,27,1028,0,0,0.005064720000000002
concat_prior_2GMJPT.pt,56,131,56,0,0,0.005100899999999999
concat_prior_P5NGUG.pt,14,22,839,0,0,0.005177279999999999
concat_prior_MZKUN1.pt,14,988,37,0,0,0.005115640000000001
concat_prior_RUSYI2.pt,28,151,239,145,0,0.005275379999999997
concat_prior_9O5B84.pt,14,271,38,239,0,0.00534094
concat_prior_OSYK7T.pt,28,596,33,0,0,0.005066859999999999
concat_prior_NFJE3B.pt,7,946,719,1871,0,0.005318480000000001
concat_prior_54G29S.pt,28,1039,477,120,219,0.006080140000000001
concat_prior_HR8VRR.pt,28,132,239,258,0,0.005335380000000001
concat_prior_RKRPJG.pt,14,71,1248,168,0,0.0052044199999999995
concat_prior_U1FSAA.pt,56,489,202,0,0,0.005202499999999999
concat_prior_TQYG1A.pt,14,64,713,483,0,0.005287319999999999
concat_prior_PKKNP9.pt,28,193,2080,179,203,0.0055830800000000015
concat_prior_0U2SRS.pt,14,14,65,0,0,0.005080860000000001
concat_prior_SSYTQB.pt,7,121,96,0,0,0.0056908800000000015
concat_prior_IGIC8S.pt,28,460,499,23,0,0.005286379999999999
concat_prior_KG86ZQ.pt,14,162,67,0,0,0.005070159999999999
concat_prior_NCB3WU.pt,7,211,517,463,234,0.005545400000000001
concat_prior_GNRPTP.pt,28,258,42,0,0,0.00511964
concat_prior_K2YRCN.pt,56,1038,69,47,533,0.005434339999999999
concat_prior_HB3WSA.pt,56,447,124,0,0,0.0050842
concat_prior_VPV2KM.pt,7,2003,26,58,33,0.00550396
concat_prior_TW8BIA.pt,14,190,929,0,0,0.005092080000000001
concat_prior_XDX5YR.pt,14,153,132,0,0,0.005075019999999999
concat_prior_HSMESW.pt,28,2022,157,21,25,0.00548108
concat_prior_YQHHS1.pt,28,514,101,0,0,0.00509884
concat_prior_W5HD9Z.pt,7,142,515,27,128,0.005466580000000001
concat_prior_EY9ZJA.pt,28,139,203,418,0,0.005304099999999999
concat_prior_YFBW9L.pt,14,100,181,0,0,0.005115680000000001
concat_prior_AGO06C.pt,56,212,146,689,71,0.005487819999999999
concat_prior_DWDK58.pt,14,256,985,0,0,0.005094219999999998
concat_prior_19MX8B.pt,56,1582,130,0,0,0.005141879999999999
concat_prior_8AUN33.pt,7,5,30,531,0,0.00533738
concat_prior_7VS3MV.pt,7,27,207,263,200,0.00554874
concat_prior_MG1AKY.pt,7,178,164,228,266,0.005457580000000001
concat_prior_YAPAXT.pt,56,106,187,190,134,0.0054569599999999985
concat_prior_6ZD9GB.pt,56,55,503,519,0,0.005329199999999999
concat_prior_WMM8RL.pt,56,78,967,144,0,0.005832020000000001
concat_prior_RUM3EY.pt,7,142,259,0,0,0.00525708
concat_prior_VV5NDI.pt,7,767,265,316,784,0.005490799999999998
concat_prior_LK4GIS.pt,56,515,397,762,70,0.005416019999999999
concat_prior_R1MHFT.pt,14,675,762,104,0,0.005301260000000001
concat_prior_G6MZAI.pt,7,74,175,33,98,0.006087040000000001
concat_prior_UVNI59.pt,56,398,231,243,245,0.00544702
concat_prior_3OYX7K.pt,7,66,533,1014,34,0.0054779
concat_prior_52FLT1.pt,7,2030,672,0,0,0.005080119999999999
concat_prior_DRWHDP.pt,14,926,7,622,56,0.0055249999999999995
concat_prior_PDUXV6.pt,14,538,184,199,207,0.00545994
concat_prior_6QLBDA.pt,7,503,765,132,260,0.00546456
concat_prior_PFSDIJ.pt,14,94,82,1144,167,0.0054107400000000016
concat_prior_FZ234Z.pt,14,320,130,125,0,0.005316240000000001
concat_prior_K558WS.pt,28,120,1022,0,0,0.005220959999999999
concat_prior_KGXZEV.pt,14,585,65,176,0,0.00536588
concat_prior_67EAOF.pt,14,225,137,424,127,0.00546126
concat_prior_Y55ZVP.pt,14,515,243,195,953,0.005482699999999999
concat_prior_HQ6WWJ.pt,14,2148,132,0,0,0.005112460000000001
concat_prior_7Q21UD.pt,7,120,107,48,516,0.005508659999999999
concat_prior_KMGPP5.pt,56,112,152,134,54,0.00550976
concat_prior_MARO7S.pt,14,472,488,0,0,0.00516996
concat_prior_HPDGVC.pt,14,442,1189,136,238,0.005463719999999998
concat_prior_04TMX1.pt,14,998,239,405,979,0.005462559999999998
concat_prior_HKJ3C9.pt,14,128,518,0,0,0.0050862400000000006
concat_prior_YOCKG7.pt,7,118,233,213,0,0.005277640000000001
concat_prior_VT3OI8.pt,14,491,507,171,126,0.005489039999999998
concat_prior_O4Y23K.pt,7,69,152,509,516,0.005478800000000001
concat_prior_FXNKRO.pt,14,1009,50,190,52,0.03526358
concat_prior_8K1MR8.pt,7,410,25,0,0,0.00521432
concat_prior_DKL4PD.pt,56,62,64,145,90,0.0054674
concat_prior_7YK5WE.pt,7,20,121,533,0,0.0053322000000000005
concat_prior_AQ9KXO.pt,7,10,538,149,0,0.00532726
concat_prior_USQVY1.pt,14,507,2015,0,0,0.0051496599999999995
concat_prior_DQIHYL.pt,28,13,522,0,0,0.00507362
concat_prior_55EH4Z.pt,14,87,178,1142,0,0.005875760000000001
concat_prior_L25C9N.pt,7,45,19,20,522,0.0054827800000000005
concat_prior_46CPVI.pt,7,45,76,1175,488,0.005569740000000001
concat_prior_Z2VBFS.pt,14,635,482,0,0,0.005171619999999999
concat_prior_B5MLBM.pt,28,97,232,0,0,0.00505246
concat_prior_VOUH7D.pt,7,33,694,1160,248,0.0055410400000000005
concat_prior_QA70XR.pt,14,145,555,20,1304,0.005479620000000001
concat_prior_2UBTTV.pt,14,903,93,83,483,0.00553764
concat_prior_BJOROK.pt,7,530,173,0,0,0.00514822
concat_prior_DI1SJ0.pt,7,832,119,0,0,0.005134779999999998
concat_prior_0B32BI.pt,28,169,526,0,0,0.00520164
concat_prior_SJACTF.pt,14,56,668,0,0,0.005068819999999998
concat_prior_1UG67I.pt,7,179,127,0,0,0.00889756
concat_prior_8QWYZ7.pt,7,145,213,24,0,0.005275240000000001
concat_prior_EK4CPP.pt,56,701,211,45,231,0.00543366
concat_prior_05459W.pt,14,500,14,0,0,0.00511328
concat_prior_1BZQF3.pt,7,527,518,499,34,0.005610300000000001
concat_prior_LXAMMM.pt,14,1070,188,0,0,0.00511292
concat_prior_VS7M67.pt,14,172,782,180,0,0.00530136
concat_prior_P6HCEG.pt,14,1267,206,0,0,0.005086380000000001
concat_prior_V8876Y.pt,14,89,267,0,0,0.0051154600000000005
concat_prior_3ZQ80S.pt,28,828,228,67,514,0.00546152
concat_prior_H9YRVO.pt,14,554,772,147,676,0.005446459999999998
concat_prior_J0U54V.pt,14,464,502,0,0,0.005138799999999999
concat_prior_UNH6WX.pt,14,188,852,106,0,0.00528254
concat_prior_RDL8O6.pt,28,142,511,0,0,0.005088180000000001
concat_prior_3YNDOL.pt,14,83,255,0,0,0.005203060000000001
concat_prior_FREFZ6.pt,28,55,169,187,21,0.005453400000000001
concat_prior_PBZ44N.pt,14,850,917,0,0,0.00511414
concat_prior_YFFZ0S.pt,28,388,256,0,0,0.005038860000000001
concat_prior_AKFN7M.pt,56,73,538,0,0,0.0051031
concat_prior_OIIFAG.pt,14,1462,171,0,0,0.00506
concat_prior_D3RQVI.pt,56,23,6,172,0,0.0053379
concat_prior_6IG7US.pt,14,519,534,1112,0,0.00529416
concat_prior_L8T98X.pt,14,47,180,0,0,0.00508432
concat_prior_E3LM0B.pt,14,327,175,49,10,0.005532840000000001
concat_prior_0WWINF.pt,7,98,212,209,0,0.00667028
concat_prior_SE5FN7.pt,56,96,785,0,0,0.00500978
concat_prior_7F2Z9S.pt,14,158,176,1024,760,0.005489919999999999
concat_prior_UBB2RX.pt,14,201,191,513,0,0.00537558
concat_prior_576NVV.pt,14,472,89,0,0,0.005104439999999999
concat_prior_AWQL8O.pt,14,57,120,250,0,0.005315480000000001
concat_prior_BMTBDQ.pt,56,185,4,0,0,0.005116539999999999
concat_prior_I6N0U7.pt,14,988,322,230,0,0.00526902
concat_prior_P648QD.pt,7,1699,509,24,167,0.005556220000000001
concat_prior_B61LLB.pt,56,194,22,0,0,0.005146119999999999
concat_prior_UY81VY.pt,14,96,120,0,0,0.00513158
concat_prior_SUB1AZ.pt,14,202,1059,96,164,0.005585080000000001
concat_prior_YORSPO.pt,14,170,143,1160,0,0.0053229
concat_prior_IZSXK2.pt,14,122,3,0,0,0.005085159999999998
concat_prior_W2HI4I.pt,7,541,36,148,977,0.005604460000000001
concat_prior_JYVTY8.pt,7,6,251,0,0,0.01446096
concat_prior_35EP45.pt,14,2003,232,502,37,0.00553412
concat_prior_T249SD.pt,7,110,500,0,0,0.005113040000000001
concat_prior_CHCJCG.pt,56,19,128,33,287,0.005462940000000003
concat_prior_L8JDQ2.pt,7,485,201,0,0,0.00510792
concat_prior_PKTIRB.pt,14,346,255,527,73,0.005676719999999999
concat_prior_HHX0VU.pt,7,508,515,0,0,0.00508988
concat_prior_8Z6VS2.pt,7,239,939,1042,95,0.005567840000000002
concat_prior_H89O9M.pt,14,256,253,214,268,0.005491720000000002
concat_prior_QQJT59.pt,7,163,507,91,269,0.005588519999999999
concat_prior_I56COO.pt,28,527,107,832,0,0.005308260000000001
concat_prior_KJ52BW.pt,14,37,177,497,0,0.00533654
concat_prior_WQSMQE.pt,14,157,127,0,0,0.00518764
concat_prior_UW4N08.pt,56,667,134,0,0,0.005087
concat_prior_ZDJMTV.pt,7,164,806,1009,0,0.005453740000000001
concat_prior_Q7PWXV.pt,14,152,1261,0,0,0.005058139999999999
concat_prior_RT7QAI.pt,28,236,141,1068,113,0.00552628
concat_prior_JFKHD5.pt,14,56,103,0,0,0.00508984
concat_prior_LRE9SZ.pt,14,103,139,69,0,0.00529266
concat_prior_3DWJQ8.pt,14,14,130,42,177,0.005477599999999999
concat_prior_EXTB8Q.pt,56,55,262,0,0,0.005088240000000001
concat_prior_4GZE6T.pt,14,173,74,188,841,0.0054710800000000006
concat_prior_SWYM2G.pt,56,147,115,0,0,0.005150460000000001
concat_prior_22KNRO.pt,28,536,168,0,0,0.0053533
concat_prior_9P9CQ3.pt,7,152,103,0,0,0.009570060000000002
concat_prior_X05NTE.pt,14,94,151,148,169,0.0055558000000000005
concat_prior_TJZ7YC.pt,14,113,522,1000,80,0.005466279999999999
concat_prior_W12GQF.pt,14,664,38,263,989,0.00545584
concat_prior_UC9WV9.pt,56,182,78,159,0,0.005294560000000001
concat_prior_98J2YT.pt,28,104,40,799,490,0.00597494
concat_prior_1CAQBI.pt,14,139,98,530,211,0.0055428
concat_prior_YWGWSL.pt,56,213,141,0,0,0.005113219999999999
concat_prior_4ABXI2.pt,56,958,188,0,0,0.0050997199999999986
concat_prior_EQV9LL.pt,7,976,178,538,203,0.005537979999999999
concat_prior_YMIIG1.pt,56,124,928,0,0,0.005124580000000001
concat_prior_2VROAQ.pt,56,235,509,108,0,0.0052356799999999995
concat_prior_8CJF3D.pt,14,241,1161,257,504,0.005488139999999999
concat_prior_5T60MR.pt,7,39,26,117,784,0.005555499999999999
concat_prior_TZYDMA.pt,14,235,115,496,286,0.00550422
concat_prior_MGE9E1.pt,28,40,952,0,0,0.005134239999999999
concat_prior_3YX3B8.pt,14,125,519,59,242,0.005498639999999999
concat_prior_C3F6V5.pt,14,503,183,32,440,0.005436359999999998
concat_prior_9I9D74.pt,56,395,1139,199,721,0.005442699999999999
concat_prior_UDLMIO.pt,14,188,1021,192,0,0.005282319999999999
concat_prior_UB7CST.pt,7,217,136,474,0,0.005330299999999999
concat_prior_5IT35W.pt,28,1571,132,144,18,0.00604292
concat_prior_4B1OKG.pt,14,151,235,0,0,0.00522158
concat_prior_XFL6VD.pt,7,495,153,163,529,0.005512659999999999
concat_prior_DIG7MD.pt,14,11,20,104,0,0.005247459999999999
concat_prior_9YCGRX.pt,14,159,110,0,0,0.00506096
concat_prior_9WLDJV.pt,28,41,216,0,0,0.0051048
concat_prior_WG2TTY.pt,7,198,254,0,0,0.00514216
concat_prior_32SZOU.pt,14,109,234,127,517,0.006217499999999999
concat_prior_IWXRX7.pt,14,495,17,247,979,0.00546852
concat_prior_XPMKNB.pt,28,27,154,0,0,0.005141539999999999
concat_prior_GGKW5S.pt,28,240,284,217,216,0.005560340000000001
concat_prior_URKZDQ.pt,7,145,358,1014,252,0.0054918
concat_prior_IE33HU.pt,14,513,59,0,0,0.005091960000000001
concat_prior_ANDTCE.pt,14,197,1178,218,0,0.00529746
concat_prior_NY0P8F.pt,14,233,210,253,516,0.00551992
concat_prior_CBIYAV.pt,56,70,1873,222,50,0.005416680000000002
concat_prior_ZPHCED.pt,14,265,254,0,0,0.00513746
concat_prior_L63IB8.pt,7,1282,873,483,779,0.00550136
concat_prior_4LR84O.pt,28,800,232,0,0,0.005101040000000001
concat_prior_9B4PC2.pt,14,106,516,0,0,0.005060899999999999
concat_prior_W1KHS4.pt,14,212,138,195,111,0.005493900000000001
concat_prior_X9GVUG.pt,14,969,494,0,0,0.005078219999999999
concat_prior_5D1MZ9.pt,56,143,208,153,132,0.00547328
concat_prior_V9LX2Y.pt,28,202,195,206,0,0.02421498
concat_prior_O9HDTV.pt,28,108,417,503,90,0.00548084
concat_prior_H0W994.pt,7,206,180,496,75,0.0054597
concat_prior_L1JFXT.pt,28,28,113,226,761,0.005502500000000001
concat_prior_OJ7MDN.pt,14,496,144,0,0,0.005087439999999999
concat_prior_ROVELN.pt,7,294,526,58,197,0.005511919999999998
concat_prior_CYTKD3.pt,14,127,459,0,0,0.0050957
concat_prior_G7IGDC.pt,14,1158,152,81,211,0.005485940000000002
concat_prior_KS5YGM.pt,14,101,1002,489,0,0.005373460000000001
concat_prior_GMXYDA.pt,14,49,102,0,0,0.007503860000000001
concat_prior_7LMKXH.pt,7,1986,97,851,233,0.005492499999999999
concat_prior_NEKWW8.pt,56,8,539,509,1001,0.005529199999999999
concat_prior_D8S5PP.pt,14,65,24,499,0,0.0053753800000000025
concat_prior_M5ESRR.pt,14,91,241,0,0,0.005157139999999999
concat_prior_GUZB4R.pt,7,213,151,243,49,0.005454919999999998
concat_prior_TF6741.pt,7,396,92,0,0,0.00785194
concat_prior_AHEBUY.pt,28,21,512,0,0,0.00513538
concat_prior_42KKTK.pt,14,216,150,0,0,0.005158560000000001
concat_prior_QRZM5N.pt,14,115,42,88,0,0.005294860000000001
concat_prior_NHBNXW.pt,14,464,181,83,242,0.005483319999999999
concat_prior_GXRWPH.pt,14,162,568,182,0,0.005377700000000001
concat_prior_YJSWLL.pt,56,241,505,245,8,0.00544922
concat_prior_VFTT08.pt,14,123,467,0,0,0.005106960000000001
concat_prior_96LFV6.pt,56,219,436,0,0,0.005080479999999999
concat_prior_4706J3.pt,28,492,20,0,0,0.0050671
concat_prior_DHD3OD.pt,28,126,949,0,0,0.015523599999999997
concat_prior_CE3LAW.pt,28,157,131,472,0,0.0054239399999999995
concat_prior_6GNPCH.pt,14,205,94,153,0,0.0053579
concat_prior_KPUXJ6.pt,56,109,37,212,420,0.0054611799999999995
concat_prior_ZXGEMF.pt,28,509,81,0,0,0.00509662
concat_prior_DT197W.pt,14,392,122,0,0,0.005241419999999999
concat_prior_E6MXN1.pt,7,154,19,835,0,0.005395739999999999
concat_prior_D6F2B4.pt,14,515,736,585,174,0.00548312
concat_prior_I9107V.pt,28,87,565,272,954,0.005513159999999998
concat_prior_KA8VOT.pt,14,241,76,129,44,0.005549599999999999
concat_prior_91L87S.pt,14,143,54,0,0,0.0050925999999999975
concat_prior_ZPD1HE.pt,14,181,211,0,0,0.00510426
concat_prior_BR2425.pt,28,131,218,0,0,0.005175099999999999
concat_prior_KXKYTH.pt,14,1165,995,508,47,0.0054852400000000015
concat_prior_W03EFA.pt,28,160,1951,535,540,0.00550266
concat_prior_C40EAI.pt,28,644,144,0,0,0.005115559999999998
concat_prior_3ZHPZ6.pt,56,925,668,0,0,0.005073520000000001
concat_prior_W9E21N.pt,28,146,61,156,211,0.005610980000000001
concat_prior_FO49XW.pt,56,955,52,0,0,0.005112820000000001
concat_prior_3C0XI8.pt,7,7,139,14,31,0.00557168
concat_prior_HNTOBT.pt,7,117,185,0,0,0.0050764799999999995
concat_prior_N7MPR4.pt,56,215,109,103,1236,0.005980140000000002
concat_prior_J1M2UO.pt,14,385,816,77,56,0.005539199999999999
concat_prior_W6604T.pt,14,230,150,489,531,0.00548322
concat_prior_ALQHOS.pt,14,211,163,0,0,0.00511564
concat_prior_9RCUIX.pt,56,56,161,0,0,0.0051963600000000006
concat_prior_RQGEQK.pt,14,160,241,0,0,0.00522568
concat_prior_IVG0N4.pt,7,174,179,1180,241,0.005523480000000001
concat_prior_X8B1SP.pt,14,504,51,4,223,0.00556022
concat_prior_23XN6N.pt,14,246,227,216,520,0.005543719999999999
concat_prior_ZXN1IH.pt,7,801,96,0,0,0.005158639999999999
concat_prior_C3G8XX.pt,28,928,489,5,0,0.00532454
concat_prior_Y0SPSQ.pt,7,532,223,913,1271,0.005487139999999998
concat_prior_QPZRZ5.pt,14,164,228,0,0,0.00516622
concat_prior_BWINDL.pt,7,56,567,10,158,0.006109680000000001
concat_prior_2ERFWF.pt,7,524,220,54,193,0.005459059999999998
concat_prior_5R6LCR.pt,56,166,526,0,0,0.00513562
concat_prior_NBBNK1.pt,7,527,9,980,0,0.005330839999999999
concat_prior_CNDDBZ.pt,7,44,1037,0,0,0.005166780000000001
concat_prior_QQZ1PY.pt,7,176,523,0,0,0.005104579999999998
concat_prior_WQY63V.pt,14,988,53,194,94,0.0055241
concat_prior_6NXEY0.pt,7,538,1005,0,0,0.005168679999999998
concat_prior_WNF36Q.pt,28,1183,69,0,0,0.00520986
concat_prior_Q5HBLB.pt,14,78,30,0,0,0.00516778
concat_prior_T3NAQA.pt,28,578,1587,90,521,0.005525179999999999
concat_prior_SMNESP.pt,14,181,140,0,0,0.0051581
concat_prior_FTEQQ2.pt,28,168,90,107,239,0.0054524399999999985
concat_prior_2K2YLH.pt,7,805,937,0,0,0.0050955
concat_prior_R2OVS2.pt,28,167,90,41,0,0.005321500000000002
concat_prior_4NNNWP.pt,28,1284,151,0,0,0.005322899999999999
concat_prior_HXVGS5.pt,14,125,226,0,0,0.00513394
concat_prior_5R133L.pt,7,220,69,0,0,0.005352320000000001
concat_prior_M497NB.pt,14,13,166,0,0,0.005092080000000001
concat_prior_R7D50I.pt,7,761,1050,255,209,0.00547698
concat_prior_XXYM3I.pt,28,197,982,53,0,0.00531984
concat_prior_1K8UVO.pt,14,451,5,0,0,0.005100880000000001
concat_prior_6QECF2.pt,28,526,498,0,0,0.00512286
concat_prior_Q53IT2.pt,28,197,127,1726,523,0.005459980000000002
concat_prior_Q464WI.pt,7,123,505,0,0,0.0052838799999999995
concat_prior_6CIMQB.pt,14,372,171,0,0,0.005175560000000001
concat_prior_M5UJRW.pt,14,229,983,538,539,0.005405700000000001
concat_prior_EBJD8W.pt,56,180,27,0,0,0.005154380000000001
concat_prior_DF5A9A.pt,14,52,17,92,0,0.005343680000000002
concat_prior_I8IR6W.pt,14,144,72,149,858,0.005575779999999998
concat_prior_9N5V3H.pt,28,252,223,0,0,0.00514624
concat_prior_XNCGST.pt,14,198,160,0,0,0.005108779999999999
concat_prior_A483ZY.pt,7,195,24,0,0,0.016695599999999998
concat_prior_NWA7ID.pt,56,173,522,0,0,0.00522502
concat_prior_8YIOAW.pt,7,182,163,52,222,0.005519
concat_prior_56U1GE.pt,14,516,195,2018,114,0.00556978
concat_prior_5CYU1C.pt,14,1173,169,0,0,0.00506642
concat_prior_J9TKTF.pt,14,298,696,184,264,0.005431619999999999
concat_prior_99BAZR.pt,14,191,1904,167,540,0.005475199999999998
concat_prior_0GHN7A.pt,14,257,535,0,0,0.0051169
concat_prior_82OVOT.pt,7,920,158,123,0,0.005284879999999999
concat_prior_INM8F1.pt,28,34,1285,23,21,0.005522959999999999
concat_prior_Q7B6HO.pt,56,120,154,435,54,0.005452799999999999
concat_prior_0A6S7S.pt,14,192,128,721,494,0.005420660000000002
concat_prior_GOQZRY.pt,7,782,38,35,45,0.005431160000000002
concat_prior_G8QMAK.pt,14,92,190,221,431,0.005474100000000002
concat_prior_JA39B7.pt,28,140,156,0,0,0.00512358
concat_prior_UUILAO.pt,14,199,171,0,0,0.005168799999999999
concat_prior_X9VOEF.pt,56,164,208,0,0,0.005092500000000001
concat_prior_FD4OZD.pt,7,1289,54,103,591,0.0055331799999999995
concat_prior_HFCBW5.pt,7,169,60,123,503,0.00547954
concat_prior_A6ZFOV.pt,28,159,145,0,0,0.005097020000000001
concat_prior_276I9S.pt,14,128,983,0,0,0.00530274
concat_prior_VFSQNZ.pt,14,177,407,681,525,0.005459640000000001
concat_prior_EVK0Z8.pt,14,38,501,180,188,0.00551478
concat_prior_YVA8A9.pt,14,75,205,0,0,0.005109400000000001
concat_prior_K4TV3C.pt,14,42,265,0,0,0.00513894
concat_prior_M80VNV.pt,14,233,69,492,0,0.005301900000000002
