feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
7,68,68,3,1,0.03332,0.00068,0.0197742,0.01974348161299869,0.0015534578896394542
112,59,59,5,1,19.242496,0.001534,0.020109219999999997,0.019980890698198254,0.006381615090080236
112,68,68,5,1,22.177792,0.001768,0.020505039999999995,0.02024308364105527,0.012775218138795407
28,82,82,3,1,0.64288,0.00082,0.02021108,0.01977191206135096,0.021729068345137305
28,130,130,5,1,2.64992,0.00338,0.019598459999999998,0.01977013448288284,0.008759590441434761
7,218,218,3,1,0.10682,0.00218,0.020255860000000004,0.0200420697004503,0.010554491369396455
14,180,180,3,2,0.0882,0.0018,0.019661720000000004,0.019923179400600566,0.01329789055080439
7,54,54,5,1,0.068796,0.001404,0.019996100000000003,0.019647139678138494,0.017451419119803784
14,1035,1035,3,1,2.0286,0.01035,0.020391299999999998,0.019946958986486425,0.021790715330242464
14,38,38,3,1,0.07448,0.00038,0.01961472,0.01984962567207201,0.011975989056790497
112,479,479,3,1,60.08576,0.00479,0.020453299999999994,0.020024934233333288,0.02094360160300323
28,685,685,3,1,5.3704,0.00685,0.01994232,0.01983474139639634,0.005394487883238291
7,17,17,3,1,0.00833,0.00017,0.020012080000000005,0.019566994549549445,0.022240839055738332
56,76,76,5,1,6.196736,0.001976,0.019981819999999994,0.019834703989575347,0.007362493027394227
28,33,33,3,1,0.25872,0.00033,0.01969696,0.01989453004607462,0.010030484200334514
112,38,38,5,1,12.393472,0.000988,0.020112260000000003,0.01989505685679965,0.010799539345670425
14,32,32,3,1,0.06272,0.00032,0.020122699999999997,0.019906795069319878,0.01072942153290161
28,101,101,5,1,2.058784,0.002626,0.019980459999999995,0.019793115121621654,0.009376404666276018
14,96,96,3,1,0.18816,0.00096,0.0201873,0.019929905571128274,0.012750314745990001
14,74,74,3,2,0.03626,0.00074,0.01984962,0.019838487788802987,0.0005608274212308232
56,171,171,5,1,13.942656,0.004446,0.020184599999999997,0.02017416628571431,0.000516914592594692
56,41,41,5,1,3.342976,0.001066,0.019784160000000005,0.019752331829382585,0.0016087703808208484
56,156,156,7,1,24.4608,0.0078,0.020828120000000002,0.020287308439317874,0.025965452507577633
14,89,89,3,1,0.17444,0.00089,0.019788260000000005,0.020122471619238712,0.01688938892245737
14,247,247,5,2,0.314678,0.006422,0.020015859999999996,0.019995909963963977,0.0009967114096531022
28,72,72,3,1,0.56448,0.00072,0.02027746,0.02045696588449163,0.00885248371796217
112,73,73,3,1,9.15712,0.00073,0.019989700000000003,0.01985763139871298,0.006606832583131448
28,120,120,7,1,4.704,0.006,0.019731539999999995,0.019666765972972924,0.0032827659182745822
14,504,504,3,1,0.98784,0.00504,0.019761360000000002,0.020000751459459412,0.012114118636541715
14,92,92,5,1,0.468832,0.002392,0.019782499999999998,0.020197962940797926,0.021001538774064327
56,175,175,3,1,5.488,0.00175,0.01994352,0.019881941776705336,0.003087630633642589
7,14,14,5,1,0.017836,0.000364,0.019770699999999995,0.019937041237837905,0.008413522932314461
14,70,70,3,1,0.1372,0.0007,0.0202966,0.019887272224581743,0.020167307599216536
14,41,41,5,1,0.208936,0.001066,0.020241480000000003,0.019982736605019334,0.012782829861288229
7,1146,1146,3,1,0.56154,0.01146,0.020048180000000002,0.01986914745945947,0.008930114381481589
28,72,72,3,1,0.56448,0.00072,0.019911520000000002,0.02045696588449163,0.027393482993343942
28,163,163,3,1,1.27792,0.00163,0.019743620000000003,0.01982769709462525,0.0042584437213260265
14,63,63,5,1,0.321048,0.001638,0.02005042,0.019685082983547847,0.018220915893639757
14,130,130,3,1,0.2548,0.0013,0.01976978,0.019794830209008955,0.0012670959924164385
28,21,21,5,1,0.428064,0.000546,0.020332480000000003,0.019791893849292277,0.02658731992888849
28,1148,1148,3,1,9.00032,0.01148,0.019916300000000005,0.019897995189189124,0.0009190869193012996
28,262,262,3,1,2.05408,0.00262,0.020008940000000003,0.019927024070270194,0.004093966483472331
14,76,76,5,1,0.387296,0.001976,0.020172339999999997,0.020125820206887402,0.002306117838217816
28,1031,1031,3,1,8.08304,0.01031,0.01979594,0.02020437357837829,0.02063218914475844
112,68,68,3,1,8.52992,0.00068,0.0198608,0.020100284802702702,0.012058164963279477
14,171,171,3,1,0.33516,0.00171,0.01979948,0.01985710090579149,0.0029102231872497777
112,159,159,5,1,51.856896,0.004134,0.01970306,0.0198015329640283,0.004997851299660911
112,224,224,7,2,35.1232,0.0112,0.01962533999999999,0.020096179773873898,0.02399141996387868
112,267,267,5,1,87.080448,0.006942,0.01976698,0.01976464356756759,0.0001181987553187898
56,264,264,5,1,21.525504,0.006864,0.02039066,0.01969552956628054,0.034090629421483255
28,193,193,7,1,7.5656,0.00965,0.020437819999999992,0.019757771675675728,0.03327401475912131
28,1138,1138,3,1,8.92192,0.01138,0.019812080000000003,0.0198924884234235,0.0040585553573122156
56,45,45,5,1,3.66912,0.00117,0.019914639999999997,0.020162579050877445,0.012450089525969198
56,159,159,7,1,24.9312,0.00795,0.01977102,0.020017688229729675,0.012476252096739306
28,72,72,3,1,0.56448,0.00072,0.01958438,0.02045696588449163,0.04455519574740847
112,163,163,7,1,102.2336,0.00815,0.01956852,0.019854419846846893,0.014610192638323895
28,75,75,3,1,0.588,0.00075,0.01952430000000001,0.020157432265695566,0.03242791115151668
112,109,109,5,1,35.549696,0.002834,0.019667360000000002,0.019652615623874017,0.0007496876106394089
28,673,673,3,1,5.27632,0.00673,0.019882920000000005,0.01993882384401539,0.0028116516092900265
56,90,90,5,2,1.83456,0.00234,0.019948859999999992,0.020031357575225187,0.00413545311487447
28,40,40,5,1,0.81536,0.00104,0.019770359999999997,0.020140575813086457,0.018725800293290535
56,64,64,5,1,5.218304,0.001664,0.02014624,0.0199148251979408,0.011486748994313557
28,113,113,3,1,0.88592,0.00113,0.019715179999999995,0.01994471121389953,0.011642359537145241
7,233,233,7,1,0.57085,0.01165,0.019779,0.019837730799613894,0.002969351312699952
14,165,165,3,1,0.3234,0.00165,0.019613080000000005,0.019861296869137332,0.012655680246923331
28,12,12,5,1,0.244608,0.000312,0.019729379999999994,0.019619895132432452,0.005549331381297442
28,21,21,5,1,0.428064,0.000546,0.019864239999999995,0.019791893849292277,0.0036420296325315273
28,90,90,7,1,3.528,0.0045,0.019777460000000004,0.019742015773873908,0.001792152588153184
28,159,159,5,2,0.810264,0.004134,0.0196118,0.01990406463648655,0.01490248913850597
56,258,258,3,2,2.02272,0.00258,0.01980436,0.01994521585238094,0.0071123657811178395
56,73,73,5,1,5.952128,0.001898,0.0205504,0.01984534918081196,0.0343083744933451
7,34,34,5,1,0.043316,0.000884,0.019673659999999992,0.01967865643024456,0.0002539654667494156
28,87,87,5,1,1.773408,0.002262,0.0196308,0.019855476090883725,0.011445080734545927
56,77,77,3,2,0.60368,0.00077,0.019813139999999996,0.01991794382340583,0.005289612015351108
14,39,39,5,1,0.198744,0.001014,0.020236759999999996,0.01994778941555124,0.01427948863596526
14,179,179,5,1,0.912184,0.004654,0.019657619999999997,0.019944470461282733,0.014592329146800882
7,89,89,5,1,0.113386,0.002314,0.019646400000000005,0.019954774321188716,0.01569622532314883
56,91,91,3,1,2.85376,0.00091,0.019988599999999995,0.020027627459974294,0.0019524859156868789
7,953,953,3,1,0.46697,0.00953,0.01976468,0.02009548563513522,0.016737211790690196
7,17,17,7,2,0.0104125,0.00085,0.020307,0.0197290414275418,0.028461051482651246
56,83,83,5,1,6.767488,0.002158,0.0198895,0.0202569261302874,0.01847337189408479
56,175,175,3,1,5.488,0.00175,0.020042140000000007,0.019881941776705336,0.007993069766735049
28,163,163,7,1,6.3896,0.00815,0.019539579999999997,0.019952608054054115,0.0211380210861297
7,960,960,5,1,1.22304,0.02496,0.019671799999999993,0.01984155956756762,0.008629589949451849
28,166,166,5,1,3.383744,0.004316,0.01990458,0.019707463940583446,0.009903050424402607
28,1126,1126,3,1,8.82784,0.01126,0.01996228,0.019813641213513457,0.0074459824472225674
7,173,173,3,1,0.08477,0.00173,0.01958898,0.01973897518865098,0.007657120924671946
7,56,56,5,1,0.071344,0.001456,0.01982494,0.01975740421499364,0.0034066072838736987
56,89,89,5,1,7.256704,0.002314,0.019928140000000004,0.020005562005855924,0.0038850593109000893
7,157,157,5,1,0.200018,0.004082,0.0202218,0.019926148036164756,0.014620457320082544
14,59,59,3,2,0.02891,0.00059,0.019880079999999994,0.019732049410553405,0.0074461767481111335
14,171,171,5,2,0.217854,0.004446,0.01969934,0.019846179384556042,0.007454025594565227
14,59,59,3,1,0.11564,0.00059,0.01982258,0.01967280613723335,0.007555719929829955
28,490,490,5,1,9.98816,0.01274,0.02025004000000001,0.020409263690991015,0.00786288278892308
