feature0,feature1,feature2,feature3,feature4,True,Pred,Error
112,50,50,3,2,0.004453520000000001,0.004475499509137702,0.004935311649594218
56,503,503,2,2,0.0044766400000000005,0.004479230550193062,0.0005786818223179617
224,72,72,2,2,0.0044948,0.00449251441891892,0.000508494500551807
14,502,502,2,2,0.004435699999999999,0.0045103475201844654,0.016828802710838524
28,498,498,3,2,0.004444779999999999,0.0044472597913127535,0.0005579109230950872
28,41,41,3,2,0.004484319999999999,0.004425382983783787,0.013142910456036093
56,183,183,2,2,0.004432640000000001,0.004545977642213629,0.02556888044452706
14,382,382,3,2,0.004479760000000001,0.004474344273873878,0.0012089322030918407
56,841,841,3,2,0.00444892,0.004581836675675657,0.029876166727128454
14,250,250,2,2,0.00449976,0.0044515498298584215,0.010713942552842528
14,56,56,2,2,0.00443676,0.004485538172072075,0.01099409751081319
28,231,231,2,2,0.004440059999999999,0.004843985465122246,0.09097297449184169
28,95,95,3,2,0.004432160000000001,0.004434157524324356,0.00045068867648164244
14,495,495,3,2,0.00444824,0.004474937160693815,0.00600173567384292
14,59,59,2,1,0.00446092,0.004475484394079805,0.003264885736530837
28,66,66,2,2,0.00443672,0.004447497068211072,0.0024290620573469176
14,831,831,3,2,0.004517440000000001,0.004453082963963958,0.014246351038650915
28,146,146,3,1,0.004429239999999999,0.004467163896696705,0.008562167933258546
224,249,249,2,2,0.004362179999999999,0.0044124643364221285,0.01152734101346784
28,99,99,3,2,0.00454058,0.0044990354918919015,0.009149603818917024
112,250,250,2,2,0.004401819999999999,0.004489208770270285,0.01985287228243904
112,841,841,3,2,0.004481100000000001,0.004416988364864854,0.014307119933754458
112,483,483,2,2,0.00441878,0.004446615540540548,0.0062993723472425526
56,250,250,2,2,0.00444452,0.004464401970570564,0.004473367331132134
224,25,25,3,1,0.004477819999999999,0.004510840054054067,0.007374136087218434
14,53,53,3,1,0.00446304,0.00451247549510941,0.011076641730616468
14,56,56,3,1,0.0044450800000000006,0.0044934011639230186,0.010870707371524919
14,253,253,3,1,0.004449899999999999,0.004455683991891871,0.001299802667896383
14,484,484,3,1,0.00441254,0.004544448621621624,0.029894034189293237
28,143,143,2,2,0.004416219999999999,0.004458942661261277,0.00967403373502175
112,843,843,2,2,0.004512259999999999,0.004894771856756743,0.08477167910464913
14,243,243,2,2,0.00448856,0.004439892988159588,0.010842455451283255
112,185,185,3,2,0.00433246,0.004412312018018042,0.018431103349607837
112,81,81,3,2,0.004440820000000001,0.004467897631402829,0.00609743952757102
14,489,489,3,2,0.00442884,0.00448900029021879,0.013583757873120286
112,50,50,2,2,0.00447328,0.004486156046846839,0.002878435252619804
28,47,47,3,2,0.004642179999999999,0.004741508891891889,0.021397035852097387
14,132,132,3,2,0.00450042,0.004458934470270248,0.009218146246295088
56,511,511,3,2,0.004400320000000001,0.0044267940981981965,0.006016402943012217
14,471,471,3,2,0.004537160000000001,0.004456472112612629,0.017783787079885257
112,492,492,2,2,0.004399019999999999,0.004426935721943378,0.006345895663893117
56,480,480,3,2,0.0045026400000000005,0.0044437369009009,0.0130819028612326
28,50,50,2,2,0.004450819999999999,0.004454827072072046,0.0009002997362388423
14,180,180,3,2,0.004565280000000001,0.004497541915315325,0.014837662681078985
28,183,183,2,2,0.004443039999999999,0.00450848795894464,0.014730445583348635
56,72,72,2,2,0.0044602,0.0045190353117760505,0.013191182407975075
