feature0,feature1,feature2,feature3,True,Pred,Error
977,919,0.8983225,1.796645,0.009900599999999999,0.009986421189189184,0.008668281638404236
1497,881,1.3192975,2.638595,0.009608779999999997,0.009892115405405414,0.029487136286335706
1384,861,1.1920545,2.384109,0.009552639999999998,0.009781839675675658,0.02399333332729598
2646,555,1.4688075,2.937615,0.009513120000000003,0.009666584918918926,0.016131922956813594
2199,886,1.948757,3.897514,0.009551460000000001,0.009756441243243243,0.02146072362164961
1498,1000,1.4985,2.997,0.05810924,0.057735825081081125,0.006426085058398183
3875,1003,3.8871265,7.774253,0.03631870000000001,0.03627445833423435,0.0012181511388254065
2258,1076,2.430146,4.860292,0.03837826,0.03173187794594598,0.17318091164252933
902,1200,1.083,2.166,0.009705680000000001,0.009710240756756808,0.000469905947528375
1608,1008,1.621368,3.242736,0.009578040000000001,0.05265220918918907,4.497179922947604
315,548,0.172894,0.345788,0.007707620000000002,0.008866060594594617,0.15029809391155957
4123,1000,4.1235,8.247,0.03559709999999999,0.03537772287683413,0.006162780764889816
1026,1000,1.0265,2.053,0.058930500000000025,0.05900554508108105,0.0012734506084459923
1904,3909,7.4446905,14.889381,0.007616100000000004,0.00783574745945946,0.028839886485137585
24980,1000,24.9805,49.961,0.0075723000000000006,0.007560356527927922,0.0015772581741450875
1119,1086,1.215777,2.431554,0.009573660000000001,0.009864280648648633,0.03035627426173808
528,737,0.3895045,0.779009,0.00977616,0.010087783675675664,0.031875877202875505
2693,584,1.573004,3.146008,0.00967884,0.009606869567567579,0.00743585310144819
9671,1000,9.6715,19.343,0.013431100000000003,0.01343302502702707,0.00014332608848613976
1278,1000,1.2785,2.557,0.05932386000000001,0.059055361914414385,0.004525971263259467
517,770,0.398475,0.79695,0.010029900000000001,0.009963019405405374,0.006668121775354397
4011,1076,4.316374,8.632748,0.03899701999999999,0.03169849529729741,0.18715595967852378
24881,1000,24.8815,49.763,0.00814694,0.007606322918918905,0.06635829907684297
