feature0,feature1,feature2,True,Pred,Error
28,248,248,0.004500460000000001,0.0045278032396396314,0.006075654408578271
14,110,110,0.005161619999999999,0.009222606378378318,0.7867658561417384
14,175,175,0.017320699999999998,0.0076877232563706275,0.5561540089967133
14,115,115,0.01876984,0.018847991820720653,0.004163691364479034
112,140,140,0.004591880000000001,0.004479810540540573,0.02440600787900123
7,484,484,0.009515359999999999,0.016182328378378335,0.7006532993368971
28,580,580,0.00448442,0.0044030866711711495,0.018136866936828106
3,491,491,0.017082740000000003,0.014068375027027005,0.17645676120885742
224,218,218,0.0044745600000000016,0.004374389081081096,0.022386764043594333
56,17,17,0.004995960000000002,0.004992083355469776,0.0007759558783951054
3,166,166,0.02725296000000001,0.02198272702702705,0.19338203897752598
28,172,172,0.00449332,0.0045127216999356476,0.004317898555110087
14,228,228,0.004504800000000001,0.004900078479279285,0.0877460662580546
56,189,189,0.004502240000000001,0.004713239777541837,0.046865510843898915
112,31,31,0.0044315399999999994,0.004501423569111974,0.015769590054918677
56,11,11,0.01604606,0.011055163241827506,0.3110356534982728
7,261,261,0.0111224,0.014587174400000076,0.31151319859023924
14,236,236,0.007910099999999998,0.008163608840669273,0.03204875294487745
7,270,270,0.027939380000000003,0.012786534140540533,0.5423472482016233
28,511,511,0.004399319999999999,0.004461798000000001,0.014201740268951135
56,194,194,0.004532539999999999,0.004500984916344928,0.0069618985502765945
56,391,391,0.00454198,0.004449459081081073,0.02037017312249889
14,59,59,0.012254560000000005,0.02512227849729728,1.0500351295597126
28,590,590,0.00442658,0.004411297914414392,0.0034523459613535023
28,2014,2014,0.004495100000000001,0.004461614918918921,0.007449240524366527
14,93,93,0.023665979999999996,0.00805331864234232,0.6597090573750877
3,728,728,0.021495620000000007,0.014673262918918946,0.3173835916843087
14,68,68,0.01495136,0.010018562360617747,0.32992300629389254
14,515,515,0.004500760000000001,0.004496650353281873,0.0009131006137026275
14,1014,1014,0.00456928,0.004523356972972986,0.010050385843505783
14,89,89,0.019101619999999996,0.014792176312710155,0.22560618875728036
28,209,209,0.00461826,0.004488733200000008,0.02804666692650307
14,191,191,0.010276060000000005,0.009856977650128758,0.04078239615876586
112,114,114,0.004429119999999999,0.004459011719176306,0.006748907046164211
14,181,181,0.018597620000000002,0.01728362236036034,0.07065407507195336
56,130,130,0.004408700000000001,0.018890815373873944,3.284894724947023
28,97,97,0.00464478,0.004462290036036023,0.039289258902246674
7,519,519,0.010233520000000001,0.019014621122522647,0.8580724054404198
3,120,120,0.01674974,0.01605983412612611,0.04118904973294436
28,120,120,0.004461360000000001,0.004475848099099119,0.0032474624551970246
28,814,814,0.0044539,0.004451397621621617,0.0005618398209171795
14,1539,1539,0.004426620000000001,0.004384313459459445,0.009557301177999388
14,254,254,0.005248320000000001,0.006228064135907333,0.18667766750261652
28,122,122,0.0044550200000000005,0.004491946765765791,0.008288799099844821
14,24,24,0.016709259999999993,0.02149565586756754,0.2864516960995011
3,259,259,0.007529359999999997,0.017365500497297362,1.3063713911006205
14,10,10,0.02758138,0.018203403402059212,0.34001114512547187
56,1787,1787,0.004431040000000001,0.004468771999999988,0.008515382393295337
28,9,9,0.00910028,0.021359189982882942,1.3470915161822428
112,244,244,0.004575919999999998,0.004440980378378386,0.029489069219219843
7,108,108,0.02441060000000001,0.023120581918918984,0.05284663552231519
56,128,128,0.00435652,0.004414568286486459,0.013324462297076413
112,70,70,0.004474379999999999,0.004484916810810819,0.0023549208629619644
28,119,119,0.004449679999999998,0.004523412940540542,0.016570391700199538
28,801,801,0.0044950400000000005,0.004501089918918944,0.0013459099182529409
14,190,190,0.0044689,0.007468034839832683,0.6711125421989043
7,167,167,0.01648162,0.013972188855855777,0.15225634034422722
7,148,148,0.018814960000000002,0.020478461129729654,0.08841374787560811
3,951,951,0.0139193,0.01593694212972977,0.14495284459202476
14,236,236,0.0044773600000000005,0.008163608840669273,0.8233085659114461
14,801,801,0.00459182,0.004530761243243221,0.013297288821595553
28,695,695,0.004553240000000001,0.004490206918918924,0.013843566577003906
14,2035,2035,0.0044415400000000025,0.0045832640540540695,0.0319087645397918
7,810,810,0.012537760000000002,0.0053710190270270415,0.5716125506448488
56,160,160,0.00447658,0.014406207447104248,2.2181280010865994
56,168,168,0.0044452400000000005,0.004527056287773472,0.018405370187767566
7,213,213,0.014903480000000004,0.016800201902702705,0.12726704787758972
56,64,64,0.00464084,0.0045686020810811,0.015565699080101952
7,232,232,0.022976060000000006,0.008955505081081123,0.6102245084195845
28,1026,1026,0.00453762,0.0044846969729729555,0.011663168583320005
56,159,159,0.0044605800000000004,0.008086571210810821,0.812896800597864
7,790,790,0.011138860000000004,0.005086966270270305,0.5433135643799901
28,42,42,0.019739459999999997,0.009649594330244496,0.5111520613915225
56,499,499,0.00443814,0.004456633440862293,0.00416693499130097
7,851,851,0.010393800000000002,0.010947649027027027,0.05328648107785651
7,64,64,0.01968988,0.014972647351351362,0.23957650573028572
14,1014,1014,0.004630459999999999,0.004523356972972986,0.02313010522216205
7,203,203,0.02423298,0.016805204911196872,0.30651513304608546
7,34,34,0.010593680000000001,0.01659501318146717,0.5665012707073621
112,1723,1723,0.004532599999999999,0.004485432648648658,0.01040624616143941
56,862,862,0.004449679999999998,0.0044693275675675515,0.004415501242236094
14,109,109,0.004490439999999999,0.010293493648648571,1.2923129244903782
112,540,540,0.0044651000000000005,0.004451697085585586,0.0030017053177789697
56,305,305,0.00453708,0.004464219720720726,0.016058848263480793
14,139,139,0.016751739999999998,0.016011978133848186,0.04416030013310928
112,172,172,0.004508900000000001,0.004449151052252258,0.01325133574657729
112,196,196,0.00451328,0.004471273876447889,0.009307227460319561
28,115,115,0.004470079999999999,0.004441831437837849,0.006319475750355696
28,76,76,0.00445716,0.006697182427027041,0.502567201318113
7,225,225,0.00660952,0.010347156054053995,0.5654928124968222
7,113,113,0.014000119999999996,0.0215885379864864,0.5420252102472269
14,23,23,0.014124720000000002,0.021801775795731487,0.5435191491039456
56,514,514,0.004484280000000001,0.004481583228378389,0.0006013834153112739
14,389,389,0.0044782599999999995,0.0044546161378378355,0.005279698401201357
14,504,504,0.00449984,0.004472874486743882,0.005992549347558495
56,261,261,0.004530320000000001,0.004500616320720742,0.006556640431417329
14,86,86,0.012738080000000008,0.018182864531531614,0.42744153997553813
14,25,25,0.010807879999999997,0.020107832271042417,0.8604788608906115
112,568,568,0.0044182399999999995,0.00445278895495496,0.00781961934049764
112,504,504,0.0044366599999999985,0.004508122467567547,0.016107267080990768
28,9,9,0.01888746,0.021359189982882942,0.13086619285403883
28,517,517,0.00445964,0.004417310592664094,0.009491664649143458
56,500,500,0.004473039999999999,0.004459447575804373,0.003038744164064331
112,510,510,0.00450496,0.004517111530759323,0.002697367070811495
7,187,187,0.013441079999999994,0.014207389900900926,0.05701252435823104
56,198,198,0.0045858,0.00453540874684686,0.010988541400222485
56,405,405,0.004458880000000001,0.004455587762162171,0.000738355335382514
14,11,11,0.02271319999999999,0.014362976365765754,0.3676374810345631
14,21,21,0.014398699999999995,0.01781445044609606,0.23722630835395309
28,1108,1108,0.00447926,0.004476785297297283,0.0005524802540412704
7,858,858,0.012916819999999996,0.007137622972972951,0.44741639405264194
28,1261,1261,0.0044440600000000005,0.004476404926640915,0.007278238061798062
3,264,264,0.013822839999999998,0.015804285578378423,0.14334576529703197
7,1084,1084,0.0046145000000000005,0.004714844778378363,0.021745536543149254
14,32,32,0.017477559999999996,0.017334062048906078,0.008210411012402092
14,232,232,0.0147354,0.009869143990090094,0.3302425458358718
28,512,512,0.0044282,0.004436657216216239,0.0019098541656290137
7,134,134,0.004485820000000001,0.016828456405405447,2.751478303945643
14,38,38,0.012922859999999994,0.015754174815701377,0.2190935145704112
14,9,9,0.018904120000000003,0.018806774596267724,0.005149427941225453
7,512,512,0.015294160000000001,0.010713113459202048,0.2995291366637954
56,255,255,0.0045403,0.0045513096602316635,0.002424875059283264
14,236,236,0.007238440000000001,0.008163608840669273,0.12781329135411382
28,114,114,0.00451146,0.004451599563963971,0.013268528599617297
56,175,175,0.0045228,0.004512708229944218,0.002231310262621037
14,178,178,0.0045924,0.009389386845045028,1.0445490037986735
7,243,243,0.013570199999999998,0.013872612930759332,0.022285075441727788
28,429,429,0.0044569399999999995,0.004489485345945937,0.007302172779067665
28,430,430,0.004522100000000002,0.004489485345945937,0.0072122805895633935
7,1086,1086,0.005289360000000001,0.004714844778378363,0.10861715247622357
7,172,172,0.023760380000000005,0.016851064532175004,0.2907914548431043
112,90,90,0.00447388,0.004465144108108131,0.0019526433189691167
14,533,533,0.00448322,0.004519140990990994,0.008012319491569492
7,986,986,0.004535499999999999,0.004598406345945936,0.013869770906391233
14,122,122,0.008769339999999997,0.02026407502252244,1.31078678925922
7,114,114,0.018625519999999996,0.017529170427927832,0.05886276313746752
7,990,990,0.005126339999999999,0.0073373437837837615,0.4313026025943973
112,39,39,0.00437952,0.004457180909395104,0.017732744546229858
224,513,513,0.004464460000000001,0.004474902569498069,0.002339044251279637
7,186,186,0.017460499999999993,0.014219234567567594,0.18563417040934682
7,510,510,0.013509940000000003,0.010821821783526342,0.19897336453556871
56,16,16,0.00696236,0.011416047924324334,0.6396807870211156
14,31,31,0.009129720000000001,0.018895709065958808,1.0696920678792785
14,20,20,0.016915379999999997,0.016133892448005106,0.04619982240983601
56,128,128,0.004395420000000001,0.004414568286486459,0.004356417927401424
3,96,96,0.018360720000000004,0.021786681189189225,0.18659187598248983
56,16,16,0.007550679999999999,0.011416047924324334,0.5119231545138102
56,174,174,0.004553780000000001,0.00453624948573573,0.0038496620970426536
14,970,970,0.004502320000000001,0.004558683189189207,0.012518699068303942
28,155,155,0.0045083,0.004510802593693677,0.000555108065939992
7,948,948,0.00552374,0.009196695766280554,0.6649400164165138
7,245,245,0.006838360000000001,0.012308190734963542,0.7998746387969543
56,226,226,0.004489459999999999,0.004503568252252232,0.0031425276652944116
56,199,199,0.00455674,0.004537766900386115,0.004163744171026897
28,412,412,0.004425300000000002,0.004403623505791501,0.00489831067012417
14,248,248,0.00485086,0.005010022937280171,0.0328112823870759
112,231,231,0.00457182,0.004505521837837858,0.01450148128363356
14,45,45,0.022749799999999997,0.014374218182625471,0.3681606790993559
14,39,39,0.020944759999999996,0.015859890105791467,0.24277527621269138
7,259,259,0.00720668,0.014788176998198272,1.0520096630068592
28,151,151,0.00444738,0.0044616116855856055,0.003200015646426798
7,896,896,0.004547360000000001,0.00709076248648645,0.5593140825636078
14,76,76,0.019801020000000003,0.01350726708101671,0.31784993495200203
56,109,109,0.004448820000000002,0.004515668283783782,0.015026070684761321
28,329,329,0.0046000599999999996,0.004477705657657664,0.02659842313846684
7,122,122,0.0119126,0.014418316457014173,0.21034169341824394
14,3,3,0.019102280000000003,0.019074735508108027,0.001441947866536138
28,57,57,0.010516639999999997,0.005269277678635777,0.49895806278090926
1,562,562,0.022777420000000003,0.019126996490090135,0.16026501289039177
14,50,50,0.01248982,0.019034340499292167,0.5239883760768503
14,1011,1011,0.00454914,0.00452182677837839,0.006004040680570419
56,497,497,0.004459379999999999,0.004439253624710413,0.00451326760437225
14,82,82,0.007442520000000001,0.016892455466516593,1.2697225491522484
14,24,24,0.018067839999999998,0.02149565586756754,0.1897191843389992
14,8,8,0.02042412,0.016572162337580427,0.18859846409145528
56,499,499,0.004425359999999999,0.004456633440862293,0.0070668693309230875
56,147,147,0.004385579999999999,0.004444609859073385,0.013459989117376888
112,69,69,0.004483039999999999,0.004481174324324335,0.00041616306695101027
14,173,173,0.009104480000000003,0.013604681153153107,0.4942842593045514
224,266,266,0.0044828,0.00445131691891892,0.007023084028080642
7,532,532,0.006177420000000002,0.013420523891891852,1.1725127791038732
14,497,497,0.004528119999999999,0.004473497150836545,0.012063030388649993
28,346,346,0.004517039999999999,0.004459611189189213,0.012713814978566872
14,106,106,0.01414042,0.01021790474774774,0.2773973653011905
56,269,269,0.004463000000000002,0.0045173826351351245,0.012185219613516204
14,1258,1258,0.004463579999999999,0.004507191675675656,0.009770559881453172
14,230,230,0.004900219999999999,0.004878415112033459,0.004449777350106725
28,490,490,0.004412460000000001,0.004457653837837814,0.01024232238656278
7,40,40,0.0191404,0.01693270297297292,0.11534226176187959
