feature0,feature1,True,Pred,Error
56,38,0.014209459999999998,0.014695217061261234,0.034185469487315885
14,260,0.01421182,0.014190997162033491,0.0014651774344530738
56,49,0.014093220000000002,0.014127859393436307,0.0024578764424528676
14,86,0.0140884,0.014126763369369378,0.002723046575152496
28,1143,0.014193120000000002,0.01421989664864866,0.0018865935501608017
14,494,0.014096020000000004,0.01437937968738739,0.020102105941066
14,93,0.014086700000000002,0.014160147927799308,0.005213991055343351
7,1182,0.0142086,0.014141726000000012,0.004706586152047887
112,241,0.01407432,0.014291487848648735,0.01543007752052926
56,175,0.014273119999999999,0.014266236227541803,0.0004822892582837923
14,106,0.014076219999999999,0.014075067683140215,8.186266339855405e-05
14,355,0.014247100000000002,0.014576337891891916,0.023109116373992884
7,390,0.01415624,0.014209195881081108,0.0037408154341200587
56,100,0.014119699999999999,0.014236758063642241,0.008290407277933828
14,569,0.01419656,0.014225600216216218,0.002045581198277457
56,245,0.0142615,0.014354165514929254,0.0064975994761598856
14,215,0.014126819999999995,0.01418028572702706,0.0037846965578286107
14,203,0.014490140000000002,0.014312733490090124,0.0122432571327729
14,484,0.014141279999999999,0.014075991578378366,0.0046168678946766906
224,518,0.013936220000000001,0.01409165614671806,0.011153393582912704
7,48,0.014311700000000004,0.014177203761261248,0.009397642400186961
14,300,0.014145180000000004,0.014180445904504463,0.0024931393240990056
14,769,0.014215339999999996,0.014280693216216195,0.00459737271259065
14,277,0.014161899999999996,0.014183265958687281,0.0015086929499067707
28,45,0.014381019999999993,0.02823490322612618,0.9633449662211855
14,146,0.014193400000000002,0.014229360404633193,0.0025336004504340993
28,1495,0.014353120000000006,0.014214701891891906,0.009643764429482933
28,263,0.014052520000000004,0.014088026383783772,0.002526691567332267
14,238,0.014288060000000005,0.01420925914307168,0.005515154396630861
14,854,0.014086299999999996,0.0141531558918919,0.004746164137630424
7,121,0.01417308,0.014240162004504422,0.004733057634926385
14,249,0.013973900000000004,0.014173037942985833,0.01425070617263817
14,166,0.014129099999999999,0.014120995928185356,0.0005735731090191783
14,457,0.01468968,0.014192241945945917,0.033863096681077016
14,237,0.014219439999999996,0.014197373007078545,0.0015518890280806464
14,206,0.014153279999999997,0.014160818205405368,0.0005326119037686794
56,209,0.014179759999999994,0.014352832222779907,0.012205581954836503
14,141,0.01417148,0.014172305825225263,5.827374595049782e-05
14,95,0.014197280000000001,0.014169223898198226,0.001976160349149668
14,14,0.014247820000000001,0.014103007054054092,0.010163866889524819
7,303,0.014193519999999998,0.01419042519279274,0.0002180436711441555
28,166,0.014006339999999997,0.01419119160270269,0.013197709230440864
14,14,0.014494379999999998,0.014103007054054092,0.027001703139141235
28,491,0.01417452,0.014152883689629876,0.0015264227903395617
56,539,0.014038039999999995,0.014101652612612628,0.004531445459097823
56,502,0.014198380000000002,0.01420018709124842,0.00012727446711653347
28,206,0.01411724,0.014217908419819805,0.007130885344430327
14,42,0.014193179999999996,0.014202070973573584,0.0006264257603713414
56,960,0.014130480000000003,0.014243913675675617,0.008027588282607101
14,6,0.014336840000000002,0.014133974186898391,0.014149967015158872
112,802,0.014131340000000003,0.014035158756756747,0.006806236580767013
28,107,0.013907480000000002,0.014062875449602183,0.011173515949847205
14,1372,0.014150180000000004,0.014578812621621539,0.030291672729360005
14,118,0.014236440000000003,0.01421105714414419,0.0017829496598737071
56,65,0.014185300000000003,0.014080137571428586,0.007413479346324493
28,189,0.014180899999999998,0.014157084612612562,0.0016793988666048217
14,177,0.014744080000000001,0.014166281284770476,0.03918852279894885
