feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
56,25,677,7,1,2602.886272,0.830002,0.03221908,0.03147498459459458,0.023094868177658014
14,19,504,1,1,1.97568,0.01008,0.0250648,0.02468608562162159,0.015109411540423648
28,270,153,1,1,32.506992,0.041463,0.024667799999999997,0.025225460594594594,0.02260682325114511
27,479,75,3,1,235.7586,0.3234,0.03345849999999999,0.03239496421377091,0.03178671447402243
14,143,136,3,1,34.332928,0.175168,0.031058260000000008,0.03245204156756749,0.04487635712906901
56,27,236,7,1,979.887104,0.312464,0.030135060000000005,0.030790487621621652,0.02174967037137628
13,116,140,1,1,2.76822,0.01638,0.024697500000000008,0.024564679243243227,0.005377902895304422
14,68,219,1,1,2.961756,0.015111,0.02441162000000001,0.024772217891891865,0.014771567470403688
13,1081,47,1,1,8.594326,0.050854,0.025779099999999992,0.026068223459459475,0.011215420998385638
112,974,18,1,1,220.1472,0.01755,0.023656400000000005,0.025560417675675715,0.0804863662973111
56,262,49,1,1,40.413632,0.012887,0.025097259999999993,0.025291176972972937,0.00772661927927368
28,237,183,1,1,34.146336,0.043554,0.024582580000000003,0.02539507767567572,0.033051765749393086
56,20,43,1,1,2.831808,0.000903,0.024666260000000002,0.02464220783783781,0.0009751037312585489
13,153,157,7,1,198.944434,1.177186,0.034637360000000006,0.0320404042162162,0.07497556926347176
56,188,198,1,1,117.355392,0.037422,0.02526146,0.02491790535135133,0.013599952205797641
8,975,199,3,1,111.771136,1.746424,0.03445345999999999,0.03136244708108099,0.0897156024073925
14,61,157,1,1,1.907864,0.009734,0.024396919999999996,0.02459156854054056,0.007978406312787263
27,213,55,1,1,8.58033,0.01177,0.02601792000000001,0.026064636162162213,0.0017955379277898662
56,760,199,1,1,474.912704,0.151439,0.02438282,0.02484622529729731,0.01900540205346682
28,539,141,1,1,59.69376,0.07614,0.025926020000000004,0.025290252432432336,0.024522374339280333
56,536,205,3,1,3101.896,0.989125,0.03366104,0.031482603135135095,0.06471686153680657
3,179,178,1,1,0.28836,0.03204,0.02427037999999999,0.024653400162162165,0.01578138299285689
112,2031,180,3,2,10318.6944,3.2904,0.030433840000000004,0.03328766864864868,0.09377155983762413
13,848,15,1,1,2.152215,0.012735,0.026558320000000007,0.02582324059459459,0.02767793314507156
56,219,65,1,1,44.8448,0.0143,0.025065220000000003,0.025245162918918977,0.0071789882123107045
27,185,98,7,1,647.693172,0.888468,0.03500926,0.033364808378378435,0.04697190462242175
