feature0,feature1,feature2,True,Pred,Error
14,524,524,0.004697939999999999,0.004629485778378396,0.014571114493076498
14,206,206,0.004837339999999998,0.004650509250922354,0.03862262091927473
28,102,102,0.004616679999999999,0.004662652261003854,0.00995786171098167
14,255,255,0.00470686,0.0046162322482157575,0.019254397153143015
56,940,940,0.004706140000000001,0.004650011405405424,0.01192667336598074
28,211,211,0.004679120000000001,0.004672504750064333,0.0014137807826403812
56,58,58,0.004716140000000001,0.004684244369369361,0.006763079686065169
56,536,536,0.00465234,0.004644612216216229,0.0016610531009707875
14,498,498,0.00457576,0.004614200294852015,0.008400854689060403
28,46,46,0.004597219999999998,0.004590522582496768,0.0014568407653385873
14,152,152,0.00461076,0.004702099257335892,0.019810022064885503
14,86,86,0.00453692,0.004639538178507064,0.022618467706519797
7,16,16,0.00464036,0.004703501575868726,0.013607042528753381
14,1277,1277,0.00471536,0.0046678020540540386,0.010085750811382688
28,25,25,0.004707379999999999,0.004614222786486478,0.019789609828295376
56,72,72,0.004654120000000001,0.004667017396332023,0.002771178296223872
28,27,27,0.004616939999999999,0.004587597605405391,0.006355377066760186
28,1751,1751,0.004810319999999999,0.004617587579729744,0.04006644470019779
28,179,179,0.004621140000000001,0.004631598348566168,0.0022631533704165845
56,23,23,0.004637,0.004614196287773494,0.004917772746712371
14,268,268,0.004627699999999998,0.004659251420077212,0.006817948457595494
14,243,243,0.0046176,0.004587088720720746,0.006607605526519114
7,64,64,0.004624619999999999,0.00472415228442729,0.021522262245825638
14,963,963,0.0046356999999999995,0.004713204002702716,0.016718942706110507
14,136,136,0.004634180000000001,0.0046182041402402394,0.003447397330220517
28,211,211,0.00473204,0.004672504750064333,0.012581307414068162
28,267,267,0.00465034,0.0046620855585585525,0.002525741893829773
14,79,79,0.004596940000000001,0.004653315656756751,0.012263735606022818
28,484,484,0.0045724599999999995,0.004569986603603593,0.0005409334136124499
7,1006,1006,0.004599119999999999,0.004571075081081093,0.006097888056607762
14,135,135,0.004650539999999999,0.00461869057087087,0.006848544282842294
28,858,858,0.00466564,0.004694092648648631,0.006098337773302367
7,1690,1690,0.004586360000000001,0.0045765185513513594,0.002145808146033388
