feature0,feature1,feature2,feature3,feature4,True,Pred,Error
14,39,39,3,2,0.00514948,0.005092916105276689,0.010984389632217427
14,304,304,2,2,0.005094280000000001,0.005157197405405366,0.012350598201387565
112,202,202,3,2,0.005308899999999998,0.005122049729729743,0.03519566581970947
112,504,504,3,2,0.004740380000000001,0.0048753926124195665,0.0284813901880368
14,30,30,3,2,0.005066860000000001,0.005093249277863563,0.0052082113702691495
28,90,90,3,2,0.0047426000000000005,0.005287224088288287,0.11483660614183926
112,503,503,3,1,0.004783979999999999,0.005113170342342368,0.06881097796026926
28,244,244,2,2,0.004676960000000001,0.005088663490862302,0.08802801196980549
28,502,502,3,2,0.005095120000000001,0.004960568755920205,0.026407865581143435
14,330,330,2,2,0.005082979999999999,0.005130425201801818,0.009334131120291505
112,133,133,2,2,0.00504932,0.005026416058043762,0.004536044844897564
112,58,58,2,2,0.0047661000000000005,0.004882143674774751,0.024347721360179292
56,210,210,2,1,0.005093020000000001,0.005157742162162176,0.012708012566645107
28,69,69,2,2,0.005128460000000001,0.005042535092063486,0.01675452434776039
112,96,96,3,2,0.004873540000000001,0.004826496391891889,0.009652861802326787
112,65,65,3,2,0.005095539999999999,0.005099102171171159,0.0006990762845861417
112,460,460,2,2,0.005024600000000001,0.005043195918918936,0.0037009749868517805
14,187,187,3,2,0.004729819999999999,0.005170063642685535,0.09307830798752084
14,249,249,3,2,0.0051097799999999995,0.004922920755083642,0.03656894130791489
14,491,491,3,2,0.0051286,0.004755022984255676,0.07284190924313133
14,170,170,2,1,0.00509234,0.005125170648648678,0.00644706532727162
14,486,486,2,2,0.00508074,0.004899207905405397,0.03572945960521555
14,315,315,2,2,0.0051216000000000005,0.005139844306306326,0.0035622278792419386
28,514,514,2,2,0.0050674,0.0051317325486486655,0.012695376060438458
28,148,148,3,2,0.0047173599999999994,0.0049586617927928085,0.05115187155375232
14,489,489,3,1,0.005125940000000001,0.004902406487837828,0.04360829665625673
28,286,286,2,2,0.005128340000000001,0.00513797637837838,0.0018790443649170049
224,96,96,2,2,0.00515482,0.004971046455855891,0.035650816933299134
112,45,45,3,2,0.005120180000000001,0.004936700290090094,0.03583462103088312
14,40,40,2,2,0.0050792400000000005,0.00511216211171171,0.006481700355114083
56,56,56,3,1,0.0051066800000000015,0.005043588018018021,0.012354794500924367
14,413,413,2,2,0.00512724,0.005126216430888063,0.0001996335478613379
28,73,73,2,2,0.0047166000000000005,0.004866715937451741,0.031827150373519165
112,823,823,3,1,0.00522632,0.005132742351351345,0.017905074440266733
56,491,491,3,2,0.005134039999999998,0.005079389491505769,0.010644737573962875
14,402,402,2,2,0.005095140000000001,0.005111111353153169,0.0031346249863925635
112,240,240,2,2,0.00506862,0.005003169409009002,0.012912901537499005
112,502,502,2,2,0.00494774,0.005098566947747731,0.03048400840539938
14,270,270,2,2,0.005177440000000001,0.005134534456756752,0.008287018921175173
224,59,59,3,1,0.00523856,0.004790432558558562,0.08554401237008599
56,491,491,3,2,0.0051432,0.005079389491505769,0.012406771755761065
56,130,130,2,2,0.005189339999999998,0.005056422663963955,0.02561353390528341
28,1041,1041,2,2,0.004765599999999999,0.004970605945945928,0.04301786678402062
112,35,35,3,2,0.004741260000000001,0.005091974980180149,0.07397083901328932
28,255,255,3,1,0.005166220000000002,0.005122606108108087,0.00844212826629818
56,59,59,3,1,0.004744279999999999,0.004926442050450447,0.03839614239683327
28,233,233,2,2,0.00511092,0.005121455756499346,0.0020614207421259887
112,232,232,2,2,0.00510062,0.0052019349675675435,0.019863265165321737
28,496,496,2,1,0.00519876,0.005145073423423438,0.010326804194954638
28,251,251,3,2,0.005113960000000001,0.004940843710338893,0.033851709763296475
14,411,411,2,2,0.00507408,0.005137890540540573,0.012575785273502452
224,88,88,3,2,0.0051589999999999995,0.0053485363513513726,0.036738970992706545
56,504,504,3,2,0.004714240000000001,0.0050676611158301235,0.07496884244971042
14,204,204,2,2,0.00512316,0.005127633106435036,0.0008731147250985255
56,27,27,3,2,0.00508862,0.005121910579279297,0.0065421625665301126
14,236,236,3,2,0.00510562,0.005133316700900914,0.0054247478074973
28,48,48,3,2,0.0051825199999999995,0.005143283135135146,0.007571001147096998
28,90,90,3,2,0.0051078,0.005287224088288287,0.03512746941702638
112,51,51,3,2,0.005122619999999999,0.004892689335199484,0.04488536428634464
112,53,53,3,2,0.0051896,0.004746163597525449,0.0854471254960982
56,76,76,2,2,0.005188119999999998,0.005071995540004263,0.02238276292678958
28,498,498,3,2,0.004776119999999998,0.005032910963963973,0.05376560135925699
14,70,70,2,2,0.005150179999999999,0.0051235004140283156,0.005180321070658394
14,146,146,2,1,0.00511244,0.004980686796846863,0.025771100130884197
14,265,265,2,2,0.0052283799999999995,0.005417041743243261,0.03608416818273763
14,583,583,3,2,0.005102220000000001,0.005079068958558582,0.004537444767457845
14,252,252,2,2,0.0050958999999999996,0.0049339659828828795,0.03177731453072472
28,194,194,3,2,0.005087759999999998,0.004845442972972983,0.04762744843054999
14,418,418,3,2,0.0051039,0.00509814879729732,0.001126825114653536
14,365,365,3,2,0.00510508,0.005079348744144161,0.005040323727706215
14,250,250,2,1,0.00474706,0.005027363467567553,0.05904780381279218
14,24,24,2,1,0.005132760000000001,0.00509140269459462,0.008057517866680151
14,42,42,2,2,0.005073179999999999,0.005115769729729761,0.00839507561918991
56,65,65,2,2,0.005099820000000001,0.0051041719819819925,0.0008533599189759459
56,99,99,2,1,0.005119799999999999,0.005174301891891901,0.010645316592816456
14,18,18,2,2,0.0051226,0.00506604241801802,0.01104079607659774
14,496,496,2,2,0.00511464,0.004831209392535391,0.05541555367818836
56,497,497,2,2,0.004729219999999999,0.004818225574131253,0.018820349683722364
14,478,478,2,2,0.005084879999999999,0.005105311189189207,0.004018027797943737
28,64,64,2,2,0.005136239999999999,0.005071601699613884,0.01258475078775816
28,331,331,2,2,0.005129300000000001,0.005165621027027057,0.007081088457890268
224,252,252,3,1,0.0051522600000000005,0.00505450635675675,0.018972963950431503
56,489,489,3,1,0.005632459999999997,0.00512007044864865,0.0909708282617803
14,135,135,2,2,0.0051995800000000005,0.005048601857657673,0.02903660340687662
14,112,112,2,2,0.005073699999999998,0.005235280421621608,0.03184666448974332
56,34,34,2,1,0.00507182,0.005096735926126152,0.0049126203465722
28,505,505,3,1,0.0051092,0.005128377107786349,0.00375344629028984
28,840,840,2,1,0.00509458,0.005015248079279273,0.015571827455987819
14,24,24,3,2,0.005070560000000001,0.005092903228314022,0.004406461675637705
28,511,511,2,2,0.005108020000000001,0.00497992741145431,0.025076759399080488
14,123,123,2,2,0.005115099999999999,0.005197109855855848,0.016032893952385868
56,501,501,2,1,0.005130440000000002,0.005065551229729743,0.01264779829220475
56,243,243,3,2,0.0050647,0.005130876897297282,0.013066301517815838
56,494,494,2,2,0.00516608,0.005072410085714299,0.018131719657012896
112,54,54,2,1,0.005255460000000001,0.004959162216216207,0.05637903890121777
14,28,28,3,2,0.005097179999999998,0.005099937077477498,0.0005409025142333691
14,209,209,3,2,0.0050814599999999994,0.005070148808880331,0.0022259726770787656
56,141,141,2,2,0.005076959999999999,0.005065626640540511,0.002232312143386569
56,836,836,3,2,0.005162340000000002,0.0049187450612612725,0.047186922740216575
14,184,184,3,1,0.005104180000000001,0.005091933620720724,0.0023992843667889584
14,218,218,3,2,0.00512236,0.00509702389189187,0.0049461787356082
14,52,52,3,2,0.005111380000000001,0.005060722239489786,0.009910779576203592
14,75,75,3,2,0.0051927,0.004921025317267263,0.05231857853000117
14,487,487,2,2,0.005122560000000001,0.005081722194594612,0.007972147794342915
56,140,140,2,1,0.005344739999999999,0.005117641054054067,0.04249017649987317
28,248,248,3,2,0.005159219999999999,0.005014633628314025,0.028024850982507832
14,127,127,2,1,0.005069520000000001,0.0051473163603603855,0.015345902641746066
