model_path,HW,CIN,latency
global-avgpool_prior_U3NM05.pt,7,260,0.005100400000000001
global-avgpool_prior_X34441.pt,7,528,0.005051420000000001
global-avgpool_prior_AC3UBV.pt,3,270,0.005120940000000001
global-avgpool_prior_QSTOAH.pt,7,133,0.00518404
global-avgpool_prior_WJRZ16.pt,7,39,0.005104820000000001
global-avgpool_prior_BBWGBB.pt,7,537,0.005072700000000001
global-avgpool_prior_HCZPFM.pt,3,28,0.005610459999999999
global-avgpool_prior_CXYGTM.pt,3,231,0.0051030400000000005
global-avgpool_prior_ALUNBD.pt,7,294,0.005102859999999999
global-avgpool_prior_J6PM6P.pt,7,192,0.005070739999999998
global-avgpool_prior_7NM4AB.pt,3,179,0.005086400000000001
global-avgpool_prior_IF416N.pt,3,468,0.00525708
global-avgpool_prior_5XC4YQ.pt,3,149,0.00508102
global-avgpool_prior_MRG5P2.pt,3,537,0.00509938
global-avgpool_prior_SS1ELO.pt,3,494,0.0051029199999999995
global-avgpool_prior_RGP79K.pt,3,167,0.005128240000000001
global-avgpool_prior_COV2PJ.pt,3,228,0.005658499999999999
global-avgpool_prior_3HMA5E.pt,3,1265,0.005113360000000001
global-avgpool_prior_5N8V1P.pt,7,194,0.0051237999999999995
global-avgpool_prior_OJMZUH.pt,3,148,0.00513494
global-avgpool_prior_K5ATUC.pt,3,125,0.005075139999999999
global-avgpool_prior_ZL8F4E.pt,3,1266,0.005105940000000001
global-avgpool_prior_AJCY4V.pt,7,72,0.0051012800000000014
global-avgpool_prior_DRO0UI.pt,7,120,0.005134979999999999
global-avgpool_prior_N0D676.pt,7,485,0.0051506799999999995
global-avgpool_prior_IW2WFW.pt,7,101,0.005123759999999998
global-avgpool_prior_402YWH.pt,7,499,0.005129900000000003
global-avgpool_prior_2Y2IAU.pt,3,78,0.005115959999999998
global-avgpool_prior_6DNSR3.pt,3,496,0.005113120000000002
global-avgpool_prior_9Z4P1F.pt,3,336,0.0050765
